#Position (bp)	insert size	chromosomes
179658.5	489.38841447498095	0.0
538974.5	462.6157541479336	38222.23838097934
898290.5	728.8052566403962	0.0
1257606.5	590.5147903206476	0.0
1616922.5	532.8431785033098	38222.23838097934
1976238.5	419.61360670548083	0.0
2335554.5	607.9190592292503	0.0
2694870.5	527.7496220995007	38222.23838097934
3054186.5	561.0086064965167	0.0
3413502.5	405.3375189653927	0.0
3772818.5	762.8438547111647	38222.23838097934
4132134.5	437.2145540211916	0.0
4491450.5	410.28556074663857	0.0
4850766.5	525.6805304642231	38222.23838097934
5210082.5	548.7837680749228	0.0
5569398.5	701.2124528999746	0.0
5928714.5	1034.0198667173674	38222.23838097934
6288030.5	449.6542535584244	0.0
6647346.5	571.8723960362377	0.0
7006662.5	437.8688634991408	38222.23838097934
7365978.5	1065.6085920312883	0.0
7725294.5	503.1738617412189	0.0
8084610.5	661.983920703288	38222.23838097934
8443926.5	738.254552729284	0.0
8803242.5	763.2752607649104	0.0
9162558.5	487.14936849055397	38222.23838097934
9521874.5	690.4229647403021	0.0
9881190.5	391.8761965801787	0.0
1.02405065E7	420.97844763078643	38222.23838097934
1.05998225E7	540.9344631812168	0.0
1.09591385E7	479.98791249402836	0.0
1.13184545E7	444.9572751444027	38222.23838097934
1.16777705E7	518.755620349569	0.0
1.20370865E7	798.9573874859452	0.0
1.23964025E7	2629.615209254488	38222.23838097934
1.27557185E7	641.4575587539256	0.0
1.31150345E7	487.257270782469	0.0
1.34743505E7	460.91626358325516	38222.23838097934
1.38336665E7	428.3430415890751	0.0
1.41929825E7	743.3319899824405	0.0
1.45522985E7	948.3957730812014	38222.23838097934
1.49116145E7	1010.4055107454122	0.0
1.52709305E7	397.5198427455772	0.0
1.56302465E7	641.3473015327809	38222.23838097934
1.59895625E7	919.9673298943749	0.0
1.63488785E7	825.5020443665203	0.0
1.67081945E7	678.3693439788071	38222.23838097934
1.70675105E7	772.8292160120036	0.0
1.74268265E7	610.2894662921349	0.0
1.77861425E7	3505.98773006135	38222.23838097934
1.81454585E7	1589.8153342683497	0.0
1.85047745E7	525.0368661431053	0.0
1.88640905E7	550.2769298407766	38222.23838097934
1.92234065E7	587.5966678641997	0.0
1.95827225E7	613.2066570188133	0.0
1.99420385E7	1503.2066750802835	38222.23838097934
2.03013545E7	4359.864009950876	0.0
2.06606705E7	807.9218040233615	0.0
2.10199865E7	764.1979985519239	38222.23838097934
2.13793025E7	1185.8912799592044	0.0
2.17386185E7	477.3558800248487	0.0
2.20979345E7	1474.159148740737	38222.23838097934
2.24572505E7	549.8111916487866	0.0
2.28165665E7	1945.2817481884058	0.0
2.31758825E7	980.9427646610815	38222.23838097934
2.34346265E7	442.63308503276755	0.0
2.36142845E7	12092.191142191143	0.0
2.38945145E7	2207.934168805677	38222.23838097934
2.42538305E7	2366.0552421500797	0.0
2.46131465E7	4631.408165092439	0.0
2.49724625E7	1617.96416135096	38222.23838097934
2.53317785E7	7889.856935327666	0.0
2.56910945E7	2664.65503875969	0.0
2.60504105E7	11360.819561551434	38222.23838097934
2.64097265E7	4344.854024132354	0.0
2.67690425E7	1656.286715514495	0.0
2.71283585E7	1828.1307447364668	38222.23838097934
2.74876745E7	3530.8591714390973	0.0
2.78469905E7	6112.137997650438	0.0
2.82063065E7	743.5484538804827	38222.23838097934
2.85656225E7	725.6323366131935	0.0
2.89249385E7	903.7860786758871	0.0
2.92842545E7	550.1383591361798	38222.23838097934
2.96435705E7	605.8824240730163	0.0
3.00028865E7	765.5372695969212	0.0
3.03622025E7	911.49271512808	38222.23838097934
3.07215185E7	593.0060154176672	0.0
3.10808345E7	549.686321340543	0.0
3.14401505E7	407.6173403473811	38222.23838097934
3.17994665E7	523.5205192223784	0.0
3.21587825E7	611.0510903331912	0.0
3.25180985E7	398.5924958442175	38222.23838097934
3.28774145E7	502.5181214963963	0.0
3.32367305E7	400.6292365347266	0.0
3.35960465E7	688.9729926339388	38222.23838097934
3.39553625E7	1362.3411473203362	0.0
3.43146785E7	466.4859838426151	0.0
3.46739945E7	652.3351748342649	38222.23838097934
3.50333105E7	1227.5954141658954	0.0
3.53926265E7	430.6044186638866	0.0
3.57519425E7	1033.632302123224	38222.23838097934
3.61112585E7	524.6872459376143	0.0
3.64705745E7	484.4580681538322	0.0
3.68298905E7	497.5029670001281	38222.23838097934
3.71892065E7	738.308617042761	0.0
3.75485225E7	949.8775248712219	0.0
3.79078385E7	485.073972077091	38222.23838097934
3.82671545E7	401.24034964708085	0.0
3.86264705E7	608.2438849494064	0.0
3.89857865E7	392.18065235215744	38222.23838097934
3.93451025E7	675.2015898705255	0.0
3.97044185E7	618.0089112256103	0.0
4.00637345E7	510.8421444912133	38222.23838097934
4.04230505E7	437.2929112736451	0.0
4.07823665E7	819.0720620200531	0.0
4.11416825E7	411.92846114513054	38222.23838097934
4.15009985E7	466.7145736939623	0.0
4.18603145E7	545.8440476616453	0.0
4.22196305E7	652.0162886947261	38222.23838097934
4.25789465E7	740.0207336750867	0.0
4.29382625E7	708.9602021184794	0.0
4.32975785E7	462.4421120102556	38222.23838097934
4.36568945E7	394.72945498668645	0.0
4.40162105E7	777.8213526015464	0.0
4.43755265E7	425.84486801045796	38222.23838097934
4.47348425E7	814.1041389541464	0.0
4.50941585E7	757.4697918216465	0.0
4.54534745E7	782.6842123769339	38222.23838097934
4.58127905E7	662.8361012149447	0.0
4.61721065E7	654.4975844183069	0.0
4.65314225E7	664.2529909371002	38222.23838097934
4.68907385E7	596.1070853679373	0.0
4.72500545E7	468.3237337541368	0.0
4.76093705E7	595.7005286896855	38222.23838097934
4.79686865E7	595.8480944779767	0.0
4.83280025E7	419.6227380262468	0.0
4.86541545E7	1060.5604935214988	38222.23838097934
4.88338125E7	5681.8671875	0.0
4.90466345E7	440.2461501581627	0.0
4.94059505E7	673.9914713827983	38222.23838097934
4.97652665E7	584.6608064112196	0.0
5.01245825E7	497.2251964319605	0.0
5.04838985E7	466.30140610244155	38222.23838097934
5.08432145E7	502.3332690791203	0.0
5.12025305E7	751.2424792772655	0.0
5.15618465E7	433.8537700400802	38222.23838097934
5.19211625E7	474.79738701909906	0.0
5.22804785E7	1164.4278180837362	0.0
5.26397945E7	568.2545470352982	38222.23838097934
5.29991105E7	718.8960084093299	0.0
5.33584265E7	691.6778378184941	0.0
5.37177425E7	419.58615889430246	38222.23838097934
5.40770585E7	941.900172103636	0.0
5.44363745E7	590.7369212231815	0.0
5.47956905E7	428.3780551657696	38222.23838097934
5.51550065E7	506.3554310833806	0.0
5.55143225E7	556.3749417708818	0.0
5.58736385E7	527.9810262263205	38222.23838097934
5.62329545E7	465.294488670057	0.0
5.65922705E7	802.8595140571723	0.0
5.69515865E7	489.64898175472575	38222.23838097934
5.73109025E7	538.6949937705774	0.0
5.76702185E7	403.9017472735497	0.0
5.80295345E7	696.4721877138022	38222.23838097934
5.83888505E7	617.581612161802	0.0
5.87481665E7	504.65037613597235	0.0
5.91074825E7	1223.6142819775046	38222.23838097934
5.94667985E7	325.3087883711849	0.0
5.98261145E7	478.3570471196013	0.0
6.01854305E7	932.6280971314329	38222.23838097934
6.05447465E7	524.2238517458138	0.0
6.09040625E7	508.5886700155169	0.0
6.12633785E7	681.318234252869	38222.23838097934
6.16226945E7	572.9889776875696	0.0
6.19820105E7	695.4911424825441	0.0
6.23413265E7	506.8900718484651	38222.23838097934
6.27006425E7	485.674377947322	0.0
6.30599585E7	1167.4551702166393	0.0
6.34192745E7	578.0439356277068	38222.23838097934
6.37785905E7	597.2157204849461	0.0
6.41379065E7	454.3209771964897	0.0
6.44972225E7	481.6375678730349	38222.23838097934
6.48565385E7	534.9885602598373	0.0
6.52158545E7	576.2984115224544	0.0
6.55751705E7	652.3958773460275	38222.23838097934
6.59344865E7	860.2168928833455	0.0
6.62938025E7	579.1972788605697	0.0
6.66531185E7	479.31982188341794	38222.23838097934
6.70124345E7	661.7687641174573	0.0
6.73717505E7	499.8847147274601	0.0
6.77310665E7	467.0838836936709	38222.23838097934
6.80903825E7	782.3399922980649	0.0
6.84496985E7	450.4195691752735	0.0
6.88090145E7	624.0546417738284	38222.23838097934
6.91683305E7	605.7454687945284	0.0
6.95276465E7	559.3725852079331	0.0
6.98869625E7	531.873571863472	38222.23838097934
7.02462785E7	475.6018219870873	0.0
7.06055945E7	624.8637365687972	0.0
7.09649105E7	349.98475697768055	38222.23838097934
7.13242265E7	683.1814036478985	0.0
7.16835425E7	638.3970338368013	0.0
7.20428585E7	707.8048231756062	38222.23838097934
7.24021745E7	9934.221153269795	0.0
7.27614905E7	1543.02174282678	0.0
7.31208065E7	2264.098616957306	38222.23838097934
7.34801225E7	1920.0887088807665	0.0
7.38394385E7	1385.1593492601842	0.0
7.41987545E7	3402.2487065120426	38222.23838097934
7.45580705E7	18538.644298245614	0.0
7.49173865E7	4372.51660705161	0.0
7.52767025E7	4386.105171411969	38222.23838097934
7.56360185E7	11275.984924623115	0.0
7.59953345E7	1804.4795133912933	0.0
7.63546505E7	24956.83606252326	38222.23838097934
7.67139665E7	1416.9973260670265	0.0
7.690225E7	287.1363636363636	0.0
7.7081908E7	4220.437581274382	38222.23838097934
7.74325985E7	7521.536615384615	0.0
7.77919145E7	1486.4186400173799	0.0
7.81512305E7	11859.712694877506	38222.23838097934
7.85105465E7	3246.3141809290955	0.0
7.88698625E7	1598.881150643452	0.0
7.92291785E7	1369.8507374631267	38222.23838097934
7.95884945E7	2212.7831471856684	0.0
7.99478105E7	1508.1891678197271	0.0
8.03071265E7	10438.842942921217	38222.23838097934
8.06664425E7	2510.178940631122	0.0
8.10257585E7	567.9098513687171	0.0
8.13850745E7	419.5839200613587	38222.23838097934
8.17443905E7	547.7980483125832	0.0
8.21037065E7	1009.6523288418101	0.0
8.24630225E7	549.3999196310505	38222.23838097934
8.28223385E7	595.9559934275038	0.0
8.31816545E7	615.4801023308698	0.0
8.35409705E7	424.33622542997546	38222.23838097934
8.39002865E7	780.0460688499352	0.0
8.42596025E7	546.149965590497	0.0
8.46189185E7	479.0218818380744	38222.23838097934
8.49782345E7	582.6071066408343	0.0
8.53375505E7	398.5858293662544	0.0
8.56968665E7	544.0760846594392	38222.23838097934
8.60561825E7	594.1698366692808	0.0
8.64154985E7	458.46718650106675	0.0
8.67748145E7	467.90216369341977	38222.23838097934
8.71341305E7	564.8920542338906	0.0
8.74934465E7	410.4400862549727	0.0
8.78527625E7	469.9052729912777	38222.23838097934
8.82120785E7	518.1440298983517	0.0
8.85713945E7	1885.9120521172638	0.0
8.89307105E7	1141.7868321383482	38222.23838097934
8.92900265E7	431.81028142984366	0.0
8.96493425E7	540.4526593280536	0.0
9.00086585E7	833.6503466931091	38222.23838097934
9.03679745E7	671.3345880581564	0.0
9.07272905E7	618.1857845525626	0.0
9.10866065E7	427.12350614304154	38222.23838097934
9.14459225E7	462.9420690323832	0.0
9.18052385E7	633.0050770339943	0.0
9.21645545E7	522.2977309176022	38222.23838097934
9.25238705E7	392.5359484148307	0.0
9.28831865E7	403.7505232985204	0.0
9.32425025E7	633.0671600685797	38222.23838097934
9.36018185E7	658.5830910255778	0.0
9.39611345E7	568.6824575536002	0.0
9.43204505E7	466.5022727694391	38222.23838097934
9.46797665E7	478.27870284333767	0.0
9.50390825E7	1089.7167905393037	0.0
9.53983985E7	900.2466313468487	38222.23838097934
9.57577145E7	524.1564784452935	0.0
9.61170305E7	638.7260823785745	0.0
9.64763465E7	789.1760609500524	38222.23838097934
9.68356625E7	665.9690735848347	0.0
9.71949785E7	619.0347869926896	0.0
9.75542945E7	602.9224202603643	38222.23838097934
9.79136105E7	744.964649773942	0.0
9.82729265E7	784.871146282859	0.0
9.86322425E7	934.4796847008241	38222.23838097934
9.89915585E7	739.8985889395667	0.0
9.93508745E7	476.3397270705354	0.0
9.97101905E7	655.740793159369	38222.23838097934
1.000695065E8	639.3887851962457	0.0
1.004288225E8	433.0553996526601	0.0
1.007881385E8	473.3177962481926	38222.23838097934
1.011474545E8	564.984360667305	0.0
1.015067705E8	514.0461785320523	0.0
1.018660865E8	376.3949265502848	38222.23838097934
1.022254025E8	639.2255477264977	0.0
1.025847185E8	459.4429081498167	0.0
1.029440345E8	471.8833088272575	38222.23838097934
1.033033505E8	1068.1962816765601	0.0
1.036626665E8	802.9160663538431	0.0
1.040219825E8	479.9257136278033	38222.23838097934
1.043812985E8	538.530088842297	0.0
1.047406145E8	434.2913498647195	0.0
1.050999305E8	724.3024101864484	38222.23838097934
1.054592465E8	713.598537864031	0.0
1.058185625E8	684.5213882292536	0.0
1.061778785E8	426.18783558379664	38222.23838097934
1.065371945E8	479.6693672987786	0.0
1.068965105E8	664.6852891655697	0.0
1.072558265E8	696.5901730320451	38222.23838097934
1.076151425E8	808.6407147415443	0.0
1.079744585E8	619.8461263876129	0.0
1.083337745E8	657.4703770646933	38222.23838097934
1.086930905E8	708.0191493638197	0.0
1.089314775E8	455.79859868589216	0.0
1.091111355E8	454.99163727548876	38222.23838097934
1.094117225E8	902.685210174752	0.0
1.097710385E8	663.4835174892668	0.0
1.101303545E8	651.7553922587847	38222.23838097934
1.10324175E8	462.850987432675	0.0
1.10503833E8	1100.523854917461	0.0
1.108489865E8	422.3983013778523	38222.23838097934
1.112083025E8	539.8873296891572	0.0
1.115676185E8	633.1528152901305	0.0
1.119269345E8	432.84736432150225	38222.23838097934
1.122862505E8	520.7427847706637	0.0
1.126455665E8	523.4482233888762	0.0
1.130048825E8	925.2356555440023	38222.23838097934
1.133641985E8	768.3926038021375	0.0
1.137235145E8	649.152069547165	0.0
1.140828305E8	839.7632238285688	38222.23838097934
1.144421465E8	957.354500916568	0.0
1.148014625E8	854.6865286829478	0.0
1.151607785E8	1082.364862423987	38222.23838097934
1.155200945E8	518.9378731832348	0.0
1.158794105E8	498.4107686594876	0.0
1.162387265E8	513.8385917879589	38222.23838097934
1.165980425E8	555.3462071605851	0.0
1.169573585E8	632.6407664565709	0.0
1.173166745E8	538.7381874515879	38222.23838097934
1.176759905E8	639.3905264459744	0.0
1.180353065E8	614.5383514596451	0.0
1.183946225E8	544.4608451356737	38222.23838097934
1.187539385E8	626.8277129033431	0.0
1.191132545E8	1263.4219437408346	0.0
1.194725705E8	688.5949292420921	38222.23838097934
1.198318865E8	416.2219329645298	0.0
1.201912025E8	516.2536348549773	0.0
1.205505185E8	1365.1302505601955	38222.23838097934
1.209098345E8	586.8075807425	0.0
1.212691505E8	815.3812640414378	0.0
1.216284665E8	524.3299705758723	38222.23838097934
1.219877825E8	561.1651562690387	0.0
1.223470985E8	409.09947994056466	0.0
1.227064145E8	1031.0618071533152	38222.23838097934
1.230657305E8	1013.0698994021409	0.0
1.234250465E8	472.6556543149749	0.0
1.237843625E8	688.7550172966373	38222.23838097934
1.241436785E8	762.9091685069461	0.0
1.245029945E8	716.6698282990418	0.0
1.248623105E8	990.2868613138686	38222.23838097934
1.252216265E8	1839.7923858287224	0.0
1.255809425E8	441.691311975341	0.0
1.259402585E8	418.3772276992517	38222.23838097934
1.262995745E8	556.8062504212398	0.0
1.266588905E8	613.8448005938643	0.0
1.270182065E8	487.4051925969525	38222.23838097934
1.273775225E8	1044.9106981922282	0.0
1.277368385E8	541.2787086586543	0.0
1.280961545E8	569.1725679868589	38222.23838097934
1.284554705E8	790.298353432282	0.0
1.288147865E8	470.0684680650295	0.0
1.291741025E8	907.8575889130071	38222.23838097934
1.295334185E8	618.1904438954286	0.0
1.298927345E8	396.53240824083883	0.0
1.302520505E8	595.2169967635535	38222.23838097934
1.306113665E8	591.9804994128191	0.0
1.309706825E8	533.1298294752451	0.0
1.313299985E8	951.39581876492	38222.23838097934
1.316893145E8	846.6174086938217	0.0
1.320486305E8	732.0131914554439	0.0
1.324079465E8	2385.4686028257456	38222.23838097934
1.327672625E8	537.3754237716946	0.0
1.331265785E8	965.3107719928187	0.0
1.334858945E8	874.7873647880803	38222.23838097934
1.337730805E8	1293.1107469380713	0.0
1.339527385E8	1838.9621072088726	0.0
1.342045265E8	16183.531603643389	38222.23838097934
1.345638425E8	38222.23838097934	0.0
1.349231585E8	16014.283343631389	0.0
1.352824745E8	3404.873466080111	38222.23838097934
1.356417905E8	1946.7906976744187	0.0
1.360011065E8	9866.887817938421	0.0
1.363604225E8	6956.120059758251	38222.23838097934
1.367197385E8	8144.652833417604	0.0
1.370790545E8	1881.305465813938	0.0
1.374033365E8	508.7894603922889	38222.23838097934
1.375577225E8	266.6323538826789	0.0
1.375927565E8	2161.8070460704607	0.0
1.376371405E8	380.4508474576271	38222.23838097934
1.37699935E8	529.7091412742383	0.0
1.37786751E8	291.4872417982989	0.0
1.37868371E8	1208.0407543897682	38222.23838097934
1.37942101E8	314.7516233766234	0.0
1.37980213E8	320.12745098039215	0.0
1.38019627E8	264.4496644295302	38222.23838097934
1.38089538E8	689.7296511627907	0.0
1.38156123E8	1306.6491769547324	0.0
1.382206275E8	1870.5925925925926	38222.23838097934
1.38280805E8	454.89632107023414	0.0
1.38323179E8	151.0	0.0
1.383484915E8	0.0	38222.23838097934
1.38384028E8	1493.8608414239482	0.0
1.384312265E8	887.9310344827586	0.0
1.384772795E8	1217.489898989899	38222.23838097934
1.38522045E8	531.4596412556053	0.0
1.385663025E8	331.056763730188	0.0
1.38610046E8	1762.6888888888889	38222.23838097934
1.38651258E8	1145.25	0.0
1.386833775E8	945.1827956989247	0.0
1.387019305E8	394.0	38222.23838097934
1.38726341E8	0.0	0.0
1.387630385E8	410.6137931034483	0.0
1.3879854E8	675.3275799374561	38222.23838097934
1.3883298E8	332.6666666666667	0.0
1.388668195E8	5346.0	0.0
1.389001375E8	1873.5471014492753	38222.23838097934
1.389325255E8	307.1291759465479	0.0
1.38963047E8	266.125	0.0
1.38991991E8	370.8	38222.23838097934
1.390198715E8	195.5	0.0
1.39044446E8	262.85585585585585	0.0
1.390581695E8	344.5	38222.23838097934
1.39074104E8	275.1111111111111	0.0
1.391000815E8	282.5742574257426	0.0
1.39125904E8	1363.482142857143	38222.23838097934
1.391516555E8	1033.8805970149253	0.0
1.391772845E8	277.578031212485	0.0
1.39202833E8	1083.5192307692307	38222.23838097934
1.39227853E8	0.0	0.0
1.392522945E8	1330.1264150943396	0.0
1.392761035E8	0.0	38222.23838097934
1.392991635E8	247.0	0.0
1.393219065E8	300.8181818181818	0.0
1.39344169E8	271.22347417840376	38222.23838097934
1.393656665E8	0.0	0.0
1.39386585E8	391.3440366972477	0.0
1.394057875E8	7043.0	38222.23838097934
1.394157655E8	178.0	0.0
1.39426072E8	281.14285714285717	0.0
1.394433E8	203.0	38222.23838097934
1.394591395E8	246.66666666666666	0.0
1.39474609E8	0.0	0.0
1.394898515E8	222.66666666666666	38222.23838097934
1.39504877E8	279.38666666666666	0.0
1.39519712E8	251.75	0.0
1.39534307E8	0.0	38222.23838097934
1.39548658E8	308.5	0.0
1.395628065E8	277.7894736842105	0.0
1.395768695E8	163.0	38222.23838097934
1.395908865E8	0.0	0.0
1.396048595E8	330.625	0.0
1.39618797E8	0.0	38222.23838097934
1.396327175E8	309.9	0.0
1.39646447E8	145.0	0.0
1.39659998E8	283.07648725212465	38222.23838097934
1.39673523E8	0.0	0.0
1.39687001E8	277.8333333333333	0.0
1.39700456E8	0.0	38222.23838097934
1.397138915E8	0.0	0.0
1.397272965E8	0.0	0.0
1.39740652E8	321.0	38222.23838097934
1.397539385E8	0.0	0.0
1.397671835E8	334.4	0.0
1.397738625E8	0.0	38222.23838097934
1.39780441E8	262.32	0.0
1.397935115E8	261.0	0.0
1.39806605E8	0.0	38222.23838097934
1.398195725E8	273.6744186046512	0.0
1.398324245E8	0.0	0.0
1.39845262E8	255.0	38222.23838097934
1.398580325E8	224.6	0.0
1.3987073E8	344.0	0.0
1.398833975E8	0.0	38222.23838097934
1.398960405E8	445.42537313432837	0.0
1.399086725E8	0.0	0.0
1.399212565E8	268.1111111111111	38222.23838097934
1.39933781E8	369.21489971346705	0.0
1.39946267E8	267.0	0.0
1.399587085E8	293.5	38222.23838097934
1.399711325E8	0.0	0.0
1.39983544E8	269.6666666666667	0.0
1.399959275E8	419.09090909090907	38222.23838097934
1.400082885E8	263.3809523809524	0.0
1.40020559E8	182.0	0.0
1.400327265E8	328.0	38222.23838097934
1.400448715E8	0.0	0.0
1.4005699E8	0.0	0.0
1.400690545E8	374.0	38222.23838097934
1.40081085E8	223.75	0.0
1.400930995E8	238.58333333333334	0.0
1.40105101E8	0.0	38222.23838097934
1.40117094E8	301.0	0.0
1.401281635E8	0.0	0.0
1.40134155E8	0.0	38222.23838097934
1.401410485E8	262.013986013986	0.0
1.40153003E8	286.6	0.0
1.40164882E8	0.0	38222.23838097934
1.40176667E8	300.625	0.0
1.4018842E8	381.9486591390261	0.0
1.40200076E8	260.02941176470586	38222.23838097934
1.402116215E8	0.0	0.0
1.402231315E8	268.0	0.0
1.402345955E8	0.0	38222.23838097934
1.402459205E8	283.0	0.0
1.402571045E8	0.0	0.0
1.402682415E8	0.0	38222.23838097934
1.4027885E8	280.2150776053215	0.0
1.40288828E8	0.0	0.0
1.402984445E8	0.0	38222.23838097934
1.40307799E8	0.0	0.0
1.403166425E8	288.5	0.0
1.40324819E8	0.0	38222.23838097934
1.403326835E8	312.0	0.0
1.403402015E8	0.0	0.0
1.4034742E8	0.0	38222.23838097934
1.40354483E8	242.0	0.0
1.403614525E8	283.5074626865672	0.0
1.403683705E8	275.45217391304345	38222.23838097934
1.403752505E8	248.61904761904762	0.0
