#Position (bp)	mapping quality
179658.5	147.79959108657917
538974.5	159.41905954005185
898290.5	94.65957642768653
1257606.5	117.77086477656772
1616922.5	135.58285060270705
1976238.5	156.55816628660222
2335554.5	119.48989711124054
2694870.5	146.69777359826912
3054186.5	134.86260207535966
3413502.5	155.3747322113023
3772818.5	94.1742466070337
4132134.5	160.21800969067135
4491450.5	174.06404022140336
4850766.5	137.61899954833453
5210082.5	128.86048896970746
5569398.5	107.0460589042229
5928714.5	78.55428988942897
6288030.5	54.81015290616211
6647346.5	126.99382848756203
7006662.5	156.92695939214983
7365978.5	66.21057176943891
7725294.5	146.70431737806044
8084610.5	114.45878795125985
8443926.5	87.14311227019411
8803242.5	85.82915172779938
9162558.5	143.51852369422636
9521874.5	107.5413902542881
9881190.5	183.12170671930218
1.02405065E7	163.11005951238306
1.05998225E7	132.04241234826458
1.09591385E7	145.55655144179912
1.13184545E7	137.68175480144424
1.16777705E7	142.0439800353293
1.20370865E7	121.17099244737798
1.23964025E7	24.87365175402376
1.27557185E7	115.30470737795102
1.31150345E7	145.83976794084626
1.34743505E7	150.5220257179364
1.38336665E7	164.42783288023855
1.41929825E7	93.92490745987745
1.45522985E7	68.36592926554245
1.49116145E7	74.31211894414204
1.52709305E7	153.98358066783004
1.56302465E7	105.70543706651112
1.59895625E7	41.915875981850384
1.63488785E7	84.57091747785651
1.67081945E7	102.75306474782734
1.70675105E7	100.56756092057098
1.74268265E7	123.62787079708757
1.77861425E7	15.571891842851437
1.81454585E7	116.72448985646152
1.85047745E7	109.23323863797701
1.88640905E7	129.62165831739955
1.92234065E7	120.10326903181758
1.95827225E7	115.38712280123272
1.99420385E7	143.53866396228582
2.03013545E7	77.18642170304825
2.06606705E7	102.08235272421908
2.10199865E7	79.34106492265282
2.13793025E7	57.678344739838174
2.17386185E7	150.44653279095823
2.20979345E7	168.44767912019896
2.24572505E7	128.49846806619902
2.28165665E7	39.49889683466986
2.31758825E7	78.11962121215655
2.34346265E7	34.380577190804075
2.36142845E7	18.86324616395966
2.38945145E7	9.846001681159237
2.42538305E7	10.951003796892502
2.46131465E7	14.04272350411681
