#Position (bp)	insert size	chromosomes
179658.5	530.9274001600276	0.0
538974.5	539.9463777973002	35213.36484572273
898290.5	848.4542853306062	0.0
1257606.5	608.5116941058918	0.0
1616922.5	589.0509758398026	35213.36484572273
1976238.5	466.8822367671448	0.0
2335554.5	663.9828225553289	0.0
2694870.5	533.2834333313532	35213.36484572273
3054186.5	605.3868475013538	0.0
3413502.5	452.26035837690733	0.0
3772818.5	812.8296639283047	35213.36484572273
4132134.5	535.6942939736444	0.0
4491450.5	429.4583953844966	0.0
4850766.5	544.2817105797071	35213.36484572273
5210082.5	626.3259788089977	0.0
5569398.5	706.2446572545153	0.0
5928714.5	1185.0335512368695	35213.36484572273
6288030.5	514.8571208041028	0.0
6647346.5	582.4653188655765	0.0
7006662.5	480.77094991275345	35213.36484572273
7365978.5	1268.4538457660444	0.0
7725294.5	524.6606956378137	0.0
8084610.5	721.0391859627847	35213.36484572273
8443926.5	860.0118014556587	0.0
8803242.5	892.5475905058739	0.0
9162558.5	521.9382172081538	35213.36484572273
9521874.5	695.1819474965578	0.0
9881190.5	409.13402171457426	0.0
1.02405065E7	461.10857176966107	35213.36484572273
1.05998225E7	556.6043355504061	0.0
1.09591385E7	515.0978358518739	0.0
1.13184545E7	430.56095746542974	35213.36484572273
1.16777705E7	566.6616890658703	0.0
1.20370865E7	951.9160630398545	0.0
1.23964025E7	2546.7150304914503	35213.36484572273
1.27557185E7	682.3980581067291	0.0
1.31150345E7	500.5624880291132	0.0
1.34743505E7	545.9102211082477	35213.36484572273
1.38336665E7	433.6211778586176	0.0
1.41929825E7	851.3217138276077	0.0
1.45522985E7	1078.6171600082798	35213.36484572273
1.49116145E7	1197.9316535522541	0.0
1.52709305E7	421.03870056497175	0.0
1.56302465E7	703.4208781381552	35213.36484572273
1.59895625E7	472.08197373656986	0.0
1.63488785E7	990.5886465753424	0.0
1.67081945E7	779.8275888604167	35213.36484572273
1.70675105E7	701.4178320769431	0.0
1.74268265E7	680.7105966565488	0.0
1.77861425E7	4404.046194456665	35213.36484572273
1.81454585E7	1471.9947864846579	0.0
1.85047745E7	550.7063785568018	0.0
1.88640905E7	576.448177253993	35213.36484572273
1.92234065E7	619.6462458380125	0.0
1.95827225E7	643.9731473862013	0.0
1.99420385E7	522.9848982818155	35213.36484572273
2.03013545E7	756.5965499442196	0.0
2.06606705E7	1095.0697399767873	0.0
2.10199865E7	947.3275587593461	35213.36484572273
2.13793025E7	1356.070270117939	0.0
2.17386185E7	511.15670003005016	0.0
2.20979345E7	491.70542985524366	35213.36484572273
2.24572505E7	584.8703601404209	0.0
2.28165665E7	1531.1068652243139	0.0
2.31758825E7	979.6982152514873	35213.36484572273
2.34346265E7	356.6055382876519	0.0
2.36142845E7	4477.384196185286	0.0
2.38945145E7	1534.4892455143208	35213.36484572273
2.42538305E7	1150.9604656523743	0.0
2.46131465E7	4609.169435031387	0.0
2.49724625E7	2206.0822111476336	35213.36484572273
2.53317785E7	1090.1832144706962	0.0
2.56910945E7	2585.7313829787236	0.0
2.60504105E7	11724.220101285548	35213.36484572273
2.64097265E7	3734.8018115942027	0.0
2.67690425E7	5564.715161839864	0.0
2.71283585E7	1308.2242708848246	35213.36484572273
2.74876745E7	3585.331548616504	0.0
2.78469905E7	6748.958947173765	0.0
2.82063065E7	667.6492917455389	35213.36484572273
2.85656225E7	832.9402678144429	0.0
2.89249385E7	1060.6572171899043	0.0
2.92842545E7	570.1320780234071	35213.36484572273
2.96435705E7	662.4307013149655	0.0
3.00028865E7	775.7669149848751	0.0
3.03622025E7	930.9318275924536	35213.36484572273
3.07215185E7	514.7152138157895	0.0
3.10808345E7	562.9412503320214	0.0
3.14401505E7	423.39789108382274	35213.36484572273
3.17994665E7	515.1319233295225	0.0
3.21587825E7	639.9891910175149	0.0
3.25180985E7	417.5846382010071	35213.36484572273
3.28774145E7	574.8719181149842	0.0
3.32367305E7	441.67636253913173	0.0
3.35960465E7	744.7254634019373	35213.36484572273
3.39553625E7	1666.5307281769296	0.0
3.43146785E7	516.1307630239007	0.0
3.46739945E7	762.6447263914629	35213.36484572273
3.50333105E7	968.7210863792396	0.0
3.53926265E7	441.38561660023004	0.0
3.57519425E7	1150.8144317330448	35213.36484572273
3.61112585E7	578.1727244019486	0.0
3.64705745E7	470.9760196413148	0.0
3.68298905E7	582.7543702836532	35213.36484572273
3.71892065E7	681.4345829671894	0.0
3.75485225E7	999.0487766715991	0.0
3.79078385E7	539.8292066727315	35213.36484572273
3.82671545E7	401.4146033897029	0.0
3.86264705E7	718.9588551642846	0.0
3.89857865E7	447.2744450768355	35213.36484572273
3.93451025E7	689.8408660660775	0.0
3.97044185E7	698.6477631457556	0.0
4.00637345E7	503.4572532631597	35213.36484572273
