Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
HSF4_0H_1_1	(0.0, 0.009690480981769337)	(1.0, 0.005278016683323698)	(2.0, 0.0006154156864958674)	(3.0, 0.00031498695351831493)	(4.0, 0.002458354059496933)	(5.0, 0.036500105844880705)	(6.0, 0.05020270006022472)	(7.0, 0.05229842208079719)	(8.0, 0.0881348054164786)	(9.0, 0.10569731328701658)	(10.0, 0.07426015950383467)	(11.0, 0.10161439416263002)	(12.0, 0.1715017936058575)	(13.0, 0.1401466952475417)	(14.0, 0.1720126547993788)	(15.0, 0.16055070307271757)	(16.0, 0.11855288376180714)	(17.0, 0.14860171269523814)	(18.0, 0.13592150260423402)	(19.0, 0.14025720537619202)	(20.0, 0.13021666536414708)	(21.0, 0.20567920153718924)	(22.0, 0.4597664715843056)	(23.0, 0.5408656860558121)	(24.0, 0.4494764566111758)	(25.0, 0.46497566758870934)	(26.0, 0.5451272742504717)	(27.0, 0.6793898014503561)	(28.0, 0.7794570538118815)	(29.0, 0.9561931894394403)	(30.0, 1.114967789606185)	(31.0, 1.2112102003892737)	(32.0, 1.338521177280944)	(33.0, 1.3712076910814421)	(34.0, 1.400179873432154)	(35.0, 1.4226809267524971)	(36.0, 1.3939205003369235)	(37.0, 1.3317489577803001)	(38.0, 1.3414010579988258)	(39.0, 1.3868207208741126)	(40.0, 1.4148492658388643)	(41.0, 1.5227097983507787)	(42.0, 1.6354261591503345)	(43.0, 1.720182795664059)	(44.0, 1.8589193287310388)	(45.0, 2.0122451839917543)	(46.0, 2.152422319154972)	(47.0, 2.359244341004611)	(48.0, 2.598314144826634)	(49.0, 2.81445607477155)	(50.0, 3.0740192209538852)	(51.0, 3.3763028035757903)	(52.0, 3.7509050084712303)	(53.0, 4.001269344483695)	(54.0, 4.085196824163893)	(55.0, 4.186238153827055)	(56.0, 4.282944442455556)	(57.0, 4.337124183672598)	(58.0, 4.333350295866055)	(59.0, 4.210963967940946)	(60.0, 3.8573428057939334)	(61.0, 3.4164179802758614)	(62.0, 2.953602223225563)	(63.0, 2.4684118046787074)	(64.0, 2.005830964368954)	(65.0, 1.5590656454648462)	(66.0, 1.166245151037237)	(67.0, 0.8519722120627164)	(68.0, 0.6022914506783701)	(69.0, 0.40483896722130613)	(70.0, 0.2653851109240453)	(71.0, 0.16540653136035918)	(72.0, 0.10215304832263822)	(73.0, 0.07275139846597384)	(74.0, 0.05491890177813444)	(75.0, 0.035325522142160094)	(76.0, 0.01798999016459855)	(77.0, 0.012671607506139103)	(78.0, 0.007960699686607833)	(79.0, 0.0034390487341064762)	(80.0, 0.002009696171922526)	(81.0, 0.0007676152648765658)	(82.0, 0.00028984093622063436)	(83.0, 0.00010323101837995195)	(84.0, 4.963029729805383e-05)	(85.0, 3.242512756806183e-05)	(86.0, 2.8454703784217525e-05)	(87.0, 2.7792966486910144e-05)	(88.0, 3.110165297344706e-05)	(89.0, 2.8454703784217525e-05)	(90.0, 2.3822542703065836e-05)	(91.0, 1.985211891922153e-05)	(92.0, 1.588169513537722e-05)	(93.0, 2.448428000037322e-05)	(94.0, 2.9116441081524912e-05)	(95.0, 2.448428000037322e-05)	(96.0, 2.183733081114368e-05)	(97.0, 2.9778178378832293e-05)	(98.0, 4.896856000074644e-05)	(99.0, 0.00020513856216528915)	(100.0, 0.006667003270371898)
HSF4_0H_1_2	(0.0, 0.009260564446228373)	(1.0, 0.005331840135707245)	(2.0, 0.0009212911455939032)	(3.0, 0.00040769780580879626)	(4.0, 0.002470013329997448)	(5.0, 0.034975309331113376)	(6.0, 0.048515377044159404)	(7.0, 0.052193923155661494)	(8.0, 0.08908527980465875)	(9.0, 0.10792740453448117)	(10.0, 0.0758840778003369)	(11.0, 0.1011666365371811)	(12.0, 0.17079030273825596)	(13.0, 0.14041946359385007)	(14.0, 0.16905163043978244)	(15.0, 0.15679289868784976)	(16.0, 0.11985124166021377)	(17.0, 0.15107586354730368)	(18.0, 0.13751858780998652)	(19.0, 0.14222696798940823)	(20.0, 0.1315983656136234)	(21.0, 0.20644400533390508)	(22.0, 0.45457974424137104)	(23.0, 0.5349068015391016)	(24.0, 0.45014536875611305)	(25.0, 0.4678881654738439)	(26.0, 0.5481913962764298)	(27.0, 0.6816892630307533)	(28.0, 0.7857336107037406)	(29.0, 0.9636420788664666)	(30.0, 1.1118316272658286)	(31.0, 1.2098544901380879)	(32.0, 1.348545870986862)	(33.0, 1.3757504336653763)	(34.0, 1.40149297612793)	(35.0, 1.4208447231150134)	(36.0, 1.3986801260066843)	(37.0, 1.3397161689944999)	(38.0, 1.3424237854288565)	(39.0, 1.3939823353806602)	(40.0, 1.4228474724013405)	(41.0, 1.5291421001713243)	(42.0, 1.6416905210696968)	(43.0, 1.7266478605905415)	(44.0, 1.8640962926092686)	(45.0, 2.0188857801637043)	(46.0, 2.162287526733162)	(47.0, 2.369258362348599)	(48.0, 2.6072850488438517)	(49.0, 2.821542820891034)	(50.0, 3.0782693349923282)	(51.0, 3.3807195551233313)	(52.0, 3.758290081515867)	(53.0, 4.0077826069524045)	(54.0, 4.083542257500319)	(55.0, 4.177269732775665)	(56.0, 4.274854452876097)	(57.0, 4.338201823147813)	(58.0, 4.336132889152751)	(59.0, 4.208399710529263)	(60.0, 3.853677469286291)	(61.0, 3.4008105853069868)	(62.0, 2.9285270933260383)	(63.0, 2.448828266578399)	(64.0, 1.9868589996067436)	(65.0, 1.543081923525131)	(66.0, 1.1559199091426908)	(67.0, 0.8397131973010776)	(68.0, 0.5920963465100956)	(69.0, 0.39915269806399534)	(70.0, 0.26228801517631256)	(71.0, 0.1628329152070236)	(72.0, 0.10021092934304489)	(73.0, 0.07104994667431833)	(74.0, 0.05320257811678586)	(75.0, 0.03460004203258482)	(76.0, 0.017679921244432427)	(77.0, 0.012434121230080935)	(78.0, 0.007875318492400758)	(79.0, 0.0034495470192783214)	(80.0, 0.0020232665460348867)	(81.0, 0.0008418694951116703)	(82.0, 0.00040769780580879626)	(83.0, 0.0002303227863984758)	(84.0, 0.00021179106795262144)	(85.0, 0.0002203950800881967)	(86.0, 0.00024488342232021856)	(87.0, 0.00026870991746488846)	(88.0, 0.0002951838009589661)	(89.0, 0.000330923543675971)	(90.0, 0.00034482233251036175)	(91.0, 0.00036335405095621617)	(92.0, 0.00041563997085701954)	(93.0, 0.00045270340774872833)	(94.0, 0.00046594034949576715)	(95.0, 0.0005082985630862915)	(96.0, 0.0006135322499752502)	(97.0, 0.0008802566261780827)	(98.0, 0.0013521535994600175)	(99.0, 0.0026904084100856443)	(100.0, 0.021594084919031812)
HSF4_0H_2_1	(0.0, 0.008879865657293264)	(1.0, 0.004836119085152172)	(2.0, 0.000517771600360058)	(3.0, 0.00024482491007440444)	(4.0, 0.002054544177786556)	(5.0, 0.030437691522763797)	(6.0, 0.04266735746992644)	(7.0, 0.04646379779844508)	(8.0, 0.08144067549177755)	(9.0, 0.10211349239177643)	(10.0, 0.07375598549346239)	(11.0, 0.09885880988791569)	(12.0, 0.16339912258391517)	(13.0, 0.13160331449918458)	(14.0, 0.14842427462142502)	(15.0, 0.14025986013715325)	(16.0, 0.12636273804570003)	(17.0, 0.1775700184768367)	(18.0, 0.1570229224766058)	(19.0, 0.1388885097962635)	(20.0, 0.12961576632719543)	(21.0, 0.19906415678124062)	(22.0, 0.4376890414302473)	(23.0, 0.5170164478502677)	(24.0, 0.43098613240577777)	(25.0, 0.44567810834379007)	(26.0, 0.5160057179850281)	(27.0, 0.6327268209741831)	(28.0, 0.7216437544462395)	(29.0, 0.8763764060579939)	(30.0, 1.010816711913784)	(31.0, 1.0965600197778824)	(32.0, 1.1939217584251407)	(33.0, 1.2100504264874747)	(34.0, 1.235106105544515)	(35.0, 1.250985813140861)	(36.0, 1.2343170414762346)	(37.0, 1.2057295976691345)	(38.0, 1.2385923791795272)	(39.0, 1.2937722746210942)	(40.0, 1.3342833532377638)	(41.0, 1.4492923360787635)	(42.0, 1.5773870449410032)	(43.0, 1.6754468654264467)	(44.0, 1.8207562393338845)	(45.0, 1.991308219425649)	(46.0, 2.1561274919102322)	(47.0, 2.3789810205278243)	(48.0, 2.6336179505624067)	(49.0, 2.8645134812092334)	(50.0, 3.1467039660725606)	(51.0, 3.478528565897561)	(52.0, 3.8903364713104494)	(53.0, 4.169214375887129)	(54.0, 4.256350538982867)	(55.0, 4.358746076287938)	(56.0, 4.445692003811659)	(57.0, 4.4911227397429325)	(58.0, 4.482778842132018)	(59.0, 4.338547194095617)	(60.0, 3.970858226278265)	(61.0, 3.5259410602225443)	(62.0, 3.0435235002551226)	(63.0, 2.5299312927011655)	(64.0, 2.0396991862797473)	(65.0, 1.5795333984600677)	(66.0, 1.1821139191811467)	(67.0, 0.8564843821144484)	(68.0, 0.6024752294675232)	(69.0, 0.40702306722106274)	(70.0, 0.26764821604938116)	(71.0, 0.16733534470230738)	(72.0, 0.10544426912444409)	(73.0, 0.07688163865282446)	(74.0, 0.05965787538461703)	(75.0, 0.03824065842020275)	(76.0, 0.01883580296325815)	(77.0, 0.012502612637448302)	(78.0, 0.007494454426297901)	(79.0, 0.0031016669350642455)	(80.0, 0.0018403223814714524)	(81.0, 0.0007187596177522211)	(82.0, 0.00029362446985274854)	(83.0, 0.00010917867611426144)	(84.0, 7.19586728934905e-05)	(85.0, 5.6243560422498315e-05)	(86.0, 5.1280893326395527e-05)	(87.0, 4.8799559778344126e-05)	(88.0, 4.9626670961027924e-05)	(89.0, 4.631822623029273e-05)	(90.0, 4.383689268224134e-05)	(91.0, 4.5491115047608933e-05)	(92.0, 4.300978149955753e-05)	(93.0, 4.052844795150614e-05)	(94.0, 3.639289203808715e-05)	(95.0, 4.052844795150614e-05)	(96.0, 4.383689268224134e-05)	(97.0, 4.4664003864925135e-05)	(98.0, 6.203333870128491e-05)	(99.0, 0.00027542802383370495)	(100.0, 0.009121382122636933)
HSF4_0H_2_2	(0.0, 0.008398932033689726)	(1.0, 0.004836375379257812)	(2.0, 0.0008089576057660579)	(3.0, 0.00030935597602914686)	(4.0, 0.0020281840995279897)	(5.0, 0.028784994561000834)	(6.0, 0.0403759178019004)	(7.0, 0.04425279336245818)	(8.0, 0.07864010884764461)	(9.0, 0.09968954969788453)	(10.0, 0.07248938414777098)	(11.0, 0.09835783012193018)	(12.0, 0.16127372211312002)	(13.0, 0.12956390741511634)	(14.0, 0.14477446100656016)	(15.0, 0.13545076966484745)	(16.0, 0.12378953824757764)	(17.0, 0.17505495183670722)	(18.0, 0.1553512921976957)	(19.0, 0.1383152074856735)	(20.0, 0.12896422002842883)	(21.0, 0.19818055177741015)	(22.0, 0.4320040403544779)	(23.0, 0.5115581554949359)	(24.0, 0.4295961921025505)	(25.0, 0.4443973039610146)	(26.0, 0.5149660341613533)	(27.0, 0.6305013925030624)	(28.0, 0.72127751974723)	(29.0, 0.8803807870980493)	(30.0, 1.0105600978451594)	(31.0, 1.0973716710970605)	(32.0, 1.20341211700872)	(33.0, 1.2143835011425452)	(34.0, 1.2372204239826219)	(35.0, 1.2511555045392075)	(36.0, 1.2406183767888457)	(37.0, 1.2135596547464889)	(38.0, 1.2389450421912336)	(39.0, 1.2963231313494952)	(40.0, 1.3341621647169535)	(41.0, 1.4475039079559102)	(42.0, 1.5751967907245614)	(43.0, 1.6742122090843077)	(44.0, 1.8228569284112965)	(45.0, 1.9945800998430696)	(46.0, 2.1590218256679323)	(47.0, 2.378585988922095)	(48.0, 2.6336384109879005)	(49.0, 2.86986892066188)	(50.0, 3.1489675662013306)	(51.0, 3.4805756664741576)	(52.0, 3.8986495892021464)	(53.0, 4.172661231392455)	(54.0, 4.252454394332572)	(55.0, 4.355687476119518)	(56.0, 4.448750686983259)	(57.0, 4.501806064027274)	(58.0, 4.492269793846418)	(59.0, 4.346424994248998)	(60.0, 3.9787339107079376)	(61.0, 3.521542172957568)	(62.0, 3.0315735905383985)	(63.0, 2.5217218558417196)	(64.0, 2.0319782595869356)	(65.0, 1.574548301191923)	(66.0, 1.1797265331221032)	(67.0, 0.8537521856640753)	(68.0, 0.5993887837266978)	(69.0, 0.4029328501578993)	(70.0, 0.2650469361255925)	(71.0, 0.1659248147687668)	(72.0, 0.10402218767232482)	(73.0, 0.0758443248931566)	(74.0, 0.05853858764587902)	(75.0, 0.037660367883976094)	(76.0, 0.01873175249506968)	(77.0, 0.012497485138567861)	(78.0, 0.0075974188230687545)	(79.0, 0.003284632569015354)	(80.0, 0.0020025422940282474)	(81.0, 0.0007965502805242472)	(82.0, 0.0003821456174477697)	(83.0, 0.0002522822799168177)	(84.0, 0.0002307762494976791)	(85.0, 0.0002547637449651798)	(86.0, 0.0002547637449651798)	(87.0, 0.00026551676017474903)	(88.0, 0.0003184546812064747)	(89.0, 0.0003416150216578547)	(90.0, 0.0003424421766739754)	(91.0, 0.00039289863265733893)	(92.0, 0.00041440466307647757)	(93.0, 0.00043260207343113317)	(94.0, 0.0005144904200270838)	(95.0, 0.0005790085112844995)	(96.0, 0.0006509709976870015)	(97.0, 0.0008255007060884723)	(98.0, 0.0012192264937619319)	(99.0, 0.0022854293095415316)	(100.0, 0.01640000250462539)
HSF4_0H_3_1	(0.0, 0.003143387160701948)	(1.0, 0.0017779300261050656)	(2.0, 0.0003316969502544975)	(3.0, 0.00023201600147335316)	(4.0, 0.0030170673376775665)	(5.0, 0.04347206480939061)	(6.0, 0.05823515705128767)	(7.0, 0.07305410499724314)	(8.0, 0.11893655826638468)	(9.0, 0.12353219373260503)	(10.0, 0.0859464608124458)	(11.0, 0.11807466178683737)	(12.0, 0.20751597103629105)	(13.0, 0.1753869107433755)	(14.0, 0.19552074376011871)	(15.0, 0.18972807759000065)	(16.0, 0.1622548050599837)	(17.0, 0.1884313659373218)	(18.0, 0.15574890451496606)	(19.0, 0.15827100438283384)	(20.0, 0.15050792083724024)	(21.0, 0.23170149089357817)	(22.0, 0.5149139713883367)	(23.0, 0.6234269959589)	(24.0, 0.5393865036326315)	(25.0, 0.5612054602748905)	(26.0, 0.6509836223857426)	(27.0, 0.8107816357856805)	(28.0, 0.9425976600894084)	(29.0, 1.1711488892740927)	(30.0, 1.345919668635778)	(31.0, 1.4308478369973128)	(32.0, 1.54111043408269)	(33.0, 1.5416655538491781)	(34.0, 1.5433206013263547)	(35.0, 1.5083772728674198)	(36.0, 1.4434231042771686)	(37.0, 1.3703999347467886)	(38.0, 1.3723634775740723)	(39.0, 1.4225330709593271)	(40.0, 1.4487079131996172)	(41.0, 1.5497259616040673)	(42.0, 1.6633751329924311)	(43.0, 1.752882609768231)	(44.0, 1.8845362228709275)	(45.0, 2.0269562377605115)	(46.0, 2.1598687525008318)	(47.0, 2.353069336246217)	(48.0, 2.572167202348648)	(49.0, 2.764335744546739)	(50.0, 3.004829782577633)	(51.0, 3.2941279568591852)	(52.0, 3.6584429196467405)	(53.0, 3.8820496300444707)	(54.0, 3.934462044777301)	(55.0, 4.0174189364448365)	(56.0, 4.096850044208501)	(57.0, 4.141874897590715)	(58.0, 4.133029932023436)	(59.0, 4.010101839213186)	(60.0, 3.668211652627292)	(61.0, 3.2457775407891867)	(62.0, 2.8011523873879405)	(63.0, 2.3337432626420105)	(64.0, 1.89225805912737)	(65.0, 1.4625395041615248)	(66.0, 1.0833162243015209)	(67.0, 0.7824421701834965)	(68.0, 0.5495187283488253)	(69.0, 0.37364973991349965)	(70.0, 0.24774067114357867)	(71.0, 0.15210969056593035)	(72.0, 0.09292842381974577)	(73.0, 0.0662139295463991)	(74.0, 0.04917965844563509)	(75.0, 0.030480028045406806)	(76.0, 0.015090492599531685)	(77.0, 0.010496575770359293)	(78.0, 0.006592691715939131)	(79.0, 0.003166588760849283)	(80.0, 0.0018234739078757608)	(81.0, 0.0006487854856014135)	(82.0, 0.00023029736442540242)	(83.0, 8.077594125368591e-05)	(84.0, 4.382524472274449e-05)	(85.0, 4.468456324671987e-05)	(86.0, 3.2654103911064516e-05)	(87.0, 2.5779555719261463e-05)	(88.0, 2.8357511291187607e-05)	(89.0, 2.4920237195286082e-05)	(90.0, 2.9216829815162994e-05)	(91.0, 2.9216829815162994e-05)	(92.0, 2.062364457540917e-05)	(93.0, 1.3749096383606113e-05)	(94.0, 2.1482963099384554e-05)	(95.0, 3.179478538708914e-05)	(96.0, 2.9216829815162994e-05)	(97.0, 2.4920237195286082e-05)	(98.0, 2.6638874243236846e-05)	(99.0, 6.788616339405518e-05)	(100.0, 0.0020743949168765723)
HSF4_0H_3_2	(0.0, 0.0029857585505240623)	(1.0, 0.001748997884374343)	(2.0, 0.00043402650201918583)	(3.0, 0.0003179996153407896)	(4.0, 0.002997790968401822)	(5.0, 0.04270734834026804)	(6.0, 0.05778482739952067)	(7.0, 0.07237069624262484)	(8.0, 0.1150376500371604)	(9.0, 0.11659756706916995)	(10.0, 0.08093691831316983)	(11.0, 0.11099991438075221)	(12.0, 0.19543654737951044)	(13.0, 0.16553770787011746)	(14.0, 0.179697285336981)	(15.0, 0.17396727605190793)	(16.0, 0.15790399818509884)	(17.0, 0.18797472937845977)	(18.0, 0.1578747765988243)	(19.0, 0.16254679256907437)	(20.0, 0.15285467996853902)	(21.0, 0.22668129877437276)	(22.0, 0.49440517492978353)	(23.0, 0.6017730180282921)	(24.0, 0.5319695240857292)	(25.0, 0.5609994511326639)	(26.0, 0.655163434527171)	(27.0, 0.8168507686764054)	(28.0, 0.9492872949648061)	(29.0, 1.1812233225180804)	(30.0, 1.3506311716527375)	(31.0, 1.4382632710564605)	(32.0, 1.5661077110076564)	(33.0, 1.557264743325923)	(34.0, 1.553510628948062)	(35.0, 1.5266310668675669)	(36.0, 1.4603272876105922)	(37.0, 1.379913779475105)	(38.0, 1.3742190079852454)	(39.0, 1.4245033417548225)	(40.0, 1.44938294409235)	(41.0, 1.5497814388643762)	(42.0, 1.6640163547374063)	(43.0, 1.7560265353317943)	(44.0, 1.8901467406646615)	(45.0, 2.0327764438123643)	(46.0, 2.167109794833352)	(47.0, 2.3589030979711607)	(48.0, 2.577783952127066)	(49.0, 2.775267729462635)	(50.0, 3.0097047810176436)	(51.0, 3.293465291828849)	(52.0, 3.6599907890122227)	(53.0, 3.8838745506300163)	(54.0, 3.9292333281954908)	(55.0, 4.008795113036917)	(56.0, 4.097328784323053)	(57.0, 4.1478468907828265)	(58.0, 4.136746125832173)	(59.0, 4.00926609625099)	(60.0, 3.6697086853653533)	(61.0, 3.241917554182107)	(62.0, 2.790896980827425)	(63.0, 2.3267086450223755)	(64.0, 1.8821116638975777)	(65.0, 1.4518100546699781)	(66.0, 1.0748146350161134)	(67.0, 0.7744854847872336)	(68.0, 0.5434441534490126)	(69.0, 0.36784132802414926)	(70.0, 0.24378881862128743)	(71.0, 0.15072064471207636)	(72.0, 0.09138879215684374)	(73.0, 0.06478167839543789)	(74.0, 0.048500957548409294)	(75.0, 0.030221136416832932)	(76.0, 0.014817063158041117)	(77.0, 0.010357333417491501)	(78.0, 0.006470002984555309)	(79.0, 0.003145617816614297)	(80.0, 0.0018229113084805807)	(81.0, 0.0006231073543839796)	(82.0, 0.00030682665588287)	(83.0, 0.00016759439186879454)	(84.0, 0.00014181063927359535)	(85.0, 0.00015556197399103493)	(86.0, 0.0001624376413497547)	(87.0, 0.0001744700592275143)	(88.0, 0.00020541056234175327)	(89.0, 0.0002208808138988728)	(90.0, 0.00023463214861631234)	(91.0, 0.00025611860911231164)	(92.0, 0.000277605069608311)	(93.0, 0.00028705911222655063)	(94.0, 0.0002913564043257505)	(95.0, 0.00032573474111934937)	(96.0, 0.0003944914147065471)	(97.0, 0.0005620858065753417)	(98.0, 0.0008783665050764514)	(99.0, 0.0018779166473503386)	(100.0, 0.01681702290100873)
HSF4_2H_1_1	(0.0, 0.005527010020425899)	(1.0, 0.003087209279312988)	(2.0, 0.0004374815121995565)	(3.0, 0.00020592078504631144)	(4.0, 0.0020303629155928138)	(5.0, 0.02994104239537185)	(6.0, 0.041511867519316535)	(7.0, 0.04767907484422493)	(8.0, 0.0788852881329358)	(9.0, 0.08692100623888699)	(10.0, 0.05886209584380224)	(11.0, 0.08234347532460848)	(12.0, 0.1442214693587388)	(13.0, 0.12049490793153501)	(14.0, 0.13639647952697895)	(15.0, 0.1294760989026794)	(16.0, 0.11859995596019443)	(17.0, 0.15276437756949277)	(18.0, 0.13037990686194878)	(19.0, 0.1286940806684179)	(20.0, 0.12755871198199525)	(21.0, 0.18971554038653846)	(22.0, 0.4010800056414282)	(23.0, 0.49028937671335915)	(24.0, 0.4385696072427196)	(25.0, 0.47563695104743725)	(26.0, 0.5652004738197202)	(27.0, 0.6985321790167297)	(28.0, 0.8116179449275517)	(29.0, 0.9861306021410601)	(30.0, 1.1295948919594536)	(31.0, 1.218376396497475)	(32.0, 1.3223752066759615)	(33.0, 1.3514821497046672)	(34.0, 1.3758088460268114)	(35.0, 1.3728209915231626)	(36.0, 1.3579289926481792)	(37.0, 1.3272844543412483)	(38.0, 1.3452997186641327)	(39.0, 1.4024070809699918)	(40.0, 1.4468122557064376)	(41.0, 1.5636550743841162)	(42.0, 1.6880961296555463)	(43.0, 1.7803149889322787)	(44.0, 1.9244435135008797)	(45.0, 2.0873060220195505)	(46.0, 2.237435094289365)	(47.0, 2.4453846397548875)	(48.0, 2.681679141219625)	(49.0, 2.902562434981714)	(50.0, 3.1684534421197617)	(51.0, 3.4767192610786624)	(52.0, 3.8774162700848684)	(53.0, 4.120881942857639)	(54.0, 4.167130789681211)	(55.0, 4.247050489228524)	(56.0, 4.302918320583151)	(57.0, 4.321715603140297)	(58.0, 4.293513269319051)	(59.0, 4.128581937971627)	(60.0, 3.754165068376838)	(61.0, 3.3222818772866924)	(62.0, 2.863169868927174)	(63.0, 2.3730239156399753)	(64.0, 1.9113927829684505)	(65.0, 1.4802435352211156)	(66.0, 1.1052121082639506)	(67.0, 0.7992178279260859)	(68.0, 0.5584363365926347)	(69.0, 0.3763142253107028)	(70.0, 0.24926831217084627)	(71.0, 0.15636839193189866)	(72.0, 0.0962299077200856)	(73.0, 0.06754602373614435)	(74.0, 0.051379238989531804)	(75.0, 0.033759791272923285)	(76.0, 0.01718356870079064)	(77.0, 0.011659763673128109)	(78.0, 0.007129506402109257)	(79.0, 0.0029798420217402033)	(80.0, 0.001690633682675942)	(81.0, 0.0006089486250396758)	(82.0, 0.0002515919319242871)	(83.0, 0.00012579596596214355)	(84.0, 0.00010496351300025991)	(85.0, 9.855352747352648e-05)	(86.0, 9.454728651931808e-05)	(87.0, 8.893854918342634e-05)	(88.0, 9.614978290100144e-05)	(89.0, 8.573355642005962e-05)	(90.0, 6.970859260322604e-05)	(91.0, 6.650359983985933e-05)	(92.0, 4.88761396413424e-05)	(93.0, 5.6087373358917506e-05)	(94.0, 7.050984079406772e-05)	(95.0, 6.890734441238436e-05)	(96.0, 7.211233717575108e-05)	(97.0, 8.413106003837626e-05)	(98.0, 0.00010736725757278494)	(99.0, 0.00031408929080993807)	(100.0, 0.010594103579308674)
HSF4_2H_1_2	(0.0, 0.005287223403010518)	(1.0, 0.0030699231368495447)	(2.0, 0.0005577307499992909)	(3.0, 0.00024200385991348536)	(4.0, 0.0019440442521527004)	(5.0, 0.02871512025211866)	(6.0, 0.039852105831845876)	(7.0, 0.04558647543959721)	(8.0, 0.07434647057964684)	(9.0, 0.0803869510300702)	(10.0, 0.05452218749885309)	(11.0, 0.07702133443524689)	(12.0, 0.13463748518948399)	(13.0, 0.1121760011054608)	(14.0, 0.12241548892656848)	(15.0, 0.11619791293627467)	(16.0, 0.11437246660222526)	(17.0, 0.150192243218559)	(18.0, 0.13017403651492068)	(19.0, 0.13072215121750622)	(20.0, 0.1289311623866895)	(21.0, 0.18503679235967851)	(22.0, 0.3840905764995116)	(23.0, 0.474277081181509)	(24.0, 0.4353937921266015)	(25.0, 0.4767347826330145)	(26.0, 0.56864816916307)	(27.0, 0.7043209821241044)	(28.0, 0.8197632340011128)	(29.0, 0.9972714625730853)	(30.0, 1.133771255611705)	(31.0, 1.2231556216719361)	(32.0, 1.3404080944745886)	(33.0, 1.364327211079084)	(34.0, 1.3847677225316444)	(35.0, 1.3860923330628927)	(36.0, 1.3685582719411475)	(37.0, 1.3307736163032646)	(38.0, 1.3449540808894536)	(39.0, 1.4070497070639436)	(40.0, 1.4525953143020323)	(41.0, 1.567570386542188)	(42.0, 1.6911293837737116)	(43.0, 1.78448437607855)	(44.0, 1.9289198122453923)	(45.0, 2.0895839310975584)	(46.0, 2.2396151055219367)	(47.0, 2.448868310618653)	(48.0, 2.6839622391280527)	(49.0, 2.903425282566351)	(50.0, 3.16991640721903)	(51.0, 3.477343045712173)	(52.0, 3.882903852074804)	(53.0, 4.130920145633756)	(54.0, 4.171702604052885)	(55.0, 4.246672515039859)	(56.0, 4.304945762367371)	(57.0, 4.32868858476928)	(58.0, 4.296254458179882)	(59.0, 4.127911124130526)	(60.0, 3.7492920786094572)	(61.0, 3.307403447792131)	(62.0, 2.8487684704037055)	(63.0, 2.366349802411862)	(64.0, 1.905182599204474)	(65.0, 1.472654389207179)	(66.0, 1.0993121497044211)	(67.0, 0.7921916220539496)	(68.0, 0.5509298004658942)	(69.0, 0.3711153231891833)	(70.0, 0.24549769047382575)	(71.0, 0.1541508494038988)	(72.0, 0.09590244353220564)	(73.0, 0.06730431852362131)	(74.0, 0.05065012574023732)	(75.0, 0.03280194040297553)	(76.0, 0.016776797387909704)	(77.0, 0.011568906376062876)	(78.0, 0.007138312530163337)	(79.0, 0.0031660836109873537)	(80.0, 0.001908785411635504)	(81.0, 0.0007764958286628058)	(82.0, 0.00042551009805980375)	(83.0, 0.0003589991034478194)	(84.0, 0.0003718204999995272)	(85.0, 0.0004022713168098333)	(86.0, 0.0004158940506460229)	(87.0, 0.0004479475420252925)	(88.0, 0.0005056438265079778)	(89.0, 0.0005497173771544734)	(90.0, 0.0005977976142233778)	(91.0, 0.0006627059342663987)	(92.0, 0.0007155941950421935)	(93.0, 0.0007829065269386596)	(94.0, 0.0008654442672402788)	(95.0, 0.0009255445635764093)	(96.0, 0.001046546493533152)	(97.0, 0.0013750947801706654)	(98.0, 0.0019929258265060867)	(99.0, 0.0036869528459004845)	(100.0, 0.02487030396117527)
