#Position (bp)	mapping quality
179658.5	143.89147382719227
538974.5	138.23158989725644
898290.5	82.9137693516116
1257606.5	110.96428388700058
1616922.5	122.93006814836606
1976238.5	137.32238259484484
2335554.5	114.39957252342793
2694870.5	136.6050320726905
3054186.5	118.08429186895098
3413502.5	162.21231023402942
3772818.5	88.95888555394124
4132134.5	137.7850395864352
4491450.5	170.39118651376774
4850766.5	132.9720036771071
5210082.5	126.16581378772655
5569398.5	102.98182214228764
5928714.5	73.10218842126875
6288030.5	55.132924432437214
6647346.5	126.22415556576745
7006662.5	143.63311930112172
7365978.5	67.79698827787225
7725294.5	135.18473115870682
8084610.5	105.32700646812332
8443926.5	73.63643900878249
8803242.5	104.87320130989112
9162558.5	107.2433634263696
9521874.5	106.7250668630167
9881190.5	185.41144691414596
1.02405065E7	160.97375811731004
1.05998225E7	127.30932709288606
1.09591385E7	138.44963043959942
1.13184545E7	152.48914476662088
1.16777705E7	139.05117266858903
1.20370865E7	113.64362871637523
1.23964025E7	21.49190599057019
1.27557185E7	110.27939357928128
1.31150345E7	146.15038481526886
1.34743505E7	158.82039431332154
1.38336665E7	165.1717813655642
1.41929825E7	79.2611066632637
1.45522985E7	74.44915012532985
1.49116145E7	79.30826189831382
1.52709305E7	151.53444379065826
1.56302465E7	104.90106666916546
1.59895625E7	158.05039777422797
1.63488785E7	77.6899071903435
1.67081945E7	92.27754201891169
1.70675105E7	82.77351571821944
1.74268265E7	109.66242460872301
1.77861425E7	23.422557472682584
1.81454585E7	137.7964149339116
1.85047745E7	80.2096988121397
1.88640905E7	133.83763948606304
1.92234065E7	120.5053696649546
1.95827225E7	102.85611293321999
1.99420385E7	129.6958143049513
2.03013545E7	64.43558271122063
2.06606705E7	100.0402555297074
2.10199865E7	72.09954678357428
2.13793025E7	53.39797697693663
2.17386185E7	137.83760222297323
2.20979345E7	170.23112623708633
2.24572505E7	129.73990455003914
2.28165665E7	41.0149205927648
2.31758825E7	73.27030590136995
2.34346265E7	39.2792533927016
2.36142845E7	75.783465899759
2.38945145E7	29.97175544108663
2.42538305E7	10.105516206663996
2.46131465E7	13.207232135792406
2.49724625E7	49.40694686809889
2.53317785E7	3.61789305691414
2.56910945E7	12.703157448272025
2.60504105E7	6.158190950463827
2.64097265E7	5.443135871544227
2.67690425E7	13.536447113598594
2.71283585E7	61.302861485533164
2.74876745E7	20.816742984530098
2.78469905E7	11.249961182971346
2.82063065E7	96.69289973992471
2.85656225E7	73.86262047147041
2.89249385E7	65.29161344150764
2.92842545E7	120.73670169159077
2.96435705E7	124.92481377084911
3.00028865E7	86.71296520304293
3.03622025E7	73.89985760711515
3.07215185E7	103.1481848852202
3.10808345E7	122.87525448428993
3.14401505E7	144.33442885464774
3.17994665E7	166.33865680139613
3.21587825E7	120.6946107265624
3.25180985E7	172.44368355783138
3.28774145E7	121.44567593230207
3.32367305E7	157.35261315841825
3.35960465E7	85.1084152868067
3.39553625E7	53.91344465619299
3.43146785E7	134.50109610665675
3.46739945E7	100.22436536196265
3.50333105E7	61.67023131394747
3.53926265E7	162.11795576382877
3.57519425E7	62.58715876330606
3.61112585E7	127.07294693100813
3.64705745E7	140.23189934131418
3.68298905E7	137.3101595457381
3.71892065E7	173.31355111943174
3.75485225E7	60.40187126881529
3.79078385E7	113.71568845156746
3.82671545E7	180.194692192657
3.86264705E7	104.85759344802715
3.89857865E7	152.34885273987427
3.93451025E7	97.44598325476245
3.97044185E7	106.63854052427044
4.00637345E7	148.00590916705494
4.04230505E7	143.9626064006123
4.07823665E7	69.67567687826225
4.11416825E7	161.10355888337182
4.15009985E7	143.8235875724078
4.18603145E7	119.08050645510748
4.22196305E7	90.51698660114862
4.25789465E7	82.93131180759549
4.29382625E7	87.28449719304479
4.32975785E7	89.12166465766994
4.36568945E7	172.51722164001268
4.40162105E7	85.91510907314024
4.43755265E7	134.949141756127
4.47348425E7	141.66117643986172
4.50941585E7	59.710918531418194
4.54534745E7	119.02636320277195
4.58127905E7	107.23555059337558
4.61721065E7	101.40771297482851
4.65314225E7	124.26616931224228
4.68907385E7	121.69772567697943
4.72500545E7	140.90490702108465
4.76093705E7	108.19977652075148
4.79686865E7	123.39022062306437
4.83280025E7	145.94635868450257
4.86541545E7	56.57384942945938
4.88338125E7	93.41762174138962
4.90466345E7	151.94145923865145
4.94059505E7	88.93247186418192
4.97652665E7	115.50513640380315
5.01245825E7	146.54786461968098
5.04838985E7	139.02723369532092
5.08432145E7	117.78554171974406
5.12025305E7	86.05366622503603
5.15618465E7	146.81172381328827
5.19211625E7	137.0574643065266
5.22804785E7	60.15275029576029
5.26397945E7	86.85081864611871
5.29991105E7	95.97957907843221
5.33584265E7	94.88551957984897
5.37177425E7	185.09369064387352
5.40770585E7	58.32476191968796
5.44363745E7	100.74784020601022
5.47956905E7	150.77533291030448
5.51550065E7	141.65684395425254
5.55143225E7	122.45960003236841
5.58736385E7	120.12795580676847
5.62329545E7	132.70260556250506
5.65922705E7	96.65114871121555
5.69515865E7	130.95776865275923
5.73109025E7	145.5831496303096
5.76702185E7	150.54142818946184
5.80295345E7	104.00166101470157
5.83888505E7	109.84275703117473
5.87481665E7	124.58492347945001
5.91074825E7	123.82345624144456
5.94667985E7	191.85084898497
5.98261145E7	140.5777055118978
6.01854305E7	75.60920462731931
6.05447465E7	129.46088690432106
6.09040625E7	121.76721092487051
6.12633785E7	107.83787976996304
6.16226945E7	85.39600711538104
6.19820105E7	96.18646416762965
6.23413265E7	114.83674721852913
6.27006425E7	144.7878621066787
6.30599585E7	62.426984377352696
6.34192745E7	102.47431880718675
6.37785905E7	108.53627520601947
6.41379065E7	137.8275216634228
6.44972225E7	140.4216167551034
6.48565385E7	114.46684113853766
6.52158545E7	128.83196021521948
6.55751705E7	87.42457856999158
6.59344865E7	75.75691162636166
6.62938025E7	111.00881108748014
6.66531185E7	129.48134223781963
6.70124345E7	126.53303197039389
6.73717505E7	159.47396156923733
6.77310665E7	135.45180027449626
6.80903825E7	112.64870967917071
6.84496985E7	147.304940798441
6.88090145E7	100.06506855322384
6.91683305E7	128.617065448359
6.95276465E7	134.6694526751346
6.98869625E7	125.52947540761681
