#Insert size (bp)	insert size
277.0	248789.0
278.0	242318.0
279.0	239467.0
280.0	240112.0
281.0	239414.0
282.0	242962.0
283.0	242278.0
284.0	242209.0
285.0	235080.0
286.0	231452.0
287.0	233518.0
288.0	235807.0
289.0	232401.0
290.0	235956.0
291.0	227615.0
292.0	227602.0
293.0	224591.0
294.0	230820.0
295.0	226981.0
296.0	224078.0
297.0	219771.0
298.0	220288.0
299.0	213700.0
300.0	220870.0
301.0	215606.0
302.0	213097.0
303.0	218935.0
304.0	213995.0
305.0	210466.0
306.0	210298.0
307.0	203766.0
308.0	203483.0
309.0	209232.0
310.0	202301.0
311.0	196654.0
312.0	193836.0
313.0	192851.0
314.0	196930.0
315.0	186602.0
316.0	193202.0
317.0	183113.0
318.0	187749.0
319.0	185137.0
320.0	187702.0
321.0	178816.0
322.0	181338.0
323.0	174825.0
324.0	171964.0
325.0	169880.0
326.0	174422.0
327.0	168278.0
328.0	158732.0
329.0	157380.0
330.0	159130.0
331.0	156986.0
332.0	157063.0
333.0	153284.0
334.0	151335.0
335.0	149950.0
336.0	146114.0
337.0	149548.0
338.0	144568.0
339.0	148058.0
340.0	141982.0
341.0	140149.0
342.0	137368.0
343.0	141681.0
344.0	132855.0
345.0	127855.0
346.0	125846.0
347.0	125049.0
348.0	126405.0
349.0	121248.0
350.0	121761.0
351.0	120691.0
352.0	118473.0
353.0	116549.0
354.0	114968.0
355.0	116296.0
356.0	113816.0
357.0	110954.0
358.0	109243.0
359.0	107152.0
360.0	107812.0
361.0	105021.0
362.0	103455.0
363.0	102378.0
364.0	100758.0
365.0	99337.0
366.0	97313.0
367.0	95832.0
368.0	95810.0
369.0	94664.0
370.0	92664.0
371.0	90577.0
372.0	88612.0
373.0	87023.0
374.0	86908.0
375.0	85949.0
376.0	83721.0
377.0	82860.0
378.0	81725.0
379.0	81100.0
380.0	79491.0
381.0	79006.0
382.0	78102.0
383.0	75961.0
384.0	75522.0
385.0	74771.0
386.0	74459.0
387.0	73011.0
388.0	71222.0
389.0	70616.0
390.0	69851.0
391.0	69950.0
392.0	67516.0
393.0	66661.0
394.0	64857.0
395.0	65363.0
396.0	65258.0
397.0	63146.0
398.0	63287.0
399.0	62171.0
400.0	59752.0
401.0	59551.0
402.0	59621.0
403.0	59022.0
404.0	57735.0
405.0	56967.0
406.0	55903.0
407.0	55455.0
408.0	55895.0
409.0	54381.0
410.0	53885.0
411.0	52610.0
412.0	51789.0
413.0	50668.0
414.0	51585.0
415.0	51815.0
416.0	49233.0
417.0	48863.0
418.0	47872.0
419.0	47538.0
420.0	46758.0
421.0	46859.0
422.0	46363.0
423.0	45168.0
424.0	44879.0
425.0	44112.0
426.0	43153.0
427.0	43670.0
428.0	43324.0
429.0	42117.0
430.0	41641.0
431.0	41507.0
432.0	41760.0
433.0	41867.0
434.0	39475.0
435.0	38682.0
436.0	40079.0
437.0	39269.0
438.0	38185.0
439.0	37762.0
440.0	37063.0
441.0	36934.0
442.0	37153.0
443.0	36799.0
444.0	36808.0
445.0	35772.0
446.0	35643.0
447.0	35588.0
448.0	35085.0
449.0	35827.0
450.0	35959.0
451.0	33707.0
452.0	33401.0
453.0	32770.0
454.0	32796.0
455.0	33663.0
456.0	33086.0
457.0	32587.0
458.0	32336.0
459.0	32063.0
460.0	32785.0
461.0	31693.0
462.0	33194.0
463.0	30724.0
464.0	29990.0
465.0	30135.0
466.0	31223.0
467.0	29466.0
468.0	30412.0
469.0	29797.0
470.0	28780.0
471.0	28570.0
472.0	28144.0
473.0	29089.0
474.0	27832.0
475.0	29655.0
476.0	27972.0
477.0	27260.0
478.0	27283.0
479.0	26584.0
480.0	27007.0
481.0	25843.0
482.0	26540.0
483.0	27647.0
484.0	27450.0
485.0	26001.0
486.0	28876.0
487.0	25586.0
488.0	24484.0
489.0	24133.0
490.0	25118.0
491.0	24272.0
492.0	25074.0
493.0	25430.0
494.0	24600.0
495.0	24266.0
496.0	23516.0
497.0	22691.0
498.0	22797.0
499.0	23209.0
500.0	22903.0
501.0	23417.0
502.0	22948.0
503.0	21504.0
504.0	22205.0
505.0	21692.0
506.0	23587.0
507.0	21669.0
508.0	21466.0
509.0	20749.0
510.0	20098.0
511.0	21096.0
512.0	21281.0
513.0	22377.0
514.0	20337.0
515.0	20686.0
516.0	20212.0
517.0	20175.0
518.0	21575.0
519.0	21573.0
520.0	19262.0
521.0	20768.0
522.0	20342.0
523.0	20632.0
524.0	19034.0
525.0	18650.0
526.0	19217.0
527.0	20972.0
528.0	18135.0
529.0	19113.0
530.0	20241.0
531.0	39556.0
532.0	18519.0
533.0	17527.0
534.0	17027.0
535.0	16426.0
536.0	18677.0
537.0	16819.0
538.0	16933.0
539.0	15693.0
540.0	15551.0
541.0	15753.0
542.0	14982.0
543.0	15032.0
544.0	14601.0
545.0	14776.0
546.0	14506.0
547.0	14469.0
548.0	14390.0
549.0	14021.0
550.0	13747.0
551.0	14224.0
552.0	14273.0
553.0	13906.0
554.0	13542.0
555.0	13394.0
556.0	13211.0
557.0	13453.0
558.0	13183.0
559.0	13033.0
560.0	13076.0
561.0	13086.0
562.0	12931.0
563.0	12828.0
564.0	12824.0
565.0	13124.0
566.0	12495.0
567.0	12487.0
568.0	12262.0
569.0	12500.0
570.0	12210.0
571.0	12444.0
572.0	12129.0
573.0	12201.0
574.0	12307.0
575.0	11800.0
576.0	12101.0
577.0	12021.0
578.0	11554.0
579.0	11814.0
580.0	11510.0
581.0	11444.0
582.0	11227.0
583.0	11216.0
584.0	11105.0
585.0	11007.0
586.0	11213.0
587.0	11319.0
588.0	11255.0
589.0	11206.0
590.0	10903.0
591.0	10599.0
592.0	10824.0
593.0	10718.0
594.0	10588.0
595.0	10582.0
596.0	10467.0
597.0	10368.0
598.0	10713.0
599.0	10388.0
600.0	10210.0
601.0	10254.0
602.0	10315.0
603.0	10114.0
604.0	10352.0
605.0	9979.0
606.0	10240.0
607.0	10017.0
608.0	10320.0
609.0	10042.0
610.0	10087.0
611.0	10110.0
612.0	10104.0
613.0	9536.0
614.0	9656.0
615.0	10154.0
616.0	9718.0
617.0	10114.0
618.0	9970.0
619.0	9797.0
620.0	9703.0
621.0	10195.0
622.0	9697.0
623.0	9566.0
624.0	9777.0
625.0	9839.0
626.0	9377.0
627.0	9365.0
628.0	9619.0
629.0	9604.0
630.0	9378.0
631.0	9450.0
632.0	9309.0
633.0	9112.0
634.0	9210.0
635.0	9560.0
636.0	9379.0
637.0	9339.0
638.0	8986.0
639.0	8750.0
640.0	8792.0
641.0	9147.0
642.0	8961.0
643.0	9212.0
644.0	9196.0
645.0	9204.0
646.0	9294.0
647.0	9267.0
648.0	9094.0
649.0	9009.0
650.0	9239.0
651.0	9157.0
652.0	8841.0
653.0	9349.0
654.0	9224.0
655.0	9110.0
656.0	9134.0
657.0	8947.0
658.0	9177.0
659.0	9238.0
660.0	9313.0
661.0	9122.0
662.0	9113.0
663.0	8952.0
664.0	8898.0
665.0	9224.0
666.0	9190.0
667.0	8805.0
668.0	8232.0
669.0	8556.0
670.0	8456.0
671.0	8590.0
672.0	8744.0
673.0	8527.0
674.0	8531.0
675.0	8474.0
676.0	8908.0
677.0	8485.0
678.0	8462.0
679.0	8281.0
680.0	8535.0
681.0	8270.0
682.0	8037.0
683.0	8605.0
684.0	8717.0
685.0	8605.0
686.0	8290.0
687.0	7843.0
688.0	8438.0
689.0	8346.0
690.0	8439.0
691.0	8161.0
692.0	8264.0
693.0	8200.0
694.0	8336.0
695.0	8051.0
696.0	7959.0
697.0	7748.0
698.0	7791.0
699.0	8087.0
700.0	8053.0
701.0	8372.0
702.0	8129.0
703.0	7819.0
704.0	8270.0
705.0	7813.0
706.0	8043.0
707.0	7988.0
708.0	7768.0
709.0	7882.0
710.0	7969.0
711.0	7624.0
712.0	7358.0
713.0	7464.0
714.0	7475.0
715.0	7792.0
716.0	7404.0
717.0	7440.0
718.0	7716.0
719.0	7293.0
720.0	7628.0
721.0	7081.0
722.0	7290.0
723.0	7517.0
724.0	7399.0
725.0	7632.0
726.0	7065.0
727.0	6962.0
728.0	7208.0
729.0	7245.0
730.0	7358.0
731.0	7298.0
732.0	7648.0
733.0	7360.0
734.0	7671.0
735.0	7383.0
736.0	7519.0
737.0	7101.0
738.0	7531.0
739.0	7495.0
740.0	7403.0
741.0	7492.0
742.0	6890.0
743.0	7238.0
744.0	7520.0
745.0	7176.0
746.0	7276.0
747.0	6871.0
748.0	7238.0
749.0	7353.0
750.0	7014.0
751.0	7150.0
752.0	6844.0
753.0	6891.0
754.0	6721.0
755.0	7058.0
756.0	6771.0
757.0	6473.0
758.0	6358.0
