#Read position (bp)	Clipping profile
0.0	5.076617053101545
1.0	3.6292668501707572
2.0	2.308227208856362
3.0	2.114969722308689
4.0	1.9512081743797234
5.0	1.8344938424092356
6.0	1.7065693007516098
7.0	1.602307399061794
8.0	1.4758185138078865
9.0	1.4128823595034152
10.0	1.3523399733499857
11.0	1.298386494480989
12.0	1.2407668025220764
13.0	1.192413894844848
14.0	1.1452336917668673
15.0	1.1024601982396676
16.0	1.0495464368504164
17.0	1.0081995324233328
18.0	0.9663055673455689
19.0	0.9274431041055511
20.0	0.8942235261407795
21.0	0.8659879427228102
22.0	0.8397501885319101
23.0	0.8128958576960447
24.0	0.786624856725269
25.0	0.7624060888031766
26.0	0.728808706521637
27.0	0.6986024957874063
28.0	0.6738094653038268
29.0	0.653936958241833
30.0	0.6149112835369713
31.0	0.5930439696824428
32.0	0.5759249004810537
33.0	0.5585247448679892
34.0	0.5408072336288398
35.0	0.5228569949305613
36.0	0.5072703000379829
37.0	0.4877514178164839
38.0	0.46713236942455655
39.0	0.44651332103262925
40.0	0.4231015431311533
41.0	0.40911673854167113
42.0	0.3964890070580193
43.0	0.3852485730255395
44.0	0.3641368678045468
45.0	0.35108297305158076
46.0	0.3324013051960395
47.0	0.3167330045710393
48.0	0.2982054808767393
49.0	0.28953109376374736
50.0	0.2816213825878937
51.0	0.2731494985886893
52.0	0.26551785138997686
53.0	0.25418069945240435
54.0	0.24750716400101544
55.0	0.24144718276005758
56.0	0.23359489784035267
57.0	0.22654960294126403
58.0	0.21779663253038434
59.0	0.21295469240668632
60.0	0.20603936219256588
61.0	0.19906962815683088
62.0	0.16828310999204465
63.0	0.16330516031431022
64.0	0.1604308250723397
65.0	0.15467913215386453
66.0	0.15188338020978173
67.0	0.14640975126844777
68.0	0.1450012967755369
69.0	0.14411874589156695
70.0	0.14484110774522727
71.0	0.14615888920211387
72.0	0.14798443966073654
73.0	0.14959539726743507
74.0	0.15014850278718334
75.0	0.15335530582790965
76.0	0.15745674949074245
77.0	0.16166095592773613
78.0	0.16589538671007126
79.0	0.16922610956669742
80.0	0.1739139055291541
81.0	0.17994366242477047
82.0	0.18535986510995572
83.0	0.19104808690321387
84.0	0.1976974428783297
85.0	0.20410802652524818
86.0	0.21064252998806654
87.0	0.2181351451982084
88.0	0.2252771580023896
89.0	0.23321407108905057
90.0	0.24128094886067972
91.0	0.24923901898907969
92.0	0.2582549412044299
93.0	0.26753986009331887
94.0	0.2781183809628213
95.0	0.28802289893120975
96.0	0.2985893300625756
97.0	0.30969073210648485
98.0	0.32129688071759605
99.0	0.3331448240914388
100.0	0.344581716368638
101.0	0.3571157523817313
102.0	0.369973188889978
103.0	0.38248002299226397
104.0	0.39576362276982485
105.0	0.4093494660008002
106.0	0.4239659594079184
107.0	0.43805050433702736
108.0	0.452866478423399
109.0	0.4679605164869119
110.0	0.48362579467737793
111.0	0.49991369438187755
112.0	0.517126459053825
113.0	0.5355663321466348
114.0	0.5524587187579632
115.0	0.5723705174689009
116.0	0.5919861175954926
117.0	0.6106466284092948
118.0	0.6298874466536527
119.0	0.6504551136584995
120.0	0.6728694881637082
121.0	0.6962026827672964
122.0	0.7202491719209424
123.0	0.7447278692129711
124.0	0.773888317598388
125.0	0.8022840900466667
126.0	0.8327683647580386
127.0	0.8635760399645637
128.0	0.8954173877817662
129.0	0.931589884286396
130.0	0.9655288016702941
131.0	1.0009698690176614
132.0	1.0413284373520801
133.0	1.0813636051913456
134.0	1.1911444723405078
135.0	1.3253889246090276
136.0	1.450484467542695
137.0	1.555099994073006
138.0	1.6782853583810944
139.0	1.8408893138834834
140.0	3.127028903632123
141.0	4.625104625349443
