#GC Content (%)	Sample
1.0	0.0
2.0	3.679556951906535E-7
3.0	6.132594919844225E-7
4.0	4.292816443890957E-7
5.0	3.489446509391364E-5
6.0	4.186722551777652E-4
7.0	7.630174599270185E-4
8.0	3.194468693746856E-4
9.0	4.270739102179518E-4
10.0	0.0019412729218766895
11.0	0.001016293630116585
12.0	0.0024208418446085077
13.0	0.003693784572120573
14.0	0.0012174427434874756
15.0	0.001218485284623849
16.0	6.962948271991132E-4
17.0	0.001113495259596116
18.0	6.305534096583831E-4
19.0	6.307373875059785E-4
20.0	0.0010170908674561646
21.0	0.0014417117397061785
22.0	0.001531186299586706
23.0	0.002500197622871292
24.0	0.005671853063516328
25.0	0.006670791450009754
26.0	0.007973783892629056
27.0	0.008436733483128097
28.0	0.009592175691975948
29.0	0.012510432310533021
30.0	0.011440601126766193
31.0	0.014682229475446652
32.0	0.014893252066638494
33.0	0.015098142062910488
34.0	0.014406753311647251
35.0	0.011380808326297712
36.0	0.012711520097954714
37.0	0.01128096968100265
38.0	0.013320180143749253
39.0	0.013351272399992863
40.0	0.013638032538444778
41.0	0.01626805719576917
42.0	0.014831496835795661
43.0	0.01947742809517125
44.0	0.018468616230856875
45.0	0.02130144580218052
46.0	0.023718485437938724
47.0	0.02262375591879733
48.0	0.02874003813615477
49.0	0.026383772516052218
50.0	0.03377385602421051
51.0	0.03669303253200556
52.0	0.03463793864841656
53.0	0.04276025399000424
54.0	0.03893977000683969
55.0	0.0485213976355535
56.0	0.04247355517750153
57.0	0.0490095521911731
58.0	0.04417823258737062
59.0	0.0403245099397405
60.0	0.04428757675479144
61.0	0.029828757712274716
62.0	0.03061765472276348
63.0	0.019982692590617218
64.0	0.016019809753413876
65.0	0.012384775440625412
66.0	0.007469684590217861
67.0	0.006400527991892219
68.0	0.0036563757431095235
69.0	0.00281050692581541
70.0	0.0012425863826588366
71.0	7.562716055151898E-4
72.0	6.376672197654025E-4
73.0	3.4575570158081737E-4
74.0	1.9746955641898402E-4
75.0	7.08314713242008E-5
76.0	3.299336066876193E-5
77.0	2.078949677827192E-5
78.0	1.0425411363735182E-5
79.0	6.193920869042667E-6
80.0	9.198892379766335E-7
81.0	1.8397784759532674E-7
82.0	6.132594919844225E-8
83.0	0.0
84.0	6.132594919844225E-8
85.0	0.0
86.0	1.226518983968845E-7
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	6.745854411828648E-7
