#Read position (bp)	Clipping profile
0.0	5.236656314737889
1.0	3.700787098731789
2.0	2.3193708699839823
3.0	2.1034189200814257
4.0	1.9264869634844306
5.0	1.8061757786227712
6.0	1.6828817861605307
7.0	1.5696125728605403
8.0	1.4409644684250862
9.0	1.371006838958024
10.0	1.3064475931910857
11.0	1.2411108252202858
12.0	1.1862692235101575
13.0	1.1336605770260673
14.0	1.0849284736295597
15.0	1.0393258279290238
16.0	0.9924780399091356
17.0	0.9519887786667387
18.0	0.9100440844021658
19.0	0.8734230652985558
20.0	0.8385646143225622
21.0	0.8077819292052476
22.0	0.7784214733149261
23.0	0.7508872261596543
24.0	0.7230126401037597
25.0	0.6974567857447916
26.0	0.6689181237852426
27.0	0.6431685806210421
28.0	0.6192231103284361
29.0	0.5979505455480393
30.0	0.5703305219218788
31.0	0.5482333962277777
32.0	0.530488734685545
33.0	0.5113218439163191
34.0	0.4924731561842608
35.0	0.4739952441650763
36.0	0.4569810661168634
37.0	0.43957951045818555
38.0	0.421336791988212
39.0	0.4031023744670341
40.0	0.38550989698605553
41.0	0.3718880400123441
42.0	0.3584460369292057
43.0	0.34628514694353396
44.0	0.3294618907176217
45.0	0.3148992595470665
46.0	0.3001457065542106
47.0	0.2875337983506402
48.0	0.27437402752655493
49.0	0.26479749959927174
50.0	0.2563997064009751
51.0	0.24760070067755385
52.0	0.24037887522531196
53.0	0.23185103382921632
54.0	0.22543440041015544
55.0	0.2201605309419665
56.0	0.21296084135317972
57.0	0.2062868785214527
58.0	0.19907058703507458
59.0	0.19452443407797362
60.0	0.18860585758665355
61.0	0.182880969900566
62.0	0.1669791189909743
63.0	0.1629227220128185
64.0	0.15982093414616594
65.0	0.15569536259471278
66.0	0.15353988289076778
67.0	0.14944198116863358
68.0	0.14764344226290282
69.0	0.1465947557317152
70.0	0.14679121151987964
71.0	0.14815256712237124
72.0	0.1492593602951286
73.0	0.15093891893478795
74.0	0.15316634019496217
75.0	0.15605783735879084
76.0	0.16019447684197155
77.0	0.16451097021572533
78.0	0.1692508119780588
79.0	0.17378866398636408
80.0	0.17879413611015935
81.0	0.1845522275914296
82.0	0.19024114449940258
83.0	0.19629253617145354
84.0	0.2028392177883135
85.0	0.20968473356181788
86.0	0.21691762694578737
87.0	0.22498614917518867
88.0	0.23261472111841894
89.0	0.24077178680164085
90.0	0.2491280752559591
91.0	0.25800178951854136
92.0	0.26773880245587445
93.0	0.2779102317135148
94.0	0.2885409801378494
95.0	0.29882308871276547
96.0	0.3106547077295419
97.0	0.3232140432574063
98.0	0.3358121165463172
99.0	0.3495252839567811
100.0	0.36169447489124856
101.0	0.3749095853739717
102.0	0.3885286753647513
103.0	0.40217266820191794
104.0	0.41576962232924236
105.0	0.4302907487558192
106.0	0.44591313438928964
107.0	0.46116751129281824
108.0	0.47622543240818244
109.0	0.4922185937545266
110.0	0.5098774788258706
111.0	0.5264074348610022
112.0	0.5443596201231269
113.0	0.5630754926744542
114.0	0.582350295778024
115.0	0.6031939782039775
116.0	0.6251693566490751
117.0	0.6454319726593309
118.0	0.6657333264306332
119.0	0.6878193841930068
120.0	0.712849511794915
121.0	0.7389421608426703
122.0	0.7645754907237312
123.0	0.7912575071359798
124.0	0.8212986408275471
125.0	0.8509413289769217
126.0	0.8822414399025003
127.0	0.9152321773994659
128.0	0.950785141091365
129.0	0.9904470744371258
130.0	1.0286148369996642
131.0	1.068509196911704
132.0	1.1141229105439676
133.0	1.1584472101299688
134.0	1.2463514908932918
135.0	1.3620003095147108
136.0	1.487300364602574
137.0	1.600057686060164
138.0	1.7380775616859416
139.0	1.9156569922889994
140.0	3.2692899454176647
141.0	4.849137588143279
