#GC Content (%)	Sample
1.0	0.0
2.0	1.3538307826597293E-7
3.0	1.3538307826597293E-7
4.0	3.3845769566493233E-7
5.0	4.129183887112174E-6
6.0	9.154603752345088E-4
7.0	0.0010569356920224506
8.0	3.352085017865489E-4
9.0	6.157222399536448E-4
10.0	0.0017022391345772108
11.0	8.39578159866431E-4
12.0	0.0029535172354504652
13.0	0.0041608635274264115
14.0	0.0028882625917262665
15.0	0.001735204914134975
16.0	0.0012967668151706215
17.0	0.0010356805487346929
18.0	6.935675099565792E-4
19.0	0.001496524547152065
20.0	0.0015413363460581014
21.0	0.0019274488852726564
22.0	0.0022752480133379407
23.0	0.0022685465509637752
24.0	0.002905862391900843
25.0	0.005946295563598062
26.0	0.008194873110517607
27.0	0.011757208048930153
28.0	0.011252973773928537
29.0	0.012482861348435766
30.0	0.012712606432253123
31.0	0.012444006404973436
32.0	0.012912161089617166
33.0	0.016121010810677256
34.0	0.011755718835069226
35.0	0.011453543804379575
36.0	0.010881211841010173
37.0	0.010758419389022939
38.0	0.011251484560067611
39.0	0.01184805009444662
40.0	0.012512036401802084
41.0	0.012995692448907274
42.0	0.014247444390554458
43.0	0.015881924294459553
44.0	0.017468952429432416
45.0	0.019414610338731847
46.0	0.02144928262199115
47.0	0.023315402972809325
48.0	0.02611979574754982
49.0	0.0295057265349818
50.0	0.03215727181436002
51.0	0.03843139750197913
52.0	0.03473713175379639
53.0	0.04082097652491269
54.0	0.04399862044643246
55.0	0.04641439609501049
56.0	0.04899588063138607
57.0	0.04823726155232268
58.0	0.04806782962987282
59.0	0.044702680144954654
60.0	0.040990814596597355
61.0	0.03411958184228616
62.0	0.029484742157850574
63.0	0.02142477828482501
64.0	0.015604592058631704
65.0	0.011069258936721608
66.0	0.008277524479798981
67.0	0.005612440892594174
68.0	0.003894565012477243
69.0	0.0024026434899862216
70.0	0.0013825319952521153
71.0	7.986247786909743E-4
72.0	4.945543849055992E-4
73.0	3.1131338847260474E-4
74.0	1.2414628276989718E-4
75.0	6.119315137621975E-5
76.0	2.3218197922614354E-5
77.0	1.4418297835326117E-5
78.0	7.987601617692403E-6
79.0	2.1661292522555665E-6
80.0	1.0830646261277835E-6
81.0	6.769153913298647E-8
82.0	6.769153913298647E-8
83.0	0.0
84.0	4.0614923479791874E-7
85.0	0.0
86.0	2.0307461739895937E-7
87.0	0.0
88.0	6.769153913298647E-8
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.5569054000586886E-6
