#Read position (bp)	Clipping profile
0.0	8.394423528244433
1.0	4.540656182753162
2.0	2.133431112388672
3.0	1.859271836929224
4.0	1.6723238080163123
5.0	1.559662961666138
6.0	1.4596170645059219
7.0	1.3714938015841698
8.0	1.310754021928348
9.0	1.2591803900436016
10.0	1.209476774928205
11.0	1.1636026067216272
12.0	1.121486354727773
13.0	1.0805094845360086
14.0	1.03024384252272
15.0	0.9927592031010396
16.0	0.9538081844094045
17.0	0.9188347833542143
18.0	0.8866587434498958
19.0	0.8585803905647538
20.0	0.8233132027220291
21.0	0.7977792988837072
22.0	0.771877522894038
23.0	0.7470308246717751
24.0	0.716298172027952
25.0	0.6928207757023714
26.0	0.669879859597506
27.0	0.646009044443401
28.0	0.6275336875090595
29.0	0.6106754352400163
30.0	0.5941595084451439
31.0	0.577671682995166
32.0	0.5622082792999823
33.0	0.5459324912705726
34.0	0.5203730407550738
35.0	0.4977105834314368
36.0	0.48158041146193564
37.0	0.468712550167926
38.0	0.4393543087562206
39.0	0.4255258924003591
40.0	0.41399667699041953
41.0	0.4027076003459429
42.0	0.391883473226086
43.0	0.3821169785413532
44.0	0.3713822647916155
45.0	0.3575768404452132
46.0	0.34357215201683095
47.0	0.32848172980843005
48.0	0.3113884481093594
49.0	0.30191829487987876
50.0	0.29352110209182836
51.0	0.2861304483845482
52.0	0.27109367419821884
53.0	0.2624716706510116
54.0	0.24961658269559034
55.0	0.23875413555996808
56.0	0.22516074863413416
57.0	0.21928756755116244
58.0	0.21372861059746678
59.0	0.2079448428846143
60.0	0.20226837121590482
61.0	0.19341133823867004
62.0	0.18820748009773342
63.0	0.18373170225633872
64.0	0.17798369989153393
65.0	0.1728615911175634
66.0	0.16684534864240103
67.0	0.16385638741270253
68.0	0.1593422895555425
69.0	0.15477198900859324
70.0	0.13062016040554225
71.0	0.12758010582148993
72.0	0.1262516786082906
73.0	0.12213099957965497
74.0	0.12046791089543811
75.0	0.11665379199292542
76.0	0.11720049088451129
77.0	0.11780339246588638
78.0	0.11932341975791254
79.0	0.12169926073536519
80.0	0.12384773628594334
81.0	0.1265659027375666
82.0	0.1277027298719391
83.0	0.13178253421709168
84.0	0.1355378957620975
85.0	0.13939288934809324
86.0	0.14310226687418062
87.0	0.1463262575339067
88.0	0.14992322968041566
89.0	0.15488439438817164
90.0	0.159569654982417
91.0	0.16413740086164855
92.0	0.16949964840108203
93.0	0.1748005839152909
94.0	0.18022925281538435
95.0	0.18631702598664204
96.0	0.19262960991705658
97.0	0.1992257619641348
98.0	0.20652955696901346
99.0	0.21375926661007907
100.0	0.2212418883551961
101.0	0.22908727291622524
102.0	0.2371319215592343
103.0	0.24543459164173012
104.0	0.25425074993548186
105.0	0.2629059641630191
106.0	0.2721436426301898
107.0	0.2816699985494597
108.0	0.2908974583457597
109.0	0.3006230783470094
110.0	0.3112734880620633
111.0	0.32196732712831794
112.0	0.3328323289316579
113.0	0.3445327070786828
114.0	0.3562458585642962
115.0	0.36963231740499713
116.0	0.38224726659495545
117.0	0.39481878643371304
118.0	0.40773774108207655
119.0	0.42065414106272236
120.0	0.43556318186316717
121.0	0.45119774829543624
122.0	0.46550899684994146
123.0	0.48116655529166974
124.0	0.49823173564584583
125.0	0.515560046774944
126.0	0.5333175420806144
127.0	0.5534866437117851
128.0	0.5732853185238905
129.0	0.5946908793304236
130.0	0.615457773207534
131.0	0.6370038407385401
132.0	0.6610790293100604
133.0	0.6847352523758793
134.0	0.7102589375433304
135.0	0.7351260731073349
136.0	0.7604275021833468
137.0	0.7916659790352727
138.0	0.8219157994804521
139.0	0.85378272459093
140.0	0.8899798114828942
141.0	0.928892510158764
142.0	1.0367914558831621
143.0	1.1584983806216804
144.0	1.261385068283969
145.0	1.3485886508273521
146.0	1.47229843505654
147.0	1.6793568082431158
148.0	3.9012969383789113
149.0	7.437391353175301
