#Mapping quality	mapping quality
0.0	1437740.0
1.0	1017202.0
2.0	182570.0
3.0	1018701.0
4.0	8313.0
5.0	7823.0
6.0	6523.0
7.0	6845.0
8.0	6731.0
9.0	6247.0
10.0	6194.0
11.0	6082.0
12.0	5697.0
13.0	5826.0
14.0	5139.0
15.0	5794.0
16.0	4422.0
17.0	5251.0
18.0	5018.0
19.0	5152.0
20.0	4702.0
21.0	5730.0
22.0	4749.0
23.0	5136.0
24.0	5095.0
25.0	5994.0
26.0	4780.0
27.0	4001.0
28.0	6147.0
29.0	5094.0
30.0	4701.0
31.0	6050.0
32.0	5908.0
33.0	4845.0
34.0	6633.0
35.0	2799.0
36.0	6124.0
37.0	6982.0
38.0	5134.0
39.0	6572.0
40.0	3581.0
41.0	3253.0
42.0	6123.0
43.0	8629.0
44.0	6709.0
45.0	7702.0
46.0	3162.0
47.0	4025.0
48.0	4416.0
49.0	2419.0
50.0	2166.0
51.0	15337.0
52.0	6847.0
53.0	14989.0
54.0	2232.0
55.0	2463.0
56.0	3503.0
57.0	5015.0
58.0	4496.0
59.0	5151.0
60.0	2991.0
61.0	3056.0
62.0	2249.0
63.0	8007.0
64.0	14767.0
65.0	9963.0
66.0	20038.0
67.0	1908.0
68.0	2775.0
69.0	3344.0
70.0	3434.0
71.0	3764.0
72.0	3648.0
73.0	6675.0
74.0	5396.0
75.0	6073.0
76.0	2742.0
77.0	3625.0
78.0	4466.0
79.0	2934.0
80.0	3193.0
81.0	2526.0
82.0	2084.0
83.0	1831.0
84.0	1407.0
85.0	38267.0
86.0	12803.0
87.0	53288.0
88.0	1672.0
89.0	2067.0
90.0	2520.0
91.0	3431.0
92.0	2474.0
93.0	3642.0
94.0	4289.0
95.0	3399.0
96.0	4249.0
97.0	6394.0
98.0	2953.0
99.0	3793.0
100.0	2574.0
101.0	2155.0
102.0	12504.0
103.0	21419.0
104.0	1699.0
105.0	2757.0
106.0	3743.0
107.0	3519.0
108.0	3296.0
109.0	6406.0
110.0	5126.0
111.0	9515.0
112.0	3030.0
113.0	4603.0
114.0	4139.0
115.0	5867.0
116.0	3670.0
117.0	4804.0
118.0	3557.0
119.0	3798.0
120.0	3342.0
121.0	2742.0
122.0	2613.0
123.0	2535.0
124.0	2415.0
125.0	2000.0
126.0	1654.0
127.0	32784.0
128.0	54231.0
129.0	145611.0
130.0	1712.0
131.0	2220.0
132.0	2103.0
133.0	2677.0
134.0	2768.0
135.0	3054.0
136.0	3573.0
137.0	4010.0
138.0	4599.0
139.0	3969.0
140.0	5261.0
141.0	4241.0
142.0	5289.0
143.0	7380.0
144.0	3739.0
145.0	4547.0
146.0	7787.0
147.0	10831.0
148.0	3797.0
149.0	3951.0
150.0	4655.0
151.0	3909.0
152.0	2664.0
153.0	17815.0
154.0	33683.0
155.0	2789.0
156.0	3653.0
157.0	4230.0
158.0	4436.0
159.0	6292.0
160.0	11587.0
161.0	3610.0
162.0	5277.0
163.0	6931.0
164.0	4019.0
165.0	5357.0
166.0	4743.0
167.0	3693.0
168.0	3225.0
169.0	2371.0
170.0	45267.0
171.0	105834.0
172.0	2825.0
173.0	3258.0
174.0	4433.0
175.0	4666.0
176.0	5546.0
177.0	6185.0
178.0	5724.0
179.0	10004.0
180.0	5195.0
181.0	3632.0
182.0	11505.0
183.0	21659.0
184.0	4502.0
185.0	6907.0
186.0	8875.0
187.0	7168.0
188.0	4970.0
189.0	4878.0
190.0	3670.0
191.0	26059.0
192.0	75490.0
193.0	4414.0
194.0	5178.0
195.0	7527.0
196.0	10111.0
197.0	5986.0
198.0	8730.0
199.0	18058.0
200.0	6784.0
201.0	10702.0
202.0	5905.0
203.0	4967.0
204.0	82055.0
205.0	4709.0
206.0	7189.0
207.0	11101.0
208.0	8704.0
209.0	16894.0
210.0	10446.0
211.0	8185.0
212.0	16468.0
213.0	54275.0
214.0	9072.0
215.0	11235.0
216.0	16755.0
217.0	11486.0
218.0	15317.0
219.0	49056.0
220.0	12139.0
221.0	18644.0
222.0	12186.0
223.0	51481.0
224.0	12256.0
225.0	20107.0
226.0	16663.0
227.0	44807.0
228.0	22529.0
229.0	46388.0
230.0	17206.0
231.0	26211.0
232.0	44861.0
233.0	27936.0
234.0	50487.0
235.0	48397.0
236.0	31352.0
237.0	53643.0
238.0	53703.0
239.0	54450.0
240.0	55421.0
241.0	74659.0
242.0	63939.0
243.0	82878.0
244.0	96312.0
245.0	90648.0
246.0	117707.0
247.0	129113.0
248.0	156011.0
249.0	192949.0
250.0	232266.0
251.0	317112.0
252.0	456125.0
253.0	814219.0
254.0	1777846.0
255.0	4.565861E7
