#Mapping quality	mapping quality
0.0	1581204.0
1.0	1053031.0
2.0	204466.0
3.0	1024382.0
4.0	25997.0
5.0	25758.0
6.0	22795.0
7.0	21831.0
8.0	19856.0
9.0	17352.0
10.0	15851.0
11.0	14432.0
12.0	14288.0
13.0	13464.0
14.0	11640.0
15.0	13167.0
16.0	10908.0
17.0	12724.0
18.0	10667.0
19.0	11162.0
20.0	9892.0
21.0	10292.0
22.0	10450.0
23.0	10491.0
24.0	10222.0
25.0	11076.0
26.0	9236.0
27.0	7644.0
28.0	10230.0
29.0	9849.0
30.0	8293.0
31.0	9542.0
32.0	10588.0
33.0	6835.0
34.0	10365.0
35.0	5438.0
36.0	9696.0
37.0	12302.0
38.0	7239.0
39.0	10064.0
40.0	5485.0
41.0	5509.0
42.0	9044.0
43.0	12978.0
44.0	8330.0
45.0	10696.0
46.0	5283.0
47.0	5840.0
48.0	6503.0
49.0	4276.0
50.0	3593.0
51.0	23644.0
52.0	9397.0
53.0	19094.0
54.0	3953.0
55.0	4309.0
56.0	5307.0
57.0	7488.0
58.0	5649.0
59.0	6458.0
60.0	4494.0
61.0	4466.0
62.0	3214.0
63.0	10964.0
64.0	20377.0
65.0	12420.0
66.0	23037.0
67.0	3233.0
68.0	4097.0
69.0	4327.0
70.0	5283.0
71.0	5749.0
72.0	4861.0
73.0	8982.0
74.0	5931.0
75.0	8570.0
76.0	4314.0
77.0	5550.0
78.0	6056.0
79.0	3854.0
80.0	4332.0
81.0	3745.0
82.0	2919.0
83.0	2616.0
84.0	2013.0
85.0	50604.0
86.0	15826.0
87.0	52859.0
88.0	2358.0
89.0	3081.0
90.0	3369.0
91.0	4660.0
92.0	3556.0
93.0	5232.0
94.0	5335.0
95.0	4443.0
96.0	6695.0
97.0	8339.0
98.0	4085.0
99.0	4882.0
100.0	2797.0
101.0	2818.0
102.0	19265.0
103.0	25029.0
104.0	2239.0
105.0	3352.0
106.0	4691.0
107.0	4301.0
108.0	4027.0
109.0	8875.0
110.0	6394.0
111.0	11581.0
112.0	3722.0
113.0	6593.0
114.0	5439.0
115.0	6569.0
116.0	4734.0
117.0	5808.0
118.0	4122.0
119.0	4944.0
120.0	4929.0
121.0	4040.0
122.0	3358.0
123.0	3674.0
124.0	2979.0
125.0	2635.0
126.0	1997.0
127.0	38122.0
128.0	66053.0
129.0	135759.0
130.0	2102.0
131.0	2809.0
132.0	2916.0
133.0	3741.0
134.0	4052.0
135.0	4240.0
136.0	4489.0
137.0	5302.0
138.0	5685.0
139.0	5468.0
140.0	6541.0
141.0	4717.0
142.0	6932.0
143.0	9322.0
144.0	4984.0
145.0	5451.0
146.0	10396.0
147.0	13497.0
148.0	4823.0
149.0	5119.0
150.0	5852.0
151.0	4754.0
152.0	3202.0
153.0	21141.0
154.0	32787.0
155.0	3608.0
156.0	4959.0
157.0	5708.0
158.0	5359.0
159.0	7888.0
160.0	14143.0
161.0	4069.0
162.0	6375.0
163.0	8201.0
164.0	5491.0
165.0	5715.0
166.0	5979.0
167.0	4319.0
168.0	3540.0
169.0	2769.0
170.0	54296.0
171.0	96939.0
172.0	3359.0
173.0	4267.0
174.0	5661.0
175.0	5890.0
176.0	6866.0
177.0	8996.0
178.0	6635.0
179.0	11093.0
180.0	6147.0
181.0	4842.0
182.0	13503.0
183.0	24927.0
184.0	5367.0
185.0	8192.0
186.0	10504.0
187.0	9224.0
188.0	6247.0
189.0	5854.0
190.0	4079.0
191.0	32396.0
192.0	73050.0
193.0	5429.0
194.0	6530.0
195.0	9807.0
196.0	12131.0
197.0	6260.0
198.0	12226.0
199.0	21642.0
200.0	8562.0
201.0	13229.0
202.0	7139.0
203.0	5803.0
204.0	83401.0
205.0	5545.0
206.0	8289.0
207.0	12535.0
208.0	10504.0
209.0	19667.0
210.0	12011.0
211.0	9695.0
212.0	18907.0
213.0	52966.0
214.0	10496.0
215.0	13575.0
216.0	19849.0
217.0	12534.0
218.0	18014.0
219.0	49064.0
220.0	14690.0
221.0	21442.0
222.0	13922.0
223.0	51672.0
224.0	15041.0
225.0	24551.0
226.0	20470.0
227.0	44425.0
228.0	27070.0
229.0	49408.0
230.0	19188.0
231.0	29183.0
232.0	45915.0
233.0	29031.0
234.0	51132.0
235.0	48405.0
236.0	33165.0
237.0	52945.0
238.0	53469.0
239.0	56545.0
240.0	60419.0
241.0	75966.0
242.0	66225.0
243.0	86055.0
244.0	96601.0
245.0	91819.0
246.0	114893.0
247.0	122755.0
248.0	147693.0
249.0	182794.0
250.0	217825.0
251.0	285190.0
252.0	409341.0
253.0	701748.0
254.0	2027705.0
255.0	4.7740052E7
