#Mapping quality	mapping quality
0.0	1393897.0
1.0	988366.0
2.0	167789.0
3.0	955573.0
4.0	8860.0
5.0	7663.0
6.0	7240.0
7.0	7726.0
8.0	7311.0
9.0	6856.0
10.0	6349.0
11.0	5916.0
12.0	5235.0
13.0	5966.0
14.0	5312.0
15.0	5484.0
16.0	4572.0
17.0	5290.0
18.0	4500.0
19.0	5030.0
20.0	4593.0
21.0	4797.0
22.0	4416.0
23.0	4982.0
24.0	4955.0
25.0	5568.0
26.0	4272.0
27.0	3975.0
28.0	5664.0
29.0	4463.0
30.0	4516.0
31.0	4830.0
32.0	5563.0
33.0	3947.0
34.0	6666.0
35.0	2789.0
36.0	5192.0
37.0	6044.0
38.0	4688.0
39.0	6357.0
40.0	3267.0
41.0	2974.0
42.0	4977.0
43.0	7869.0
44.0	5345.0
45.0	6735.0
46.0	3256.0
47.0	4056.0
48.0	3731.0
49.0	2232.0
50.0	2160.0
51.0	14072.0
52.0	6817.0
53.0	14159.0
54.0	2429.0
55.0	2744.0
56.0	3305.0
57.0	4829.0
58.0	3910.0
59.0	4257.0
60.0	2713.0
61.0	2967.0
62.0	2285.0
63.0	6793.0
64.0	13946.0
65.0	10153.0
66.0	17419.0
67.0	2200.0
68.0	2632.0
69.0	2938.0
70.0	3571.0
71.0	3354.0
72.0	2860.0
73.0	5675.0
74.0	4345.0
75.0	5925.0
76.0	2850.0
77.0	3724.0
78.0	4076.0
79.0	2850.0
80.0	2689.0
81.0	2387.0
82.0	2158.0
83.0	1889.0
84.0	1338.0
85.0	32945.0
86.0	15052.0
87.0	52125.0
88.0	1676.0
89.0	1960.0
90.0	2224.0
91.0	3129.0
92.0	2546.0
93.0	3411.0
94.0	3799.0
95.0	3301.0
96.0	4774.0
97.0	5797.0
98.0	2709.0
99.0	3604.0
100.0	2413.0
101.0	1878.0
102.0	11989.0
103.0	20167.0
104.0	1736.0
105.0	2272.0
106.0	3275.0
107.0	2973.0
108.0	3047.0
109.0	6649.0
110.0	5549.0
111.0	8273.0
112.0	2475.0
113.0	4505.0
114.0	3837.0
115.0	5184.0
116.0	3699.0
117.0	4591.0
118.0	3112.0
119.0	3862.0
120.0	3116.0
121.0	2880.0
122.0	2696.0
123.0	2574.0
124.0	2255.0
125.0	1919.0
126.0	1531.0
127.0	28990.0
128.0	52090.0
129.0	138650.0
130.0	1682.0
131.0	2015.0
132.0	2303.0
133.0	2631.0
134.0	2652.0
135.0	3219.0
136.0	3585.0
137.0	4062.0
138.0	3649.0
139.0	4500.0
140.0	5212.0
141.0	3554.0
142.0	5209.0
143.0	7244.0
144.0	3559.0
145.0	4802.0
146.0	7581.0
147.0	10114.0
148.0	3441.0
149.0	3974.0
150.0	4747.0
151.0	3732.0
152.0	2255.0
153.0	17925.0
154.0	31873.0
155.0	2914.0
156.0	3473.0
157.0	4551.0
158.0	4480.0
159.0	5736.0
160.0	11231.0
161.0	3373.0
162.0	5274.0
163.0	6832.0
164.0	3954.0
165.0	5253.0
166.0	4577.0
167.0	3444.0
168.0	3049.0
169.0	2280.0
170.0	43154.0
171.0	100371.0
172.0	2667.0
173.0	3563.0
174.0	4171.0
175.0	4641.0
176.0	5638.0
177.0	6324.0
178.0	5171.0
179.0	9801.0
180.0	5270.0
181.0	3821.0
182.0	10385.0
183.0	22376.0
184.0	4465.0
185.0	6678.0
186.0	8940.0
187.0	6906.0
188.0	5247.0
189.0	4759.0
190.0	3372.0
191.0	27211.0
192.0	72285.0
193.0	4031.0
194.0	5087.0
195.0	7056.0
196.0	10134.0
197.0	5282.0
198.0	9000.0
199.0	18992.0
200.0	6186.0
201.0	10207.0
202.0	5793.0
203.0	4633.0
204.0	78805.0
205.0	4564.0
206.0	6479.0
207.0	10564.0
208.0	9105.0
209.0	17477.0
210.0	10176.0
211.0	7923.0
212.0	16255.0
213.0	53858.0
214.0	9238.0
215.0	11431.0
216.0	17664.0
217.0	11460.0
218.0	15690.0
219.0	46253.0
220.0	11933.0
221.0	17955.0
222.0	12120.0
223.0	49513.0
224.0	12862.0
225.0	20061.0
226.0	15933.0
227.0	41995.0
228.0	22024.0
229.0	42211.0
230.0	15680.0
231.0	23729.0
232.0	41368.0
233.0	25107.0
234.0	45409.0
235.0	41800.0
236.0	28122.0
237.0	46996.0
238.0	47941.0
239.0	49727.0
240.0	50642.0
241.0	67608.0
242.0	60778.0
243.0	78558.0
244.0	90237.0
245.0	87918.0
246.0	110199.0
247.0	117264.0
248.0	147261.0
249.0	179715.0
250.0	221456.0
251.0	291297.0
252.0	425199.0
253.0	739590.0
254.0	1767935.0
255.0	4.5281659E7
