#Position (bp)	insert size	chromosomes
179658.5	585.3595420049185	0.0
538974.5	527.6861216960301	39395.45406980595
898290.5	909.31257024494	0.0
1257606.5	627.765873966353	0.0
1616922.5	601.58041234149	39395.45406980595
1976238.5	488.43751723792093	0.0
2335554.5	674.3701210527836	0.0
2694870.5	529.6433105164904	39395.45406980595
3054186.5	577.5332975330128	0.0
3413502.5	415.5054317392765	0.0
3772818.5	834.9717324377274	39395.45406980595
4132134.5	554.6011567930292	0.0
4491450.5	427.13700924252714	0.0
4850766.5	612.2466355979549	39395.45406980595
5210082.5	588.7089359719055	0.0
5569398.5	735.0967631746331	0.0
5928714.5	1171.772132749873	39395.45406980595
6288030.5	482.29547835345437	0.0
6647346.5	601.1484186179474	0.0
7006662.5	475.4487058794762	39395.45406980595
7365978.5	1158.9918495391912	0.0
7725294.5	538.2262246397034	0.0
8084610.5	740.571571716452	39395.45406980595
8443926.5	905.3690982720863	0.0
8803242.5	754.1727311280746	0.0
9162558.5	572.7615285919143	39395.45406980595
9521874.5	689.2930602413907	0.0
9881190.5	414.87605914486346	0.0
1.02405065E7	477.52598451151266	39395.45406980595
1.05998225E7	595.0497803018061	0.0
1.09591385E7	527.7022108891019	0.0
1.13184545E7	457.5486546846751	39395.45406980595
1.16777705E7	588.0671768574947	0.0
1.20370865E7	966.8030595979574	0.0
1.23964025E7	2609.8484049534895	39395.45406980595
1.27557185E7	659.6624590402092	0.0
1.31150345E7	504.4485618914731	0.0
1.34743505E7	541.8524061274712	39395.45406980595
1.38336665E7	465.50272423251795	0.0
1.41929825E7	919.1926156713158	0.0
1.45522985E7	1068.5498347190223	39395.45406980595
1.49116145E7	1141.0864316378302	0.0
1.52709305E7	426.41153997831015	0.0
1.56302465E7	741.3909976714218	39395.45406980595
1.59895625E7	530.8456761904762	0.0
1.63488785E7	976.3815361999265	0.0
1.67081945E7	775.3641419308191	39395.45406980595
1.70675105E7	874.1602550478215	0.0
1.74268265E7	710.5427326713971	0.0
1.77861425E7	3252.0075287865366	39395.45406980595
1.81454585E7	1192.5982210090363	0.0
1.85047745E7	564.9970607397755	0.0
1.88640905E7	586.3230754593314	39395.45406980595
1.92234065E7	635.6362925635426	0.0
1.95827225E7	704.9277256904744	0.0
1.99420385E7	551.7741464440842	39395.45406980595
2.03013545E7	846.5217311845821	0.0
2.06606705E7	789.351350303782	0.0
2.10199865E7	891.5587327449649	39395.45406980595
