#Insert size (bp)	insert size
25.0	1.0
26.0	1.0
27.0	1.0
28.0	3.0
29.0	3.0
30.0	7.0
31.0	67.0
32.0	69.0
33.0	51.0
34.0	51.0
35.0	79.0
36.0	70.0
37.0	83.0
38.0	75.0
39.0	72.0
40.0	93.0
41.0	85.0
42.0	100.0
43.0	133.0
44.0	157.0
45.0	117.0
46.0	169.0
47.0	122.0
48.0	204.0
49.0	154.0
50.0	177.0
51.0	204.0
52.0	212.0
53.0	175.0
54.0	200.0
55.0	220.0
56.0	193.0
57.0	201.0
58.0	279.0
59.0	205.0
60.0	212.0
61.0	250.0
62.0	222.0
63.0	270.0
64.0	224.0
65.0	247.0
66.0	300.0
67.0	262.0
68.0	290.0
69.0	267.0
70.0	347.0
71.0	366.0
72.0	386.0
73.0	351.0
74.0	344.0
75.0	404.0
76.0	416.0
77.0	415.0
78.0	482.0
79.0	470.0
80.0	464.0
81.0	533.0
82.0	595.0
83.0	582.0
84.0	594.0
85.0	625.0
86.0	703.0
87.0	719.0
88.0	777.0
89.0	820.0
90.0	855.0
91.0	945.0
92.0	981.0
93.0	1053.0
94.0	1054.0
95.0	1113.0
96.0	1187.0
97.0	1216.0
98.0	1246.0
99.0	1475.0
100.0	1490.0
101.0	1517.0
102.0	1681.0
103.0	1729.0
104.0	1824.0
105.0	1915.0
106.0	2008.0
107.0	2058.0
108.0	2150.0
109.0	2342.0
110.0	2383.0
111.0	2392.0
112.0	2597.0
113.0	2802.0
114.0	2871.0
115.0	3020.0
116.0	3000.0
117.0	3195.0
118.0	3463.0
119.0	3557.0
120.0	3844.0
121.0	3910.0
122.0	4038.0
123.0	4269.0
124.0	4497.0
125.0	4552.0
126.0	4932.0
127.0	5264.0
128.0	5351.0
129.0	5551.0
130.0	5672.0
131.0	5888.0
132.0	6141.0
133.0	6570.0
134.0	6633.0
135.0	6995.0
136.0	7241.0
137.0	7604.0
138.0	7809.0
139.0	8414.0
140.0	8462.0
141.0	9145.0
142.0	9227.0
143.0	9590.0
144.0	9892.0
145.0	10549.0
146.0	10979.0
147.0	11418.0
148.0	11572.0
149.0	12222.0
150.0	12453.0
151.0	13361.0
152.0	13873.0
153.0	14409.0
154.0	14840.0
155.0	15381.0
156.0	15840.0
157.0	16577.0
158.0	16892.0
159.0	17974.0
160.0	18096.0
161.0	19129.0
162.0	19642.0
163.0	20857.0
164.0	21347.0
165.0	22148.0
166.0	22815.0
167.0	24161.0
168.0	24644.0
169.0	25525.0
170.0	26543.0
171.0	28078.0
172.0	28487.0
173.0	28991.0
174.0	31056.0
175.0	32319.0
176.0	32809.0
177.0	33052.0
178.0	34997.0
179.0	35713.0
180.0	36438.0
181.0	37596.0
182.0	38512.0
183.0	41005.0
184.0	42765.0
185.0	43003.0
186.0	44390.0
187.0	45933.0
188.0	49702.0
189.0	50026.0
190.0	50773.0
191.0	52488.0
192.0	56021.0
193.0	55730.0
194.0	56276.0
195.0	59957.0
196.0	60320.0
197.0	62277.0
198.0	62838.0
199.0	64782.0
200.0	65796.0
201.0	68682.0
202.0	70816.0
203.0	72500.0
204.0	74969.0
205.0	76932.0
206.0	79392.0
207.0	81780.0
208.0	83407.0
209.0	85282.0
210.0	88583.0
211.0	91059.0
212.0	92622.0
213.0	93907.0
214.0	98444.0
215.0	100671.0
216.0	104218.0
217.0	107582.0
218.0	110564.0
219.0	114876.0
220.0	116696.0
221.0	125389.0
222.0	123030.0
223.0	125220.0
224.0	125955.0
225.0	132979.0
226.0	130106.0
227.0	133987.0
228.0	136111.0
229.0	143718.0
230.0	145059.0
231.0	145777.0
232.0	151352.0
233.0	152779.0
234.0	157831.0
235.0	159957.0
236.0	160136.0
237.0	165744.0
238.0	169827.0
239.0	173115.0
240.0	180099.0
241.0	176053.0
242.0	183267.0
243.0	183672.0
244.0	185861.0
245.0	188902.0
246.0	189206.0
247.0	196385.0
248.0	197006.0
249.0	196629.0
250.0	199068.0
251.0	203228.0
252.0	204850.0
253.0	212948.0
254.0	208582.0
255.0	208192.0
256.0	213620.0
257.0	212175.0
258.0	217908.0
259.0	216542.0
260.0	217986.0
261.0	224692.0
262.0	225553.0
263.0	226222.0
264.0	227031.0
265.0	228100.0
266.0	230835.0
267.0	232338.0
268.0	228928.0
269.0	235032.0
270.0	232917.0
271.0	233835.0
272.0	232254.0
273.0	236168.0
274.0	241143.0
275.0	237840.0
276.0	235738.0
277.0	237663.0
278.0	236800.0
279.0	240421.0
280.0	241938.0
281.0	239438.0
282.0	239342.0
283.0	239949.0
284.0	239072.0
285.0	238718.0
286.0	241933.0
287.0	241876.0
288.0	240244.0
289.0	240051.0
290.0	238248.0
291.0	238925.0
292.0	236115.0
293.0	241003.0
294.0	237546.0
295.0	234940.0
296.0	233766.0
297.0	236527.0
298.0	234577.0
299.0	236850.0
300.0	234190.0
301.0	230137.0
302.0	228366.0
303.0	229365.0
304.0	228860.0
305.0	227236.0
306.0	230244.0
307.0	223935.0
308.0	224915.0
309.0	221990.0
310.0	225094.0
311.0	221718.0
312.0	220795.0
313.0	217403.0
314.0	217549.0
315.0	214221.0
316.0	216978.0
317.0	214229.0
318.0	210590.0
319.0	214804.0
320.0	209659.0
321.0	207840.0
322.0	208134.0
323.0	201350.0
324.0	200637.0
325.0	204746.0
326.0	200523.0
327.0	195986.0
328.0	194002.0
329.0	193488.0
330.0	194023.0
331.0	187628.0
332.0	192792.0
333.0	186041.0
334.0	189380.0
335.0	185296.0
336.0	187674.0
337.0	181117.0
338.0	183652.0
339.0	177460.0
340.0	174466.0
341.0	172537.0
342.0	175695.0
343.0	171707.0
344.0	163076.0
345.0	160509.0
346.0	163514.0
347.0	160477.0
348.0	160486.0
349.0	157196.0
350.0	155485.0
351.0	153480.0
352.0	151892.0
353.0	154163.0
354.0	148110.0
355.0	151485.0
356.0	147349.0
357.0	145011.0
358.0	141069.0
359.0	144789.0
360.0	135866.0
361.0	132992.0
362.0	131796.0
363.0	130778.0
364.0	129839.0
365.0	125441.0
366.0	125037.0
367.0	123413.0
368.0	122172.0
369.0	121260.0
370.0	118261.0
371.0	118753.0
372.0	117952.0
373.0	114587.0
374.0	112751.0
375.0	111514.0
376.0	111218.0
377.0	108155.0
378.0	107135.0
379.0	106578.0
380.0	105288.0
381.0	103125.0
382.0	100919.0
383.0	99319.0
384.0	99808.0
385.0	97694.0
386.0	96758.0
387.0	94688.0
388.0	93184.0
389.0	91236.0
390.0	90470.0
391.0	89852.0
392.0	88962.0
393.0	87619.0
394.0	86260.0
395.0	83933.0
396.0	83956.0
397.0	82634.0
398.0	81497.0
399.0	80761.0
400.0	79819.0
401.0	78591.0
402.0	78401.0
403.0	77011.0
404.0	75259.0
405.0	74650.0
406.0	73426.0
407.0	72909.0
408.0	71883.0
409.0	70803.0
410.0	69246.0
411.0	69311.0
412.0	68786.0
413.0	67838.0
414.0	66968.0
415.0	66394.0
416.0	64557.0
417.0	64030.0
418.0	63583.0
419.0	63287.0
420.0	62551.0
421.0	61712.0
422.0	60304.0
423.0	58846.0
424.0	59819.0
425.0	58153.0
426.0	57467.0
427.0	56804.0
428.0	55858.0
429.0	55726.0
430.0	55053.0
431.0	55214.0
432.0	53381.0
433.0	52863.0
434.0	51523.0
435.0	50731.0
436.0	51116.0
437.0	50175.0
438.0	49326.0
439.0	48520.0
440.0	48809.0
441.0	48447.0
442.0	47340.0
443.0	47235.0
444.0	48269.0
445.0	46129.0
446.0	44934.0
447.0	44588.0
448.0	44880.0
449.0	44379.0
450.0	43570.0
451.0	42938.0
452.0	42228.0
453.0	42408.0
454.0	41878.0
455.0	41211.0
456.0	40705.0
457.0	40216.0
458.0	40008.0
459.0	40195.0
460.0	40327.0
461.0	39019.0
462.0	38563.0
463.0	38284.0
464.0	38283.0
465.0	38385.0
466.0	39404.0
467.0	37085.0
468.0	36402.0
469.0	35572.0
470.0	36531.0
471.0	35664.0
472.0	35179.0
473.0	35587.0
474.0	35530.0
475.0	35213.0
476.0	36584.0
477.0	35142.0
478.0	35102.0
479.0	34982.0
480.0	32923.0
481.0	32948.0
482.0	33168.0
483.0	33553.0
484.0	33020.0
485.0	31874.0
486.0	31298.0
487.0	31210.0
488.0	31124.0
489.0	31252.0
490.0	30410.0
491.0	31227.0
492.0	31035.0
493.0	30526.0
494.0	31647.0
495.0	30025.0
496.0	29977.0
497.0	28797.0
498.0	29642.0
499.0	30270.0
500.0	30507.0
501.0	29190.0
502.0	28764.0
503.0	29347.0
504.0	28239.0
505.0	27112.0
506.0	26691.0
507.0	27006.0
508.0	27194.0
509.0	28797.0
510.0	27035.0
511.0	25659.0
512.0	25198.0
513.0	25097.0
514.0	25954.0
515.0	25552.0
516.0	25623.0
517.0	24762.0
518.0	25006.0
519.0	24466.0
520.0	25890.0
521.0	24927.0
522.0	25622.0
523.0	24017.0
524.0	23815.0
525.0	24367.0
526.0	24264.0
527.0	25370.0
528.0	22311.0
529.0	23750.0
530.0	22913.0
531.0	23526.0
532.0	22453.0
533.0	21615.0
534.0	22488.0
535.0	23481.0
536.0	22047.0
537.0	22899.0
538.0	23221.0
539.0	38774.0
540.0	21820.0
541.0	20273.0
542.0	19872.0
543.0	19411.0
544.0	21234.0
545.0	20449.0
546.0	20206.0
547.0	18672.0
548.0	19110.0
549.0	18569.0
550.0	18983.0
551.0	18334.0
552.0	18773.0
553.0	18219.0
554.0	17880.0
555.0	17859.0
556.0	18123.0
557.0	17673.0
558.0	17354.0
559.0	17476.0
560.0	17134.0
561.0	16951.0
562.0	16887.0
563.0	16616.0
564.0	16734.0
565.0	16498.0
566.0	16716.0
567.0	16014.0
568.0	16583.0
569.0	16257.0
570.0	15770.0
571.0	15575.0
572.0	15544.0
573.0	15326.0
574.0	15169.0
575.0	15508.0
576.0	15182.0
577.0	15550.0
578.0	15003.0
579.0	14956.0
580.0	15169.0
581.0	15177.0
582.0	14715.0
583.0	15073.0
584.0	15570.0
585.0	15584.0
586.0	15091.0
587.0	15091.0
588.0	15311.0
589.0	14968.0
590.0	15134.0
591.0	14730.0
592.0	14767.0
593.0	14400.0
594.0	13781.0
595.0	14466.0
596.0	13670.0
597.0	14427.0
598.0	13647.0
599.0	13391.0
600.0	13568.0
601.0	13660.0
602.0	13577.0
603.0	13100.0
604.0	13232.0
605.0	13091.0
606.0	12859.0
607.0	12797.0
608.0	12837.0
609.0	12918.0
610.0	12608.0
611.0	12861.0
612.0	12775.0
613.0	12852.0
614.0	13080.0
615.0	12993.0
616.0	12881.0
617.0	12869.0
618.0	12956.0
619.0	12792.0
620.0	12949.0
621.0	12752.0
622.0	12638.0
623.0	12775.0
624.0	12307.0
625.0	12705.0
626.0	12404.0
627.0	12351.0
628.0	12553.0
629.0	12166.0
630.0	12404.0
631.0	12411.0
632.0	11946.0
633.0	12483.0
634.0	12107.0
635.0	12460.0
636.0	12218.0
637.0	12588.0
638.0	12342.0
639.0	11329.0
640.0	10964.0
641.0	11536.0
642.0	11310.0
643.0	11197.0
644.0	11577.0
645.0	11436.0
646.0	10661.0
647.0	11053.0
648.0	11067.0
649.0	11262.0
650.0	11151.0
651.0	11291.0
652.0	11782.0
653.0	11319.0
654.0	11214.0
655.0	11131.0
656.0	11007.0
657.0	11114.0
658.0	10714.0
659.0	10859.0
660.0	10807.0
661.0	11246.0
662.0	10919.0
663.0	10601.0
664.0	10453.0
665.0	10807.0
666.0	11015.0
667.0	11142.0
668.0	10841.0
669.0	10816.0
670.0	11426.0
671.0	11000.0
672.0	10972.0
673.0	10903.0
674.0	10913.0
675.0	11231.0
676.0	10858.0
677.0	10725.0
678.0	10775.0
679.0	10734.0
680.0	10825.0
681.0	10546.0
682.0	10702.0
683.0	10572.0
684.0	10098.0
685.0	10247.0
686.0	10020.0
687.0	10387.0
688.0	10251.0
689.0	10143.0
690.0	9848.0
691.0	9768.0
692.0	10437.0
693.0	9619.0
694.0	9993.0
695.0	9979.0
696.0	10153.0
697.0	9891.0
698.0	10050.0
699.0	10001.0
700.0	10276.0
701.0	10442.0
702.0	9803.0
703.0	9758.0
704.0	9590.0
705.0	9511.0
706.0	9945.0
707.0	9276.0
708.0	9532.0
709.0	9166.0
710.0	9221.0
711.0	9319.0
712.0	9438.0
713.0	9569.0
714.0	9346.0
715.0	9304.0
716.0	9344.0
717.0	9465.0
718.0	9466.0
719.0	9362.0
720.0	9416.0
721.0	9371.0
722.0	8888.0
723.0	9253.0
724.0	8706.0
725.0	8810.0
726.0	8989.0
727.0	8944.0
728.0	8749.0
729.0	8896.0
730.0	8545.0
731.0	9125.0
732.0	8667.0
733.0	8623.0
734.0	8931.0
735.0	8298.0
736.0	9003.0
737.0	8584.0
738.0	8561.0
739.0	8685.0
740.0	8343.0
741.0	8577.0
742.0	8474.0
743.0	8706.0
744.0	8308.0
745.0	8295.0
746.0	8598.0
747.0	8815.0
748.0	8643.0
749.0	8801.0
750.0	8651.0
751.0	8750.0
752.0	8736.0
753.0	8522.0
754.0	8811.0
755.0	8603.0
756.0	8674.0
757.0	8353.0
758.0	8250.0
759.0	8076.0
760.0	8570.0
761.0	8084.0
762.0	7945.0
763.0	8221.0
764.0	8248.0
765.0	8481.0
766.0	7782.0
767.0	7613.0
768.0	7415.0
769.0	7781.0
770.0	7818.0
771.0	7718.0
772.0	7700.0
773.0	7745.0
774.0	7506.0
775.0	7881.0
776.0	7728.0
777.0	7877.0
778.0	7534.0
779.0	7784.0
780.0	7538.0
781.0	7355.0
782.0	7131.0
783.0	7375.0
784.0	7548.0
785.0	7536.0
786.0	7816.0
787.0	7362.0
788.0	7449.0
789.0	7609.0
790.0	7709.0
791.0	7584.0
792.0	7784.0
793.0	7605.0
794.0	7667.0
795.0	7618.0
796.0	7608.0
797.0	7728.0
798.0	7532.0
799.0	7541.0
800.0	7719.0
801.0	7726.0
802.0	7722.0
803.0	7658.0
804.0	7457.0
805.0	7325.0
806.0	7453.0
807.0	7723.0
808.0	7719.0
809.0	7497.0
810.0	7271.0
811.0	7440.0
