#Position (bp)	Coverage	Std
179658.5	326.001127141569	448.6332690179006
538974.5	355.03075565797235	2671.7560453912047
898290.5	259.14988199801843	568.2703282660451
1257606.5	188.691619632858	311.1911424678967
1616922.5	135.283992363268	317.1475961987742
1976238.5	127.97706475637044	292.47963279779293
2335554.5	209.06310322946933	370.14079322926295
2694870.5	256.7653207761413	1576.0331259890402
3054186.5	324.6289088156386	394.24988223854103
3413502.5	94.72548675817386	240.85235184471054
3772818.5	86.27247047167396	103.3596076894103
4132134.5	124.14737445591068	1684.7824644970497
4491450.5	249.26788954569238	3165.174904416849
4850766.5	247.87508210043526	499.13599214944185
5210082.5	345.6629317926282	1855.4400487026141
5569398.5	189.15941399770676	469.47743671226283
5928714.5	934.4155562234913	1832.2076737447205
6288030.5	322.1231283883824	358.06222890209153
6647346.5	269.24085484643047	472.93990675141174
7006662.5	379.6517716995625	1396.2936706689777
7365978.5	228.91318505159805	259.75227086847894
7725294.5	352.60143160894586	2182.16046547287
8084610.5	580.2452242594262	1976.2387013105347
8443926.5	984.3606769528772	2208.8483447545223
8803242.5	55.423451780605376	85.55359594951523
9162558.5	76.27462456445024	326.09115196155545
9521874.5	260.223791871222	596.2301004355597
9881190.5	583.7154176268243	3706.719967026157
1.02405065E7	786.5815326898886	4140.07619225928
1.05998225E7	226.85299290874883	383.4820022979607
1.09591385E7	551.0723485734005	2861.263423230952
1.13184545E7	37.169722472698126	101.0329172548952
1.16777705E7	113.40687027574614	271.7052660517693
1.20370865E7	263.2739621948369	637.8622438631941
1.23964025E7	787.4049443943493	472.51607132680004
1.27557185E7	142.30793785971122	378.55430761079015
1.31150345E7	201.63514566565362	341.45127096126066
1.34743505E7	299.06647352191385	1868.2679344026012
1.38336665E7	115.29887619810974	245.7936270977441
1.41929825E7	95.57815961437844	196.02318552672827
1.45522985E7	37.0543421389529	106.1506184416505
1.49116145E7	237.29380545258212	487.56430884207913
1.52709305E7	62.01163878034933	202.95089016428906
1.56302465E7	101.08462467577286	220.39659096096983
1.59895625E7	11.798570060893475	49.091324543919214
1.63488785E7	466.20679290652237	418.92167016161864
1.67081945E7	336.7082957619477	555.9738041358041
1.70675105E7	42.629971946698724	120.79099219353891
1.74268265E7	189.201496732681	358.8202909140878
1.77861425E7	42.81841053557314	18.09747470997609
