#Position (bp)	insert size	chromosomes
179658.5	490.303580161339	0.0
538974.5	516.2736887322656	33878.31452478009
898290.5	763.8870897762969	0.0
1257606.5	638.2921624708374	0.0
1616922.5	571.9161266658516	33878.31452478009
1976238.5	454.10605235915006	0.0
2335554.5	603.7707913764073	0.0
2694870.5	545.1482601698208	33878.31452478009
3054186.5	600.2239290461098	0.0
3413502.5	395.5652621421679	0.0
3772818.5	763.1451317210377	33878.31452478009
4132134.5	456.81541175439366	0.0
4491450.5	397.9920331865396	0.0
4850766.5	497.4405164587995	33878.31452478009
5210082.5	571.0896571120761	0.0
5569398.5	690.2680334092635	0.0
5928714.5	1144.690611813437	33878.31452478009
6288030.5	460.80765361844	0.0
6647346.5	587.0774007078736	0.0
7006662.5	447.7997288160107	33878.31452478009
7365978.5	1205.2418306184331	0.0
7725294.5	509.9768653767016	0.0
8084610.5	689.047202501825	33878.31452478009
8443926.5	817.205131434629	0.0
8803242.5	972.9214773589679	0.0
9162558.5	521.1548842015683	33878.31452478009
9521874.5	692.691892971246	0.0
9881190.5	376.52901906951485	0.0
1.02405065E7	413.4956431189865	33878.31452478009
1.05998225E7	521.2725121633478	0.0
1.09591385E7	487.8427853254142	0.0
1.13184545E7	517.3307138904261	33878.31452478009
1.16777705E7	541.0416328699689	0.0
1.20370865E7	873.0726183053608	0.0
1.23964025E7	2415.535972128523	33878.31452478009
1.27557185E7	653.7285000062967	0.0
1.31150345E7	472.87637100779983	0.0
1.34743505E7	508.62169608435823	33878.31452478009
1.38336665E7	403.6844995130846	0.0
1.41929825E7	818.828691329653	0.0
1.45522985E7	1115.7813122995578	33878.31452478009
1.49116145E7	1038.1401219803874	0.0
1.52709305E7	393.4745850734642	0.0
1.56302465E7	673.6177091169293	33878.31452478009
1.59895625E7	908.1979923849083	0.0
1.63488785E7	967.0097584298245	0.0
1.67081945E7	739.3671216081051	33878.31452478009
1.70675105E7	721.4326009242305	0.0
1.74268265E7	692.9472798333951	0.0
1.77861425E7	3883.506037735849	33878.31452478009
1.81454585E7	1381.8771405546975	0.0
1.85047745E7	533.3606472892187	0.0
1.88640905E7	534.2477045826328	33878.31452478009
1.92234065E7	573.8290121104686	0.0
1.95827225E7	638.6377790253995	0.0
1.99420385E7	1464.430439233203	33878.31452478009
2.03013545E7	3045.3054766511605	0.0
2.06606705E7	946.2947611854962	0.0
2.10199865E7	915.8556679324736	33878.31452478009
2.13793025E7	1270.5588249292055	0.0
2.17386185E7	480.3108173777821	0.0
2.20979345E7	1071.729216840603	33878.31452478009
2.24572505E7	522.0097236027027	0.0
2.28165665E7	1693.3683690019384	0.0
2.31758825E7	1085.5390645811926	33878.31452478009
2.34346265E7	429.0798448108632	0.0
2.36142845E7	12162.002212389381	0.0
2.38945145E7	2342.4245913818722	33878.31452478009
2.42538305E7	1462.089853417095	0.0
2.46131465E7	4734.750175045512	0.0
2.49724625E7	2118.428724257823	33878.31452478009
2.53317785E7	7934.580325627246	0.0
2.56910945E7	2852.2586689378268	0.0
2.60504105E7	12121.412589693411	33878.31452478009
2.64097265E7	3479.242636746143	0.0
2.67690425E7	2329.096131639723	0.0
2.71283585E7	1826.0857437590262	33878.31452478009
2.74876745E7	3501.058488559569	0.0
2.78469905E7	6629.051131209993	0.0
2.82063065E7	634.5462729890922	33878.31452478009
2.85656225E7	809.5638814450646	0.0
2.89249385E7	985.3579220016288	0.0
2.92842545E7	538.7968451494172	33878.31452478009
2.96435705E7	650.8352564473913	0.0
3.00028865E7	734.8543208565882	0.0
3.03622025E7	888.7041192803621	33878.31452478009
3.07215185E7	560.7584892584892	0.0
3.10808345E7	527.8640196596125	0.0
3.14401505E7	406.7164105939859	33878.31452478009
3.17994665E7	497.1346084889713	0.0
3.21587825E7	585.6023478978553	0.0
3.25180985E7	389.90737264101267	33878.31452478009
3.28774145E7	535.0464784190889	0.0
3.32367305E7	412.1257272211355	0.0
3.35960465E7	715.4528845552359	33878.31452478009
3.39553625E7	1582.3106370692437	0.0
3.43146785E7	480.9418120392642	0.0
3.46739945E7	685.3369074492099	33878.31452478009
3.50333105E7	949.5054778755449	0.0
3.53926265E7	424.2386422942004	0.0
3.57519425E7	1089.313942580692	33878.31452478009
3.61112585E7	563.4588268545091	0.0
3.64705745E7	466.1673033243857	0.0
3.68298905E7	525.8043463813385	33878.31452478009
3.71892065E7	619.107299399265	0.0
3.75485225E7	966.4251788881874	0.0
3.79078385E7	504.9638137791935	33878.31452478009
3.82671545E7	387.9185500253936	0.0
3.86264705E7	695.3722248978514	0.0
3.89857865E7	407.3068134629513	33878.31452478009
3.93451025E7	735.6291235588532	0.0
3.97044185E7	643.5301182507509	0.0
4.00637345E7	475.1226895022015	33878.31452478009
4.04230505E7	413.95946359854537	0.0
4.07823665E7	931.5948555660614	0.0
4.11416825E7	401.1422843755826	33878.31452478009
4.15009985E7	496.80459837726653	0.0
4.18603145E7	557.2547944341022	0.0
4.22196305E7	652.7342165779617	33878.31452478009
4.25789465E7	793.5205969346598	0.0
4.29382625E7	748.0669510188919	0.0
4.32975785E7	466.8794681878824	33878.31452478009
4.36568945E7	388.68430344596453	0.0
4.40162105E7	872.8071865994236	0.0
4.43755265E7	443.10623423118665	33878.31452478009
4.47348425E7	894.6465854660967	0.0
4.50941585E7	841.482711795186	0.0
4.54534745E7	768.9277000650618	33878.31452478009
4.58127905E7	667.3434805105209	0.0
4.61721065E7	649.7385438286055	0.0
4.65314225E7	646.1461808021603	33878.31452478009
4.68907385E7	573.3521520517364	0.0
4.72500545E7	505.47380029407833	0.0
4.76093705E7	574.8482695971668	33878.31452478009
4.79686865E7	593.5006789736318	0.0
4.83280025E7	418.63326764927524	0.0
4.86541545E7	1360.9040763037644	33878.31452478009
4.88338125E7	6096.61038961039	0.0
4.90466345E7	464.8894670217315	0.0
4.94059505E7	838.0770060138486	33878.31452478009
4.97652665E7	602.9665557360953	0.0
5.01245825E7	546.8536712717533	0.0
5.04838985E7	471.9788792518771	33878.31452478009
5.08432145E7	533.5332677994663	0.0
5.12025305E7	831.7514004376368	0.0
5.15618465E7	447.30804161703537	33878.31452478009
5.19211625E7	472.53360377065394	0.0
5.22804785E7	1130.524505743815	0.0
5.26397945E7	620.1679453211996	33878.31452478009
5.29991105E7	747.0734804711238	0.0
5.33584265E7	779.8327763189305	0.0
5.37177425E7	424.529741308288	33878.31452478009
5.40770585E7	969.0590347106148	0.0
5.44363745E7	552.5819195609597	0.0
5.47956905E7	454.96921543332945	33878.31452478009
5.51550065E7	532.4783580236697	0.0
5.55143225E7	588.1379649060142	0.0
5.58736385E7	535.3350250679215	33878.31452478009
5.62329545E7	464.45303346368917	0.0
5.65922705E7	860.4143258681657	0.0
5.69515865E7	553.6201999815055	33878.31452478009
5.73109025E7	525.0730240975331	0.0
5.76702185E7	428.0321693059743	0.0
5.80295345E7	672.7884409447706	33878.31452478009
5.83888505E7	622.1900844721596	0.0
5.87481665E7	516.2530375644712	0.0
5.91074825E7	1695.9271200216745	33878.31452478009
5.94667985E7	367.6783416624751	0.0
5.98261145E7	473.07567518140206	0.0
6.01854305E7	978.9734930461187	33878.31452478009
6.05447465E7	533.0910293361203	0.0
