#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	4.778231523952438E-7
4.0	2.986394702470274E-7
5.0	2.1621497645884782E-5
6.0	2.6776014902348477E-4
7.0	5.126445146260473E-4
8.0	2.0988381968961085E-4
9.0	3.003715791744602E-4
10.0	0.0014724717719999932
11.0	8.748941920356914E-4
12.0	0.0017631077044444005
13.0	0.003295307370493799
14.0	0.0010995905294495548
15.0	9.941110685583049E-4
16.0	6.41656765772763E-4
17.0	9.963210006381329E-4
18.0	5.763144496827135E-4
19.0	5.540359452022853E-4
20.0	9.027871185567637E-4
21.0	0.0013561218343917515
22.0	0.0013140733969809703
23.0	0.001908246486984456
24.0	0.0044910000814688475
25.0	0.005355680803622091
26.0	0.006353913096869805
27.0	0.006628661409497069
28.0	0.00776689588639659
29.0	0.009997732729141885
30.0	0.009052120710551698
31.0	0.011833648736432511
32.0	0.011834066831690856
33.0	0.01230382671838943
34.0	0.01225078834847356
35.0	0.009919728099513362
36.0	0.010976971552081886
37.0	0.009822789727471175
38.0	0.011589779745028788
39.0	0.011639413624983844
40.0	0.011982968471556023
41.0	0.014112745717569724
42.0	0.013090622266702249
43.0	0.0171893295400546
44.0	0.01673557672896127
45.0	0.019466754140158433
46.0	0.022182939849949197
47.0	0.02176245547584138
48.0	0.028404854300969812
49.0	0.026468655159570233
50.0	0.034653586576418614
51.0	0.038176098855876354
52.0	0.03649027904633188
53.0	0.045510684245143346
54.0	0.04163876378549659
55.0	0.05259405411203854
56.0	0.04587813024933529
57.0	0.05344481823487826
58.0	0.04839261486092121
59.0	0.04431797792887077
60.0	0.04911777122257504
61.0	0.03305407357377554
62.0	0.034188903560714246
63.0	0.02215379263765309
64.0	0.017754056778291727
65.0	0.013676493179432866
66.0	0.008333952512501646
67.0	0.0071816819805005155
68.0	0.004111668226361074
69.0	0.003203684781022011
70.0	0.0014470276891349466
71.0	8.824199066859165E-4
72.0	7.440901040674934E-4
73.0	3.887688623675803E-4
74.0	2.295342968318653E-4
75.0	8.122993590719145E-5
76.0	3.3387892773617665E-5
77.0	2.436898077215744E-5
78.0	1.033292567054715E-5
79.0	8.122993590719145E-6
80.0	5.375510464446493E-7
81.0	2.389115761976219E-7
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	1.1945578809881095E-7
87.0	0.0
88.0	0.0
89.0	5.972789404940548E-8
90.0	0.0
91.0	0.0
92.0	5.972789404940548E-8
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	5.972789404940548E-7
