#Position (bp)	insert size	chromosomes
179658.5	599.8498494340798	0.0
538974.5	514.6202385512428	36998.56662264544
898290.5	793.1110011049724	0.0
1257606.5	571.0676643237393	0.0
1616922.5	555.2610404498062	36998.56662264544
1976238.5	498.3618408313432	0.0
2335554.5	587.5368151648105	0.0
2694870.5	506.3614327759713	36998.56662264544
3054186.5	629.5802256749251	0.0
3413502.5	378.504265129683	0.0
3772818.5	744.8254992082191	36998.56662264544
4132134.5	582.4443354986314	0.0
4491450.5	429.43950261534127	0.0
4850766.5	558.5276058261265	36998.56662264544
5210082.5	585.1159526621572	0.0
5569398.5	639.5086667829763	0.0
5928714.5	1032.239309649487	36998.56662264544
6288030.5	480.9244186046512	0.0
6647346.5	558.9345716372743	0.0
7006662.5	476.86879373148065	36998.56662264544
7365978.5	1025.21986834231	0.0
7725294.5	544.1611469347756	0.0
8084610.5	690.122387224004	36998.56662264544
8443926.5	876.8645668961473	0.0
8803242.5	605.9503530230708	0.0
9162558.5	533.2274940489071	36998.56662264544
9521874.5	617.2338279025375	0.0
9881190.5	402.1973724606962	0.0
1.02405065E7	466.7688466233753	36998.56662264544
1.05998225E7	533.0906222673883	0.0
1.09591385E7	499.346864200797	0.0
1.13184545E7	405.24281496808055	36998.56662264544
1.16777705E7	502.145170431544	0.0
1.20370865E7	1185.2881425400778	0.0
1.23964025E7	3110.2374654990967	36998.56662264544
1.27557185E7	647.3670748533978	0.0
1.31150345E7	471.5819003740474	0.0
1.34743505E7	460.2963820413177	36998.56662264544
1.38336665E7	424.576364243406	0.0
1.41929825E7	866.5766001786246	0.0
1.45522985E7	697.0306065353626	36998.56662264544
1.49116145E7	1019.528861758824	0.0
1.52709305E7	424.37265742664863	0.0
1.56302465E7	641.9318433179724	36998.56662264544
1.59895625E7	357.2052607316971	0.0
1.63488785E7	947.9643294081663	0.0
1.67081945E7	816.4744175251557	36998.56662264544
1.70675105E7	734.7445017182131	0.0
1.74268265E7	749.786081047341	0.0
1.77861425E7	2950.1031914893615	36998.56662264544
1.81454585E7	716.8027080052663	0.0
1.85047745E7	529.66465106679	0.0
1.88640905E7	553.7911422374737	36998.56662264544
1.92234065E7	532.6093410360775	0.0
1.95827225E7	655.9649067779302	0.0
1.99420385E7	570.9655046516659	36998.56662264544
2.03013545E7	960.5569348770425	0.0
2.06606705E7	736.966194131955	0.0
2.10199865E7	836.9327129968668	36998.56662264544
2.13793025E7	1187.1581628461097	0.0
2.17386185E7	515.3811461676171	0.0
2.20979345E7	503.48708180149976	36998.56662264544
2.24572505E7	564.3437596879198	0.0
2.28165665E7	1413.678858162355	0.0
