#Read position (bp)	Clipping profile
0.0	7.72293989196408
1.0	4.28701695218363
2.0	2.149590423056709
3.0	1.9108318198896186
4.0	1.7256266305523738
5.0	1.6029194988804376
6.0	1.4881210992086895
7.0	1.388562048433779
8.0	1.3187539160328603
9.0	1.2615880164545057
10.0	1.2051029427848872
11.0	1.151015432768016
12.0	1.105109572033714
13.0	1.0602719036734636
14.0	1.0132010089487817
15.0	0.9723250430747108
16.0	0.930885635069272
17.0	0.8926361312138167
18.0	0.8577408687966599
19.0	0.826968711559564
20.0	0.7926310220849067
21.0	0.7646790100990839
22.0	0.7373139170001026
23.0	0.7122524805319739
24.0	0.6844325252956904
25.0	0.6605566649789815
26.0	0.6378458386526527
27.0	0.6158393149905335
28.0	0.5963594771362667
29.0	0.5785318159484585
30.0	0.5607217623272555
31.0	0.544038592968788
32.0	0.5277281171034649
33.0	0.5109216947787608
34.0	0.48943459433149633
35.0	0.47044776834217633
36.0	0.4546684540694446
37.0	0.44120160021086824
38.0	0.4174666004270011
39.0	0.4037092217194381
40.0	0.39202366668242544
41.0	0.38036745758975476
42.0	0.36842365824253187
43.0	0.3577241269354127
44.0	0.3464141999859785
45.0	0.3342708482172295
46.0	0.3218252332217571
47.0	0.30845815557394374
48.0	0.294633281194394
49.0	0.2851163914442604
50.0	0.2765238989409019
51.0	0.26814856642567486
52.0	0.2555298103585843
53.0	0.24600705141958218
54.0	0.23616735628168573
55.0	0.22689403786959125
56.0	0.21747985892465485
57.0	0.21155784735642488
58.0	0.205990921714734
59.0	0.1997167588143992
60.0	0.19383583156824816
61.0	0.18665194439330912
62.0	0.18146358143363095
63.0	0.17741090651999095
64.0	0.17207874843303664
65.0	0.1669256006065689
66.0	0.16112390741014146
67.0	0.15781661948279005
68.0	0.153579065119795
69.0	0.1492505383293395
70.0	0.13321004515196344
71.0	0.13090932311554507
72.0	0.12937453022645473
73.0	0.12627559850393202
74.0	0.12528664017960423
75.0	0.12285386139364651
76.0	0.1234642570359616
77.0	0.12454125319331562
78.0	0.12708554656777318
79.0	0.12983819614705944
80.0	0.13184545874005713
81.0	0.13542859854422398
82.0	0.13819885569011553
83.0	0.1421546889874267
84.0	0.1467766752213029
85.0	0.15116976308931093
86.0	0.15555698176845056
87.0	0.1590667567117623
88.0	0.16382079969517782
89.0	0.1687743951001194
90.0	0.17432077858077086
91.0	0.17935360803543604
92.0	0.1850320482656268
93.0	0.19094232145611992
94.0	0.19682324870227097
95.0	0.2033791326682897
96.0	0.20993795122874256
97.0	0.21717759569793152
98.0	0.22469015744950172
99.0	0.23314765860888662
100.0	0.24146429923542959
101.0	0.25042068144862967
102.0	0.2588664442302777
103.0	0.26798716373179343
104.0	0.2773309124103089
105.0	0.28675389513854793
106.0	0.29689878809760195
107.0	0.3070436810566559
108.0	0.3170946669938153
109.0	0.3274303085910927
110.0	0.3391158636281054
111.0	0.35010298518977684
112.0	0.361553772672053
113.0	0.3748122703258007
114.0	0.3881089177071932
115.0	0.40253538394575533
116.0	0.4156500864722269
117.0	0.4296715786788685
118.0	0.4434876492751156
119.0	0.4573741501377836
120.0	0.47351735412035695
121.0	0.48945807108697
122.0	0.5051963010376227
123.0	0.5219733774179848
124.0	0.5402647045263976
125.0	0.5586528732511394
126.0	0.5779038127395381
127.0	0.5986954143058955
128.0	0.6195662499219765
129.0	0.6427847610854232
130.0	0.6661793479149222
131.0	0.6897206644661317
132.0	0.7157475825031145
133.0	0.741002702203901
134.0	0.7679686904598302
135.0	0.7956272430022322
136.0	0.828256998516181
137.0	0.8620048345095628
138.0	0.8958759234691813
139.0	0.9327402987516911
140.0	0.9733462819378149
141.0	1.0168985979358824
142.0	1.1083816448278552
143.0	1.2141561666144163
144.0	1.3152089259563382
145.0	1.4111819023326475
146.0	1.5343350923585832
147.0	1.7137444576882692
148.0	3.777084215729197
149.0	7.0329873945376455
