#Insert size (bp)	insert size
25.0	1.0
26.0	2.0
28.0	1.0
29.0	5.0
30.0	10.0
31.0	71.0
32.0	59.0
33.0	53.0
34.0	67.0
35.0	53.0
36.0	68.0
37.0	74.0
38.0	66.0
39.0	75.0
40.0	91.0
41.0	79.0
42.0	91.0
43.0	126.0
44.0	135.0
45.0	134.0
46.0	140.0
47.0	98.0
48.0	149.0
49.0	145.0
50.0	171.0
51.0	204.0
52.0	157.0
53.0	160.0
54.0	154.0
55.0	198.0
56.0	174.0
57.0	192.0
58.0	172.0
59.0	185.0
60.0	244.0
61.0	222.0
62.0	248.0
63.0	250.0
64.0	231.0
65.0	214.0
66.0	224.0
67.0	224.0
68.0	257.0
69.0	246.0
70.0	276.0
71.0	298.0
72.0	257.0
73.0	284.0
74.0	346.0
75.0	345.0
76.0	357.0
77.0	415.0
78.0	415.0
79.0	497.0
80.0	473.0
81.0	504.0
82.0	552.0
83.0	551.0
84.0	554.0
85.0	639.0
86.0	639.0
87.0	660.0
88.0	760.0
89.0	819.0
90.0	892.0
91.0	894.0
92.0	920.0
93.0	1001.0
94.0	1057.0
95.0	1072.0
96.0	1211.0
97.0	1257.0
98.0	1292.0
99.0	1333.0
100.0	1409.0
101.0	1510.0
102.0	1648.0
103.0	1718.0
104.0	1848.0
105.0	1863.0
106.0	2003.0
107.0	2184.0
108.0	2294.0
109.0	2407.0
110.0	2515.0
111.0	2617.0
112.0	2751.0
113.0	2815.0
114.0	3017.0
115.0	3206.0
116.0	3221.0
117.0	3422.0
118.0	3552.0
119.0	3696.0
120.0	4054.0
121.0	4049.0
122.0	4321.0
123.0	4532.0
124.0	4905.0
125.0	4855.0
126.0	5197.0
127.0	5480.0
128.0	5731.0
129.0	5884.0
130.0	5972.0
131.0	6364.0
132.0	6742.0
133.0	7210.0
134.0	7391.0
135.0	7650.0
136.0	8010.0
137.0	8407.0
138.0	8670.0
139.0	8885.0
140.0	9326.0
141.0	9858.0
142.0	10361.0
143.0	10335.0
144.0	11076.0
145.0	11384.0
146.0	12372.0
147.0	12249.0
148.0	12845.0
149.0	13432.0
150.0	14084.0
151.0	14349.0
152.0	15592.0
153.0	15862.0
154.0	16182.0
155.0	16697.0
156.0	17356.0
157.0	18264.0
158.0	18230.0
159.0	18898.0
160.0	19826.0
161.0	20676.0
162.0	21468.0
163.0	22674.0
164.0	23181.0
165.0	23936.0
166.0	24936.0
167.0	26339.0
