#Position (bp)	Coverage	Std
179658.5	306.90903271771924	383.6003618006793
538974.5	310.7585774081867	2404.680910589756
898290.5	237.93917331819347	500.8877919971406
1257606.5	157.69512907858265	293.87684096401495
1616922.5	112.21538423003707	252.48324279884645
1976238.5	102.85852286010086	252.06844750276161
2335554.5	184.41206904229148	304.1315615065379
2694870.5	225.20273241380846	1322.0242360046448
3054186.5	252.90641941911855	310.23108198106564
3413502.5	97.94107693506551	195.45105337937554
3772818.5	70.04808302441305	91.67512803531038
4132134.5	120.07602221999576	1464.4416874566123
4491450.5	226.33543733092876	2338.8115081365368
4850766.5	216.42517728127888	379.2838245818587
5210082.5	320.1184194413831	1601.2822345446173
5569398.5	166.20545703503322	379.5905554747519
5928714.5	821.1567478208597	1631.7572424243644
6288030.5	235.21003239488363	260.4875037090102
6647346.5	226.6630152845963	409.09039429392493
7006662.5	330.15193868349866	1187.1746410851667
7365978.5	191.28858998764318	218.54337557382647
7725294.5	279.03279007892775	1640.276474896198
8084610.5	542.2641992007036	1657.5185106049435
8443926.5	857.2286010085829	1887.2392454825733
8803242.5	55.06577497244765	84.50499058090242
9162558.5	73.17391098642977	277.11536079793996
9521874.5	223.98348528871523	517.5206344389563
9881190.5	488.253723741776	2895.789954381845
1.02405065E7	729.7390848167073	3438.3482298206413
1.05998225E7	314.31599205156465	806.4031467400116
1.09591385E7	462.0754683899409	2247.201860941248
1.13184545E7	29.687792917654654	78.57530791549925
1.16777705E7	108.30991661935455	367.67919650837837
1.20370865E7	229.48306782887485	615.9027732742103
1.23964025E7	845.1675655968562	582.5678050074775
1.27557185E7	114.60479076912802	295.97642470437694
1.31150345E7	181.777363101003	294.5645716005617
1.34743505E7	247.9146600763673	1384.0534954442533
1.38336665E7	97.25381836600653	199.95274421823854
1.41929825E7	80.55233276558795	164.97423633943365
1.45522985E7	29.44802346680916	86.39476937974419
1.49116145E7	223.2582796201672	440.4422868900184
1.52709305E7	71.5260745416291	166.00325336342587
1.56302465E7	96.14879938549912	181.51638456302524
1.59895625E7	12.278442930456757	37.72448352025877
1.63488785E7	382.59537009206383	394.0874530224885
1.67081945E7	270.8858859611039	449.2098269385391
1.70675105E7	45.746838437475645	101.82420486073775
1.74268265E7	163.71901056451702	291.88255749588217
1.77861425E7	17.987264691803315	10.244489236610173
1.81454585E7	39.0129885671665	76.14014646218448
1.85047745E7	325.77029133130725	1830.1190803258237
1.88640905E7	294.9557826537087	1416.3771993674638
1.92234065E7	187.4794080976077	311.8792578836697
1.95827225E7	302.9367270035289	434.28740065933187
1.99420385E7	126.04243896737134	357.1773644145343
2.03013545E7	125.61846397043271	310.9538953380107
2.06606705E7	240.15135980585333	460.9628397861311
2.10199865E7	340.02578788587203	442.0710063089394
2.13793025E7	249.74188736376894	375.95145666056186
2.17386185E7	567.3633820926427	2537.125229010042
2.20979345E7	175.8053885716194	2273.5424219313422
2.24572505E7	279.34945284930257	2557.4424689960397
2.28165665E7	95.53929410324061	106.61757457706737
2.31758825E7	67.11996960892363	192.5811339721724
2.34346265E7	62.30583794856233	473.4973940451139
2.36142845E7	3.616617945352583	2.3422158785499887
2.38945145E7	22.620362021173563	33.76512340806186
2.42538305E7	54.88706876398491	74.98828080114582
2.46131465E7	274.32911977201127	144.2379097092384
2.49724625E7	107.86645738013337	220.95551360870988
2.53317785E7	85.28275946520611	580.9679283266107
2.56910945E7	47.68752296029122	18.101267268380028
2.60504105E7	159.20443843302274	31.701828068459125
2.64097265E7	191.90481637333156	145.02870402953246
2.67690425E7	15.125262999699428	23.38298298043873
2.71283585E7	44.3477746607443	75.95620230606275
2.74876745E7	259.4099316479088	138.56380544792015
2.78469905E7	659.256195104031	307.6104466593868
2.82063065E7	435.0541974195416	1674.662290632356
2.85656225E7	163.1348924066838	220.24556243932693
2.89249385E7	278.4143984682007	352.2412146421671
2.92842545E7	167.17807166950539	318.4772751309738
2.96435705E7	273.0376994066504	968.5645848278785
3.00028865E7	250.03707043382425	689.5745782035366
3.03622025E7	436.88321143505993	556.3045364333664
3.07215185E7	64.45036959111201	109.92711576583022
3.10808345E7	332.8200441950818	384.34970619038126
3.14401505E7	291.3942824700264	570.3305703671015
3.17994665E7	118.38401574101904	224.69136736141752
3.21587825E7	122.25107982945374	243.58556817569865
3.25180985E7	270.0184962539937	518.3996225547504
3.28774145E7	141.03511115564015	295.34636681573465
3.32367305E7	351.9150691870109	2043.8067098119718
3.35960465E7	455.2999755090227	796.5134540675751
3.39553625E7	441.6191291231117	290.85864959425624
3.43146785E7	153.63975998842244	325.44123908962484
3.46739945E7	98.23787974930146	153.28411574930314
3.50333105E7	337.9850354562558	380.62904168876156
3.53926265E7	768.5192254171816	5606.830114145593
3.57519425E7	1134.9656124414164	2346.786506380745
3.61112585E7	283.5484559552038	604.6405752365341
3.64705745E7	206.91249485132863	1147.9311989614714
3.68298905E7	206.3174281134155	296.1925927057429
3.71892065E7	143.80308697636622	474.9684797372606
3.75485225E7	671.8794431642343	941.8286372271591
3.79078385E7	596.5723374411382	3577.388213781326
3.82671545E7	126.67287568602568	357.6893606898834
3.86264705E7	124.24734495541529	236.01544812645895
3.89857865E7	93.35977245655634	203.6099401038459
3.93451025E7	197.8223764040566	293.9395000719467
3.97044185E7	457.5094345923922	576.3534224617812
4.00637345E7	326.3278033819813	2871.5398994178195
4.04230505E7	261.9785063843525	1336.616040571717
4.07823665E7	549.0647146244531	1861.201703862022
4.11416825E7	465.3778707321689	1862.8456472605844
4.15009985E7	614.57996860702	2652.7975335864644
4.18603145E7	229.86071313272996	398.446208619305
4.22196305E7	343.6477724342918	573.2288147887641
4.25789465E7	166.3203058032484	218.9674605847467
4.29382625E7	844.4853081966849	2282.865873954241
4.32975785E7	50.533441316278704	123.68511217750662
4.36568945E7	151.70066459606585	1886.0188240453183
4.40162105E7	196.57879137027018	246.6792433166159
4.43755265E7	72.42767090805864	251.65525421701477
4.47348425E7	333.89677331374054	953.1744914816497
4.50941585E7	691.9042681094079	1014.3978179938895
4.54534745E7	74.92385810818332	132.12550286437366
4.58127905E7	201.38383205868928	290.0641799013717
4.61721065E7	538.2814486413074	2387.8775904356075
4.65314225E7	352.4951825134422	2131.232037576065
4.68907385E7	339.73951340881007	1164.1023019535492
4.72500545E7	316.14210054659407	809.1005305108113
4.76093705E7	850.9939357000524	2973.938638107762
4.79686865E7	262.1424122499416	594.4175858167773
4.83280025E7	495.2474534949738	3694.2592115310163
4.86541545E7	118.93627725367593	129.5448019180541
4.88338125E7	3.451619225666385	2.5477853811831834
4.90466345E7	269.8242995023879	450.05162464666023
4.94059505E7	151.60642164557103	155.3139940548438
4.97652665E7	166.6846369212615	345.83280940574787
5.01245825E7	200.82469469770342	326.2332764298028
5.04838985E7	429.73142860323503	1809.8774773927614
5.08432145E7	108.64122666399493	207.81486362732952
5.12025305E7	201.57889712676308	230.03774200067826
5.15618465E7	309.3059730153959	2158.4199914745795
5.19211625E7	553.3789561277539	1866.1756780231744
5.22804785E7	296.51719377929174	257.7895736651994
5.26397945E7	195.35815271237573	468.3980258256403
5.29991105E7	341.7791748767102	407.4420208557476
5.33584265E7	128.98597613242939	252.89656410356898
5.37177425E7	26.113857996860702	85.72353793299281
5.40770585E7	254.97895167484887	499.82504176602043
5.44363745E7	332.48121709024923	606.5630066173435
5.47956905E7	68.51007191441516	178.61480666370912
5.51550065E7	110.98767936857807	334.06201015685923
5.55143225E7	92.92569493148092	285.2665982020739
5.58736385E7	233.6241692549177	1402.5952676443683
5.62329545E7	252.67320687083236	442.5610036370602
5.65922705E7	113.29358559039953	149.55447966835428
5.69515865E7	311.2568185107259	464.7214327179083
5.73109025E7	370.41585401151076	1915.1006437604442
5.76702185E7	133.44111589798393	398.9432954137914
5.80295345E7	417.307904462924	1093.3228021670416
5.83888505E7	655.2701382626991	2557.348138557041
5.87481665E7	158.73173474045132	278.8692946131803
5.91074825E7	44.91110888465863	112.59053154153919
5.94667985E7	700.706620356455	16597.862771231663
5.98261145E7	229.4461142838059	499.62162279435455
6.01854305E7	137.8428375023656	156.21416119727414
6.05447465E7	294.80624018969377	1654.9561706414304
6.09040625E7	243.85613498981397	446.5657279523394
6.12633785E7	167.95432432733304	283.047685857038
6.16226945E7	135.3540783043338	212.78952632327935
6.19820105E7	429.1454791882354	2229.983937852185
6.23413265E7	76.23682496743814	132.66262625468912
6.27006425E7	195.14495040577097	456.54678609291744
6.30599585E7	70.2466575382115	98.19447390281546
6.34192745E7	152.19180053212213	364.14993967740156
6.37785905E7	272.18687450600584	735.4041925557316
6.41379065E7	46.58651994344811	137.38412809303344
6.44972225E7	180.27683988466976	323.7280411589019
6.48565385E7	229.36204065502233	279.38540183313336
6.52158545E7	208.4183058923065	438.24358679434647
6.55751705E7	342.9910413118258	438.50983895632663
6.59344865E7	182.99763717730355	190.06813967510715
6.62938025E7	241.210953589598	461.30265261937717
6.66531185E7	81.07049783477495	198.50963431168748
6.70124345E7	29.55516870943682	77.11745296157522
6.73717505E7	122.34125950416903	396.19074539083937
6.77310665E7	269.5440002671743	1907.5526741226672
6.80903825E7	61.9009646105378	164.01864286654634
6.84496985E7	148.01320286321788	274.5534379312433
6.88090145E7	311.25061784056373	437.30829715552875
6.91683305E7	343.061614289372	461.33056953278464
6.95276465E7	113.25184517249441	178.23515700625555
6.98869625E7	101.50348161506864	183.07349419415854
7.02462785E7	234.17574224359618	423.66160185661016
7.06055945E7	256.7147469080141	407.9986788943549
7.09649105E7	274.624272228345	2309.0861697731657
7.13242265E7	13.335710071357802	22.599027435567205
7.16835425E7	202.1384241169333	587.3072734169705
7.20428585E7	479.04544467822194	3284.5962973206374
7.24021745E7	952.5830355453139	237.33360944298735
7.27614905E7	193.6638335058834	450.8559444685348
7.31208065E7	17.924041790513087	31.13556297890892
7.34801225E7	39.00750871099534	85.8985151461782
7.38394385E7	75.42914036669673	431.44437887432446
7.41987545E7	47.79634360841154	23.57907903383429
7.45580705E7	194.87209587104388	30.668761290633324
7.49173865E7	112.1150101860201	27.910664955317788
7.52767025E7	14.577054737334269	11.014570956613317
7.56360185E7	13.144702712932348	2.857976621459989
7.59953345E7	745.9582734974229	2184.673215224015
7.63546505E7	321.9515440447962	60.873878755690384
7.67139665E7	183.0451663716617	220.70811461287687
7.690225E7	1.2708828473711669	1.3281181216511797
7.7081908E7	1.3485390203616272	28.116607684304718
7.74325985E7	21.839815093121373	5.742749717695964
7.77919145E7	38.692799652673415	95.80947704268752
7.81512305E7	2.571945028888221	1.827733095071068
7.85105465E7	4.130303131505416	16.97706024750415
7.88698625E7	5.931700787050953	11.901421060705397
7.92291785E7	10.724649055427534	66.17824659921818
7.95884945E7	24.054361620412116	86.30317286155702
7.99478105E7	46.87210700330628	55.53214708221665
8.03071265E7	401.99947678366675	101.6268900459722
8.06664425E7	358.5669466430663	362.12017828680916
8.10257585E7	64.78133453561767	139.43186512682973
8.13850745E7	279.2467772100324	706.1018433176805
8.17443905E7	190.14400416346615	363.08237863677846
8.21037065E7	308.7809616048269	352.59877613901546
8.24630225E7	646.828568725022	2227.5052434993245
8.28223385E7	255.42286177069766	607.8963440723568
8.31816545E7	140.41676129089714	209.17439109447903
8.35409705E7	44.89300225984927	206.7518916329597
8.39002865E7	347.0494077636398	2140.2997979729116
8.42596025E7	59.07264914448563	101.82310841545323
8.46189185E7	55.13549076578833	207.4155128423638
8.49782345E7	186.35542252501975	247.59415935906603
8.53375505E7	127.69889734940833	475.14061114007353
8.56968665E7	306.0897176858253	474.56294129121505
8.60561825E7	284.0157660666377	455.22306144717106
8.64154985E7	407.6448001202284	1308.2723443049927
8.67748145E7	466.5323781852186	3070.9604462469115
8.71341305E7	265.1355269456412	450.3521461033513
8.74934465E7	31.26469458638079	104.23422582901367
8.78527625E7	128.2265805029556	341.4828312767994
8.82120785E7	575.9990927206136	3141.6234063321353
8.85713945E7	1083.4831429716462	922.2998894639784
8.89307105E7	304.75599194024204	464.50500377820936
8.92900265E7	339.36905676340604	721.5234795189043
8.96493425E7	127.12087967137562	341.2311422001814
9.00086585E7	331.77259849269166	426.14910052841157
