#GC Content (%)	Sample
1.0	0.0
2.0	2.0321792880693395E-7
3.0	2.0321792880693395E-7
4.0	2.0321792880693395E-7
5.0	2.0321792880693395E-7
6.0	4.44098913752753E-4
7.0	6.469104067020731E-4
8.0	2.8037300244396657E-4
9.0	5.112963088782457E-4
10.0	0.0011604421127971952
11.0	5.193572867209209E-4
12.0	0.002254025527016909
13.0	0.0031775155348252194
14.0	0.002054262302999693
15.0	0.0011335496068850778
16.0	9.696882169570865E-4
17.0	6.811864973608426E-4
18.0	4.1009378033239277E-4
19.0	8.442350155736061E-4
20.0	0.0010254376687597888
21.0	0.0013927202054235205
22.0	0.001722204207329163
23.0	0.0019402570449390034
24.0	0.0027008340131537546
25.0	0.005257654254092995
26.0	0.007195675901815123
27.0	0.010518898691594912
28.0	0.010627958980054633
29.0	0.012261492431114372
30.0	0.01274528658029408
31.0	0.012478461439770574
32.0	0.012706810652439967
33.0	0.015761785776194602
34.0	0.012212381431652696
35.0	0.011875310627071598
36.0	0.011601237380420645
37.0	0.011818003171148039
38.0	0.012353956588721527
39.0	0.01290061281721218
40.0	0.0136749408652762
41.0	0.014559887205920795
42.0	0.015831015350608164
43.0	0.017404057598193037
44.0	0.01911088498224248
45.0	0.021011311313135324
46.0	0.022821847580185902
47.0	0.024625000262489823
48.0	0.026920414507673743
49.0	0.029796828811316692
50.0	0.032558899160350936
51.0	0.03916517532931635
52.0	0.03541736254694927
53.0	0.04164876937657549
54.0	0.04429419263447455
55.0	0.04632135921363331
56.0	0.048446205877238635
57.0	0.047159700909271525
58.0	0.046901478661067524
59.0	0.043563624180413624
60.0	0.0401484114081939
61.0	0.03349248232528999
62.0	0.028457080746002176
63.0	0.02088816124827832
64.0	0.015622378277033049
65.0	0.011103895369320474
66.0	0.008145855197606744
67.0	0.005468865421433003
68.0	0.0038154843526597873
69.0	0.002291688583155794
70.0	0.0013359546639767838
71.0	7.830664190027189E-4
72.0	4.879939863750507E-4
73.0	2.9994966291903454E-4
74.0	1.2680798757552678E-4
75.0	5.9542853140431646E-5
76.0	2.682476660251528E-5
77.0	1.4496212254894621E-5
78.0	9.077067486709717E-6
79.0	2.7773116936947636E-6
80.0	6.096537864208019E-7
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	1.3547861920462263E-7
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	6.773930960231132E-7
