#Read position (bp)	Clipping profile
0.0	5.66565783798983
1.0	3.905760859504248
2.0	2.3049655901081887
3.0	2.114286056890069
4.0	1.937032572416119
5.0	1.810509072923587
6.0	1.683123288313517
7.0	1.5651519056703196
8.0	1.4210391371005044
9.0	1.349028224882342
10.0	1.2819956618974666
11.0	1.2149698355150718
12.0	1.1588168855366356
13.0	1.1066722140342562
14.0	1.057245761632866
15.0	1.0111135078445717
16.0	0.9636271969576427
17.0	0.9224059263778271
18.0	0.881757267008877
19.0	0.8456288679045219
20.0	0.8118313332585121
21.0	0.7813010508156746
22.0	0.7525054435116345
23.0	0.7260036493522959
24.0	0.6992829156123322
25.0	0.6740610759243393
26.0	0.6461850148589241
27.0	0.620909282351085
28.0	0.5972166514262263
29.0	0.5773268326017608
30.0	0.5491173097135476
31.0	0.5283012080479764
32.0	0.5100281738188951
33.0	0.4916473539501214
34.0	0.4741086093914436
35.0	0.45741194014286174
36.0	0.44229163587477954
37.0	0.42576001338697644
38.0	0.40804611716379874
39.0	0.39062863144977483
40.0	0.37314377971094315
41.0	0.35966046984568734
42.0	0.34698555227812355
43.0	0.33515607832189614
44.0	0.31880297579983347
45.0	0.30501651882294306
46.0	0.29074839476867786
47.0	0.2778107497043642
48.0	0.26486636803756974
49.0	0.25543512456449546
50.0	0.2465495458923634
51.0	0.23768417702767353
52.0	0.23067811044767553
53.0	0.22244598221617787
54.0	0.21602936835324696
55.0	0.20963633259899875
56.0	0.2028626788045872
57.0	0.1964528015441371
58.0	0.1898475628117447
59.0	0.1852296218111787
60.0	0.1799009692488917
61.0	0.17496303963048926
62.0	0.15997073080954155
63.0	0.15656874655675404
64.0	0.15436587754554315
65.0	0.1504788579141404
66.0	0.14830293531285255
67.0	0.14434518135540172
68.0	0.14278902618234446
69.0	0.14245556435954648
70.0	0.1430147023654502
71.0	0.14487063634890157
72.0	0.14641668661823767
73.0	0.1485387163996794
74.0	0.150229603622352
75.0	0.15378316143095674
76.0	0.1581686896459363
77.0	0.16313019737302145
78.0	0.16859358198492375
79.0	0.17299258340486484
80.0	0.17805850847040186
81.0	0.18429660236759243
82.0	0.1900900805010523
83.0	0.19601829068412757
84.0	0.20276162976737572
85.0	0.21002705554288326
86.0	0.21750131599529463
87.0	0.22570986611810964
88.0	0.23315381185935752
89.0	0.24166887739504742
90.0	0.25005931578484314
91.0	0.25875963788875417
92.0	0.2684030843399726
93.0	0.2793601682749407
94.0	0.2904149329458799
95.0	0.30111265768533846
96.0	0.3124874109741141
97.0	0.3245088781010434
98.0	0.3367593897123188
99.0	0.34965661516174784
100.0	0.3619408097854271
101.0	0.3751883385638561
102.0	0.38930488906230404
103.0	0.40305766302679047
104.0	0.4176727221088153
105.0	0.4316713820638498
106.0	0.4469028402728647
107.0	0.4616155800908606
108.0	0.4770727144829813
109.0	0.4932472970393036
110.0	0.5114192822311735
111.0	0.5282035273120054
112.0	0.5458803722215388
113.0	0.5647731738788508
114.0	0.5838276539957012
115.0	0.6051860521609741
116.0	0.6282151277414773
117.0	0.6479196899977216
118.0	0.6684326445516582
119.0	0.6908015330890461
120.0	0.7159930580658757
121.0	0.7422994907532721
122.0	0.7677874262392552
123.0	0.7948382535007766
124.0	0.8256413683440852
125.0	0.8566432129605764
126.0	0.8887060724677885
127.0	0.9223284554492984
128.0	0.9592315638389418
129.0	1.0002541046455746
130.0	1.0393129258290636
131.0	1.0811573321383499
132.0	1.1291017319939711
133.0	1.175035256009083
134.0	1.2560361642378295
135.0	1.3549496984629363
136.0	1.4589729456697054
137.0	1.554848272175986
138.0	1.6723245145368473
139.0	1.831628321700793
140.0	3.379241482812435
141.0	5.176853330286592
