#Insert size (bp)	insert size
30.0	2.0
33.0	1.0
36.0	2.0
37.0	1.0
38.0	1.0
39.0	1.0
40.0	1.0
41.0	2.0
42.0	2.0
43.0	4.0
44.0	5.0
45.0	1.0
46.0	2.0
47.0	2.0
48.0	3.0
49.0	7.0
51.0	3.0
52.0	2.0
55.0	3.0
57.0	2.0
58.0	7.0
59.0	2.0
60.0	16.0
61.0	10.0
62.0	11.0
63.0	4.0
64.0	7.0
65.0	8.0
66.0	12.0
68.0	5.0
69.0	16.0
70.0	14.0
71.0	66.0
72.0	10.0
73.0	13.0
74.0	15.0
75.0	13.0
76.0	21.0
77.0	14.0
78.0	12.0
79.0	12.0
80.0	23.0
81.0	34.0
82.0	22.0
83.0	27.0
84.0	24.0
85.0	28.0
86.0	32.0
87.0	51.0
88.0	25.0
89.0	35.0
90.0	46.0
91.0	44.0
92.0	56.0
93.0	51.0
94.0	67.0
95.0	39.0
96.0	64.0
97.0	85.0
98.0	87.0
99.0	63.0
100.0	129.0
101.0	112.0
102.0	101.0
103.0	118.0
104.0	133.0
105.0	179.0
106.0	141.0
107.0	180.0
108.0	204.0
109.0	151.0
110.0	227.0
111.0	234.0
112.0	249.0
113.0	267.0
114.0	275.0
115.0	292.0
116.0	315.0
117.0	319.0
118.0	322.0
119.0	339.0
120.0	379.0
121.0	421.0
122.0	395.0
123.0	477.0
124.0	498.0
125.0	519.0
126.0	545.0
127.0	474.0
128.0	567.0
129.0	601.0
130.0	649.0
131.0	710.0
132.0	637.0
133.0	691.0
134.0	759.0
135.0	913.0
136.0	857.0
137.0	945.0
138.0	1106.0
139.0	1089.0
140.0	1473.0
141.0	1956.0
142.0	26010.0
143.0	27011.0
144.0	27510.0
145.0	28216.0
146.0	29608.0
147.0	30628.0
148.0	31972.0
149.0	32650.0
150.0	33586.0
151.0	34632.0
152.0	35456.0
153.0	36162.0
154.0	37416.0
155.0	38526.0
156.0	39025.0
157.0	40033.0
158.0	42344.0
159.0	42883.0
160.0	44174.0
161.0	44637.0
162.0	46368.0
163.0	47658.0
164.0	48067.0
165.0	49221.0
166.0	49330.0
167.0	51897.0
168.0	54426.0
169.0	54653.0
170.0	55903.0
171.0	57460.0
172.0	60501.0
173.0	61053.0
174.0	62420.0
175.0	63718.0
176.0	66790.0
177.0	66230.0
178.0	67196.0
179.0	70149.0
180.0	70155.0
181.0	72366.0
182.0	72470.0
183.0	74414.0
184.0	75522.0
185.0	77500.0
186.0	80096.0
187.0	81903.0
188.0	83031.0
189.0	85892.0
190.0	87324.0
191.0	88713.0
192.0	91031.0
193.0	93380.0
194.0	95991.0
195.0	97406.0
196.0	99924.0
197.0	99968.0
198.0	103719.0
199.0	105668.0
200.0	108737.0
201.0	112250.0
202.0	114277.0
203.0	118257.0
204.0	120480.0
205.0	127649.0
206.0	126047.0
207.0	126994.0
208.0	129630.0
209.0	135097.0
210.0	134504.0
211.0	136965.0
212.0	138149.0
213.0	143722.0
214.0	145705.0
215.0	146811.0
216.0	152632.0
217.0	153422.0
218.0	156632.0
219.0	159032.0
220.0	159349.0
221.0	162939.0
222.0	168088.0
223.0	169364.0
224.0	177604.0
225.0	174405.0
226.0	180697.0
227.0	181232.0
228.0	183312.0
229.0	187387.0
230.0	186029.0
231.0	191330.0
232.0	192440.0
233.0	193424.0
234.0	193388.0
235.0	199336.0
236.0	202410.0
237.0	206567.0
238.0	204322.0
239.0	205063.0
240.0	211218.0
241.0	207330.0
242.0	214233.0
243.0	214326.0
244.0	216536.0
245.0	221714.0
246.0	221977.0
247.0	226354.0
248.0	225214.0
249.0	225717.0
250.0	231087.0
251.0	229391.0
252.0	231038.0
253.0	233738.0
254.0	232631.0
255.0	234998.0
256.0	235234.0
257.0	236932.0
258.0	242071.0
259.0	240997.0
260.0	240691.0
261.0	243112.0
262.0	240423.0
263.0	244714.0
264.0	246188.0
265.0	245871.0
266.0	245604.0
267.0	245578.0
268.0	246984.0
269.0	248769.0
270.0	247747.0
271.0	250958.0
272.0	247255.0
273.0	248168.0
274.0	247335.0
275.0	247706.0
276.0	246839.0
277.0	250359.0
278.0	248040.0
279.0	245391.0
280.0	247298.0
281.0	247843.0
282.0	248482.0
283.0	249270.0
284.0	247703.0
285.0	244816.0
286.0	244561.0
287.0	244800.0
288.0	245597.0
289.0	242121.0
290.0	245456.0
291.0	240792.0
292.0	240842.0
293.0	238615.0
294.0	239576.0
295.0	238401.0
296.0	234940.0
297.0	234480.0
298.0	234346.0
299.0	230722.0
300.0	233551.0
301.0	231268.0
302.0	227510.0
303.0	231094.0
304.0	229609.0
305.0	227205.0
306.0	228789.0
307.0	221710.0
