#Position (bp)	Coverage	Std
179658.5	260.8339650892251	395.0572100139487
538974.5	323.85278417882864	2961.461450123189
898290.5	236.66781050662925	584.8281564800479
1257606.5	158.51823742889266	315.01019357265517
1616922.5	108.36100257155262	296.6705865136223
1976238.5	102.94877211145621	271.37791995050554
2335554.5	188.55119727482216	335.63715202377875
2694870.5	232.25204555321778	1447.0349660445336
3054186.5	221.00873604292602	322.1761558534137
3413502.5	92.32741931892818	216.55700163461307
3772818.5	63.65701777822307	79.8339946078983
4132134.5	130.72838671253157	1732.8457716959595
4491450.5	223.88477551792852	2564.1395123799116
4850766.5	219.87440024936268	434.36597640891034
5210082.5	319.5979249462868	1875.0154862214708
5569398.5	165.09862906188425	404.922565602733
5928714.5	791.7892356588629	1664.924044019468
6288030.5	200.6918534103686	249.10011122785662
6647346.5	220.92942702245378	452.6179964036918
7006662.5	273.54073573122264	1147.139596156336
7365978.5	196.16872891827805	231.18722998031322
7725294.5	292.7938778122878	1892.8173601026556
8084610.5	499.30581716372217	1991.7351854297754
8443926.5	777.1907874962428	2123.164718684576
8803242.5	45.999245789221746	90.14005239791621
9162558.5	67.96142671075043	309.1018071192566
9521874.5	206.03466029901256	541.7065562472905
9881190.5	527.1929304567567	3269.969592220447
1.02405065E7	794.4114317202685	3900.179595606443
1.05998225E7	206.64792550289997	332.85418391918637
1.09591385E7	475.758260138708	2484.578988418017
1.13184545E7	29.354211891482706	85.02165286488659
1.16777705E7	86.78311013147201	265.418401536276
1.20370865E7	212.4813979895134	463.41697747633617
1.23964025E7	749.5255624575583	555.1161166283925
1.27557185E7	119.7944622560643	340.1636656673811
1.31150345E7	174.40378385599305	313.921684920495
1.34743505E7	220.32554353271215	1464.5773531762507
1.38336665E7	102.59014906099367	212.70642499236277
1.41929825E7	76.41582339778913	182.09022632840444
1.45522985E7	25.142353805563904	87.24262790996617
1.49116145E7	199.2192248605684	453.201134408421
1.52709305E7	58.01388193122488	182.44924203985175
1.56302465E7	85.48601509534782	194.6811492180142
1.59895625E7	11.945268231862762	41.88930300257428
1.63488785E7	355.9500244909773	418.7905912086176
1.67081945E7	279.01977924723644	504.2835148575105
1.70675105E7	40.598200469781474	112.1645106922794
1.74268265E7	145.16904062162553	298.96364324589086
1.77861425E7	14.72381691881241	9.544800737581076
1.81454585E7	36.43423615981476	80.85163888012151
1.85047745E7	271.1649439490588	2037.8417426096626
1.88640905E7	319.2013520132697	1546.0329704133035
1.92234065E7	190.57337274154227	360.0285497349519
1.95827225E7	264.77716828641087	435.1200456663023
1.99420385E7	113.53153213327545	382.85997293059137
2.03013545E7	118.05624853889056	331.3276017029434
2.06606705E7	218.3699612597268	327.2293421498515
2.10199865E7	315.6793351812889	417.1621860559781
2.13793025E7	246.5742048781574	391.74197869212196
2.17386185E7	548.5238675706064	2667.7127390600454
2.20979345E7	191.68696913023635	2483.1802286840866
2.24572505E7	291.87689109307684	2689.6474826744093
2.28165665E7	102.91630765120395	109.20065836072791
2.31758825E7	68.58887441694776	207.91706572610056
2.34346265E7	46.07252863970867	349.9247408618793
2.36142845E7	3.8410740563974066	2.4887119378771687
2.38945145E7	19.41404780193479	26.149048876152857
2.42538305E7	62.001630876443016	80.75793410009251
2.46131465E7	260.89163020850725	145.93679527051597
2.49724625E7	112.99716962228234	237.1210072380904
2.53317785E7	69.0811068808514	513.4937553779649
2.56910945E7	47.091535027663674	15.580921411977572
2.60504105E7	134.78763261307594	24.703214882810613
2.64097265E7	204.6856638724688	121.33399889323637
2.67690425E7	10.410830578098388	26.953555578908333
2.71283585E7	39.85075254093889	80.7683409689156
2.74876745E7	257.84026316668337	143.64810471875626
2.78469905E7	649.5007542107783	341.9641704664712
2.82063065E7	384.5557754177382	1775.5227417975796
2.85656225E7	113.7050757550457	229.99283379089042
2.89249385E7	182.22514444110476	354.5049911005847
2.92842545E7	164.79288982399893	339.67338368885606
2.96435705E7	263.6867715325786	1154.2222590051435
3.00028865E7	247.79244453350253	711.0252197362644
3.03622025E7	441.4232347014884	586.3630290914057
3.07215185E7	61.36811887029801	112.81060282816641
3.10808345E7	324.6057314453016	426.16902817999284
3.14401505E7	280.7080731166995	603.8787614456122
3.17994665E7	122.46962283894956	244.74540964274476
3.21587825E7	109.40628304890403	256.61487482695844
3.25180985E7	284.09519475893086	595.2342384544972
3.28774145E7	130.27741597924947	314.6711194811616
3.32367305E7	348.5247164056151	2514.6268838513442
3.35960465E7	441.6133570450523	870.6733930966136
3.39553625E7	375.46257889990983	293.87080332817715
3.43146785E7	153.85562290574313	363.4851756700732
3.46739945E7	92.96135156797916	171.14699517005295
3.50333105E7	348.4114261541373	440.84076858550446
3.53926265E7	813.3437503478832	6264.9637207451
3.57519425E7	1087.4382827372008	2372.9333332280357
3.61112585E7	277.81916752941703	677.4722492914686
3.64705745E7	216.87549677721003	1210.770425346398
3.68298905E7	205.6684088657338	324.1519173869682
3.71892065E7	142.0805113048125	460.552003920439
3.75485225E7	668.7799819657349	1089.87480415782
3.79078385E7	608.8955209342195	3777.120057037463
3.82671545E7	122.19248516626034	390.44970767112034
3.86264705E7	108.4555405270013	207.7749765341613
3.89857865E7	92.6601515100914	221.29345651083017
3.93451025E7	192.99177047501362	312.69743686065834
3.97044185E7	468.14190573200193	617.2221022079548
4.00637345E7	338.7818438366229	3261.4620145931667
4.04230505E7	173.95520099299782	808.0344057667511
4.07823665E7	591.7910029055205	2340.840281755254
4.11416825E7	480.10002894388225	2269.8917611924376
4.15009985E7	508.83866568702757	2267.060228842349
4.18603145E7	225.56144730543588	416.51637029493077
4.22196305E7	359.5556056507364	595.1121001463846
4.25789465E7	141.2917320687083	227.80908439347496
4.29382625E7	865.077330260829	2681.1253841928756
4.32975785E7	29.800050651793963	76.78021629053565
4.36568945E7	163.68422502755234	2134.5644886144164
4.40162105E7	196.90298789923077	266.9008230324589
4.43755265E7	72.30330683854879	300.78097506210656
4.47348425E7	315.15387569715796	982.8597534444797
4.50941585E7	615.9573578688397	1043.2424045384832
4.54534745E7	63.084900199267494	106.04467088082372
4.58127905E7	193.1708579634639	304.6398676903722
4.61721065E7	612.1656814614435	2762.300809541385
4.65314225E7	352.210246690935	2167.1873982453703
4.68907385E7	365.34974228812524	1388.4833597796787
4.72500545E7	320.44065669215956	867.9829489370385
4.76093705E7	924.9252023288693	3258.4917610503458
4.79686865E7	270.39871589353106	672.0919069808532
4.83280025E7	524.9909188569393	3983.3296214827174
4.86541545E7	92.70390254890985	111.4323369128478
4.88338125E7	2.3448166686768785	1.8621170203213984
4.90466345E7	238.70072582350912	417.67154592077475
4.94059505E7	125.37824644602523	168.12055243835604
4.97652665E7	166.99676607777	367.111878314062
5.01245825E7	196.0310339645326	353.6099521554322
5.04838985E7	432.6833233142972	2158.944007370683
5.08432145E7	97.27920270736622	212.3621962620207
5.12025305E7	188.69873593160338	266.0234697757288
5.15618465E7	295.1411932672077	2253.63896751182
5.19211625E7	564.6562301706576	2197.6453413956274
5.22804785E7	316.48614033329994	289.2800541700348
5.26397945E7	179.90515312426945	464.1038826782188
5.29991105E7	349.38240712910084	459.9089038079669
5.33584265E7	106.5134422068597	267.8009837285372
5.37177425E7	22.419380155629028	87.59747834805472
5.40770585E7	230.7178472430952	506.5262643838952
5.44363745E7	313.15594908103174	569.8501599936255
5.47956905E7	62.48032094312527	183.52869785076757
5.51550065E7	84.88895846552894	255.99342189532874
5.55143225E7	87.94632857985728	285.62578602038013
5.58736385E7	244.90149339300226	1725.4209845035368
5.62329545E7	232.02196673679993	454.72345026551704
5.65922705E7	91.42798261140612	163.66253745212913
5.69515865E7	296.99707499805186	507.1657507482493
5.73109025E7	390.27086185975577	2245.591536966257
5.76702185E7	138.75876943971323	475.9661248519587
5.80295345E7	449.09622171013814	1147.2676695707883
5.83888505E7	687.9676969575527	2815.9756977714674
5.87481665E7	144.13229024034555	293.3140408265396
5.91074825E7	50.26927829542798	132.28637435535472
5.94667985E7	845.5456422758797	21206.67068338462
5.98261145E7	223.00853844526824	552.9668513992461
6.01854305E7	117.24314530942124	135.82959888603216
6.05447465E7	319.0040354451235	1949.1765224991307
6.09040625E7	236.9300392968863	512.2209030220724
6.12633785E7	167.48354651615847	290.49371312089875
6.16226945E7	128.02174965768293	225.81715304546321
6.19820105E7	464.52632501753334	2534.088338823984
6.23413265E7	77.4052254839751	139.29002065574792
6.27006425E7	171.20584944728319	469.83406919642954
6.30599585E7	62.66938015562903	96.6724168465972
6.34192745E7	140.41380010909617	435.62404868784347
6.37785905E7	261.45007180309256	835.2198527358004
6.41379065E7	39.931199835242516	150.81933147709367
6.44972225E7	171.0226485878725	330.40709530256584
6.48565385E7	210.00313929799952	297.57971230252394
6.52158545E7	221.18454508009663	479.74650414868444
6.55751705E7	338.6322735419519	488.22797971382636
6.59344865E7	162.7872485500228	201.83026883080055
6.62938025E7	220.300785381113	503.9513670361868
6.66531185E7	80.79447060526111	203.9893248632974
6.70124345E7	28.139618052076724	84.75263124095568
6.73717505E7	100.83426009417894	375.5754510892113
6.77310665E7	268.52748277282393	2275.851054044162
6.80903825E7	63.859716795244296	177.63826584122435
6.84496985E7	148.4100568858609	297.36528114300773
6.88090145E7	274.8801584120941	480.2531518447735
6.91683305E7	366.58405693039	515.2834790531136
6.95276465E7	110.40278195237619	182.7309168876986
6.98869625E7	88.12751171670618	185.18797846722788
7.02462785E7	229.62998307896115	483.4907890012129
7.06055945E7	224.62708590766903	446.0032494013355
7.09649105E7	268.1517744826281	2558.7684055372183
7.13242265E7	15.481723608188892	26.073301898321553
