#GC Content (%)	Sample
1.0	0.0
2.0	1.2793015218379009E-7
3.0	3.198253804594752E-7
4.0	1.9189522827568513E-7
5.0	3.275011895905026E-5
6.0	4.006772366396306E-4
7.0	7.193512457294516E-4
8.0	2.964781276859335E-4
9.0	3.685667684414992E-4
10.0	0.00167588499360765
11.0	9.16555575320764E-4
12.0	0.0022839370069372045
13.0	0.0035619592272532674
14.0	0.0011837376981566096
15.0	0.0011956352023097022
16.0	7.195431409577275E-4
17.0	0.0011149112762817307
18.0	6.309515105704527E-4
19.0	6.15599892308398E-4
20.0	9.84870276586908E-4
21.0	0.0013927755668249225
22.0	0.0013959738206295175
23.0	0.002239161453672878
24.0	0.004938295769522574
25.0	0.005783978040533516
26.0	0.007007885806475838
27.0	0.007203810834545312
28.0	0.00825929855513767
29.0	0.010761676296928698
30.0	0.0098264429193891
31.0	0.012829411346675298
32.0	0.013193756420094729
33.0	0.01368814249320899
34.0	0.013026551711190517
35.0	0.010455475477676796
36.0	0.011369280554725608
37.0	0.010281490470706842
38.0	0.01214396159127455
39.0	0.012242659703684341
40.0	0.012769795895757653
41.0	0.01522835756042573
42.0	0.014022935701473968
43.0	0.018071349332406096
44.0	0.0177153836839547
45.0	0.020499527585930523
46.0	0.023305483578853682
47.0	0.02261114267787616
48.0	0.029092531943039613
49.0	0.027383704935244637
50.0	0.035044546238466534
51.0	0.03845215773711006
52.0	0.03613598233182254
53.0	0.044473382244868416
54.0	0.04072630808740521
55.0	0.05097683946128357
56.0	0.04505859872603316
57.0	0.05218974523413808
58.0	0.046643461416362046
59.0	0.04218100184788709
60.0	0.046269393651376646
61.0	0.03149614760734475
62.0	0.03202840100550541
63.0	0.02085440582808836
64.0	0.01602945617340062
65.0	0.012186434401799567
66.0	0.007516152301102036
67.0	0.0063768063657532
68.0	0.0037404217895496547
69.0	0.00281945262397855
70.0	0.0012890242134038692
71.0	7.649583449829728E-4
72.0	6.244910378851713E-4
73.0	3.3959058897187075E-4
74.0	1.9925121202625303E-4
75.0	7.112916461418729E-5
76.0	2.7632912871698656E-5
77.0	2.2387776632163264E-5
78.0	1.0810097859530263E-5
79.0	6.524437761373295E-6
80.0	1.6630919783892713E-6
81.0	6.396507609189504E-7
82.0	0.0
83.0	0.0
84.0	1.2793015218379009E-7
85.0	6.396507609189504E-8
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	3.198253804594752E-7
