#Insert size (bp)	insert size
31.0	3.0
32.0	2.0
33.0	3.0
34.0	4.0
37.0	1.0
43.0	1.0
44.0	2.0
46.0	1.0
47.0	6.0
48.0	1.0
49.0	4.0
50.0	2.0
51.0	1.0
52.0	2.0
53.0	5.0
54.0	4.0
55.0	6.0
56.0	9.0
57.0	3.0
58.0	4.0
59.0	4.0
60.0	10.0
61.0	2.0
62.0	2.0
63.0	11.0
64.0	8.0
65.0	18.0
66.0	8.0
67.0	9.0
68.0	9.0
69.0	9.0
70.0	12.0
71.0	58.0
72.0	7.0
73.0	13.0
74.0	15.0
75.0	18.0
76.0	17.0
77.0	13.0
78.0	14.0
79.0	17.0
80.0	39.0
81.0	30.0
82.0	32.0
83.0	22.0
84.0	38.0
85.0	31.0
86.0	40.0
87.0	41.0
88.0	51.0
89.0	49.0
90.0	47.0
91.0	43.0
92.0	51.0
93.0	61.0
94.0	67.0
95.0	84.0
96.0	86.0
97.0	76.0
98.0	91.0
99.0	89.0
100.0	108.0
101.0	107.0
102.0	143.0
103.0	157.0
104.0	159.0
105.0	213.0
106.0	188.0
107.0	211.0
108.0	204.0
109.0	233.0
110.0	258.0
111.0	295.0
112.0	262.0
113.0	290.0
114.0	428.0
115.0	326.0
116.0	399.0
117.0	375.0
118.0	397.0
119.0	454.0
120.0	490.0
121.0	530.0
122.0	488.0
123.0	528.0
124.0	648.0
125.0	605.0
126.0	673.0
127.0	680.0
128.0	680.0
129.0	843.0
130.0	814.0
131.0	876.0
132.0	721.0
133.0	812.0
134.0	903.0
135.0	1099.0
136.0	1053.0
137.0	1101.0
138.0	1333.0
139.0	1227.0
140.0	1767.0
141.0	2279.0
142.0	29632.0
143.0	30954.0
144.0	31318.0
145.0	32152.0
146.0	33066.0
147.0	35361.0
148.0	36355.0
149.0	37314.0
150.0	38622.0
151.0	40406.0
152.0	41040.0
153.0	42375.0
154.0	43940.0
155.0	45181.0
156.0	46213.0
157.0	46765.0
158.0	49832.0
159.0	50457.0
160.0	52785.0
161.0	53070.0
162.0	55533.0
163.0	56621.0
164.0	56887.0
165.0	58530.0
166.0	59406.0
167.0	62492.0
168.0	65255.0
