#Position (bp)	mapping quality
179658.5	142.16290161374664
538974.5	120.15805056448572
898290.5	74.90124022556466
1257606.5	113.4619749813144
1616922.5	124.63029278746974
1976238.5	140.11665724693788
2335554.5	130.28817392602758
2694870.5	139.30283031857405
3054186.5	115.31383794846907
3413502.5	187.79592695643566
3772818.5	100.03998373274688
4132134.5	141.04778790627086
4491450.5	170.78657986923224
4850766.5	140.27782611565942
5210082.5	128.09951163050206
5569398.5	120.03207128032946
5928714.5	78.81612974870222
6288030.5	55.38536209584769
6647346.5	126.56510762125646
7006662.5	146.89170483583754
7365978.5	75.13971955932504
7725294.5	138.00629541642283
8084610.5	111.28789293105125
8443926.5	76.03123645680733
8803242.5	119.25014853625142
9162558.5	134.2212899241213
9521874.5	112.19164665114428
9881190.5	186.1610787139438
1.02405065E7	162.824751938892
1.05998225E7	139.93235427398056
1.09591385E7	144.09448244859695
1.13184545E7	159.16007855007342
1.16777705E7	151.72999067822175
1.20370865E7	103.94793149088741
1.23964025E7	20.035080878752694
1.27557185E7	117.26053948127561
1.31150345E7	155.01123292066558
1.34743505E7	152.7602685923416
1.38336665E7	166.76217487517417
1.41929825E7	82.42789604953683
1.45522985E7	88.78079827610782
1.49116145E7	80.2286681363301
1.52709305E7	154.60017574297527
1.56302465E7	103.41258203143575
1.59895625E7	195.7281237083442
1.63488785E7	76.04984416883066
1.67081945E7	91.05696271265764
1.70675105E7	111.98989770446265
1.74268265E7	112.91225658502492
1.77861425E7	18.518317710616287
1.81454585E7	155.04463729050056
1.85047745E7	103.99092894952504
1.88640905E7	133.6704959929501
1.92234065E7	132.9764909335045
1.95827225E7	108.93145259335242
1.99420385E7	141.77197438862862
2.03013545E7	61.0989147852588
2.06606705E7	115.12323305268738
2.10199865E7	78.32864001774973
2.13793025E7	57.70244557448447
2.17386185E7	142.19777610056911
2.20979345E7	159.2086952411675
2.24572505E7	133.25182007244777
2.28165665E7	38.452290225825045
2.31758825E7	82.53941044410026
2.34346265E7	34.61062865455147
2.36142845E7	31.0472854141785
2.38945145E7	17.363447485607786
2.42538305E7	12.774608973181387
2.46131465E7	13.254921624665858
2.49724625E7	48.26453385614054
2.53317785E7	4.331327981362052
2.56910945E7	11.782367613874744
2.60504105E7	6.302003581295062
2.64097265E7	5.595232123355193
2.67690425E7	9.550024916080014
2.71283585E7	68.43179995346743
2.74876745E7	22.60724821352785
2.78469905E7	10.438244129021486
2.82063065E7	84.13489225857698
2.85656225E7	72.72682187757398
2.89249385E7	60.9094717029569
2.92842545E7	116.10584183006965
2.96435705E7	121.33379272604218
3.00028865E7	92.58482127184251
3.03622025E7	73.8495293210055
3.07215185E7	119.60879324920137
3.10808345E7	133.25414555353606
3.14401505E7	144.93228374617368
3.17994665E7	189.88739383134975
3.21587825E7	121.64241841514323
3.25180985E7	178.40640014792757
3.28774145E7	130.05210244033594
3.32367305E7	166.45120160062632
3.35960465E7	86.57515496125414
3.39553625E7	61.32501757206741
3.43146785E7	133.12990342782808
3.46739945E7	100.98793534479881
3.50333105E7	57.88607711029177
3.53926265E7	157.68411933269007
3.57519425E7	65.36011728933032
3.61112585E7	134.69995797428936
3.64705745E7	157.31057978419412
3.68298905E7	142.4828939408203
3.71892065E7	183.69852548330783
3.75485225E7	71.00494674075257
3.79078385E7	117.52490395193854
3.82671545E7	188.1050870393747
3.86264705E7	110.65506794111926
3.89857865E7	150.47102286078658
3.93451025E7	107.1230589650275
3.97044185E7	113.12708925462265
4.00637345E7	163.91179233315603
4.04230505E7	151.99166475493527
4.07823665E7	84.53619000829272
4.11416825E7	165.92190172838133
4.15009985E7	143.04474629240124
4.18603145E7	118.65689730971059
4.22196305E7	89.72186807044399
4.25789465E7	84.26906988083462
4.29382625E7	88.32537790089842
4.32975785E7	135.7767727441245
4.36568945E7	168.73168547348266
4.40162105E7	95.39145558361932
4.43755265E7	133.84565506853832
4.47348425E7	144.44528864767742
4.50941585E7	59.147656905153916
4.54534745E7	141.34307612559027
4.58127905E7	115.23776042483178
4.61721065E7	106.76299916355786
4.65314225E7	136.4604568542341
4.68907385E7	135.2036797701768
4.72500545E7	143.57003327624562
4.76093705E7	117.09409188209565
4.79686865E7	133.87681632517027
4.83280025E7	150.14508631308476
4.86541545E7	63.564714302816654
4.88338125E7	67.31734080185598
4.90466345E7	157.61028632212515
4.94059505E7	86.86319051397665
4.97652665E7	123.08587899652282
5.01245825E7	154.87687480163189
5.04838985E7	139.21506773262067
5.08432145E7	126.31320262272875
5.12025305E7	85.0078108753454
5.15618465E7	142.98434483201143
5.19211625E7	135.03604710684843
5.22804785E7	62.621831567644605
5.26397945E7	90.65203336769109
5.29991105E7	96.2166686093417
5.33584265E7	90.06461197330643
5.37177425E7	163.40794822081776
5.40770585E7	65.23023302330392
5.44363745E7	106.96066955285642
5.47956905E7	167.56000042105958
5.51550065E7	133.68025151575645
5.55143225E7	119.98642726384324
5.58736385E7	127.27514821924613
5.62329545E7	147.6619279183079
5.65922705E7	96.13906490433104
5.69515865E7	133.00476689035057
5.73109025E7	153.71894045091193
5.76702185E7	143.7684033317861
5.80295345E7	92.27615561333403
5.83888505E7	112.49283370524763
5.87481665E7	124.03206618359998
5.91074825E7	141.28150106232908
5.94667985E7	189.82931963313243
5.98261145E7	153.62372554922985
6.01854305E7	87.8156349823001
6.05447465E7	133.52605142567162
6.09040625E7	127.74981788767056
6.12633785E7	122.34739845598655
6.16226945E7	103.0213645043387
6.19820105E7	103.41192901122348
6.23413265E7	108.48677808593473
6.27006425E7	148.87616728437504
6.30599585E7	63.615493041743626
6.34192745E7	107.57071757339438
6.37785905E7	105.60201989881335
6.41379065E7	159.239976552392
6.44972225E7	142.68423968112828
6.48565385E7	109.09048876672621
6.52158545E7	125.38464260680257
6.55751705E7	82.94834335234687
6.59344865E7	88.43964358274154
6.62938025E7	117.86148222682615
6.66531185E7	149.75474824936933
6.70124345E7	137.11128172902733
6.73717505E7	150.13851973526627
6.77310665E7	128.64931800995723
6.80903825E7	121.03910416908073
6.84496985E7	152.01878544902632
6.88090145E7	106.32679465111133
6.91683305E7	126.69395910268699
6.95276465E7	154.85717889840734
6.98869625E7	150.2268084562914
7.02462785E7	147.2319225678202
7.06055945E7	103.02232615325072
7.09649105E7	174.96411174952433
7.13242265E7	117.94520547459301
7.16835425E7	117.77558998322641
7.20428585E7	93.73419674515078
7.24021745E7	7.340818543350978
7.27614905E7	21.111413404476583
7.31208065E7	23.36135282216697
7.34801225E7	13.201483822140432
7.38394385E7	82.93642714439841
7.41987545E7	15.063763135537457
7.45580705E7	4.308099695153693
7.49173865E7	7.464371560757542
7.52767025E7	10.154871449279623
7.56360185E7	2.630868630534903
7.59953345E7	41.47179176958331
7.63546505E7	1.4652053103667602
7.67139665E7	28.168292503176204
7.690225E7	123.75441393793264
7.7081908E7	12.402654796449603
7.74325985E7	9.569069178066254
7.77919145E7	74.07519995989865
7.81512305E7	17.009195863151742
7.85105465E7	20.50979687259265
7.88698625E7	31.59572407371597
7.92291785E7	35.55490837625736
7.95884945E7	63.8269823259512
7.99478105E7	21.45042609162846
8.03071265E7	5.5894912510867085
8.06664425E7	23.85830166900248
8.10257585E7	107.65765898040627
8.13850745E7	171.85967122509058
8.17443905E7	113.26557905959832
8.21037065E7	85.95741521044066
8.24630225E7	129.29994029091046
8.28223385E7	105.175055937928
8.31816545E7	109.13602107055952
8.35409705E7	178.84361609797486
