#Position (bp)	insert size	chromosomes
179658.5	679.0822862101821	0.0
538974.5	488.88165686175313	39044.36067642605
898290.5	792.8476521322473	0.0
1257606.5	597.6619065501839	0.0
1616922.5	560.7604572104252	39044.36067642605
1976238.5	466.6202996956216	0.0
2335554.5	558.9004621791834	0.0
2694870.5	543.1703202091825	39044.36067642605
3054186.5	641.280345145326	0.0
3413502.5	353.1027740236338	0.0
3772818.5	711.3070016388298	39044.36067642605
4132134.5	488.9191645075334	0.0
4491450.5	408.0753380080024	0.0
4850766.5	507.3946548311313	39044.36067642605
5210082.5	544.9539782601656	0.0
5569398.5	606.1312579192216	0.0
5928714.5	1045.4239719637949	39044.36067642605
6288030.5	444.51098211484157	0.0
6647346.5	558.168843459264	0.0
7006662.5	442.2952928053108	39044.36067642605
7365978.5	946.613931650454	0.0
7725294.5	527.6781139381612	0.0
8084610.5	668.179383605972	39044.36067642605
8443926.5	834.2306460578344	0.0
8803242.5	548.1820768455248	0.0
9162558.5	490.4229697354911	39044.36067642605
9521874.5	620.892004590393	0.0
9881190.5	374.51049500828265	0.0
1.02405065E7	417.24624594513796	39044.36067642605
1.05998225E7	504.27015401692796	0.0
1.09591385E7	475.9274192585517	0.0
1.13184545E7	396.94332278697107	39044.36067642605
1.16777705E7	470.17808769792936	0.0
1.20370865E7	1096.9159668558425	0.0
1.23964025E7	2966.5592535521673	39044.36067642605
1.27557185E7	655.6574297501362	0.0
1.31150345E7	449.66376107631083	0.0
1.34743505E7	439.71558174884666	39044.36067642605
1.38336665E7	409.01108781010174	0.0
1.41929825E7	827.3258738622287	0.0
1.45522985E7	678.3043719429177	39044.36067642605
1.49116145E7	925.7031536209989	0.0
1.52709305E7	399.49406584333826	0.0
1.56302465E7	668.2719064658401	39044.36067642605
1.59895625E7	343.9449385960479	0.0
1.63488785E7	897.5440922707381	0.0
1.67081945E7	731.8681930023794	39044.36067642605
1.70675105E7	697.9001964269012	0.0
1.74268265E7	708.2673557362594	0.0
1.77861425E7	2161.9052478134113	39044.36067642605
1.81454585E7	703.1103927119375	0.0
1.85047745E7	517.24245211894	0.0
1.88640905E7	525.5698790661306	39044.36067642605
1.92234065E7	502.87100019066276	0.0
1.95827225E7	648.7433595162191	0.0
1.99420385E7	2332.841702354811	39044.36067642605
2.03013545E7	4044.948277235293	0.0
2.06606705E7	691.7997219194425	0.0
2.10199865E7	793.2083006580517	39044.36067642605
2.13793025E7	1129.5249319264806	0.0
2.17386185E7	494.36652754340673	0.0
2.20979345E7	1296.3076795241343	39044.36067642605
2.24572505E7	543.8965746591286	0.0
2.28165665E7	1694.515174424884	0.0
2.31758825E7	951.8059206273969	39044.36067642605
2.34346265E7	475.62299035369773	0.0
2.36142845E7	5474.4037656903765	0.0
2.38945145E7	2816.745648512072	39044.36067642605
2.42538305E7	2694.975208581645	0.0
2.46131465E7	4589.602266872746	0.0
2.49724625E7	1849.424347130283	39044.36067642605
2.53317785E7	11455.59056796483	0.0
2.56910945E7	2922.101469029229	0.0
2.60504105E7	10083.904481132075	39044.36067642605
2.64097265E7	4546.617601182169	0.0
2.67690425E7	1700.8619322278298	0.0
2.71283585E7	1949.4693990891924	39044.36067642605
2.74876745E7	3159.4691567628747	0.0
2.78469905E7	6767.365452555886	0.0
2.82063065E7	704.7020340458572	39044.36067642605
2.85656225E7	1000.9672131147541	0.0
2.89249385E7	1137.5083732596386	0.0
2.92842545E7	550.3173837837838	39044.36067642605
2.96435705E7	593.8729829399483	0.0
3.00028865E7	773.3144949341053	0.0
3.03622025E7	887.3645972866765	39044.36067642605
3.07215185E7	522.5563191638855	0.0
3.10808345E7	538.7403394137399	0.0
3.14401505E7	419.95255776830214	39044.36067642605
3.17994665E7	364.8645135768981	0.0
3.21587825E7	567.7952883308524	0.0
3.25180985E7	386.3555844259674	39044.36067642605
