#Read position (bp)	Clipping profile
0.0	5.385897888357221
1.0	3.7892357244592714
2.0	2.3251648334620705
3.0	2.1209069679802472
4.0	1.9452942018621588
5.0	1.8241478067982573
6.0	1.694847011059174
7.0	1.582928908762307
8.0	1.4554618062051339
9.0	1.3869002275275217
10.0	1.322299186815405
11.0	1.2636898058803938
12.0	1.2063337976096897
13.0	1.1547600551148942
14.0	1.104577287056621
15.0	1.0599285033156942
16.0	1.0124588832443577
17.0	0.9696766974569577
18.0	0.9256082342336338
19.0	0.8872322964999911
20.0	0.8520929917562777
21.0	0.8221795630138642
22.0	0.7944857106841374
23.0	0.7677012265881802
24.0	0.7402945431743807
25.0	0.7142668688256065
26.0	0.6820800194987694
27.0	0.6542784788255701
28.0	0.6301503072019391
29.0	0.6106886304621248
30.0	0.5777210406451105
31.0	0.5570598354127255
32.0	0.539716029427874
33.0	0.5222974398711664
34.0	0.5048848330002074
35.0	0.48777435175954675
36.0	0.4712531650651117
37.0	0.4539273071375056
38.0	0.4348664703428396
39.0	0.4154496637461388
40.0	0.3963349827797365
41.0	0.38258377958684886
42.0	0.3702773950022199
43.0	0.3583718503627392
44.0	0.3406062650326197
45.0	0.3275670014438016
46.0	0.3112582000934376
47.0	0.29744118735731667
48.0	0.28284941681676723
49.0	0.2742134099388324
50.0	0.26613080149263224
51.0	0.2580781064751745
52.0	0.25100058923471935
53.0	0.24183511466804383
54.0	0.2352332209445931
55.0	0.22951377336904358
56.0	0.2223136110707446
57.0	0.21549035797460003
58.0	0.2078983297597754
59.0	0.20342028947703608
60.0	0.19678848232484294
61.0	0.19060836794666028
62.0	0.16684214881081258
63.0	0.16179276203909315
64.0	0.15871167887862453
65.0	0.15390459087971864
66.0	0.15134998406511652
67.0	0.1461869262641759
68.0	0.1447331336272946
69.0	0.1435695012492147
70.0	0.14399128059448274
71.0	0.14521473983004746
72.0	0.14702151092608923
73.0	0.14860393130656294
74.0	0.15027609197326386
75.0	0.15380587656486866
76.0	0.15820015924712924
77.0	0.16235513449945052
78.0	0.16716521384123065
79.0	0.17100609809175657
80.0	0.17597770994874573
81.0	0.18208304075507237
82.0	0.187332847499366
83.0	0.19323177564736996
84.0	0.19977982519908433
85.0	0.2065941042666062
86.0	0.21341735736275075
87.0	0.22117390943565862
88.0	0.22835313233383792
89.0	0.2366002646381214
90.0	0.2452901156877926
91.0	0.25375561602189567
92.0	0.2635283331920423
93.0	0.2735104443633857
94.0	0.2842523566247865
95.0	0.2944857405975662
96.0	0.3049225358857943
97.0	0.31639433580851006
98.0	0.32790801453146506
99.0	0.34022038180184255
100.0	0.35155757129521736
101.0	0.3643186399967311
102.0	0.3770109078121372
103.0	0.3898527427712554
104.0	0.4034483961346824
105.0	0.41663722686721266
106.0	0.43097772460632583
107.0	0.4460600753782508
108.0	0.4613757508943666
109.0	0.47638032675156133
110.0	0.4933143187626418
111.0	0.5101795098876146
112.0	0.5281604719046795
113.0	0.5474456594149137
114.0	0.5660607861213178
115.0	0.5859352681777774
116.0	0.6067280924966292
117.0	0.6261149856645876
118.0	0.6453104328885944
119.0	0.667425430757861
120.0	0.6910450740928707
121.0	0.7158492892060803
122.0	0.7403812921177337
123.0	0.7664119578093822
124.0	0.7971360404707153
125.0	0.8262388152942097
126.0	0.8583628464206877
127.0	0.8908129339204582
128.0	0.9246599785424994
129.0	0.962889340475304
130.0	0.9985670869363809
131.0	1.0368353363265508
132.0	1.0806076566053247
133.0	1.1249483320302047
134.0	1.212361353501286
135.0	1.321542377068222
136.0	1.4395269227140501
137.0	1.5476998637323667
138.0	1.6804556604911987
139.0	1.854294560284862
140.0	3.2759661573825656
141.0	4.925237068409798
