#Insert size (bp)	insert size
24.0	2.0
25.0	1.0
26.0	2.0
27.0	2.0
28.0	3.0
29.0	5.0
30.0	10.0
31.0	64.0
32.0	92.0
33.0	46.0
34.0	61.0
35.0	67.0
36.0	72.0
37.0	82.0
38.0	86.0
39.0	94.0
40.0	109.0
41.0	83.0
42.0	115.0
43.0	130.0
44.0	157.0
45.0	150.0
46.0	141.0
47.0	165.0
48.0	199.0
49.0	210.0
50.0	215.0
51.0	220.0
52.0	203.0
53.0	212.0
54.0	244.0
55.0	250.0
56.0	237.0
57.0	221.0
58.0	295.0
59.0	240.0
60.0	313.0
61.0	266.0
62.0	284.0
63.0	278.0
64.0	289.0
65.0	307.0
66.0	301.0
67.0	326.0
68.0	402.0
69.0	339.0
70.0	373.0
71.0	507.0
72.0	449.0
73.0	454.0
74.0	508.0
75.0	542.0
76.0	541.0
77.0	608.0
78.0	583.0
79.0	679.0
80.0	692.0
81.0	715.0
82.0	760.0
83.0	812.0
84.0	866.0
85.0	940.0
86.0	1026.0
87.0	1005.0
88.0	1097.0
89.0	1169.0
90.0	1214.0
91.0	1362.0
92.0	1489.0
93.0	1487.0
94.0	1568.0
95.0	1682.0
96.0	1812.0
97.0	1848.0
98.0	2018.0
99.0	2114.0
100.0	2338.0
101.0	2431.0
102.0	2557.0
103.0	2703.0
104.0	2761.0
105.0	2844.0
106.0	3180.0
107.0	3101.0
108.0	3421.0
109.0	3598.0
110.0	3710.0
111.0	4012.0
112.0	4195.0
113.0	4480.0
114.0	4654.0
115.0	4775.0
116.0	4981.0
117.0	5127.0
118.0	5373.0
119.0	5672.0
120.0	5922.0
121.0	6141.0
122.0	6454.0
123.0	6827.0
124.0	7082.0
125.0	7292.0
126.0	7569.0
127.0	7808.0
128.0	8183.0
129.0	8559.0
130.0	8865.0
131.0	9039.0
132.0	9586.0
133.0	10187.0
134.0	10273.0
135.0	10770.0
136.0	11200.0
137.0	11559.0
138.0	11738.0
139.0	12244.0
140.0	12689.0
141.0	13250.0
142.0	13847.0
143.0	14235.0
144.0	14684.0
145.0	15119.0
146.0	16076.0
147.0	16419.0
148.0	16586.0
149.0	17685.0
150.0	17899.0
151.0	18330.0
152.0	19510.0
153.0	19883.0
154.0	20647.0
155.0	21221.0
156.0	21579.0
157.0	22593.0
158.0	23206.0
159.0	24010.0
160.0	24158.0
161.0	24963.0
162.0	26349.0
163.0	27319.0
164.0	28235.0
165.0	28976.0
166.0	29693.0
167.0	30974.0
168.0	31589.0
169.0	32244.0
170.0	33380.0
171.0	34266.0
172.0	35032.0
173.0	35496.0
174.0	37698.0
175.0	38417.0
176.0	39194.0
177.0	39399.0
178.0	40689.0
179.0	42093.0
180.0	42697.0
181.0	43730.0
182.0	44260.0
183.0	46607.0
184.0	48772.0
185.0	49008.0
186.0	50348.0
187.0	51470.0
188.0	54283.0
189.0	54724.0
190.0	55765.0
191.0	56983.0
192.0	60174.0
193.0	59668.0
194.0	60208.0
195.0	63431.0
196.0	63386.0
197.0	65071.0
198.0	65340.0
199.0	67350.0
200.0	68624.0
201.0	70168.0
202.0	72896.0
203.0	74081.0
204.0	75045.0
205.0	77657.0
206.0	78888.0
207.0	80415.0
208.0	82761.0
209.0	84427.0
210.0	86869.0
211.0	88484.0
212.0	89740.0
213.0	90801.0
214.0	93980.0
215.0	96091.0
216.0	98462.0
217.0	101645.0
218.0	103488.0
219.0	107036.0
220.0	108440.0
221.0	114786.0
222.0	113253.0
223.0	114549.0
224.0	115697.0
225.0	121315.0
226.0	119528.0
227.0	121994.0
228.0	123728.0
229.0	128872.0
230.0	130047.0
231.0	130809.0
232.0	136397.0
233.0	137372.0
234.0	140406.0
235.0	142468.0
236.0	142073.0
237.0	145695.0
238.0	150510.0
239.0	150963.0
240.0	158510.0
241.0	155312.0
242.0	161279.0
243.0	161459.0
244.0	163716.0
245.0	166265.0
246.0	166089.0
247.0	170357.0
248.0	171403.0
249.0	172387.0
250.0	173488.0
251.0	178527.0
252.0	180732.0
253.0	184400.0
254.0	182183.0
255.0	183461.0
256.0	188236.0
257.0	185460.0
258.0	191369.0
259.0	190853.0
260.0	193875.0
261.0	198476.0
262.0	198679.0
263.0	202032.0
264.0	201974.0
265.0	202266.0
266.0	206689.0
267.0	205178.0
268.0	206108.0
269.0	209564.0
270.0	208402.0
271.0	210475.0
272.0	209349.0
273.0	211408.0
274.0	216219.0
275.0	215208.0
276.0	215019.0
277.0	217202.0
278.0	215180.0
279.0	218678.0
280.0	219950.0
281.0	219642.0
282.0	219483.0
283.0	218549.0
284.0	220722.0
285.0	222505.0
286.0	221990.0
287.0	223871.0
288.0	222021.0
289.0	221900.0
290.0	220880.0
291.0	222454.0
292.0	221212.0
293.0	224687.0
294.0	222128.0
295.0	220313.0
296.0	221812.0
297.0	222809.0
298.0	222706.0
299.0	223522.0
300.0	222433.0
301.0	219758.0
302.0	219168.0
303.0	219989.0
304.0	220331.0
305.0	217102.0
306.0	220781.0
307.0	216468.0
308.0	217008.0
309.0	214377.0
310.0	215535.0
311.0	214360.0
312.0	211787.0
313.0	211128.0
314.0	210633.0
315.0	208141.0
316.0	210442.0
317.0	208518.0
318.0	205167.0
319.0	207948.0
320.0	206178.0
321.0	204197.0
322.0	205714.0
323.0	199311.0
324.0	197788.0
325.0	202400.0
