#Read position (bp)	Clipping profile
0.0	8.521307677593057
1.0	4.5284975739785445
2.0	2.123343579096649
3.0	1.8915490210861672
4.0	1.702470759696453
5.0	1.5748421543893012
6.0	1.4571861889685966
7.0	1.355391113789036
8.0	1.283174371343599
9.0	1.2233946105997229
10.0	1.1652909761472898
11.0	1.1101221204430707
12.0	1.064467929597711
13.0	1.019143979248435
14.0	0.9735209431668569
15.0	0.9330851752548928
16.0	0.8922381644610132
17.0	0.8549708360256241
18.0	0.8218408602204137
19.0	0.7919977119941478
20.0	0.7593786743149535
21.0	0.7318067083683565
22.0	0.704521366248549
23.0	0.6793825873532844
24.0	0.6523433678673505
25.0	0.6284538949997227
26.0	0.6060131186479331
27.0	0.5840178554182184
28.0	0.5641380006492652
29.0	0.5459373876481332
30.0	0.5280607841903282
31.0	0.5113213296105468
32.0	0.4950772357748906
33.0	0.4782972800021933
34.0	0.45824918950882026
35.0	0.44090844798805645
36.0	0.4261005887627259
37.0	0.4125763058051918
38.0	0.39195185218186157
39.0	0.3789634311613686
40.0	0.367003117345664
41.0	0.35547273927014356
42.0	0.3437492016591781
43.0	0.33293226767425327
44.0	0.32163555032709384
45.0	0.30994939843266617
46.0	0.29802958580987743
47.0	0.2856549136358793
48.0	0.2729313081075288
49.0	0.26375311469750906
50.0	0.25522605585052194
51.0	0.24714451012560978
52.0	0.2361562249398869
53.0	0.22711199701412743
54.0	0.21808646194663686
55.0	0.2093008185602636
56.0	0.2002815144455293
57.0	0.19377951524433748
58.0	0.18762021844474175
59.0	0.18117741329473466
60.0	0.17593718202669215
61.0	0.16972180665228978
62.0	0.16467785039607052
63.0	0.16008875369106063
64.0	0.15569593199787402
65.0	0.15110683529286414
66.0	0.14648969930045094
67.0	0.14328698958371627
68.0	0.13952972507167155
69.0	0.1362491284454832
70.0	0.12470628846445024
71.0	0.12322955266120877
72.0	0.12222636926744557
73.0	0.11949098100743291
74.0	0.1183600630821657
75.0	0.11627580938518567
76.0	0.11703598562145341
77.0	0.11865291786171148
78.0	0.12063124536183453
79.0	0.12354110029902342
80.0	0.12579358972042337
81.0	0.12919257444898127
82.0	0.13185630675229656
83.0	0.1359126569966434
84.0	0.14022136082762007
85.0	0.14473568609955442
86.0	0.1492780506588921
87.0	0.15346525091112106
88.0	0.1576960678326441
89.0	0.1627836407581574
90.0	0.16811110536478802
91.0	0.17361615212497297
92.0	0.17948259414502293
93.0	0.18595343858243332
94.0	0.19240559016157485
95.0	0.1991287881856151
96.0	0.2058395243041428
97.0	0.21362821524950915
98.0	0.22108043474603573
99.0	0.22955453049459434
100.0	0.23713136904624674
101.0	0.24605720886963664
102.0	0.2548085820158503
103.0	0.2636316111187613
104.0	0.27301854144611687
105.0	0.2824927051120606
106.0	0.2926086569119024
107.0	0.30298942420388675
108.0	0.3135508891258036
109.0	0.3241559707170144
110.0	0.33627517382800454
111.0	0.3479177090531382
112.0	0.3595758216601626
113.0	0.3720252652672362
114.0	0.3849856470003259
115.0	0.40022344196584064
116.0	0.41420258447458425
117.0	0.42846211985736105
118.0	0.4427341171456504
119.0	0.45695938228826755
120.0	0.47307574159241966
121.0	0.4886718163414214
122.0	0.5048317923148675
123.0	0.5224404648041518
124.0	0.5419121921675677
125.0	0.5610941802278161
126.0	0.5800954706581319
127.0	0.6013212112224444
128.0	0.6224503720190343
129.0	0.647103136599308
130.0	0.6704910177700542
131.0	0.6945019942164297
132.0	0.7217935672889935
133.0	0.7474869009795682
134.0	0.7743610002174602
135.0	0.8028894174121483
136.0	0.8337544418904462
137.0	0.868507580888671
138.0	0.9041953628003397
139.0	0.9410607947829479
140.0	0.983387656856447
141.0	1.0271725618749186
142.0	1.1049473141789692
143.0	1.1980221709760974
144.0	1.2988670258603232
145.0	1.3939980970670283
146.0	1.5215425845119699
147.0	1.7188519344927475
148.0	4.004013356670328
149.0	7.794351765945476
