#Position (bp)	insert size	chromosomes
179658.5	529.9886585214073	0.0
538974.5	509.822202768412	36829.47621517871
898290.5	895.855754175992	0.0
1257606.5	652.9515866777219	0.0
1616922.5	577.0849719713033	36829.47621517871
1976238.5	497.7543568046741	0.0
2335554.5	716.5999259912898	0.0
2694870.5	527.0941819112536	36829.47621517871
3054186.5	596.0439787974159	0.0
3413502.5	444.18938133193194	0.0
3772818.5	776.2883950776784	36829.47621517871
4132134.5	520.8691125882626	0.0
4491450.5	450.1541794013768	0.0
4850766.5	581.1001859488538	36829.47621517871
5210082.5	604.9058826160116	0.0
5569398.5	772.2484369018757	0.0
5928714.5	1048.0726551263535	36829.47621517871
6288030.5	521.2971561652809	0.0
6647346.5	593.7528829613269	0.0
7006662.5	462.0742887377613	36829.47621517871
7365978.5	1164.5160608227868	0.0
7725294.5	548.2134246562136	0.0
8084610.5	731.3723239604105	36829.47621517871
8443926.5	812.808812919527	0.0
8803242.5	966.6107278464088	0.0
9162558.5	545.4145797598628	36829.47621517871
9521874.5	678.7408159825412	0.0
9881190.5	427.0861709143802	0.0
1.02405065E7	467.8183028842445	36829.47621517871
1.05998225E7	540.1648620587363	0.0
1.09591385E7	516.9090337448968	0.0
1.13184545E7	471.2910815415074	36829.47621517871
1.16777705E7	562.1665242639712	0.0
1.20370865E7	987.636327562731	0.0
1.23964025E7	2898.246672532662	36829.47621517871
1.27557185E7	689.1515047471189	0.0
1.31150345E7	518.3162604722011	0.0
1.34743505E7	526.8591123641778	36829.47621517871
1.38336665E7	472.47456784864943	0.0
1.41929825E7	805.7297217637349	0.0
1.45522985E7	1130.0788392398563	36829.47621517871
1.49116145E7	1131.1322767838142	0.0
1.52709305E7	440.3644206735292	0.0
1.56302465E7	736.136791355649	36829.47621517871
1.59895625E7	739.5535186280307	0.0
1.63488785E7	989.4347355596962	0.0
1.67081945E7	779.6298178156184	36829.47621517871
1.70675105E7	764.0292379471229	0.0
1.74268265E7	713.8546329025902	0.0
1.77861425E7	3894.307430516166	36829.47621517871
1.81454585E7	2120.175760025147	0.0
1.85047745E7	556.6118118283324	0.0
1.88640905E7	601.9962282653793	36829.47621517871
1.92234065E7	638.376200551978	0.0
1.95827225E7	710.0929589825203	0.0
1.99420385E7	549.510714828512	36829.47621517871
2.03013545E7	922.8811735625313	0.0
2.06606705E7	964.8640891021612	0.0
2.10199865E7	915.3774325617667	36829.47621517871
2.13793025E7	1291.5560266839773	0.0
2.17386185E7	521.3526633050767	0.0
2.20979345E7	509.35808192822594	36829.47621517871
2.24572505E7	562.4200773963901	0.0
2.28165665E7	1690.067856073247	0.0
2.31758825E7	1083.2880349890659	36829.47621517871
2.34346265E7	354.68623713305374	0.0
2.36142845E7	6466.855445544555	0.0
2.38945145E7	1591.6544604596806	36829.47621517871
2.42538305E7	2671.2159156724197	0.0
2.46131465E7	4949.247313745597	0.0
2.49724625E7	2024.8783396946565	36829.47621517871
2.53317785E7	1143.9387999642315	0.0
2.56910945E7	1532.9380621075852	0.0
2.60504105E7	12637.64001041938	36829.47621517871
2.64097265E7	3746.4100706816985	0.0
2.67690425E7	1751.2145845786013	0.0
2.71283585E7	1223.0138178744983	36829.47621517871
2.74876745E7	3952.5498652291103	0.0
2.78469905E7	6637.492870141511	0.0
2.82063065E7	814.846304361888	36829.47621517871
2.85656225E7	842.4508817074094	0.0
2.89249385E7	1067.1701108799134	0.0
2.92842545E7	595.4688280302042	36829.47621517871
2.96435705E7	665.6266210130175	0.0
3.00028865E7	844.3569511449344	0.0
3.03622025E7	967.3655450364499	36829.47621517871
3.07215185E7	544.1854788128152	0.0
3.10808345E7	604.6650963697605	0.0
3.14401505E7	443.8419920493421	36829.47621517871
3.17994665E7	567.4468408967776	0.0
3.21587825E7	638.8855722105988	0.0
3.25180985E7	427.0727767861611	36829.47621517871
3.28774145E7	575.9894327651303	0.0
3.32367305E7	448.78907411612187	0.0
3.35960465E7	739.6665694117647	36829.47621517871
3.39553625E7	1638.7162091977227	0.0
3.43146785E7	524.5488623390938	0.0
3.46739945E7	762.198921265257	36829.47621517871
3.50333105E7	1199.633590639966	0.0
3.53926265E7	446.1101851261814	0.0
3.57519425E7	1167.617636226469	36829.47621517871
3.61112585E7	574.2166601908216	0.0
3.64705745E7	523.159372927344	0.0
3.68298905E7	551.154750483282	36829.47621517871
3.71892065E7	769.8570261631348	0.0
3.75485225E7	1011.405251136733	0.0
3.79078385E7	527.7683350324097	36829.47621517871
3.82671545E7	441.965652385357	0.0
3.86264705E7	759.38170663313	0.0
3.89857865E7	449.91832022329356	36829.47621517871
3.93451025E7	743.137699593538	0.0
3.97044185E7	672.0168490249185	0.0
4.00637345E7	538.2290773532153	36829.47621517871
4.04230505E7	424.03704740148487	0.0
4.07823665E7	901.1572489091999	0.0
4.11416825E7	446.91808934845477	36829.47621517871
4.15009985E7	515.1654439998383	0.0
4.18603145E7	589.7786095648403	0.0
4.22196305E7	801.1181249077581	36829.47621517871
4.25789465E7	823.5193704431712	0.0
4.29382625E7	778.8475102816684	0.0
4.32975785E7	518.9541575067891	36829.47621517871
4.36568945E7	409.22067045327987	0.0
4.40162105E7	841.9472047921104	0.0
4.43755265E7	477.35268370941304	36829.47621517871
4.47348425E7	937.1317402016492	0.0
4.50941585E7	903.303021905198	0.0
4.54534745E7	804.784952787085	36829.47621517871
4.58127905E7	738.9496751718294	0.0
4.61721065E7	682.2087886043699	0.0
4.65314225E7	590.6839402685406	36829.47621517871
