#Read position (bp)	Clipping profile
0.0	7.988029767799152
1.0	4.410943487144264
2.0	2.186815655124658
3.0	1.927618546457301
4.0	1.728355387169506
5.0	1.598540797476852
6.0	1.4788904448134805
7.0	1.3774444703015436
8.0	1.3062736607817025
9.0	1.248986522233785
10.0	1.1927599209026567
11.0	1.1370167553398653
12.0	1.0905767068440062
13.0	1.0455537294440846
14.0	0.9985365794997734
15.0	0.9583781745187412
16.0	0.9171743396886806
17.0	0.8786928525290669
18.0	0.8448342199041746
19.0	0.815559162657826
20.0	0.7812110513174925
21.0	0.7533832799026022
22.0	0.7261990823543105
23.0	0.7004742565316855
24.0	0.6728338164770259
25.0	0.6491303564607595
26.0	0.626315209668812
27.0	0.60393817654192
28.0	0.5838725706823884
29.0	0.5662755087149268
30.0	0.5491800113571148
31.0	0.5327280878659012
32.0	0.5158501366038407
33.0	0.49889664850297766
34.0	0.47725987639635137
35.0	0.4584663109022561
36.0	0.442630768015672
37.0	0.42905528734606274
38.0	0.40569023236763213
39.0	0.39232323337311814
40.0	0.38039445578940617
41.0	0.3689702642888959
42.0	0.35763067404784454
43.0	0.34675336926026534
44.0	0.33527781270936924
45.0	0.3233490351256574
46.0	0.311063723662797
47.0	0.2980351297061188
48.0	0.2847466890239595
49.0	0.27566413952633084
50.0	0.2680198114395043
51.0	0.26028483914611467
52.0	0.2483802333508196
53.0	0.2392070396466278
54.0	0.2290276952495849
55.0	0.21989378070157045
56.0	0.21030060217363597
57.0	0.20416701086286215
58.0	0.19855311300305042
59.0	0.19257361684343396
60.0	0.18714100739674855
61.0	0.18041520726976207
62.0	0.17521222981303666
63.0	0.172009467847805
64.0	0.16707842301076908
65.0	0.1626157065743095
66.0	0.15736136406719828
67.0	0.15438219114482243
68.0	0.15035758837341812
69.0	0.14618795487151276
70.0	0.12987804063724812
71.0	0.12765423610289858
72.0	0.126318744792868
73.0	0.12355409649269164
74.0	0.12228205612725529
75.0	0.11957481582456889
76.0	0.12008846632842679
77.0	0.12113389617745525
78.0	0.12311296135408425
79.0	0.12548783956603907
80.0	0.1277871809391912
81.0	0.1307663538615671
82.0	0.13341014321965927
83.0	0.1378577522883583
84.0	0.14216939504721265
85.0	0.14699166683637277
86.0	0.1514271900108634
87.0	0.155231225212964
88.0	0.1603012578333968
89.0	0.16551632118433063
90.0	0.17074951337657707
91.0	0.17633017502731566
92.0	0.18236405771087
93.0	0.1881894587193291
94.0	0.19437139360693662
95.0	0.2006832518572847
96.0	0.2078290368080138
97.0	0.21520445374870295
98.0	0.22330200286834528
99.0	0.23135120841115392
100.0	0.23959076678774519
101.0	0.2481083007311301
102.0	0.25686150961157933
103.0	0.26592593026789535
104.0	0.27514746754892083
105.0	0.28472251723554265
106.0	0.2940981496677255
107.0	0.3045010831076242
108.0	0.3139129732224324
109.0	0.3241013820401316
110.0	0.33580052763388346
111.0	0.3469618509353606
112.0	0.35865797505556035
113.0	0.3710248663043275
114.0	0.3836334754372631
115.0	0.3984356743690272
116.0	0.4121803575575544
117.0	0.4255292277107558
118.0	0.4388478831284361
119.0	0.4530004652464976
120.0	0.469074704543698
121.0	0.4853906617250668
122.0	0.5016733826973625
123.0	0.5184365179644429
124.0	0.536794991267035
125.0	0.5558151672775381
126.0	0.5749259874946044
127.0	0.596052130570925
128.0	0.6168851907126913
129.0	0.6402290953762572
130.0	0.6625064198759298
131.0	0.68694711943891
132.0	0.7133396909165501
133.0	0.7383937496106076
134.0	0.7654933458994404
135.0	0.7930219914326723
136.0	0.8246054544728293
137.0	0.8586272466695355
138.0	0.891313547556211
139.0	0.9291575037963304
140.0	0.9712375659565016
141.0	1.0152392852958116
142.0	1.1175101220874732
143.0	1.2370668090707295
144.0	1.346069488936482
145.0	1.4455605700602063
146.0	1.5737677358231406
147.0	1.7633712441648548
148.0	3.8618994420969943
149.0	7.195884003696591
