#Mapping quality	mapping quality
0.0	1287225.0
1.0	895693.0
2.0	159477.0
3.0	859292.0
4.0	7952.0
5.0	5549.0
6.0	6084.0
7.0	5703.0
8.0	5358.0
9.0	4879.0
10.0	4639.0
11.0	4437.0
12.0	4771.0
13.0	4316.0
14.0	4240.0
15.0	4904.0
16.0	4277.0
17.0	5697.0
18.0	4799.0
19.0	4900.0
20.0	4476.0
21.0	4832.0
22.0	4137.0
23.0	5143.0
24.0	4229.0
25.0	5207.0
26.0	4682.0
27.0	3346.0
28.0	5051.0
29.0	4500.0
30.0	3769.0
31.0	4682.0
32.0	4854.0
33.0	4380.0
34.0	5647.0
35.0	2499.0
36.0	5587.0
37.0	5991.0
38.0	4238.0
39.0	6015.0
40.0	2889.0
41.0	2949.0
42.0	4592.0
43.0	6805.0
44.0	4718.0
45.0	6006.0
46.0	3012.0
47.0	3077.0
48.0	3302.0
49.0	2085.0
50.0	1888.0
51.0	11907.0
52.0	6473.0
53.0	12365.0
54.0	1965.0
55.0	2166.0
56.0	3155.0
57.0	4304.0
58.0	3049.0
59.0	3894.0
60.0	2505.0
61.0	2612.0
62.0	1889.0
63.0	6627.0
64.0	13589.0
65.0	8358.0
66.0	15777.0
67.0	1889.0
68.0	2427.0
69.0	2547.0
70.0	3025.0
71.0	3480.0
72.0	2664.0
73.0	5085.0
74.0	4384.0
75.0	5653.0
76.0	2632.0
77.0	3097.0
78.0	3704.0
79.0	2722.0
80.0	2591.0
81.0	2119.0
82.0	1874.0
83.0	1652.0
84.0	1357.0
85.0	32530.0
86.0	11144.0
87.0	40915.0
88.0	1559.0
89.0	1739.0
90.0	2071.0
91.0	2830.0
92.0	2610.0
93.0	3226.0
94.0	3688.0
95.0	2902.0
96.0	4222.0
97.0	5406.0
98.0	2504.0
99.0	3466.0
100.0	2071.0
101.0	1747.0
102.0	10449.0
103.0	18166.0
104.0	1715.0
105.0	2046.0
106.0	2763.0
107.0	2841.0
108.0	2836.0
109.0	5614.0
110.0	4239.0
111.0	6980.0
112.0	2525.0
113.0	4356.0
114.0	3669.0
115.0	4482.0
116.0	3145.0
117.0	3771.0
118.0	2606.0
119.0	3425.0
120.0	3040.0
121.0	2811.0
122.0	2353.0
123.0	2342.0
124.0	1992.0
125.0	1809.0
126.0	1712.0
127.0	27389.0
128.0	46876.0
129.0	117066.0
130.0	1403.0
131.0	1925.0
132.0	2241.0
133.0	2330.0
134.0	2397.0
135.0	3328.0
136.0	3047.0
137.0	3761.0
138.0	3781.0
139.0	3467.0
140.0	4732.0
141.0	3493.0
142.0	4984.0
143.0	6506.0
144.0	3554.0
145.0	3772.0
146.0	7112.0
147.0	9418.0
148.0	3421.0
149.0	3302.0
150.0	4429.0
151.0	3336.0
152.0	2160.0
153.0	15503.0
154.0	25833.0
155.0	2761.0
156.0	3134.0
157.0	3979.0
158.0	4123.0
159.0	5480.0
160.0	10873.0
161.0	3157.0
162.0	4805.0
163.0	6133.0
164.0	3592.0
165.0	4993.0
166.0	4649.0
167.0	3247.0
168.0	2790.0
169.0	2156.0
170.0	41392.0
171.0	83830.0
172.0	2585.0
173.0	3102.0
174.0	4100.0
175.0	4301.0
176.0	5125.0
177.0	6300.0
178.0	4780.0
179.0	8848.0
180.0	4929.0
181.0	3644.0
182.0	9159.0
183.0	19154.0
184.0	4030.0
185.0	5935.0
186.0	7519.0
187.0	6488.0
188.0	4812.0
189.0	4572.0
190.0	3309.0
191.0	22584.0
192.0	59310.0
193.0	3721.0
194.0	4538.0
195.0	6840.0
196.0	8815.0
197.0	4690.0
198.0	7969.0
199.0	16555.0
200.0	5499.0
201.0	9847.0
202.0	5075.0
203.0	4291.0
204.0	62609.0
205.0	4491.0
206.0	6104.0
207.0	9372.0
208.0	7393.0
209.0	14689.0
210.0	9078.0
211.0	7138.0
212.0	13423.0
213.0	44457.0
214.0	7898.0
215.0	10241.0
216.0	15702.0
217.0	11206.0
218.0	12709.0
219.0	40008.0
220.0	11156.0
221.0	16387.0
222.0	11573.0
223.0	39962.0
224.0	11796.0
225.0	18908.0
226.0	14764.0
227.0	37843.0
228.0	20087.0
229.0	37144.0
230.0	15047.0
231.0	22646.0
232.0	37903.0
233.0	23320.0
234.0	41767.0
235.0	39519.0
236.0	27692.0
237.0	44565.0
238.0	45049.0
239.0	45497.0
240.0	47377.0
241.0	63256.0
242.0	53808.0
243.0	68780.0
244.0	81610.0
245.0	78991.0
246.0	99958.0
247.0	104806.0
248.0	133321.0
249.0	164677.0
250.0	199482.0
251.0	255985.0
252.0	368399.0
253.0	631022.0
254.0	1629545.0
255.0	3.9950201E7
