#Position (bp)	insert size	chromosomes
179658.5	512.2432103881752	0.0
538974.5	542.4566891526149	37373.26827021495
898290.5	863.0491292695798	0.0
1257606.5	656.2061935699613	0.0
1616922.5	593.3086067669989	37373.26827021495
1976238.5	464.49063411638264	0.0
2335554.5	685.439827047802	0.0
2694870.5	546.1368248100226	37373.26827021495
3054186.5	598.317624230256	0.0
3413502.5	424.8264708518839	0.0
3772818.5	743.3818479368997	37373.26827021495
4132134.5	525.2991360409271	0.0
4491450.5	426.23052365144173	0.0
4850766.5	555.9425317910769	37373.26827021495
5210082.5	627.9584941973701	0.0
5569398.5	708.9805661174482	0.0
5928714.5	1104.99138325113	37373.26827021495
6288030.5	472.73825097760397	0.0
6647346.5	584.367720972737	0.0
7006662.5	458.9435015671748	37373.26827021495
7365978.5	1245.078599273648	0.0
7725294.5	519.4118222872569	0.0
8084610.5	693.7657177434305	37373.26827021495
8443926.5	809.4096332936208	0.0
8803242.5	983.4586302337907	0.0
9162558.5	532.4641643709825	37373.26827021495
9521874.5	700.8087058308511	0.0
9881190.5	415.24784783005543	0.0
1.02405065E7	462.65751440354586	37373.26827021495
1.05998225E7	524.1579215412374	0.0
1.09591385E7	511.93189804981654	0.0
1.13184545E7	413.37766714082505	37373.26827021495
1.16777705E7	563.1580368364703	0.0
1.20370865E7	971.9536913672957	0.0
1.23964025E7	2349.723451755835	37373.26827021495
1.27557185E7	679.1231466787576	0.0
1.31150345E7	487.1207965994962	0.0
1.34743505E7	566.872854581163	37373.26827021495
1.38336665E7	476.5142187188186	0.0
1.41929825E7	825.4650160828636	0.0
1.45522985E7	1173.4066098572087	37373.26827021495
1.49116145E7	1264.8079693983752	0.0
1.52709305E7	400.97550955074166	0.0
1.56302465E7	724.8772519665059	37373.26827021495
1.59895625E7	492.99456099456097	0.0
1.63488785E7	914.4709272423681	0.0
1.67081945E7	753.4878265669079	37373.26827021495
1.70675105E7	661.6579283887468	0.0
1.74268265E7	681.6550428227317	0.0
1.77861425E7	3300.7541557305335	37373.26827021495
1.81454585E7	1373.5410189982729	0.0
1.85047745E7	504.7046925039942	0.0
1.88640905E7	565.5946375146339	37373.26827021495
1.92234065E7	636.5027736343873	0.0
1.95827225E7	713.3307753096176	0.0
1.99420385E7	570.8884110943883	37373.26827021495
2.03013545E7	858.6135419414403	0.0
2.06606705E7	922.9423382457678	0.0
2.10199865E7	1011.304658808716	37373.26827021495
2.13793025E7	1248.8360045677437	0.0
2.17386185E7	503.9694863567175	0.0
2.20979345E7	574.73338541816	37373.26827021495
2.24572505E7	593.1524536255762	0.0
2.28165665E7	1595.1097944585686	0.0
2.31758825E7	973.07594531937	37373.26827021495
2.34346265E7	371.5772893030794	0.0
2.36142845E7	1467.7269326683293	0.0
2.38945145E7	2180.4291104688505	37373.26827021495
2.42538305E7	2399.4449128185474	0.0
2.46131465E7	4071.868234465143	0.0
2.49724625E7	1820.373170031576	37373.26827021495
2.53317785E7	912.8866279069767	0.0
2.56910945E7	2821.5681470137824	0.0
2.60504105E7	9217.594458943988	37373.26827021495
2.64097265E7	2874.3346698743653	0.0
2.67690425E7	1839.1258246936852	0.0
2.71283585E7	1376.0391707182828	37373.26827021495
2.74876745E7	3893.7146250536107	0.0
2.78469905E7	6812.091096795507	0.0
2.82063065E7	819.682414412453	37373.26827021495
2.85656225E7	809.6766507346433	0.0
2.89249385E7	1069.8539789623185	0.0
2.92842545E7	583.935273027865	37373.26827021495
2.96435705E7	677.1156041652017	0.0
3.00028865E7	784.4426530645717	0.0
3.03622025E7	917.5395254568089	37373.26827021495
3.07215185E7	521.6462643141233	0.0
3.10808345E7	557.1350358470335	0.0
3.14401505E7	431.3143483857854	37373.26827021495
3.17994665E7	534.0155155981955	0.0
3.21587825E7	627.4827571198514	0.0
3.25180985E7	413.7048326600657	37373.26827021495
3.28774145E7	561.2318073801731	0.0
3.32367305E7	429.1731790438557	0.0
3.35960465E7	756.9881184159792	37373.26827021495
3.39553625E7	1567.9296699923254	0.0
3.43146785E7	499.6752079118903	0.0
3.46739945E7	807.3008270740147	37373.26827021495
3.50333105E7	1008.0884850631961	0.0
3.53926265E7	442.15032723693923	0.0
3.57519425E7	1142.8918828049952	37373.26827021495
3.61112585E7	552.0020045127775	0.0
3.64705745E7	475.2995824211465	0.0
3.68298905E7	558.4069842800947	37373.26827021495
3.71892065E7	689.3979195357073	0.0
3.75485225E7	956.570283784084	0.0
3.79078385E7	519.362707116122	37373.26827021495
3.82671545E7	400.8091786539465	0.0
3.86264705E7	704.5387916451504	0.0
3.89857865E7	440.18025156112884	37373.26827021495
3.93451025E7	707.2941404734187	0.0
3.97044185E7	656.9289652756732	0.0
4.00637345E7	555.12068124146	37373.26827021495
4.04230505E7	411.7212113120216	0.0
4.07823665E7	927.5911197481058	0.0
4.11416825E7	429.89898054982416	37373.26827021495
4.15009985E7	500.43486626681056	0.0
4.18603145E7	602.6440409250412	0.0
4.22196305E7	728.3705518818367	37373.26827021495
4.25789465E7	792.2733771492649	0.0
4.29382625E7	752.629697879759	0.0
4.32975785E7	449.3936632230045	37373.26827021495
4.36568945E7	385.6921914943063	0.0
4.40162105E7	956.1518511007458	0.0
4.43755265E7	453.6260660595548	37373.26827021495
4.47348425E7	916.1062698939556	0.0
4.50941585E7	919.9758577555397	0.0
4.54534745E7	817.8329958472045	37373.26827021495
4.58127905E7	680.451726681292	0.0
4.61721065E7	669.7954564679316	0.0
4.65314225E7	556.7794732114965	37373.26827021495
4.68907385E7	599.506395782636	0.0
4.72500545E7	542.7274705998503	0.0
4.76093705E7	606.9156351392179	37373.26827021495
4.79686865E7	607.8916432678166	0.0
4.83280025E7	454.0909502066919	0.0
4.86541545E7	581.8159115377263	37373.26827021495
4.88338125E7	1895.7552447552448	0.0
4.90466345E7	462.50460413193565	0.0
4.94059505E7	868.1648510835555	37373.26827021495
4.97652665E7	622.3206283337597	0.0
5.01245825E7	557.8664729309553	0.0
5.04838985E7	504.6306082627476	37373.26827021495
5.08432145E7	515.1479382385693	0.0
5.12025305E7	1051.4505214739017	0.0
5.15618465E7	467.0878558231297	37373.26827021495
5.19211625E7	505.16354624012513	0.0
5.22804785E7	1279.026980152407	0.0
5.26397945E7	580.4199163105413	37373.26827021495
5.29991105E7	714.4952444694942	0.0
5.33584265E7	837.7233243360577	0.0
5.37177425E7	430.04289220784625	37373.26827021495
5.40770585E7	697.3996920256645	0.0
5.44363745E7	658.6584836428729	0.0
5.47956905E7	441.2745184273023	37373.26827021495
5.51550065E7	535.4955353272649	0.0
5.55143225E7	519.1232830389205	0.0
5.58736385E7	570.7803685773346	37373.26827021495
5.62329545E7	508.97940020906174	0.0
5.65922705E7	858.1019171007134	0.0
5.69515865E7	530.2563991781401	37373.26827021495
5.73109025E7	562.8654433423098	0.0
5.76702185E7	439.4763243510856	0.0
5.80295345E7	725.1206873860153	37373.26827021495
5.83888505E7	666.4106962604756	0.0
5.87481665E7	531.0749585849959	0.0
5.91074825E7	1703.8714925569755	37373.26827021495
5.94667985E7	374.63531818720514	0.0
5.98261145E7	493.0703825706924	0.0
6.01854305E7	981.315965797316	37373.26827021495
6.05447465E7	573.2099547416173	0.0
6.09040625E7	626.8720365903877	0.0
6.12633785E7	589.2460400640708	37373.26827021495
6.16226945E7	607.7892134640449	0.0
6.19820105E7	742.4673019589557	0.0
6.23413265E7	562.6402034871448	37373.26827021495
6.27006425E7	477.9279361585792	0.0
6.30599585E7	1340.9334112149534	0.0
6.34192745E7	602.9332113449223	37373.26827021495
6.37785905E7	663.6471903051423	0.0
6.41379065E7	476.92364470242575	0.0
6.44972225E7	505.33047316996	37373.26827021495
6.48565385E7	554.2456071928517	0.0
6.52158545E7	617.024298142188	0.0
6.55751705E7	723.6755171925853	37373.26827021495
6.59344865E7	796.2830404050751	0.0
6.62938025E7	663.3586162277363	0.0
6.66531185E7	528.1934184408204	37373.26827021495
6.70124345E7	646.2683555443801	0.0
6.73717505E7	511.32050549014576	0.0
6.77310665E7	513.9210335557445	37373.26827021495
6.80903825E7	682.7706865866193	0.0
6.84496985E7	478.39155734510973	0.0
6.88090145E7	610.5557936329652	37373.26827021495
6.91683305E7	587.6750632151887	0.0
6.95276465E7	566.4962887646161	0.0
6.98869625E7	603.8493196482899	37373.26827021495
7.02462785E7	485.5833123468944	0.0
7.06055945E7	699.7946674669678	0.0
7.09649105E7	377.99577762710766	37373.26827021495
7.13242265E7	792.017141477547	0.0
7.16835425E7	661.9199748110831	0.0
7.20428585E7	727.915636907191	37373.26827021495
7.24021745E7	9530.018300468151	0.0
7.27614905E7	1255.3365712892212	0.0
7.31208065E7	900.1492768595041	37373.26827021495
7.34801225E7	2675.1692307692306	0.0
7.38394385E7	736.6142288521534	0.0
7.41987545E7	2120.0604182804027	37373.26827021495
7.45580705E7	19203.357004643964	0.0
7.49173865E7	5810.362329803328	0.0
7.52767025E7	4458.052446011458	37373.26827021495
7.56360185E7	5336.360082304527	0.0
7.59953345E7	1677.033359307232	0.0
7.63546505E7	10057.408795153691	37373.26827021495
7.67139665E7	1428.2470488856159	0.0
7.690225E7	295.1063829787234	0.0
7.7081908E7	7879.7606278613475	37373.26827021495
7.74325985E7	7495.607740975065	0.0
7.77919145E7	917.5458291409133	0.0
7.81512305E7	2186.5011235955058	37373.26827021495
7.85105465E7	1913.3718309859155	0.0
7.88698625E7	3155.548008289201	0.0
7.92291785E7	2335.792680346943	37373.26827021495
7.95884945E7	2046.0519943019942	0.0
7.99478105E7	1221.0409920771615	0.0
8.03071265E7	10418.806872208615	37373.26827021495
8.06664425E7	2467.2902219344205	0.0
8.10257585E7	608.1509599278444	0.0
8.13850745E7	434.1787648669377	37373.26827021495
8.17443905E7	617.4226115750596	0.0
8.21037065E7	1043.424334671386	0.0
8.24630225E7	567.4428408494952	37373.26827021495
8.28223385E7	640.3466084779593	0.0
8.31816545E7	684.2287238707792	0.0
8.35409705E7	413.87175503658415	37373.26827021495
8.39002865E7	465.3322574262803	0.0
8.42596025E7	520.3570588235294	0.0
8.46189185E7	488.77731495355107	37373.26827021495
8.49782345E7	602.8198352090033	0.0
8.53375505E7	391.38862093381647	0.0
8.56968665E7	574.069225891053	37373.26827021495
8.60561825E7	783.003911486296	0.0
8.64154985E7	511.78892463200265	0.0
8.67748145E7	466.26430378740713	37373.26827021495
8.71341305E7	597.9038103173039	0.0
8.74934465E7	467.53958441351256	0.0
8.78527625E7	540.6344464525891	37373.26827021495
8.82120785E7	536.7566539072261	0.0
8.85713945E7	1783.5451368717158	0.0
8.89307105E7	1745.2284997423778	37373.26827021495
8.92900265E7	433.54311616270934	0.0
8.96493425E7	553.0150632500811	0.0
9.00086585E7	844.8827528027218	37373.26827021495
9.03679745E7	706.724206055218	0.0
9.07272905E7	678.0715019627473	0.0
9.10866065E7	436.81640102202215	37373.26827021495
9.14459225E7	529.649557544955	0.0
9.18052385E7	714.2039440295803	0.0
9.21645545E7	577.981961588795	37373.26827021495
9.25238705E7	424.098297369067	0.0
9.28831865E7	453.7662464262591	0.0
9.32425025E7	681.9592871830021	37373.26827021495
9.36018185E7	752.7572165810844	0.0
9.39611345E7	592.9407906834201	0.0
9.43204505E7	524.6704200109094	37373.26827021495
9.46797665E7	565.6129433309252	0.0
9.50390825E7	1123.3276772881563	0.0
9.53983985E7	1012.7439805346987	37373.26827021495
9.57577145E7	533.7299699752999	0.0
9.61170305E7	726.2771957737168	0.0
9.64763465E7	970.9092647789369	37373.26827021495
9.68356625E7	782.039678057046	0.0
9.71949785E7	782.4983315954119	0.0
9.75542945E7	612.9680737588053	37373.26827021495
9.79136105E7	843.2671673330394	0.0
9.82729265E7	827.2433798510775	0.0
9.86322425E7	969.2024597918638	37373.26827021495
9.89915585E7	863.8249543603426	0.0
9.93508745E7	540.4581952981559	0.0
9.97101905E7	742.1204992941526	37373.26827021495
1.000695065E8	666.050956733699	0.0
1.004288225E8	421.1479171878527	0.0
1.007881385E8	499.55659534618053	37373.26827021495
1.011474545E8	580.3338968723584	0.0
1.015067705E8	580.1525961019281	0.0
1.018660865E8	401.10945590994373	37373.26827021495
1.022254025E8	661.8011040558848	0.0
1.025847185E8	513.7330132100925	0.0
1.029440345E8	500.0521057505445	37373.26827021495
1.033033505E8	1301.2477313125644	0.0
1.036626665E8	856.9886962188959	0.0
1.040219825E8	506.9893399234954	37373.26827021495
1.043812985E8	648.2963524727638	0.0
1.047406145E8	450.8083315292511	0.0
