#Read position (bp)	Clipping profile
0.0	7.897492684619876
1.0	4.374047121880517
2.0	2.121744325359008
3.0	1.8826036454727788
4.0	1.6982423044393877
5.0	1.5757382747917337
6.0	1.4636070866979398
7.0	1.3638330850189844
8.0	1.2942525321239735
9.0	1.236712241500537
10.0	1.1802369302053664
11.0	1.1271478534499364
12.0	1.0816563906154593
13.0	1.0373355484903362
14.0	0.9915385822024423
15.0	0.9514576711831498
16.0	0.9113539187841625
17.0	0.8732316560736914
18.0	0.839963186548346
19.0	0.8103807446712346
20.0	0.7775805234296309
21.0	0.7494970470949848
22.0	0.722170191462726
23.0	0.6964850599960245
24.0	0.670408769902051
25.0	0.6471248384757559
26.0	0.6248059553415622
27.0	0.6025755825536857
28.0	0.5825465477338867
29.0	0.5634425887917236
30.0	0.5424656367145942
31.0	0.5256201191897455
32.0	0.5085718844201061
33.0	0.4917292220677193
34.0	0.47127476655110645
35.0	0.4537982559121913
36.0	0.43841173151534224
37.0	0.4240073864453657
38.0	0.40376992403585255
39.0	0.3901364755305724
40.0	0.377730751183883
41.0	0.365830392362939
42.0	0.3538186818159833
43.0	0.3428433988726751
44.0	0.3317710400656644
45.0	0.3195566122739182
46.0	0.30677400516226605
47.0	0.29382294287536537
48.0	0.2810460461086369
49.0	0.2717181976758097
50.0	0.2631641009801407
51.0	0.25448437669615087
52.0	0.24299230753724987
53.0	0.23392999014337362
54.0	0.2251474796507576
55.0	0.21669616916371484
56.0	0.20757389314814
57.0	0.20110121717715154
58.0	0.19475416879448396
59.0	0.18895816869695126
60.0	0.18372178240193895
61.0	0.1767865684921326
62.0	0.17150449943773088
63.0	0.16723887177974378
64.0	0.16241077514677443
65.0	0.15744277506317497
66.0	0.15229204394201784
67.0	0.14902001630075062
68.0	0.1452397679612761
69.0	0.14150234720872917
70.0	0.1300017125324426
71.0	0.1278489124962162
72.0	0.12655551937100323
73.0	0.12400870553504303
74.0	0.12271531240983008
75.0	0.12054252616637079
76.0	0.12113925721089508
77.0	0.12234699516225289
78.0	0.12410292622628372
79.0	0.12666687109701494
80.0	0.12887677458247815
81.0	0.13180047118340105
82.0	0.13435014019182304
83.0	0.13832168508624076
84.0	0.14231036101542952
85.0	0.14665593350234812
86.0	0.15153542323963057
87.0	0.15608371297133972
88.0	0.16092323029415642
89.0	0.16602256831100046
90.0	0.17138172702187182
91.0	0.17694645814999557
92.0	0.18280812721415055
93.0	0.18862982386383978
94.0	0.19518815500868342
95.0	0.20198346546785967
96.0	0.2088044724791925
97.0	0.21676469330279896
98.0	0.22503898309720768
99.0	0.23369586600150283
100.0	0.24251549373612277
101.0	0.2516063628546174
102.0	0.26052877679786357
103.0	0.26972243212498437
104.0	0.2796869840168017
105.0	0.2893374669378167
106.0	0.2998616326321544
107.0	0.3111338535114938
108.0	0.32132967437272003
109.0	0.3320822538640048
110.0	0.3442995368282129
111.0	0.3562255922013134
112.0	0.36955924759810044
113.0	0.38182506849415976
114.0	0.39563268251961203
115.0	0.4109849448469191
116.0	0.4249181864606923
117.0	0.4394738556711463
118.0	0.4545948490290444
119.0	0.46966444928262935
120.0	0.48663844956826086
121.0	0.5027958705298063
122.0	0.5191188914941386
123.0	0.536058629710228
124.0	0.5544545058818551
125.0	0.5733842993038462
126.0	0.5929222444602088
127.0	0.6137193206722424
128.0	0.6351816520678844
129.0	0.6593820938544297
130.0	0.6830628942529204
131.0	0.7073518463857829
132.0	0.7338992399359596
133.0	0.7592560265695497
134.0	0.7868940960001489
135.0	0.8145778481901376
136.0	0.8450082762884151
137.0	0.8796044010085154
138.0	0.9139292843447411
139.0	0.9493162918367708
140.0	0.9904764580466383
141.0	1.0342605277489358
142.0	1.1238158671869705
143.0	1.228475068948132
144.0	1.3310842568816939
145.0	1.428596961970873
146.0	1.5555008123822207
147.0	1.7494298363352332
148.0	3.890714962023065
149.0	7.23218325273467
