#Position (bp)	Coverage	Std
179658.5	316.93173696690377	404.32897123992507
538974.5	330.8471651693774	2450.7503615945197
898290.5	249.34128455175946	492.3965081159019
1257606.5	156.27614968440037	269.89209083155555
1616922.5	113.9559997328257	255.21128121766068
1976238.5	105.83751071480258	237.564186953051
2335554.5	193.42375513475605	318.2168416018605
2694870.5	233.29530830800744	1237.8870228341273
3054186.5	276.47136782108225	330.829906763157
3413502.5	93.20938672366385	202.3270982166431
3772818.5	79.11622360262277	121.88168720848056
4132134.5	116.4962094646495	1443.0256238374432
4491450.5	196.6877177748834	2145.1365817379583
4850766.5	222.4731155862806	397.87630939633016
5210082.5	311.0224092442307	1523.595942132643
5569398.5	168.38046733237596	400.6705109914388
5928714.5	780.1123273107794	1515.8054762791885
6288030.5	247.76416023778512	293.08803831960785
6647346.5	231.33277393714724	402.50187149836415
7006662.5	309.50881118569725	1167.4814919485698
7365978.5	200.73903193846084	228.7325292711725
7725294.5	295.6035161250821	1762.0938394612008
8084610.5	549.5659558717118	1758.6358349117645
8443926.5	827.8158167184317	1962.9894684942337
8803242.5	48.63159169087934	78.66991622369507
9162558.5	67.15982867448152	292.5964459286903
9521874.5	207.66064967883423	495.14775457944455
9881190.5	497.94066504135634	2950.711357575376
1.02405065E7	713.8866652194725	3331.113731446458
1.05998225E7	212.16718709993432	328.3672236144919
1.09591385E7	466.422110342985	2147.726494956963
1.13184545E7	32.29897082234022	86.38968936106845
1.16777705E7	101.60007625599751	251.66932366011628
1.20370865E7	229.57587193445323	454.695184293414
1.23964025E7	691.6086369657905	433.05100353775015
1.27557185E7	122.87848022353583	309.6575494836519
1.31150345E7	180.6760261162876	296.1617485072546
1.34743505E7	254.5827099266384	1254.9547479844423
1.38336665E7	110.02451880795734	205.6768005895395
1.41929825E7	84.61012033975665	164.94446813377718
1.45522985E7	27.498639080920416	77.09425998316911
1.49116145E7	240.20187244653732	484.8330607918231
1.52709305E7	67.1557987954892	181.81642015809018
1.56302465E7	97.04838081243251	188.12601873378242
1.59895625E7	8.833188613922008	54.14253018358841
1.63488785E7	384.5525136648521	385.3333599301466
1.67081945E7	284.2081232118804	450.4877270633356
1.70675105E7	39.14462478709548	111.26565856086765
1.74268265E7	157.7303543399125	312.11063296392484
1.77861425E7	27.76682919769785	15.733307493255555
1.81454585E7	43.130990548709214	89.83665679434112
1.85047745E7	260.68596166048826	1798.3805197414185
1.88640905E7	296.6228083358381	1386.3705511782466
1.92234065E7	187.17917098041835	323.9366274013731
1.95827225E7	338.33161339879103	452.3368107419788
1.99420385E7	123.50932605283371	312.0034817963427
2.03013545E7	128.33515902436852	318.12834245051727
2.06606705E7	244.9611818009774	320.6188798758967
2.10199865E7	383.386935176836	359.76770595273075
2.13793025E7	280.0584527268477	404.9377915758986
2.17386185E7	563.4716182969865	2630.0227424227683
2.20979345E7	177.117411971635	2102.131529347856
2.24572505E7	265.93305613999934	2286.278529490213
2.28165665E7	104.57587471751884	111.69839877602149
2.31758825E7	69.26770586336261	182.065755975518
2.34346265E7	64.17559365753736	429.77803587800656
2.36142845E7	2.8158234896392633	3.4656519656352778
2.38945145E7	25.824533279898475	51.07598130924446
2.42538305E7	69.88883322757684	75.29455158348186
2.46131465E7	260.6113114918345	134.42663946923398
2.49724625E7	116.64471941132597	211.90788284558585
2.53317785E7	76.09102850972403	579.6243488359562
2.56910945E7	47.59896302975654	18.7018019079795
2.60504105E7	148.6846397043271	29.296180214787068
2.64097265E7	171.23932137728352	132.97528050202936
2.67690425E7	11.065702612741987	31.401074902578554
2.71283585E7	72.10871767469303	111.71890745888047
2.74876745E7	259.43248004541965	136.97951634502706
2.78469905E7	699.2262604504114	270.7555633899171
2.82063065E7	412.3817948546683	1413.798356843649
2.85656225E7	150.36597312671853	237.35491729467634
2.89249385E7	212.48030702779727	335.76755218779414
2.92842545E7	183.4910440948914	334.7574879371604
2.96435705E7	301.24364069509846	998.7969182710939
3.00028865E7	265.7669767001748	707.6659398693013
3.03622025E7	448.52831769250463	557.1057894518536
3.07215185E7	57.33803114807022	105.21852512499038
3.10808345E7	331.58196963118814	392.5806112899007
3.14401505E7	303.7729992541384	593.005409543838
3.17994665E7	121.69793719177548	239.87534404808062
3.21587825E7	123.7532172238364	254.1714585896219
3.25180985E7	285.9509456856917	562.5841857317599
3.28774145E7	149.15132084293492	327.8108464899991
3.32367305E7	341.89399024813815	1982.5092803502316
3.35960465E7	480.6315332465017	843.6699602649852
3.39553625E7	430.1666944973227	292.069810269282
3.43146785E7	160.78529483796993	325.34344445132837
3.46739945E7	103.48992251945363	164.30583932143148
3.50333105E7	273.35188524863906	374.04238338993105
3.53926265E7	784.7245321666722	5647.436519795622
3.57519425E7	1133.3072587917043	2172.094916104422
3.61112585E7	299.67654098342405	616.0910468378385
3.64705745E7	204.39792550289997	1126.1633885697743
3.68298905E7	212.44516525843548	288.0415852360196
3.71892065E7	133.7509267608456	356.5889949013772
3.75485225E7	647.1800114662303	913.6929300660858
3.79078385E7	531.4349875875274	3167.605534872163
3.82671545E7	130.52695677342507	376.92529958838344
3.86264705E7	116.02052789188346	150.7896643659051
3.89857865E7	98.60699774015073	215.58495237270958
3.93451025E7	202.30689421011033	288.77410057245254
3.97044185E7	503.01765020205056	596.7167571305791
4.00637345E7	292.9950155295061	2636.009463734773
4.04230505E7	199.23602066147905	725.4478952952122
4.07823665E7	559.7050507074553	1883.9854150519022
4.11416825E7	471.84324661300917	1922.2134425917213
4.15009985E7	636.7078588206481	2623.00237128329
4.18603145E7	254.7126540426811	453.52442799651584
4.22196305E7	342.31115230048204	551.7161700949428
4.25789465E7	153.91158757194225	184.66875366773112
4.29382625E7	867.592386645738	2365.2506401583923
4.32975785E7	52.79005388015006	380.4382053084453
4.36568945E7	146.52783343908982	1761.3941544478093
4.40162105E7	244.28142915984816	269.98114113423946
4.43755265E7	76.7403566776876	249.74307220870628
4.47348425E7	357.99832737757293	912.6941278824721
4.50941585E7	728.100240456868	1019.6696926278131
4.54534745E7	71.01725500673501	108.10705582244132
4.58127905E7	197.7413752796981	287.2788342987962
4.61721065E7	546.2621842612074	2309.7698384750147
4.65314225E7	325.3272829487137	1916.771640437498
4.68907385E7	347.42299814091217	1263.0866786744707
4.72500545E7	328.71708468312016	829.9775644945905
4.76093705E7	853.0193951841833	2868.238804016818
4.79686865E7	260.73709214173596	588.1586541748958
4.83280025E7	482.57208696523395	3389.613826413249
4.86541545E7	219.55156866492825	982.4816700472248
4.88338125E7	2.0270021710288266	2.684740356228932
4.90466345E7	308.42307884981466	531.1860438375585
4.94059505E7	165.39460530563628	177.4901492109866
4.97652665E7	188.68755357401284	380.6577890676234
5.01245825E7	216.15546482761692	353.8493273036182
5.04838985E7	453.34222244486745	1963.733309240702
5.08432145E7	103.80694708835676	225.86036359902425
5.12025305E7	209.0968645982923	242.01661141620554
5.15618465E7	302.1532021952821	2041.3116833387887
5.19211625E7	593.3710494383773	2135.871957189444
5.22804785E7	351.94963764485857	264.1940666722072
5.26397945E7	189.64849881441404	467.6066665606736
5.29991105E7	343.2704249184562	419.80611632337997
5.33584265E7	127.18656558572398	256.35503963655447
5.37177425E7	29.15403433189727	93.59831173495822
5.40770585E7	265.784671431275	577.7653457349388
5.44363745E7	319.2082707143573	567.8610558766566
5.47956905E7	66.516548108072	177.03663567601933
5.51550065E7	91.17437854145098	247.92405501902212
5.55143225E7	98.27142682207305	323.4663258807351
5.58736385E7	237.98170690979526	1437.0750492337213
5.62329545E7	253.51684867915708	462.3304260128698
5.65922705E7	117.44003328546461	152.76559166635792
5.69515865E7	318.0815410390854	478.18570102183753
5.73109025E7	377.30610938561045	1856.3709029430072
5.76702185E7	143.40034676997405	432.21738450095904
5.80295345E7	445.8213244052589	1146.4016809478628
5.83888505E7	664.366026004965	2432.28450347416
5.87481665E7	159.0112797648866	298.5357767375943
5.91074825E7	61.71421812554966	94.75428458682741
5.94667985E7	576.0434102572666	12932.978389499061
5.98261145E7	229.96987609791938	502.8217556010156
6.01854305E7	146.41481592804107	155.30783936963576
6.05447465E7	311.24875040354453	1773.6097218594
6.09040625E7	252.36429493816027	481.23008236198535
6.12633785E7	171.2992686103597	287.667164522166
6.16226945E7	130.4643878925514	211.24626109942216
6.19820105E7	427.91456823520247	2281.93410438115
6.23413265E7	77.68585590399537	141.93502024773855
6.27006425E7	197.35231940687305	483.56054920606016
6.30599585E7	69.33001035300404	98.95619916685119
6.34192745E7	158.554453461577	392.3408820696059
6.37785905E7	262.5463742221332	644.4288969994391
6.41379065E7	43.87665731556624	146.3624743777479
6.44972225E7	191.167273374968	341.9981602869684
6.48565385E7	230.90344432198955	290.4343083250848
6.52158545E7	209.54454574803236	426.8747335710976
