#Read position (bp)	Clipping profile
0.0	7.438221929839063
1.0	4.212315387798834
2.0	2.161978480731323
3.0	1.918233222008257
4.0	1.732590638661748
5.0	1.6088232646944085
6.0	1.491173895308084
7.0	1.3909205703562755
8.0	1.3209662038883665
9.0	1.262159887338288
10.0	1.2060833594372906
11.0	1.1519821133848518
12.0	1.1064234668004997
13.0	1.0606302731583075
14.0	1.0140543140339253
15.0	0.9738026478667309
16.0	0.9322821668926654
17.0	0.8940114343103631
18.0	0.8587361219848164
19.0	0.8271655228258795
20.0	0.7932494530885397
21.0	0.7646940552635256
22.0	0.7369751144158697
23.0	0.7108217045325936
24.0	0.6829727737492672
25.0	0.6586844368560465
26.0	0.6352579897536845
27.0	0.6127838602235177
28.0	0.5918498288442298
29.0	0.57264805465116
30.0	0.5542940409081153
31.0	0.5364402058305856
32.0	0.5196715041290879
33.0	0.5022641562219047
34.0	0.48138381633778504
35.0	0.462388330520888
36.0	0.4460378573080695
37.0	0.43159767097597435
38.0	0.41072863456452174
39.0	0.39689883575644463
40.0	0.38435480696423907
41.0	0.37218379277004454
42.0	0.3594504308106667
43.0	0.34805935623049533
44.0	0.3360833269398066
45.0	0.32349408425693305
46.0	0.3110743936640645
47.0	0.2981827830873486
48.0	0.2854805056778049
49.0	0.2757623450523499
50.0	0.2670643228350918
51.0	0.2586743202480095
52.0	0.24758843942984718
53.0	0.23807091544423142
54.0	0.22871729181228717
55.0	0.22034989617053888
56.0	0.21142863036810747
57.0	0.2050760787292523
58.0	0.19931978527358146
59.0	0.1931622185382321
60.0	0.18758678064523332
61.0	0.18074252794536355
62.0	0.17497210514885897
63.0	0.17113457617841174
64.0	0.16603105826926032
65.0	0.16126664454011894
66.0	0.15647962386564354
67.0	0.15352093989505572
68.0	0.14941777931693395
69.0	0.1455491657966525
70.0	0.1338415939818051
71.0	0.13140852149023288
72.0	0.12982320944868583
73.0	0.12720645552627485
74.0	0.12640956070325118
75.0	0.12427885610552131
76.0	0.12508988026937873
77.0	0.1260676306550744
78.0	0.12835658387014232
79.0	0.13110897946455732
80.0	0.13340923615229225
81.0	0.13631140275954504
82.0	0.13945941989730512
83.0	0.14364453065226265
84.0	0.14794550200205697
85.0	0.1526844829176976
86.0	0.1574008568880042
87.0	0.1620041961316408
88.0	0.1668138237514502
89.0	0.1719653814194364
90.0	0.1776595057754387
91.0	0.18339319228577552
92.0	0.18953097794395768
93.0	0.19569419641564056
94.0	0.20215978278116578
95.0	0.2089503439858673
96.0	0.21615630781108114
97.0	0.22354030133080022
98.0	0.23108819520419088
99.0	0.23969013790377947
100.0	0.2482101304265323
101.0	0.25699575455695967
102.0	0.2658294184462218
103.0	0.2750615297469958
104.0	0.28476838689978384
105.0	0.2943198213034006
106.0	0.30485183196087984
107.0	0.3153781908820255
108.0	0.3258593359125032
109.0	0.3365354658464867
110.0	0.34838433106967165
111.0	0.3602671067108576
112.0	0.3719577233167045
113.0	0.3846515231217479
114.0	0.3984643667208244
115.0	0.4135629803357725
116.0	0.4279070871501981
117.0	0.4423472734822933
118.0	0.4563551019848757
119.0	0.47079246244880407
120.0	0.4875187761278005
121.0	0.5039907616717892
122.0	0.5202960209939398
123.0	0.5380000850586317
124.0	0.5570210036890296
125.0	0.5760871362100954
126.0	0.595721268232678
127.0	0.6166976876344672
128.0	0.6379199575667637
129.0	0.6623552396046554
130.0	0.6864711985397043
131.0	0.7109064805775962
132.0	0.7379669941423992
133.0	0.7636117477556601
134.0	0.7909294153236376
135.0	0.819953907264332
136.0	0.8542175587861822
137.0	0.8894646124300616
138.0	0.9244234275209323
139.0	0.9612614449426922
140.0	1.0021065434249041
141.0	1.046079877967709
142.0	1.1432869170357602
143.0	1.2562199124517783
144.0	1.3590080411491618
145.0	1.4561613887220448
146.0	1.5781484657443317
147.0	1.7570909156674748
148.0	3.713917019229044
149.0	6.733097175530638
