#GC Content (%)	Sample
1.0	6.794014120271307E-8
2.0	1.3588028240542614E-7
3.0	1.3588028240542614E-7
4.0	2.717605648108523E-7
5.0	4.0764084721627845E-7
6.0	4.6165325947243526E-4
7.0	7.041995635661209E-4
8.0	2.940449311253421E-4
9.0	5.612535064756126E-4
10.0	0.0014022845144239975
11.0	6.317753730440288E-4
12.0	0.002464596562269619
13.0	0.003423367834922306
14.0	0.002226058726506893
15.0	0.0012465657107873795
16.0	0.0010407750230843615
17.0	7.343649862601256E-4
18.0	4.1219283667686015E-4
19.0	9.017015540424079E-4
20.0	0.0010653693541997436
21.0	0.0014287132293518531
22.0	0.0017715391818607434
23.0	0.002106959658978538
24.0	0.0028746832545691954
25.0	0.005476994483056713
26.0	0.0075209736311403355
27.0	0.010917437170146366
28.0	0.010921037997630112
29.0	0.012322371350077271
30.0	0.01306210360749241
31.0	0.012873637655796086
32.0	0.013197780069474231
33.0	0.016275944046945552
34.0	0.012641825894012429
35.0	0.01237366615668532
36.0	0.0120476214190535
37.0	0.012312859730308894
38.0	0.012799922602591142
39.0	0.0134424325179452
40.0	0.014261586800426312
41.0	0.015177284023556477
42.0	0.016503475579833435
43.0	0.01796296569315012
44.0	0.01964849265624823
45.0	0.02138721674990806
46.0	0.023104879399795053
47.0	0.024871391011206796
48.0	0.027006070247796037
49.0	0.029542343659034524
50.0	0.032409077917082994
51.0	0.038762228461089905
52.0	0.034949563617076046
53.0	0.041117984917152774
54.0	0.043581086796315935
55.0	0.04552696038050284
56.0	0.0473817262353369
57.0	0.046208467936907256
58.0	0.045743010029527464
59.0	0.042613279484883276
60.0	0.03929780059419089
61.0	0.032807614785378116
62.0	0.027348352679175306
63.0	0.020281694772257514
64.0	0.015312281084126269
65.0	0.01094101239914371
66.0	0.008000631028031491
67.0	0.00535769159510475
68.0	0.003708580547691295
69.0	0.0022222540785995417
70.0	0.0012846801300021014
71.0	7.29065655246314E-4
72.0	4.760565694074104E-4
73.0	2.9805339945630224E-4
74.0	1.180799654103153E-4
75.0	6.114612708244177E-5
76.0	2.724399662228794E-5
77.0	1.447125007617788E-5
78.0	9.307799344771691E-6
79.0	2.9214260717166626E-6
80.0	5.435211296217046E-7
81.0	0.0
82.0	6.794014120271307E-8
83.0	0.0
84.0	2.717605648108523E-7
85.0	1.3588028240542614E-7
86.0	0.0
87.0	0.0
88.0	0.0
89.0	1.3588028240542614E-7
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.0870422592434091E-6
