#Insert size (bp)	insert size
26.0	1.0
27.0	1.0
28.0	1.0
29.0	1.0
30.0	13.0
31.0	77.0
32.0	49.0
33.0	82.0
34.0	79.0
35.0	92.0
36.0	83.0
37.0	93.0
38.0	99.0
39.0	130.0
40.0	103.0
41.0	121.0
42.0	124.0
43.0	137.0
44.0	148.0
45.0	175.0
46.0	189.0
47.0	152.0
48.0	204.0
49.0	186.0
50.0	221.0
51.0	225.0
52.0	223.0
53.0	200.0
54.0	215.0
55.0	234.0
56.0	276.0
57.0	244.0
58.0	280.0
59.0	259.0
60.0	253.0
61.0	256.0
62.0	268.0
63.0	273.0
64.0	312.0
65.0	285.0
66.0	314.0
67.0	301.0
68.0	383.0
69.0	346.0
70.0	407.0
71.0	468.0
72.0	475.0
73.0	429.0
74.0	462.0
75.0	527.0
76.0	530.0
77.0	605.0
78.0	613.0
79.0	700.0
80.0	683.0
81.0	771.0
82.0	792.0
83.0	814.0
84.0	827.0
85.0	925.0
86.0	946.0
87.0	1024.0
88.0	1117.0
89.0	1222.0
90.0	1189.0
91.0	1323.0
92.0	1440.0
93.0	1469.0
94.0	1634.0
95.0	1588.0
96.0	1761.0
97.0	1920.0
98.0	1904.0
99.0	1981.0
100.0	2230.0
101.0	2145.0
102.0	2369.0
103.0	2439.0
104.0	2543.0
105.0	2805.0
106.0	2998.0
107.0	3026.0
108.0	3209.0
109.0	3344.0
110.0	3497.0
111.0	3606.0
112.0	3841.0
113.0	3939.0
114.0	4187.0
115.0	4410.0
116.0	4522.0
117.0	4680.0
118.0	4941.0
119.0	5051.0
120.0	5311.0
121.0	5768.0
122.0	5908.0
123.0	6114.0
124.0	6253.0
125.0	6534.0
126.0	6897.0
127.0	7287.0
128.0	7631.0
129.0	7876.0
130.0	8136.0
131.0	8458.0
132.0	8833.0
133.0	9457.0
134.0	9519.0
135.0	9966.0
136.0	10244.0
137.0	10677.0
138.0	10949.0
139.0	11609.0
140.0	12048.0
141.0	12572.0
142.0	13126.0
143.0	13091.0
144.0	13546.0
145.0	14405.0
146.0	15493.0
