#Mapping quality	mapping quality
0.0	1530693.0
1.0	1112539.0
2.0	212362.0
3.0	1065356.0
4.0	10137.0
5.0	10520.0
6.0	9593.0
7.0	9170.0
8.0	8171.0
9.0	7319.0
10.0	7020.0
11.0	6612.0
12.0	7323.0
13.0	6639.0
14.0	5971.0
15.0	6726.0
16.0	5301.0
17.0	6450.0
18.0	5547.0
19.0	6739.0
20.0	5490.0
21.0	6477.0
22.0	5543.0
23.0	6205.0
24.0	6517.0
25.0	7155.0
26.0	5677.0
27.0	4636.0
28.0	7325.0
29.0	6520.0
30.0	5411.0
31.0	6706.0
32.0	6768.0
33.0	4965.0
34.0	7953.0
35.0	3208.0
36.0	7148.0
37.0	7956.0
38.0	5747.0
39.0	7696.0
40.0	3786.0
41.0	4037.0
42.0	6972.0
43.0	8392.0
44.0	6501.0
45.0	9154.0
46.0	4176.0
47.0	4147.0
48.0	4556.0
49.0	2827.0
50.0	2365.0
51.0	16090.0
52.0	7831.0
53.0	18056.0
54.0	2813.0
55.0	3237.0
56.0	4517.0
57.0	5703.0
58.0	4702.0
59.0	5000.0
60.0	3488.0
61.0	3254.0
62.0	2697.0
63.0	9019.0
64.0	17408.0
65.0	11654.0
66.0	23131.0
67.0	2299.0
68.0	3445.0
69.0	3940.0
70.0	4202.0
71.0	4700.0
72.0	3585.0
73.0	6870.0
74.0	5899.0
75.0	7339.0
76.0	3681.0
77.0	4014.0
78.0	4777.0
79.0	3045.0
80.0	3505.0
81.0	2835.0
82.0	2616.0
83.0	2285.0
84.0	1642.0
85.0	41844.0
86.0	16585.0
87.0	60462.0
88.0	2107.0
89.0	2568.0
90.0	2844.0
91.0	3402.0
92.0	3428.0
93.0	4709.0
94.0	4689.0
95.0	3882.0
96.0	5619.0
97.0	7915.0
98.0	3371.0
99.0	4754.0
100.0	2543.0
101.0	2340.0
102.0	14290.0
103.0	23999.0
104.0	2022.0
105.0	2898.0
106.0	3952.0
107.0	3701.0
108.0	3884.0
109.0	7849.0
110.0	5834.0
111.0	9912.0
112.0	3310.0
113.0	5644.0
114.0	4301.0
115.0	6008.0
116.0	3896.0
117.0	5281.0
118.0	3741.0
119.0	5058.0
120.0	4149.0
121.0	3875.0
122.0	3167.0
123.0	2762.0
124.0	2238.0
125.0	2489.0
126.0	1790.0
127.0	37476.0
128.0	61256.0
129.0	167072.0
130.0	1827.0
131.0	2376.0
132.0	2514.0
133.0	3223.0
134.0	3377.0
135.0	3904.0
136.0	3966.0
137.0	4841.0
138.0	4759.0
139.0	4456.0
140.0	6000.0
141.0	4332.0
142.0	6119.0
143.0	7682.0
144.0	4130.0
145.0	4816.0
146.0	9064.0
147.0	12395.0
148.0	4425.0
149.0	4233.0
150.0	5440.0
151.0	4350.0
152.0	2828.0
153.0	20946.0
154.0	37637.0
155.0	3445.0
156.0	4118.0
157.0	5543.0
158.0	4952.0
159.0	7239.0
160.0	12828.0
161.0	3829.0
162.0	5247.0
163.0	8449.0
164.0	4241.0
165.0	5713.0
166.0	4971.0
167.0	4167.0
168.0	3454.0
169.0	2505.0
170.0	52354.0
171.0	118869.0
172.0	3242.0
173.0	3981.0
174.0	5148.0
175.0	5277.0
176.0	6615.0
177.0	8213.0
178.0	6408.0
179.0	11516.0
180.0	6417.0
181.0	4340.0
182.0	12561.0
183.0	26428.0
184.0	5110.0
185.0	7431.0
186.0	10319.0
187.0	8827.0
188.0	5651.0
189.0	5778.0
190.0	3829.0
191.0	30342.0
192.0	88082.0
193.0	4771.0
194.0	5489.0
195.0	8907.0
196.0	10884.0
197.0	5620.0
198.0	9494.0
199.0	21601.0
200.0	6883.0
201.0	12302.0
202.0	6357.0
203.0	5068.0
204.0	92432.0
205.0	5598.0
206.0	7477.0
207.0	12661.0
208.0	9689.0
209.0	19605.0
210.0	11339.0
211.0	9771.0
212.0	19841.0
213.0	58498.0
214.0	9515.0
215.0	12477.0
216.0	19206.0
217.0	12285.0
218.0	18110.0
219.0	55766.0
220.0	12921.0
221.0	20804.0
222.0	13054.0
223.0	58674.0
224.0	13987.0
225.0	23064.0
226.0	18488.0
227.0	48799.0
228.0	24626.0
229.0	51216.0
230.0	17348.0
231.0	27905.0
232.0	48294.0
233.0	27535.0
234.0	52753.0
235.0	48790.0
236.0	31807.0
237.0	54239.0
238.0	54687.0
239.0	55837.0
240.0	57378.0
241.0	74014.0
242.0	64557.0
243.0	83789.0
244.0	94452.0
245.0	86718.0
246.0	114445.0
247.0	122477.0
248.0	148231.0
249.0	180131.0
250.0	217278.0
251.0	288357.0
252.0	417502.0
253.0	716338.0
254.0	1698810.0
255.0	4.8138686E7
