#Insert size (bp)	insert size
233.0	213631.0
234.0	214765.0
235.0	221402.0
236.0	223927.0
237.0	234312.0
238.0	229048.0
239.0	228760.0
240.0	234454.0
241.0	230801.0
242.0	236184.0
243.0	235886.0
244.0	237635.0
245.0	243724.0
246.0	244571.0
247.0	246749.0
248.0	244356.0
249.0	245780.0
250.0	251377.0
251.0	251311.0
252.0	251424.0
253.0	256326.0
254.0	252129.0
255.0	255079.0
256.0	253750.0
257.0	255799.0
258.0	263428.0
259.0	257920.0
260.0	256699.0
261.0	259529.0
262.0	258115.0
263.0	261743.0
264.0	261447.0
265.0	261028.0
266.0	261294.0
267.0	262145.0
268.0	262928.0
269.0	262780.0
270.0	263240.0
271.0	266279.0
272.0	263502.0
273.0	262978.0
274.0	260656.0
275.0	259327.0
276.0	257590.0
277.0	263080.0
278.0	256889.0
279.0	254515.0
280.0	253635.0
281.0	254060.0
282.0	254907.0
283.0	256872.0
284.0	255600.0
285.0	249473.0
286.0	245105.0
287.0	246842.0
288.0	249160.0
289.0	244102.0
290.0	249463.0
291.0	242656.0
292.0	240386.0
293.0	237652.0
294.0	241131.0
295.0	237828.0
296.0	236121.0
297.0	232000.0
298.0	234078.0
299.0	226302.0
300.0	231321.0
301.0	228317.0
302.0	224588.0
303.0	227633.0
304.0	223990.0
305.0	221590.0
306.0	220379.0
307.0	214659.0
308.0	215675.0
309.0	218428.0
310.0	216786.0
311.0	208365.0
312.0	206683.0
313.0	206666.0
314.0	207110.0
315.0	199254.0
316.0	201927.0
317.0	195903.0
318.0	201534.0
319.0	196933.0
320.0	197208.0
321.0	191053.0
322.0	193075.0
323.0	186468.0
324.0	183980.0
325.0	180360.0
326.0	184854.0
327.0	180225.0
328.0	172241.0
329.0	169166.0
330.0	171621.0
331.0	168915.0
332.0	169230.0
333.0	164731.0
334.0	162806.0
335.0	160682.0
336.0	156683.0
337.0	160766.0
338.0	155724.0
339.0	158263.0
340.0	153016.0
341.0	151500.0
342.0	148398.0
343.0	150772.0
344.0	143704.0
345.0	139933.0
346.0	136240.0
347.0	135896.0
348.0	135578.0
349.0	132915.0
350.0	132319.0
351.0	130818.0
352.0	128830.0
353.0	127020.0
354.0	124871.0
355.0	125566.0
356.0	123355.0
357.0	120524.0
358.0	118502.0
359.0	116944.0
360.0	117115.0
361.0	113502.0
362.0	112657.0
363.0	112019.0
364.0	110429.0
365.0	107333.0
366.0	106503.0
367.0	104043.0
368.0	104062.0
369.0	102530.0
370.0	101424.0
371.0	98697.0
372.0	96581.0
373.0	95079.0
374.0	94906.0
375.0	94614.0
376.0	92938.0
377.0	90980.0
378.0	89655.0
379.0	88240.0
380.0	86371.0
381.0	85192.0
382.0	84320.0
383.0	83510.0
384.0	82346.0
385.0	81120.0
386.0	80667.0
387.0	78720.0
388.0	77847.0
389.0	76248.0
390.0	76323.0
391.0	75914.0
392.0	73603.0
393.0	72118.0
394.0	70893.0
395.0	70214.0
396.0	70305.0
397.0	69186.0
398.0	68291.0
399.0	67461.0
400.0	65731.0
401.0	64977.0
402.0	64268.0
403.0	63662.0
404.0	62903.0
405.0	61873.0
406.0	60608.0
407.0	60206.0
408.0	60050.0
409.0	58774.0
410.0	58191.0
411.0	56726.0
412.0	56735.0
413.0	56087.0
414.0	55241.0
415.0	55742.0
416.0	53448.0
417.0	52421.0
418.0	51951.0
419.0	50571.0
420.0	50240.0
421.0	49899.0
422.0	49295.0
423.0	48298.0
424.0	48078.0
425.0	46453.0
426.0	46764.0
427.0	46845.0
428.0	46568.0
429.0	45091.0
430.0	44563.0
431.0	44387.0
432.0	44798.0
433.0	44398.0
434.0	42647.0
435.0	42009.0
436.0	42243.0
437.0	41936.0
438.0	40625.0
439.0	40370.0
440.0	39867.0
441.0	39757.0
442.0	39030.0
443.0	39219.0
444.0	38500.0
445.0	38066.0
446.0	38024.0
447.0	37196.0
448.0	37273.0
449.0	37705.0
450.0	38184.0
451.0	36147.0
452.0	35824.0
453.0	35368.0
454.0	34975.0
455.0	35083.0
456.0	34939.0
457.0	34260.0
458.0	33589.0
459.0	34194.0
460.0	35058.0
461.0	34451.0
462.0	34158.0
463.0	33114.0
464.0	31476.0
465.0	32185.0
466.0	33009.0
467.0	32121.0
468.0	32168.0
469.0	30856.0
470.0	30850.0
471.0	30456.0
472.0	29950.0
473.0	30650.0
474.0	29596.0
475.0	31052.0
476.0	29604.0
477.0	29638.0
478.0	29359.0
479.0	28659.0
480.0	28917.0
481.0	27715.0
482.0	27543.0
483.0	28375.0
484.0	28275.0
485.0	27100.0
486.0	27804.0
487.0	27422.0
488.0	26023.0
489.0	25582.0
490.0	26385.0
491.0	26110.0
492.0	26381.0
493.0	26372.0
494.0	25584.0
495.0	24770.0
496.0	24422.0
497.0	23989.0
498.0	24203.0
499.0	24454.0
500.0	24063.0
501.0	24435.0
502.0	24129.0
503.0	22982.0
504.0	23714.0
505.0	22558.0
506.0	23894.0
507.0	22746.0
508.0	22440.0
509.0	22645.0
510.0	21710.0
511.0	21395.0
512.0	21829.0
513.0	22682.0
514.0	21707.0
515.0	22268.0
516.0	21767.0
517.0	21124.0
518.0	21784.0
519.0	21461.0
520.0	20703.0
521.0	21542.0
522.0	20855.0
523.0	21477.0
524.0	19525.0
525.0	19122.0
526.0	19563.0
527.0	19933.0
528.0	19048.0
529.0	19520.0
530.0	20441.0
531.0	30141.0
532.0	18996.0
533.0	18525.0
534.0	18311.0
535.0	17974.0
536.0	19018.0
537.0	17638.0
538.0	17543.0
539.0	16932.0
540.0	16763.0
541.0	16557.0
542.0	16702.0
543.0	16458.0
544.0	15878.0
545.0	16528.0
546.0	15908.0
547.0	15998.0
548.0	15677.0
549.0	15451.0
550.0	15375.0
551.0	15381.0
552.0	15248.0
553.0	15291.0
554.0	14445.0
555.0	14575.0
556.0	14844.0
557.0	14338.0
558.0	14540.0
559.0	14335.0
560.0	14257.0
561.0	14514.0
562.0	13833.0
563.0	13675.0
564.0	14065.0
565.0	14415.0
566.0	13329.0
567.0	13390.0
568.0	13740.0
569.0	13287.0
570.0	13468.0
571.0	13616.0
572.0	13266.0
573.0	13338.0
574.0	13316.0
575.0	13067.0
576.0	12759.0
577.0	13103.0
578.0	12384.0
579.0	12833.0
580.0	12545.0
581.0	12839.0
582.0	12300.0
583.0	12182.0
584.0	12134.0
585.0	12183.0
586.0	12375.0
587.0	12089.0
588.0	12213.0
589.0	12170.0
590.0	12022.0
591.0	12047.0
592.0	12061.0
593.0	11941.0
594.0	11755.0
595.0	12068.0
596.0	11564.0
597.0	11582.0
598.0	11712.0
599.0	11423.0
600.0	11660.0
601.0	11234.0
602.0	11656.0
603.0	11565.0
604.0	11546.0
605.0	11390.0
606.0	11581.0
607.0	11315.0
608.0	11329.0
609.0	11347.0
610.0	11227.0
611.0	11111.0
612.0	10967.0
613.0	10850.0
614.0	10620.0
615.0	11046.0
616.0	10788.0
617.0	11232.0
618.0	10871.0
619.0	10848.0
620.0	10723.0
621.0	11518.0
622.0	10791.0
623.0	10349.0
624.0	10747.0
625.0	10673.0
626.0	10801.0
627.0	10202.0
628.0	10704.0
629.0	10739.0
630.0	10934.0
631.0	10060.0
632.0	9969.0
633.0	9772.0
634.0	10279.0
635.0	10422.0
636.0	10274.0
637.0	9997.0
638.0	9509.0
639.0	9445.0
640.0	9816.0
641.0	9962.0
642.0	9626.0
643.0	10083.0
644.0	9991.0
645.0	10157.0
646.0	10114.0
647.0	9974.0
648.0	10141.0
649.0	9785.0
650.0	10129.0
651.0	9814.0
652.0	9610.0
653.0	9658.0
654.0	10071.0
655.0	9847.0
656.0	10003.0
657.0	9763.0
658.0	10203.0
659.0	10093.0
660.0	10486.0
661.0	9880.0
662.0	9674.0
663.0	9780.0
664.0	9874.0
665.0	9643.0
666.0	9955.0
667.0	9603.0
668.0	9327.0
669.0	9699.0
670.0	9376.0
671.0	9498.0
672.0	9575.0
673.0	9505.0
674.0	9263.0
675.0	9306.0
676.0	9779.0
677.0	8879.0
678.0	9348.0
679.0	8890.0
680.0	8805.0
681.0	8860.0
682.0	8949.0
683.0	9349.0
684.0	9605.0
685.0	9454.0
686.0	9303.0
687.0	8932.0
688.0	8851.0
689.0	9137.0
690.0	9167.0
691.0	8986.0
692.0	8853.0
693.0	8840.0
694.0	8771.0
695.0	8772.0
696.0	8461.0
697.0	8630.0
698.0	8371.0
699.0	8831.0
700.0	8645.0
701.0	8770.0
702.0	8459.0
703.0	8617.0
704.0	8659.0
705.0	8455.0
706.0	8863.0
707.0	8625.0
708.0	8441.0
709.0	8085.0
710.0	8184.0
711.0	8310.0
712.0	7645.0
713.0	8037.0
714.0	7845.0
715.0	8160.0
716.0	8027.0
717.0	8175.0
718.0	8286.0
719.0	7926.0
720.0	8376.0
721.0	7702.0
722.0	7922.0
723.0	7802.0
724.0	7732.0
725.0	8276.0
726.0	7692.0
727.0	7813.0
728.0	7700.0
729.0	7997.0
730.0	8040.0
731.0	7687.0
732.0	7995.0
733.0	8147.0
734.0	7772.0
735.0	8124.0
736.0	8224.0
737.0	7695.0
738.0	7830.0
739.0	8459.0
740.0	8144.0
741.0	7999.0
742.0	7544.0
743.0	7806.0
744.0	8052.0
745.0	7840.0
746.0	7956.0
747.0	7175.0
748.0	7517.0
749.0	7722.0
750.0	7588.0
751.0	7697.0
752.0	7316.0
753.0	7451.0
754.0	7335.0
755.0	7373.0
756.0	7028.0
757.0	7138.0
758.0	6700.0
759.0	7215.0
760.0	6959.0
761.0	7153.0
762.0	6767.0
763.0	6920.0
764.0	6592.0
765.0	6624.0
766.0	6348.0
767.0	6556.0
768.0	6611.0
769.0	6823.0
770.0	6791.0
771.0	6483.0
772.0	6491.0
