#Position (bp)	mapping quality
179658.5	139.54637824793494
538974.5	145.60386073369457
898290.5	90.88385978650436
1257606.5	113.94181416701092
1616922.5	119.82626363350835
1976238.5	150.3882601028611
2335554.5	118.90343506568384
2694870.5	142.70643127513182
3054186.5	121.10213545090693
3413502.5	141.84936393086588
3772818.5	87.67563604276053
4132134.5	141.94950883938864
4491450.5	172.05051212421074
4850766.5	138.2996145161851
5210082.5	119.6451077950619
5569398.5	100.00879739351907
5928714.5	80.58645587927782
6288030.5	44.3601415109876
6647346.5	124.63612620330373
7006662.5	149.40754325392172
7365978.5	64.75998474572332
7725294.5	140.86351519486544
8084610.5	113.95417662117201
8443926.5	76.61449928105718
8803242.5	74.39873747723257
9162558.5	124.97281147442803
9521874.5	106.42001769038488
9881190.5	184.78982722591863
1.02405065E7	162.5910650040309
1.05998225E7	131.07218781457735
1.09591385E7	145.23907934265188
1.13184545E7	153.10212000147556
1.16777705E7	149.82701830959715
1.20370865E7	115.8577909399872
1.23964025E7	23.515392592399543
1.27557185E7	113.42662322829513
1.31150345E7	142.9650955424142
1.34743505E7	131.7449509786271
1.38336665E7	169.36994344237783
1.41929825E7	81.83070632290853
1.45522985E7	63.65273006395098
1.49116145E7	65.24154036656633
1.52709305E7	160.50908660696757
1.56302465E7	95.06248191324224
1.59895625E7	42.68512911499206
1.63488785E7	78.65568559194105
1.67081945E7	98.49872572399032
1.70675105E7	103.20634108218634
1.74268265E7	113.97132728064402
1.77861425E7	11.749037025254959
1.81454585E7	107.95091076079471
1.85047745E7	123.12985743706814
1.88640905E7	132.380954329445
1.92234065E7	113.2261861523004
1.95827225E7	106.75241803349498
1.99420385E7	148.45282225854226
2.03013545E7	71.41851929004076
2.06606705E7	109.34932938743275
2.10199865E7	70.46162204164433
2.13793025E7	57.45681712540855
2.17386185E7	142.82190834567027
2.20979345E7	164.41329660304777
2.24572505E7	127.23429492071001
2.28165665E7	40.68511005252348
2.31758825E7	74.46652188831919
2.34346265E7	41.5144439160235
2.36142845E7	29.642759479947898
2.38945145E7	15.468988597080255
2.42538305E7	12.944434553470069
2.46131465E7	13.552324959036918
2.49724625E7	55.497543515193165
2.53317785E7	3.038358159167931
2.56910945E7	10.348668797056288
2.60504105E7	5.948433665315419
2.64097265E7	6.421329992172592
2.67690425E7	8.57698070667785
2.71283585E7	70.11137180193661
2.74876745E7	20.690972523043257
2.78469905E7	11.00275721797077
2.82063065E7	68.68856309111496
2.85656225E7	67.72924670560504
2.89249385E7	56.16879332167953
2.92842545E7	122.3556051912121
2.96435705E7	111.49472786328631
3.00028865E7	94.3501923357569
3.03622025E7	72.78945678517147
3.07215185E7	106.27394264501046
3.10808345E7	127.89169262224412
3.14401505E7	145.04508458800586
3.17994665E7	134.3855098923015
3.21587825E7	112.03887697608012
3.25180985E7	175.43981990119002
3.28774145E7	132.0977857318977
3.32367305E7	169.42371329438618
3.35960465E7	89.880716829619
3.39553625E7	44.955502495939754
3.43146785E7	139.2981214206818
3.46739945E7	94.85521389337619
3.50333105E7	60.75290179954603
3.53926265E7	162.08114265705947
3.57519425E7	61.70450894314562
3.61112585E7	129.78308035731936
3.64705745E7	153.78788369328592
3.68298905E7	135.6419276654608
3.71892065E7	134.64195583256918
3.75485225E7	68.51629593743836
3.79078385E7	117.32527221788588
3.82671545E7	170.06869435002116
3.86264705E7	116.44626279298699
3.89857865E7	169.41621821128174
3.93451025E7	98.08742374888087
3.97044185E7	106.14014673122287
4.00637345E7	129.7352824615041
4.04230505E7	167.1502204010102
4.07823665E7	79.10089565931231
4.11416825E7	170.2331263388638
4.15009985E7	147.4381718104304
4.18603145E7	117.20562050549105
4.22196305E7	91.51086195795216
4.25789465E7	87.85521307136221
4.29382625E7	89.13280130579872
4.32975785E7	68.40559770934551
4.36568945E7	184.66896292350435
4.40162105E7	87.57619462652835
4.43755265E7	156.0314417825232
4.47348425E7	140.61337445682003
4.50941585E7	52.4215829847252
4.54534745E7	91.11383701186053
4.58127905E7	111.28971867449657
4.61721065E7	107.74551956959971
4.65314225E7	127.79074216917017
4.68907385E7	118.65737868530869
4.72500545E7	145.35931142935345
4.76093705E7	115.27730206914778
4.79686865E7	118.33123930827968
4.83280025E7	152.6440477030853
4.86541545E7	51.902677168272696
4.88338125E7	51.07960662368469
4.90466345E7	160.61287249912473
4.94059505E7	88.26654063954547
4.97652665E7	120.21426196251176
5.01245825E7	130.70768270535686
5.04838985E7	145.0272926321199
5.08432145E7	114.33739047991409
5.12025305E7	83.73401767298535
5.15618465E7	146.81012801391174
5.19211625E7	139.69399508928083
5.22804785E7	63.021982754996046
5.26397945E7	94.83240639350214
5.29991105E7	98.41138725813019
5.33584265E7	84.83654644375335
5.37177425E7	172.66913925826694
5.40770585E7	62.043679354661066
5.44363745E7	105.99424532148407
5.47956905E7	155.95912917422055
5.51550065E7	138.566636356926
5.55143225E7	131.7585596726632
5.58736385E7	127.34604775930686
5.62329545E7	145.96994262399153
5.65922705E7	80.93661002764588
5.69515865E7	130.7040396001743
5.73109025E7	124.8119355926133
5.76702185E7	154.46534619082772
5.80295345E7	99.64088644965697
5.83888505E7	112.54618705706858
5.87481665E7	123.74304619612415
5.91074825E7	64.35541457392189
5.94667985E7	183.37358161887417
5.98261145E7	142.28890795736407
6.01854305E7	84.47601195047994
6.05447465E7	133.07738861040002
6.09040625E7	125.26080264958256
6.12633785E7	121.52503125203184
6.16226945E7	97.54055415115671
6.19820105E7	101.2475062456038
6.23413265E7	133.86907959387437
6.27006425E7	148.4368078740388
6.30599585E7	71.86229685310678
6.34192745E7	99.53398131464938
6.37785905E7	110.35789037329397
6.41379065E7	153.43217384705017
6.44972225E7	144.35118210835282
6.48565385E7	125.82686776425614
6.52158545E7	123.06669993029233
6.55751705E7	94.97850891252125
6.59344865E7	75.86449707412632
6.62938025E7	114.23280241642635
6.66531185E7	136.30592085347496
6.70124345E7	99.83673797837473
6.73717505E7	151.4627836805614
6.77310665E7	140.88939587715814
6.80903825E7	128.4434013479109
6.84496985E7	153.60916031178098
6.88090145E7	109.65321132460299
6.91683305E7	125.02606164700016
6.95276465E7	118.24207577182817
6.98869625E7	126.01091303631509
7.02462785E7	148.15310200201918
7.06055945E7	96.06477743100172
7.09649105E7	174.63984188659754
7.13242265E7	81.58712652009547
7.16835425E7	111.59822701053956
7.20428585E7	92.44558741303385
7.24021745E7	7.484766208860203
7.27614905E7	19.452627121407694
7.31208065E7	21.450152256407062
7.34801225E7	15.732204772127016
7.38394385E7	86.32096654712247
7.41987545E7	12.841796327418782
7.45580705E7	4.0951399746156945
7.49173865E7	7.059211964466469
7.52767025E7	16.994514529229452
7.56360185E7	3.7180982196000913
7.59953345E7	37.644443929285714
7.63546505E7	1.6426251650231956
7.67139665E7	29.976440995499463
7.690225E7	54.83184887228846
7.7081908E7	10.226244905558888
7.74325985E7	8.499370299797816
7.77919145E7	71.1989483718915
7.81512305E7	20.351051834597843
7.85105465E7	13.264891039379009
7.88698625E7	75.39559545036383
7.92291785E7	68.42253135303471
7.95884945E7	63.64729466942494
7.99478105E7	16.714919842821445
8.03071265E7	5.763831982867992
8.06664425E7	23.93715933317366
8.10257585E7	113.72101393423146
8.13850745E7	168.37802664932582
8.17443905E7	116.47358642435215
8.21037065E7	66.0316459146803
8.24630225E7	126.97116210206919
8.28223385E7	114.31284450150737
8.31816545E7	104.33337622256302
8.35409705E7	173.48515614543933
8.39002865E7	152.7113425618439
8.42596025E7	118.13519963659196
8.46189185E7	135.6222527017386
8.49782345E7	128.86010117225135
8.53375505E7	186.3740026464252
8.56968665E7	121.83932744778947
8.60561825E7	104.21064437795981
8.64154985E7	137.88012046833836
8.67748145E7	136.44259250056533
8.71341305E7	114.18500629330482
8.74934465E7	162.08531520510837
8.78527625E7	151.83570012109809
8.82120785E7	142.90962332219078
8.85713945E7	40.837028724928906
8.89307105E7	72.50080174858843
8.92900265E7	117.86753544667963
8.96493425E7	129.98969311060338
9.00086585E7	83.31641041579898
9.03679745E7	123.84514263363252
9.07272905E7	120.15649873188885
9.10866065E7	94.13809250848375
9.14459225E7	130.83661199799047
9.18052385E7	97.63739529029874
9.21645545E7	122.04020566004215
9.25238705E7	173.55565671434312
9.28831865E7	171.12478141930205
9.32425025E7	104.2001070311055
9.36018185E7	96.42991409693282
9.39611345E7	115.47849386610403
9.43204505E7	136.72778496799296
9.46797665E7	140.66476094313438
9.50390825E7	64.50229456724432
9.53983985E7	74.01039879912416
9.57577145E7	126.90565720713926
9.61170305E7	111.8132389406091
9.64763465E7	76.67871556382157
9.68356625E7	96.27029679847497
9.71949785E7	91.71329978100557
9.75542945E7	116.35682388604732
9.79136105E7	94.65032127889074
9.82729265E7	78.67167027492863
9.86322425E7	82.31327252329761
9.89915585E7	78.16893222775326
9.93508745E7	133.1919559367921
9.97101905E7	97.75011091277261
1.000695065E8	111.80652865449167
1.004288225E8	161.33505783604951
1.007881385E8	151.7464616422541
1.011474545E8	130.06688907857807
1.015067705E8	119.32135609668993
1.018660865E8	185.4247138357388
1.022254025E8	107.53545308116276
1.025847185E8	157.06771949874457
1.029440345E8	140.29814563684
1.033033505E8	55.520835661465476
1.036626665E8	81.2715679036486
1.040219825E8	136.3551352585517
1.043812985E8	113.97524548772466
1.047406145E8	159.26007985714753
1.050999305E8	146.78156678335748
1.054592465E8	115.53812952682208
1.058185625E8	99.83551318578306
1.061778785E8	167.85622230934072
1.065371945E8	131.002006864179
1.068965105E8	102.75894579969824
1.072558265E8	98.71505334939158
1.076151425E8	77.11058746505245
1.079744585E8	102.92431606455735
1.083337745E8	117.01950239931261
1.086930905E8	89.33307957363236
1.089314775E8	119.04079146080402
1.091111355E8	144.76949993849993
1.094117225E8	81.80465220168833
1.097710385E8	107.78453130567931
1.101303545E8	99.90714568616316
1.10324175E8	3.8892636234916176
1.10503833E8	58.50191354968101
1.108489865E8	153.72659736637766
1.112083025E8	116.22357859627252
1.115676185E8	100.47854941851043
1.119269345E8	155.98972239683906
1.122862505E8	127.1648417507234
1.126455665E8	141.89069552344074
1.130048825E8	68.95463221511265
1.133641985E8	67.58976879459331
1.137235145E8	68.33996703050884
1.140828305E8	66.52601347964236
1.144421465E8	65.28279797010025
1.148014625E8	90.58764927748413
1.151607785E8	54.67990958810041
1.155200945E8	113.31689681968578
