#Read position (bp)	Clipping profile
0.0	5.407473471245924
1.0	3.788617590550098
2.0	2.324941597096894
3.0	2.1108173098380996
4.0	1.9317557679594506
5.0	1.80835026304279
6.0	1.6822405553749835
7.0	1.5685819948404862
8.0	1.450204206689305
9.0	1.3807121032238823
10.0	1.3158013917980218
11.0	1.2527777150589436
12.0	1.19561861394644
13.0	1.1434314390086762
14.0	1.0941289657920978
15.0	1.049099395466286
16.0	0.9995343782932857
17.0	0.9577340986314634
18.0	0.9143519916321989
19.0	0.8773661117712633
20.0	0.8424871471606133
21.0	0.811822013050535
22.0	0.7835558743422618
23.0	0.7568124905812356
24.0	0.7297113906795845
25.0	0.7043266718930418
26.0	0.6748954943781462
27.0	0.648283382595331
28.0	0.6246806809130019
29.0	0.6049340935906194
30.0	0.5738226347546238
31.0	0.5526025194768234
32.0	0.5355666985044971
33.0	0.5175168015004912
34.0	0.5000018378076949
35.0	0.48296601683536866
36.0	0.4674332600135577
37.0	0.4507453097834905
38.0	0.4323836418312336
39.0	0.4139071108980421
40.0	0.3951680360084287
41.0	0.38173234903853775
42.0	0.36914336632810746
43.0	0.35741093327550366
44.0	0.3389967565319624
45.0	0.32548230637514486
46.0	0.3107076452275022
47.0	0.29706520489192906
48.0	0.28339979196016896
49.0	0.2741122995017441
50.0	0.26562228431095075
51.0	0.25680408917463005
52.0	0.2493609680100691
53.0	0.2395516694382557
54.0	0.23265660878272545
55.0	0.22704144991475197
56.0	0.21987728170388926
57.0	0.21300191184509065
58.0	0.20478756780854035
59.0	0.19982876883162162
60.0	0.19412500137835575
61.0	0.1879585002018963
62.0	0.1673652086200532
63.0	0.1632695228998715
64.0	0.1601025864255323
65.0	0.15539976780612494
66.0	0.1526496198626055
67.0	0.14786147445736103
68.0	0.1456593870228723
69.0	0.14462890199391634
70.0	0.14523603489314196
71.0	0.1464601460899591
72.0	0.14749719471782563
73.0	0.14936453860787643
74.0	0.1510218473327897
75.0	0.15368666849047202
76.0	0.15811381595563637
77.0	0.16243594583823195
78.0	0.16743740820806924
79.0	0.17077171645462744
80.0	0.17555658006041663
81.0	0.18176246283033937
82.0	0.18719055912936222
83.0	0.19227734828503662
84.0	0.19845369485986192
85.0	0.20475474981398759
86.0	0.21110174996048717
87.0	0.2184825169353979
88.0	0.22572544833318717
89.0	0.23336875926451986
90.0	0.24153387630924109
91.0	0.2501485998793348
92.0	0.2594820375301335
93.0	0.2693208722970443
94.0	0.27932707883617414
95.0	0.28972710130993684
96.0	0.3007670746774779
97.0	0.3128539420712513
98.0	0.3250655178443251
99.0	0.33858981339950844
100.0	0.35040429143849405
101.0	0.36368573383398717
102.0	0.3768555950480009
103.0	0.3894248869616995
104.0	0.4032445444678575
105.0	0.4174809905048353
106.0	0.4326330585898344
107.0	0.4472862931576319
108.0	0.4616737019695522
109.0	0.4772589675826475
110.0	0.4944588785277375
111.0	0.510825212411188
112.0	0.5282548493181471
113.0	0.5476404387004494
114.0	0.5661005606363645
115.0	0.5863492632754039
116.0	0.6070672632365474
117.0	0.6269812223311488
118.0	0.647239770368554
119.0	0.6688011927897028
120.0	0.6932473169320373
121.0	0.7181528929981102
122.0	0.743045341866362
123.0	0.7692669195139996
124.0	0.7989212593918537
125.0	0.82908099638582
126.0	0.8612623218442348
127.0	0.8947662124831249
128.0	0.930399990968488
129.0	0.9706840792819739
130.0	1.009629193417708
131.0	1.0496934011676906
132.0	1.0956517207393448
133.0	1.1413278055578455
134.0	1.2252893628215704
135.0	1.337727093958706
136.0	1.4616937865822184
137.0	1.5748010048082302
138.0	1.7119047406512033
139.0	1.892446374084181
140.0	3.322011343999269
141.0	4.995049733701665
