#Mapping quality	mapping quality
0.0	1443505.0
1.0	1005588.0
2.0	186203.0
3.0	980755.0
4.0	20967.0
5.0	16496.0
6.0	14603.0
7.0	11947.0
8.0	10539.0
9.0	10045.0
10.0	9420.0
11.0	8428.0
12.0	8395.0
13.0	8344.0
14.0	6614.0
15.0	7433.0
16.0	6239.0
17.0	7220.0
18.0	6276.0
19.0	7108.0
20.0	5954.0
21.0	6927.0
22.0	6364.0
23.0	6433.0
24.0	6152.0
25.0	7988.0
26.0	5651.0
27.0	5105.0
28.0	6962.0
29.0	5696.0
30.0	5704.0
31.0	6503.0
32.0	6688.0
33.0	5395.0
34.0	7519.0
35.0	3361.0
36.0	6361.0
37.0	7987.0
38.0	5242.0
39.0	7020.0
40.0	3982.0
41.0	4047.0
42.0	6408.0
43.0	9489.0
44.0	6482.0
45.0	7407.0
46.0	4200.0
47.0	4352.0
48.0	4427.0
49.0	2522.0
50.0	2081.0
51.0	16316.0
52.0	8170.0
53.0	14934.0
54.0	2831.0
55.0	3193.0
56.0	3846.0
57.0	5607.0
58.0	3933.0
59.0	4253.0
60.0	3067.0
61.0	2687.0
62.0	2536.0
63.0	8255.0
64.0	15832.0
65.0	11624.0
66.0	17053.0
67.0	2110.0
68.0	2989.0
69.0	3006.0
70.0	3575.0
71.0	3825.0
72.0	3922.0
73.0	6951.0
74.0	4338.0
75.0	7306.0
76.0	2870.0
77.0	4003.0
78.0	4273.0
79.0	3024.0
80.0	3099.0
81.0	2993.0
82.0	2317.0
83.0	1883.0
84.0	1545.0
85.0	40403.0
86.0	15535.0
87.0	50990.0
88.0	1711.0
89.0	1977.0
90.0	2115.0
91.0	3175.0
92.0	2847.0
93.0	3900.0
94.0	3962.0
95.0	3370.0
96.0	5019.0
97.0	6251.0
98.0	2665.0
99.0	4020.0
100.0	1949.0
101.0	1796.0
102.0	11978.0
103.0	21470.0
104.0	1702.0
105.0	2508.0
106.0	3423.0
107.0	3417.0
108.0	3236.0
109.0	7032.0
110.0	5506.0
111.0	8391.0
112.0	2614.0
113.0	4950.0
114.0	4543.0
115.0	5122.0
116.0	3584.0
117.0	4878.0
118.0	2994.0
119.0	4189.0
120.0	3557.0
121.0	2916.0
122.0	2535.0
123.0	2547.0
124.0	2211.0
125.0	1993.0
126.0	1491.0
127.0	34659.0
128.0	55271.0
129.0	131794.0
130.0	1650.0
131.0	2115.0
132.0	2245.0
133.0	2678.0
134.0	2813.0
135.0	3239.0
136.0	3418.0
137.0	3889.0
138.0	4149.0
139.0	4198.0
140.0	4881.0
141.0	3755.0
142.0	5218.0
143.0	6474.0
144.0	3475.0
145.0	4551.0
146.0	7997.0
147.0	10382.0
148.0	3749.0
149.0	3629.0
150.0	4533.0
151.0	3598.0
152.0	2399.0
153.0	16907.0
154.0	28118.0
155.0	2706.0
156.0	3505.0
157.0	4399.0
158.0	4164.0
159.0	5876.0
160.0	10735.0
161.0	3171.0
162.0	4807.0
163.0	7129.0
164.0	4086.0
165.0	4258.0
166.0	3953.0
167.0	3278.0
168.0	2885.0
169.0	2081.0
170.0	47598.0
171.0	98563.0
172.0	2428.0
173.0	3208.0
174.0	3901.0
175.0	4228.0
176.0	5069.0
177.0	6623.0
178.0	4904.0
179.0	8735.0
180.0	5086.0
181.0	3425.0
182.0	10431.0
183.0	19482.0
184.0	3992.0
185.0	6160.0
186.0	8448.0
187.0	6589.0
188.0	4565.0
189.0	4584.0
190.0	3361.0
191.0	29561.0
192.0	66991.0
193.0	4181.0
194.0	4985.0
195.0	7407.0
196.0	9397.0
197.0	5336.0
198.0	9000.0
199.0	17527.0
200.0	6586.0
201.0	10401.0
202.0	5641.0
203.0	4562.0
204.0	74182.0
205.0	4899.0
206.0	6867.0
207.0	10021.0
208.0	8762.0
209.0	16672.0
210.0	9998.0
211.0	8154.0
212.0	17538.0
213.0	48807.0
214.0	8476.0
215.0	10832.0
216.0	16762.0
217.0	10394.0
218.0	15779.0
219.0	44460.0
220.0	11134.0
221.0	18073.0
222.0	10895.0
223.0	47946.0
224.0	12127.0
225.0	19899.0
226.0	16411.0
227.0	40513.0
228.0	20866.0
229.0	44269.0
230.0	16168.0
231.0	24898.0
232.0	41915.0
233.0	24704.0
234.0	45122.0
235.0	44261.0
236.0	29130.0
237.0	46422.0
238.0	47601.0
239.0	49662.0
240.0	51105.0
241.0	67026.0
242.0	58044.0
243.0	73023.0
244.0	84240.0
245.0	80479.0
246.0	101937.0
247.0	110925.0
248.0	133823.0
249.0	166843.0
250.0	197425.0
251.0	262804.0
252.0	376944.0
253.0	646089.0
254.0	1525077.0
255.0	4.5434281E7
