#Insert size (bp)	insert size
32.0	2.0
33.0	1.0
38.0	2.0
40.0	1.0
43.0	2.0
44.0	3.0
45.0	1.0
46.0	2.0
48.0	3.0
49.0	7.0
52.0	3.0
53.0	1.0
54.0	2.0
55.0	6.0
56.0	4.0
57.0	2.0
58.0	3.0
59.0	3.0
60.0	2.0
61.0	1.0
62.0	3.0
63.0	6.0
64.0	3.0
65.0	2.0
66.0	1.0
67.0	3.0
68.0	7.0
69.0	8.0
70.0	11.0
71.0	26.0
72.0	11.0
73.0	7.0
74.0	6.0
75.0	9.0
76.0	5.0
77.0	15.0
78.0	13.0
79.0	14.0
80.0	20.0
81.0	13.0
82.0	11.0
83.0	22.0
84.0	18.0
85.0	18.0
86.0	20.0
87.0	28.0
88.0	21.0
89.0	30.0
90.0	32.0
91.0	40.0
92.0	30.0
93.0	29.0
94.0	31.0
95.0	33.0
96.0	40.0
97.0	43.0
98.0	56.0
99.0	72.0
100.0	65.0
101.0	68.0
102.0	82.0
103.0	90.0
104.0	96.0
105.0	88.0
106.0	128.0
107.0	152.0
108.0	100.0
109.0	148.0
110.0	147.0
111.0	188.0
112.0	180.0
113.0	208.0
114.0	232.0
115.0	190.0
116.0	236.0
117.0	221.0
118.0	273.0
119.0	278.0
120.0	318.0
121.0	337.0
122.0	398.0
123.0	368.0
124.0	427.0
125.0	447.0
126.0	455.0
127.0	388.0
128.0	435.0
129.0	515.0
130.0	555.0
131.0	708.0
132.0	533.0
133.0	644.0
134.0	604.0
135.0	711.0
136.0	733.0
137.0	739.0
138.0	1009.0
139.0	943.0
140.0	1219.0
141.0	1514.0
142.0	18041.0
143.0	19116.0
144.0	19403.0
145.0	20296.0
146.0	20700.0
147.0	22289.0
148.0	22846.0
149.0	24088.0
150.0	24165.0
151.0	25653.0
152.0	26309.0
153.0	27088.0
154.0	28244.0
155.0	29528.0
156.0	30193.0
157.0	30609.0
158.0	32931.0
159.0	33994.0
160.0	35000.0
161.0	35429.0
162.0	37529.0
163.0	38045.0
164.0	38967.0
165.0	40234.0
166.0	40448.0
167.0	43323.0
168.0	45280.0
169.0	45241.0
170.0	46890.0
171.0	48502.0
172.0	52304.0
173.0	52521.0
174.0	53871.0
175.0	55743.0
176.0	58700.0
177.0	59035.0
178.0	59501.0
179.0	62931.0
180.0	63525.0
181.0	65554.0
182.0	66750.0
183.0	68507.0
184.0	69375.0
185.0	72137.0
186.0	74721.0
187.0	75752.0
188.0	78736.0
189.0	80258.0
190.0	83297.0
191.0	85637.0
192.0	87423.0
193.0	89846.0
194.0	92875.0
195.0	95035.0
196.0	98052.0
197.0	98327.0
198.0	103659.0
199.0	105710.0
200.0	109010.0
201.0	112687.0
202.0	115238.0
203.0	120691.0
204.0	122469.0
205.0	131267.0
206.0	129443.0
207.0	131933.0
208.0	133548.0
209.0	139981.0
210.0	138367.0
211.0	142324.0
212.0	143135.0
213.0	150787.0
214.0	153162.0
215.0	153966.0
216.0	160314.0
217.0	160900.0
218.0	166035.0
219.0	168676.0
220.0	169848.0
221.0	175160.0
222.0	179187.0
223.0	183557.0
224.0	190104.0
225.0	185466.0
226.0	193491.0
227.0	194620.0
228.0	195878.0
229.0	200543.0
230.0	200727.0
231.0	207459.0
232.0	208440.0
233.0	207556.0
234.0	209731.0
235.0	213668.0
236.0	216767.0
237.0	224427.0
238.0	220081.0
239.0	219617.0
240.0	226167.0
241.0	223434.0
242.0	229646.0
243.0	228608.0
244.0	230056.0
245.0	236509.0
246.0	237464.0
247.0	238348.0
248.0	238532.0
249.0	239412.0
250.0	243466.0
251.0	243630.0
252.0	241411.0
253.0	247677.0
254.0	244475.0
255.0	246277.0
256.0	245409.0
257.0	249760.0
258.0	253874.0
259.0	251042.0
260.0	249027.0
261.0	250843.0
262.0	249632.0
263.0	253973.0
264.0	255613.0
265.0	253008.0
266.0	253915.0
267.0	253884.0
268.0	252931.0
269.0	253029.0
270.0	255055.0
271.0	255659.0
272.0	252935.0
273.0	253374.0
274.0	251495.0
275.0	250070.0
276.0	248346.0
277.0	252675.0
278.0	248817.0
279.0	246058.0
280.0	245584.0
281.0	247600.0
282.0	246562.0
283.0	248517.0
284.0	245154.0
285.0	241785.0
286.0	238613.0
287.0	240000.0
288.0	240596.0
289.0	237913.0
290.0	239838.0
291.0	234170.0
292.0	234987.0
293.0	232142.0
294.0	234929.0
295.0	231906.0
296.0	229922.0
297.0	226523.0
298.0	227996.0
299.0	222714.0
300.0	226516.0
301.0	222589.0
302.0	219959.0
303.0	223961.0
304.0	219696.0
305.0	216880.0
306.0	217616.0
307.0	211177.0
308.0	209480.0
309.0	213751.0
310.0	209506.0
311.0	205026.0
312.0	202544.0
313.0	202102.0
314.0	202056.0
315.0	195690.0
316.0	200564.0
317.0	193155.0
318.0	196470.0
319.0	192635.0
320.0	195171.0
321.0	187840.0
322.0	190412.0
323.0	183917.0
324.0	180614.0
325.0	179198.0
326.0	182969.0
327.0	178624.0
328.0	169207.0
329.0	166387.0
330.0	169393.0
331.0	167030.0
332.0	166967.0
333.0	162512.0
334.0	160574.0
335.0	158711.0
336.0	156761.0
337.0	160169.0
338.0	154234.0
339.0	156885.0
340.0	151921.0
341.0	150909.0
342.0	146204.0
343.0	149959.0
344.0	141836.0
345.0	137911.0
346.0	135797.0
347.0	135620.0
348.0	135013.0
349.0	130431.0
350.0	129808.0
351.0	128850.0
352.0	126893.0
353.0	125695.0
354.0	123142.0
355.0	124386.0
356.0	122186.0
357.0	118888.0
358.0	116725.0
359.0	115394.0
360.0	115910.0
361.0	111906.0
362.0	110468.0
363.0	110594.0
364.0	109491.0
365.0	106632.0
366.0	104697.0
367.0	102375.0
368.0	102713.0
369.0	100880.0
370.0	99513.0
371.0	97766.0
372.0	96420.0
373.0	94835.0
374.0	93242.0
375.0	93024.0
376.0	91425.0
377.0	90411.0
