#GC Content (%)	Sample
1.0	6.302800926915116E-8
2.0	3.151400463457558E-7
3.0	5.672520834223605E-7
4.0	3.151400463457558E-7
5.0	3.390906898680332E-5
6.0	4.012363070074162E-4
7.0	7.224270422430105E-4
8.0	2.957904475001264E-4
9.0	4.0142539103522375E-4
10.0	0.0018563639570043093
11.0	0.0010296255594208533
12.0	0.0023698531485200837
13.0	0.0036975381637747527
14.0	0.0012494042277423835
15.0	0.0012882294814521805
16.0	7.51356898497551E-4
17.0	0.001194128663613338
18.0	6.798201079770644E-4
19.0	6.724458308925737E-4
20.0	0.001091329980495352
21.0	0.0015310764011662197
22.0	0.0016041258639091659
23.0	0.0026222803256430345
24.0	0.005856310509252449
25.0	0.006928227862892902
26.0	0.008438505021000303
27.0	0.009012690185442268
28.0	0.010352161438430272
29.0	0.013339752105797305
30.0	0.012213189468120495
31.0	0.015530605707992999
32.0	0.015651556457780498
33.0	0.015523609598964122
34.0	0.01480055227662842
35.0	0.011619843788860707
36.0	0.012583668106604566
37.0	0.011018493552423736
38.0	0.012876181097622699
39.0	0.01285878536706441
40.0	0.013018498342552441
41.0	0.015249374730634048
42.0	0.013932215392927326
43.0	0.018151058221367224
44.0	0.017346442655037243
45.0	0.019944772337158002
46.0	0.022477868029685183
47.0	0.021749831494617223
48.0	0.027749719808984795
49.0	0.025724881983204044
50.0	0.0330191134959229
51.0	0.03623102084827885
52.0	0.03415752539934231
53.0	0.0422346278151933
54.0	0.03869863043917538
55.0	0.048423978325423944
56.0	0.04272435544721461
57.0	0.0495708990100947
58.0	0.04487808555195077
59.0	0.04115615554858886
60.0	0.04540172225295888
61.0	0.030673967327036332
62.0	0.03159531076653278
63.0	0.020559736623597103
64.0	0.01645295759563776
65.0	0.012516480248723653
66.0	0.007697358660004354
67.0	0.006541929194082276
68.0	0.0037472672630881124
69.0	0.002883720508091473
70.0	0.0012736700113110066
71.0	7.693829091485281E-4
72.0	6.437050586658407E-4
73.0	3.5730578454681796E-4
74.0	2.0421075003204973E-4
75.0	7.273432269660045E-5
76.0	2.9812248384308494E-5
77.0	2.275311134616357E-5
78.0	1.0084481483064185E-5
79.0	7.3742770844906855E-6
80.0	6.302800926915116E-7
81.0	1.2605601853830232E-7
82.0	6.302800926915116E-8
83.0	0.0
84.0	1.2605601853830232E-7
85.0	0.0
86.0	0.0
87.0	6.302800926915116E-8
88.0	0.0
89.0	6.302800926915116E-8
90.0	6.302800926915116E-8
91.0	0.0
92.0	6.302800926915116E-8
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	5.042240741532093E-7
