#Read position (bp)	Clipping profile
0.0	5.228397983025345
1.0	3.6934540324624114
2.0	2.307711293127829
3.0	2.095643757340929
4.0	1.9222642956025149
5.0	1.8024878572171301
6.0	1.680050805644304
7.0	1.5663598734479052
8.0	1.414012472759243
9.0	1.3444112914929596
10.0	1.2803698148894176
11.0	1.2161990428286031
12.0	1.1627281881652305
13.0	1.1123403118497248
14.0	1.063811416886567
15.0	1.0188625694736817
16.0	0.9718191356529724
17.0	0.930542279226642
18.0	0.8883000167193393
19.0	0.8517955992825769
20.0	0.8175610354290528
21.0	0.7873863489339029
22.0	0.7595878256201937
23.0	0.7323553290861021
24.0	0.7060135345910027
25.0	0.6812175391184124
26.0	0.6537666769231485
27.0	0.6286862314445575
28.0	0.6048010506376463
29.0	0.5848694375909073
30.0	0.5571398718544104
31.0	0.5365933870775281
32.0	0.5186787831642489
33.0	0.5003245746962411
34.0	0.48189853541863725
35.0	0.46364489008406423
36.0	0.44799152005687165
37.0	0.43077511161286686
38.0	0.4124754945601522
39.0	0.3948482138852575
40.0	0.37708014482355434
41.0	0.36382879706925697
42.0	0.35122967306609265
43.0	0.34006716525485126
44.0	0.3239195992576372
45.0	0.3100102812874391
46.0	0.2958739779589172
47.0	0.2839155847773505
48.0	0.2715175870410554
49.0	0.26248127119385994
50.0	0.2546746988069506
51.0	0.24638829661193895
52.0	0.2397568762700226
53.0	0.23127222104052558
54.0	0.22516085576008532
55.0	0.22020452989795108
56.0	0.21343232116922628
57.0	0.20742439225460446
58.0	0.20048266281523275
59.0	0.19610960312701925
60.0	0.19096651715993507
61.0	0.18597858574157855
62.0	0.17031084955246675
63.0	0.16731406817611547
64.0	0.16490342620606874
65.0	0.1614526741130698
66.0	0.15974022761229761
67.0	0.15619178561824792
68.0	0.1548068876092342
69.0	0.1546689724548096
70.0	0.1553757876212357
71.0	0.15708823412200784
72.0	0.15880068062278002
73.0	0.1607142533904214
74.0	0.16283469888969967
75.0	0.1660958176453648
76.0	0.1712216642181459
77.0	0.17633601786139164
78.0	0.18184975080599197
79.0	0.1865819645421862
80.0	0.1913572767641381
81.0	0.19774159912104372
82.0	0.2031087972140679
83.0	0.2095275983595797
84.0	0.2161159202157384
85.0	0.22300880470458476
86.0	0.23007120990407798
87.0	0.23846966816205964
88.0	0.2464026627738582
89.0	0.2548815715385875
90.0	0.2640184505192175
91.0	0.2725720633259268
92.0	0.28264274283130675
93.0	0.29373341983295204
94.0	0.3047120407716273
95.0	0.3151533672545233
96.0	0.3269594791197462
97.0	0.3395011384752336
98.0	0.352565726124581
99.0	0.36550963801380687
100.0	0.37789326958818276
101.0	0.39155836280575396
102.0	0.40522058279094125
103.0	0.4190379573248563
104.0	0.43347020358891436
105.0	0.4477817740928509
106.0	0.4640787481740249
107.0	0.4790482888938621
108.0	0.49416723769765936
109.0	0.5101768885404488
110.0	0.5275541979979489
111.0	0.5445694801750844
112.0	0.5623749012577776
113.0	0.5811600945833622
114.0	0.5992585853692076
115.0	0.6200291822720297
116.0	0.640983666047418
117.0	0.6610503210161979
118.0	0.6814387780119686
119.0	0.7039649199013206
120.0	0.7273156794848363
121.0	0.7526087441598319
122.0	0.7775886265049883
123.0	0.8037810129161277
124.0	0.8333235882868315
125.0	0.8622828974836145
126.0	0.8926012455979565
127.0	0.9246981245578992
128.0	0.9588321252779888
129.0	0.9975000866997872
130.0	1.033194252604305
131.0	1.0722529736303064
132.0	1.1156732614149858
133.0	1.1571167653195795
134.0	1.2399290690867866
135.0	1.351467950227685
136.0	1.4707616855725838
137.0	1.5744049241226736
138.0	1.7034992551288708
139.0	1.8729079097128096
140.0	3.2119606228098965
141.0	4.783187751916036
