#Insert size (bp)	insert size
30.0	1.0
31.0	2.0
32.0	1.0
33.0	1.0
34.0	3.0
35.0	3.0
37.0	1.0
38.0	4.0
39.0	2.0
41.0	2.0
42.0	1.0
43.0	2.0
44.0	5.0
45.0	2.0
46.0	3.0
47.0	2.0
48.0	2.0
49.0	4.0
50.0	3.0
51.0	2.0
52.0	4.0
53.0	9.0
54.0	3.0
55.0	3.0
56.0	4.0
57.0	4.0
58.0	9.0
59.0	5.0
60.0	5.0
61.0	10.0
62.0	11.0
63.0	9.0
64.0	24.0
65.0	10.0
66.0	4.0
67.0	9.0
68.0	13.0
69.0	24.0
70.0	18.0
71.0	26.0
72.0	15.0
73.0	18.0
74.0	15.0
75.0	25.0
76.0	30.0
77.0	36.0
78.0	26.0
79.0	41.0
80.0	32.0
81.0	45.0
82.0	35.0
83.0	38.0
84.0	31.0
85.0	66.0
86.0	52.0
87.0	52.0
88.0	58.0
89.0	49.0
90.0	89.0
91.0	80.0
92.0	74.0
93.0	76.0
94.0	102.0
95.0	93.0
96.0	97.0
97.0	99.0
98.0	121.0
99.0	190.0
100.0	171.0
101.0	161.0
102.0	202.0
103.0	213.0
104.0	245.0
105.0	243.0
106.0	277.0
107.0	300.0
108.0	291.0
109.0	319.0
110.0	347.0
111.0	338.0
112.0	380.0
113.0	437.0
114.0	478.0
115.0	449.0
116.0	447.0
117.0	491.0
118.0	543.0
119.0	563.0
120.0	551.0
121.0	656.0
122.0	672.0
123.0	676.0
124.0	751.0
125.0	845.0
126.0	827.0
127.0	800.0
128.0	895.0
129.0	964.0
130.0	975.0
131.0	1026.0
132.0	1014.0
133.0	1065.0
134.0	1177.0
135.0	1270.0
136.0	1379.0
137.0	1385.0
138.0	1646.0
139.0	1655.0
140.0	2234.0
141.0	3013.0
142.0	38928.0
143.0	40948.0
144.0	41307.0
145.0	42293.0
146.0	43645.0
147.0	46330.0
148.0	46975.0
149.0	48176.0
150.0	49858.0
151.0	52075.0
152.0	52051.0
153.0	53600.0
154.0	55440.0
155.0	57283.0
156.0	58265.0
157.0	58224.0
158.0	62356.0
159.0	63002.0
160.0	64969.0
161.0	64810.0
162.0	68339.0
163.0	69344.0
164.0	69325.0
165.0	71284.0
166.0	71324.0
167.0	74755.0
168.0	77409.0
169.0	77346.0
170.0	78685.0
171.0	81352.0
172.0	86200.0
173.0	87218.0
174.0	87466.0
175.0	90134.0
176.0	95014.0
177.0	94214.0
178.0	93742.0
179.0	98364.0
180.0	98470.0
181.0	100745.0
182.0	102580.0
183.0	104303.0
184.0	104356.0
185.0	108383.0
186.0	111370.0
187.0	111202.0
188.0	113969.0
189.0	117179.0
190.0	118871.0
191.0	123386.0
192.0	125664.0
193.0	128712.0
194.0	131383.0
195.0	133556.0
196.0	136692.0
197.0	137467.0
198.0	143371.0
199.0	146760.0
200.0	150785.0
201.0	155647.0
202.0	158142.0
203.0	164045.0
204.0	165556.0
205.0	178840.0
206.0	173939.0
207.0	173939.0
208.0	176872.0
209.0	185744.0
210.0	180838.0
211.0	186409.0
212.0	183647.0
213.0	193971.0
214.0	198340.0
215.0	197953.0
216.0	202718.0
217.0	205391.0
218.0	209847.0
219.0	210399.0
220.0	212211.0
221.0	217381.0
222.0	222115.0
223.0	224361.0
224.0	236383.0
225.0	228795.0
226.0	236754.0
227.0	235079.0
228.0	238914.0
229.0	242936.0
230.0	241623.0
231.0	251607.0
232.0	248729.0
233.0	245968.0
234.0	246407.0
235.0	252881.0
236.0	254879.0
237.0	265527.0
238.0	261641.0
239.0	257885.0
240.0	263893.0
241.0	261811.0
242.0	265682.0
243.0	263460.0
244.0	265250.0
245.0	272783.0
246.0	274216.0
247.0	273491.0
248.0	271313.0
249.0	271951.0
250.0	276704.0
251.0	277020.0
252.0	276851.0
253.0	280146.0
254.0	276883.0
255.0	278283.0
256.0	277293.0
257.0	280712.0
258.0	288141.0
259.0	281073.0
260.0	275743.0
261.0	279247.0
262.0	278044.0
263.0	282729.0
264.0	283112.0
265.0	279794.0
266.0	279823.0
267.0	279891.0
268.0	281269.0
269.0	281750.0
270.0	281657.0
271.0	282219.0
272.0	279984.0
273.0	278706.0
274.0	275401.0
275.0	274495.0
276.0	273070.0
277.0	277328.0
278.0	269169.0
279.0	266624.0
280.0	265229.0
281.0	266485.0
282.0	267038.0
283.0	267554.0
284.0	265934.0
285.0	259267.0
286.0	254483.0
287.0	255866.0
288.0	260020.0
289.0	252588.0
290.0	255697.0
291.0	250256.0
292.0	247918.0
293.0	243925.0
294.0	246653.0
295.0	245945.0
296.0	241444.0
297.0	236364.0
298.0	238140.0
299.0	232357.0
300.0	234536.0
301.0	232251.0
302.0	231048.0
303.0	232806.0
304.0	226629.0
305.0	225268.0
306.0	224360.0
307.0	218166.0
308.0	219858.0
309.0	222001.0
310.0	217142.0
311.0	214332.0
312.0	207844.0
313.0	209382.0
314.0	208504.0
315.0	201931.0
316.0	202776.0
317.0	197262.0
318.0	200716.0
319.0	198643.0
320.0	195545.0
321.0	190742.0
322.0	189613.0
323.0	185603.0
324.0	184629.0
325.0	180672.0
326.0	182528.0
327.0	180151.0
328.0	173520.0
329.0	170825.0
330.0	172021.0
331.0	169879.0
332.0	168771.0
333.0	165846.0
334.0	162558.0
335.0	160322.0
336.0	157082.0
337.0	158714.0
338.0	155373.0
339.0	157082.0
340.0	152035.0
341.0	149106.0
342.0	147499.0
343.0	147077.0
344.0	142589.0
345.0	139105.0
346.0	137121.0
347.0	136093.0
348.0	135874.0
349.0	132912.0
350.0	132285.0
351.0	131616.0
352.0	128188.0
353.0	127392.0
354.0	124247.0
355.0	125822.0
356.0	122343.0
357.0	119722.0
358.0	118624.0
359.0	115821.0
360.0	116692.0
361.0	113197.0
362.0	112350.0
363.0	112155.0
364.0	110126.0
365.0	107662.0
366.0	105480.0
367.0	103340.0
368.0	103302.0
369.0	102130.0
370.0	100004.0
371.0	97913.0
372.0	96601.0
373.0	95044.0
374.0	93658.0
375.0	93349.0
376.0	91916.0
377.0	90645.0
378.0	89143.0
379.0	88906.0
380.0	86055.0
381.0	85575.0
382.0	84369.0
383.0	82446.0
384.0	81584.0
385.0	82083.0
386.0	81589.0
387.0	79341.0
388.0	77764.0
389.0	76824.0
390.0	75921.0
391.0	74899.0
392.0	73689.0
393.0	72082.0
394.0	70606.0
395.0	70574.0
396.0	70025.0
397.0	69224.0
398.0	69231.0
399.0	67557.0
400.0	66082.0
401.0	65913.0
402.0	64465.0
403.0	65205.0
404.0	63936.0
405.0	62958.0
406.0	61394.0
407.0	60436.0
408.0	60395.0
409.0	59408.0
410.0	58871.0
411.0	57425.0
412.0	57652.0
413.0	55689.0
414.0	56368.0
415.0	56534.0
416.0	54275.0
417.0	52731.0
418.0	51980.0
419.0	51498.0
420.0	51028.0
421.0	50504.0
422.0	50230.0
423.0	49650.0
424.0	48426.0
425.0	47727.0
426.0	47445.0
427.0	47664.0
428.0	47247.0
429.0	46278.0
430.0	45197.0
431.0	44871.0
432.0	44539.0
433.0	45358.0
434.0	43644.0
435.0	42527.0
436.0	43104.0
437.0	42610.0
438.0	40590.0
439.0	41130.0
440.0	40770.0
441.0	39880.0
442.0	39392.0
443.0	40442.0
444.0	40222.0
445.0	38557.0
446.0	38718.0
447.0	38755.0
448.0	38051.0
449.0	38571.0
450.0	39736.0
451.0	37358.0
452.0	36307.0
453.0	35630.0
454.0	35944.0
455.0	37042.0
456.0	36148.0
457.0	35917.0
458.0	35195.0
459.0	36145.0
460.0	36936.0
461.0	35881.0
462.0	35949.0
463.0	34022.0
464.0	33506.0
465.0	33343.0
466.0	33942.0
467.0	32624.0
468.0	34088.0
469.0	32806.0
470.0	32417.0
471.0	31693.0
472.0	31673.0
473.0	32010.0
474.0	30364.0
475.0	32186.0
476.0	31262.0
477.0	30925.0
478.0	30503.0
479.0	30093.0
480.0	30268.0
481.0	28974.0
482.0	29155.0
483.0	29542.0
484.0	29346.0
485.0	28612.0
486.0	29914.0
487.0	28723.0
488.0	27710.0
489.0	26849.0
490.0	27473.0
491.0	26826.0
492.0	27792.0
493.0	28053.0
494.0	27286.0
495.0	26231.0
496.0	25872.0
497.0	25257.0
498.0	25505.0
499.0	25649.0
500.0	25616.0
501.0	25989.0
502.0	25545.0
503.0	25097.0
504.0	25179.0
505.0	23926.0
506.0	24991.0
507.0	24406.0
508.0	23807.0
509.0	23572.0
510.0	23388.0
511.0	23220.0
512.0	23262.0
513.0	24647.0
514.0	22927.0
515.0	23668.0
516.0	23059.0
517.0	22934.0
518.0	23099.0
519.0	22713.0
520.0	22117.0
521.0	23272.0
522.0	22416.0
523.0	22735.0
524.0	21282.0
525.0	20663.0
526.0	20325.0
527.0	20814.0
528.0	20376.0
529.0	21093.0
530.0	21528.0
531.0	29090.0
532.0	20380.0
533.0	20170.0
534.0	19147.0
535.0	19360.0
536.0	19446.0
537.0	18741.0
538.0	18895.0
539.0	17585.0
540.0	18277.0
541.0	17678.0
542.0	17662.0
543.0	17823.0
544.0	17478.0
545.0	17145.0
546.0	17236.0
547.0	17078.0
548.0	17259.0
549.0	16425.0
550.0	16357.0
551.0	16617.0
552.0	16610.0
553.0	15893.0
554.0	15960.0
555.0	15446.0
556.0	15611.0
557.0	15548.0
558.0	15715.0
559.0	15286.0
560.0	15264.0
561.0	15479.0
562.0	14913.0
563.0	14669.0
564.0	14834.0
565.0	15644.0
566.0	14821.0
567.0	14368.0
568.0	14467.0
569.0	14225.0
570.0	14731.0
571.0	14629.0
572.0	14592.0
573.0	14174.0
574.0	14355.0
575.0	14227.0
576.0	14143.0
577.0	14157.0
578.0	13801.0
579.0	13864.0
580.0	13440.0
581.0	13688.0
582.0	13313.0
583.0	13334.0
584.0	13259.0
585.0	13428.0
586.0	13431.0
587.0	13082.0
588.0	13360.0
589.0	13051.0
590.0	13217.0
591.0	12991.0
592.0	13039.0
593.0	13112.0
594.0	12650.0
595.0	12476.0
596.0	12499.0
597.0	12385.0
598.0	12536.0
599.0	12555.0
600.0	12766.0
601.0	12569.0
602.0	12500.0
603.0	12467.0
604.0	12420.0
605.0	12286.0
606.0	12286.0
607.0	12188.0
608.0	12421.0
609.0	11905.0
610.0	11927.0
611.0	11944.0
612.0	12384.0
613.0	11470.0
614.0	11692.0
615.0	12194.0
616.0	11811.0
617.0	12041.0
618.0	12002.0
619.0	12401.0
620.0	11628.0
621.0	12504.0
622.0	12004.0
623.0	11318.0
624.0	11385.0
625.0	11889.0
626.0	11319.0
627.0	11206.0
628.0	11772.0
629.0	11790.0
630.0	11757.0
631.0	11259.0
632.0	11120.0
633.0	11100.0
634.0	11250.0
635.0	11480.0
636.0	11385.0
637.0	10757.0
638.0	10792.0
639.0	10504.0
640.0	10593.0
641.0	10849.0
642.0	10566.0
643.0	11294.0
644.0	10927.0
645.0	11087.0
646.0	10528.0
647.0	10913.0
648.0	11064.0
649.0	10732.0
650.0	11110.0
651.0	11132.0
652.0	10585.0
653.0	10929.0
654.0	10917.0
655.0	10933.0
656.0	10677.0
657.0	10595.0
658.0	10805.0
659.0	11311.0
660.0	11203.0
661.0	11106.0
662.0	10631.0
663.0	11138.0
664.0	10968.0
665.0	10819.0
666.0	10982.0
667.0	10719.0
668.0	9990.0
669.0	10194.0
670.0	10174.0
671.0	10476.0
672.0	10656.0
673.0	10418.0
674.0	9991.0
675.0	10121.0
676.0	10896.0
677.0	10014.0
678.0	10176.0
679.0	9909.0
680.0	9851.0
681.0	9384.0
682.0	9941.0
683.0	10366.0
684.0	10674.0
685.0	10419.0
686.0	9925.0
687.0	9888.0
688.0	10079.0
689.0	9975.0
690.0	10054.0
691.0	9698.0
692.0	9989.0
693.0	10028.0
694.0	9812.0
695.0	9563.0
696.0	9407.0
697.0	9286.0
698.0	9264.0
699.0	9650.0
700.0	9288.0
701.0	10116.0
702.0	9336.0
703.0	9233.0
704.0	9808.0
705.0	9379.0
706.0	9737.0
707.0	9497.0
708.0	9392.0
709.0	9187.0
710.0	9162.0
711.0	9374.0
712.0	8670.0
713.0	8721.0
714.0	8567.0
715.0	9028.0
716.0	8936.0
717.0	9129.0
718.0	8888.0
719.0	8751.0
720.0	9328.0
721.0	8390.0
722.0	8658.0
723.0	8585.0
724.0	8415.0
725.0	9157.0
726.0	8546.0
727.0	8416.0
728.0	8436.0
729.0	8666.0
730.0	8664.0
731.0	8398.0
732.0	8712.0
733.0	8596.0
734.0	8826.0
735.0	8516.0
736.0	8972.0
737.0	8458.0
738.0	8783.0
739.0	8741.0
740.0	8903.0
741.0	8638.0
742.0	8172.0
743.0	8851.0
744.0	8659.0
745.0	8783.0
746.0	8722.0
747.0	8224.0
748.0	8397.0
749.0	8578.0
750.0	8040.0
751.0	8393.0
752.0	8062.0
753.0	8203.0
754.0	7909.0
755.0	8206.0
756.0	7723.0
757.0	7775.0
758.0	7437.0
