#Read position (bp)	Clipping profile
0.0	5.486583740997925
1.0	3.8402665518889116
2.0	2.348673385866121
3.0	2.1256549197846337
4.0	1.9421035485898908
5.0	1.8176793697968159
6.0	1.6921079730736759
7.0	1.5766691688608958
8.0	1.435960091645924
9.0	1.364979479838799
10.0	1.2999937812393911
11.0	1.2333012462074477
12.0	1.175922861626001
13.0	1.1237524267331718
14.0	1.074841769617234
15.0	1.0291034498871774
16.0	0.9803536830907003
17.0	0.9392217231591051
18.0	0.8983695724787456
19.0	0.862046834052758
20.0	0.8276477842290133
21.0	0.7976557301122252
22.0	0.7694509575877029
23.0	0.7422989673709536
24.0	0.7144579468730372
25.0	0.6892960999556992
26.0	0.6605736803163915
27.0	0.6341701798466967
28.0	0.6104143744168163
29.0	0.5907367888236911
30.0	0.5603879779115779
31.0	0.5403291522136444
32.0	0.522613728994807
33.0	0.5045415489806444
34.0	0.4865777950513355
35.0	0.4696563305828783
36.0	0.4536897151842617
37.0	0.4367927340252876
38.0	0.41803152372995805
39.0	0.40008176026321096
40.0	0.38192213985803736
41.0	0.36847730533617923
42.0	0.35679177148146335
43.0	0.3453930421092637
44.0	0.32799939952934687
45.0	0.31407189404910774
46.0	0.29927697989003915
47.0	0.285713226436406
48.0	0.2722753871458288
49.0	0.26351036235088177
50.0	0.2555078177655511
51.0	0.24734438286075996
52.0	0.24049954905241547
53.0	0.23179398372335597
54.0	0.22509954738755045
55.0	0.22071353737443647
56.0	0.21401210580735008
57.0	0.20790177128349832
58.0	0.20044135712243608
59.0	0.19611830419085005
60.0	0.19029477414951454
61.0	0.18448173695510034
62.0	0.16366043104755057
63.0	0.1596346754454021
64.0	0.15720733019093552
65.0	0.15330399113620255
66.0	0.15085566018789331
67.0	0.14635422885864477
68.0	0.1447733065891651
69.0	0.14398984068570614
70.0	0.1442346737805371
71.0	0.14555677249262405
72.0	0.14700828298340737
73.0	0.1485927028685275
74.0	0.149974261046502
75.0	0.15310462704469735
76.0	0.15787187716261947
77.0	0.1626076487397776
78.0	0.16735391316385706
79.0	0.1711278404398937
80.0	0.17621337358109604
81.0	0.1826175078187449
82.0	0.1884480330913613
83.0	0.19449541053368508
84.0	0.20121083256333328
85.0	0.20827951377266604
86.0	0.21521528558766206
87.0	0.2227351592146118
88.0	0.230527846861516
89.0	0.23877172692603724
90.0	0.24743182325177104
91.0	0.25593452687368495
92.0	0.2658292815204947
93.0	0.27625567374465154
94.0	0.2871507464646276
95.0	0.29730082705318955
96.0	0.30854915895285023
97.0	0.32085377077592436
98.0	0.3336165702478963
99.0	0.3466661742023845
100.0	0.3590092597975035
101.0	0.37154821186848713
102.0	0.38501752969982833
103.0	0.39800767418842903
104.0	0.4118652273558592
105.0	0.4261879634034682
106.0	0.44060163745772873
107.0	0.4550817662091576
108.0	0.46953391403546285
109.0	0.4847800206121485
110.0	0.5019777967162007
111.0	0.518829308871849
112.0	0.5364887702404394
113.0	0.555305942386016
114.0	0.572780030125663
115.0	0.5939685856754592
116.0	0.6154334528608503
117.0	0.63475078404301
118.0	0.6546906908091685
119.0	0.6767711383472773
120.0	0.7018245591797615
121.0	0.7272452296544922
122.0	0.7524245646500325
123.0	0.7780236135224257
124.0	0.8075539823746752
125.0	0.8369829203733523
126.0	0.869419807822809
127.0	0.9016468383338394
128.0	0.9370077324587056
129.0	0.976338420335473
130.0	1.0128570252373255
131.0	1.053415376203888
132.0	1.0994370028008207
133.0	1.1425800917256697
134.0	1.2372220733403831
135.0	1.3582780482717127
136.0	1.4804987292113092
137.0	1.588704464279656
138.0	1.7212466089741962
139.0	1.897893686894707
140.0	3.3413176903173336
141.0	5.043505791666763
