#Insert size (bp)	insert size
31.0	2.0
32.0	1.0
33.0	1.0
34.0	1.0
38.0	1.0
39.0	2.0
40.0	3.0
41.0	4.0
42.0	1.0
43.0	2.0
44.0	4.0
45.0	3.0
48.0	2.0
49.0	3.0
50.0	1.0
53.0	3.0
54.0	3.0
55.0	7.0
56.0	5.0
57.0	1.0
58.0	3.0
59.0	3.0
60.0	7.0
61.0	3.0
62.0	5.0
63.0	4.0
64.0	10.0
65.0	7.0
66.0	10.0
67.0	10.0
68.0	7.0
69.0	11.0
70.0	12.0
71.0	34.0
72.0	11.0
73.0	12.0
74.0	8.0
75.0	16.0
76.0	16.0
77.0	15.0
78.0	14.0
79.0	10.0
80.0	24.0
81.0	14.0
82.0	26.0
83.0	23.0
84.0	24.0
85.0	33.0
86.0	26.0
87.0	37.0
88.0	34.0
89.0	35.0
90.0	52.0
91.0	36.0
92.0	30.0
93.0	54.0
94.0	50.0
95.0	48.0
96.0	46.0
97.0	72.0
98.0	81.0
99.0	94.0
100.0	115.0
101.0	136.0
102.0	127.0
103.0	105.0
104.0	139.0
105.0	160.0
106.0	142.0
107.0	158.0
108.0	196.0
109.0	167.0
110.0	231.0
111.0	217.0
112.0	224.0
113.0	252.0
114.0	291.0
115.0	303.0
116.0	334.0
117.0	290.0
118.0	341.0
119.0	423.0
120.0	402.0
121.0	408.0
122.0	451.0
123.0	493.0
124.0	483.0
125.0	597.0
126.0	578.0
127.0	549.0
128.0	534.0
129.0	683.0
130.0	701.0
131.0	718.0
132.0	669.0
133.0	751.0
134.0	838.0
135.0	922.0
136.0	908.0
137.0	1027.0
138.0	1095.0
139.0	1198.0
140.0	1518.0
141.0	2106.0
142.0	26551.0
143.0	27486.0
144.0	28217.0
145.0	29147.0
146.0	29998.0
147.0	32505.0
148.0	33314.0
149.0	34118.0
150.0	35290.0
151.0	37023.0
152.0	37545.0
153.0	38340.0
154.0	39410.0
155.0	41245.0
156.0	42166.0
157.0	41942.0
158.0	46155.0
159.0	46806.0
160.0	47990.0
161.0	48128.0
162.0	50818.0
163.0	51024.0
164.0	51547.0
165.0	53699.0
166.0	53412.0
167.0	57546.0
168.0	59554.0
169.0	59241.0
170.0	60062.0
171.0	62839.0
172.0	67348.0
173.0	68390.0
174.0	68553.0
175.0	70581.0
176.0	75346.0
177.0	73347.0
178.0	73929.0
179.0	77757.0
180.0	78031.0
181.0	79857.0
182.0	80797.0
183.0	82904.0
184.0	83043.0
185.0	86839.0
186.0	89168.0
187.0	89738.0
188.0	92872.0
189.0	94444.0
190.0	96663.0
191.0	99831.0
192.0	101861.0
193.0	104312.0
194.0	107589.0
195.0	109158.0
196.0	113283.0
197.0	112716.0
198.0	118576.0
199.0	120533.0
200.0	124110.0
201.0	129105.0
202.0	130519.0
203.0	136126.0
204.0	137683.0
205.0	152605.0
206.0	145507.0
207.0	147557.0
208.0	150075.0
209.0	158595.0
210.0	152851.0
211.0	157277.0
212.0	156262.0
213.0	165641.0
214.0	169695.0
215.0	167587.0
216.0	175641.0
217.0	176901.0
218.0	181957.0
219.0	181739.0
220.0	182967.0
221.0	187328.0
222.0	192722.0
223.0	195715.0
224.0	205340.0
225.0	198477.0
226.0	206771.0
227.0	204510.0
228.0	208639.0
229.0	212611.0
230.0	213053.0
231.0	222252.0
232.0	218313.0
233.0	215633.0
234.0	217814.0
235.0	223825.0
236.0	225806.0
237.0	234459.0
238.0	229072.0
239.0	225036.0
240.0	233252.0
241.0	228631.0
242.0	236188.0
243.0	233905.0
244.0	234392.0
245.0	241886.0
246.0	241991.0
247.0	243232.0
248.0	241775.0
249.0	241408.0
250.0	246998.0
251.0	244521.0
252.0	244964.0
253.0	247966.0
254.0	244552.0
255.0	246817.0
256.0	246266.0
257.0	248509.0
258.0	253811.0
259.0	249963.0
260.0	247996.0
261.0	248245.0
262.0	248984.0
263.0	252135.0
264.0	252202.0
265.0	250266.0
266.0	252339.0
267.0	249889.0
268.0	251673.0
269.0	250900.0
270.0	251949.0
271.0	253715.0
272.0	251956.0
273.0	250413.0
274.0	248187.0
275.0	245819.0
276.0	244513.0
277.0	250070.0
278.0	243019.0
279.0	239694.0
280.0	238791.0
281.0	239321.0
282.0	241832.0
283.0	239921.0
284.0	241051.0
285.0	235211.0
286.0	230560.0
287.0	233592.0
288.0	232751.0
289.0	228942.0
290.0	233853.0
291.0	227820.0
292.0	226139.0
293.0	222260.0
294.0	227606.0
295.0	226419.0
296.0	222385.0
297.0	217936.0
298.0	219272.0
299.0	212045.0
300.0	217057.0
301.0	213136.0
302.0	209478.0
303.0	213491.0
304.0	209872.0
305.0	208235.0
306.0	207366.0
307.0	200852.0
308.0	200617.0
309.0	206427.0
310.0	199416.0
311.0	195429.0
312.0	191594.0
313.0	192348.0
314.0	193341.0
315.0	184093.0
316.0	188703.0
317.0	182178.0
318.0	185532.0
319.0	182989.0
320.0	183262.0
321.0	176448.0
322.0	179987.0
323.0	173919.0
324.0	170263.0
325.0	167074.0
326.0	171111.0
327.0	167417.0
328.0	158525.0
329.0	154691.0
330.0	158360.0
331.0	156008.0
332.0	156089.0
333.0	151556.0
334.0	148702.0
335.0	147911.0
336.0	145213.0
337.0	148736.0
338.0	143824.0
339.0	145841.0
340.0	141493.0
341.0	139703.0
342.0	136899.0
343.0	138990.0
344.0	132169.0
345.0	126510.0
346.0	124323.0
347.0	123817.0
348.0	124742.0
349.0	120141.0
350.0	120341.0
351.0	119160.0
352.0	117585.0
353.0	115143.0
354.0	113543.0
355.0	115777.0
356.0	112264.0
357.0	109673.0
358.0	107829.0
359.0	105672.0
360.0	106147.0
361.0	103938.0
362.0	101362.0
363.0	101052.0
364.0	100526.0
365.0	97905.0
