#Position (bp)	mapping quality
179658.5	157.24230802774332
538974.5	161.54916305625173
898290.5	96.31070082212543
1257606.5	131.5378645235049
1616922.5	139.58945942199438
1976238.5	165.17939860590732
2335554.5	120.56874338619893
2694870.5	151.33527651496956
3054186.5	141.90150618968823
3413502.5	158.8375409963581
3772818.5	104.64565126784915
4132134.5	171.2906209413224
4491450.5	176.28416536005906
4850766.5	154.40434640870112
5210082.5	136.28544351268314
5569398.5	107.03696949940702
5928714.5	83.7952062641273
6288030.5	67.1992094319644
6647346.5	132.80994161421322
7006662.5	160.98546742793408
7365978.5	71.54753222832638
7725294.5	155.29841023301714
8084610.5	122.68583151219691
8443926.5	96.37492379412642
8803242.5	101.67353727857352
9162558.5	153.00672102534713
9521874.5	110.32911935587647
9881190.5	188.08081037246296
1.02405065E7	166.70557511031762
1.05998225E7	141.7505381013106
1.09591385E7	150.58095526440283
1.13184545E7	166.3657694221784
1.16777705E7	158.05429332444163
1.20370865E7	128.9913065969199
1.23964025E7	26.340991866363016
1.27557185E7	122.0547537864964
1.31150345E7	152.60997648042326
1.34743505E7	162.67662531452055
1.38336665E7	176.86051317065267
1.41929825E7	111.79929776440154
1.45522985E7	96.77416848341535
1.49116145E7	80.13862533359381
1.52709305E7	172.89272446678413
1.56302465E7	116.92015204131141
1.59895625E7	36.471376625415154
1.63488785E7	92.97292199455268
1.67081945E7	107.90429871054079
1.70675105E7	132.37175510707868
1.74268265E7	127.98801348278258
1.77861425E7	8.81919267674219
1.81454585E7	105.92515768454517
1.85047745E7	120.62207789809626
1.88640905E7	130.11812268812392
1.92234065E7	127.21438989734034
1.95827225E7	117.72934304134185
1.99420385E7	152.3136070126217
2.03013545E7	70.26084285270802
2.06606705E7	96.34155535923746
2.10199865E7	78.95732273709696
2.13793025E7	59.78827495937005
2.17386185E7	157.34125880038712
2.20979345E7	171.1839370431766
2.24572505E7	130.1060752120663
2.28165665E7	40.36041000550682
2.31758825E7	85.38530736895756
2.34346265E7	27.781891129197476
2.36142845E7	29.38369803678911
2.38945145E7	12.60451261668124
2.42538305E7	10.685964367276217
2.46131465E7	14.524526561960698
2.49724625E7	51.632908518019846
2.53317785E7	2.790861400236077
2.56910945E7	6.599373771057731
2.60504105E7	5.792158664439911
2.64097265E7	4.567778935798613
2.67690425E7	6.303552825564449
2.71283585E7	78.53321589553562
2.74876745E7	20.392679863161764
2.78469905E7	11.127051812648189
2.82063065E7	88.85168223755784
2.85656225E7	94.8172915454565
2.89249385E7	88.46304982337041
2.92842545E7	123.44321154302428
2.96435705E7	138.13491029315054
3.00028865E7	104.23055395771621
3.03622025E7	84.89345868486467
3.07215185E7	110.7559053282064
3.10808345E7	133.7760039570915
3.14401505E7	152.24120074380355
3.17994665E7	138.28163687256057
3.21587825E7	132.00454533070808
3.25180985E7	180.43777357499596
3.28774145E7	150.55761486989502
3.32367305E7	179.41332887610972
3.35960465E7	103.98541034896031
3.39553625E7	57.53246253271385
3.43146785E7	156.60097839577628
3.46739945E7	103.911992320138
