#Read position (bp)	Clipping profile
0.0	7.592322660737909
1.0	4.251017097156482
2.0	2.1515290290693247
3.0	1.9070025572486369
4.0	1.719680814270375
5.0	1.5970771262062564
6.0	1.4818114240488214
7.0	1.380228099436226
8.0	1.3086980791105016
9.0	1.2503974742366122
10.0	1.193572649085094
11.0	1.1384398565261566
12.0	1.0930004527575294
13.0	1.0472746600526799
14.0	1.0012274103786005
15.0	0.9609576191424002
16.0	0.9200478363038247
17.0	0.8820399331965662
18.0	0.847953805113907
19.0	0.81691567356676
20.0	0.784287791189969
21.0	0.7564992973681237
22.0	0.7290556392041789
23.0	0.7026347986696007
24.0	0.6752145191943272
25.0	0.6509123723205794
26.0	0.6281152285300424
27.0	0.6055957066674764
28.0	0.5850312276450421
29.0	0.5670413267125277
30.0	0.5492647563141382
31.0	0.5322830613305707
32.0	0.5162745042629432
33.0	0.4994213920670674
34.0	0.47856467943624276
35.0	0.4606069242006512
36.0	0.44526758209623785
37.0	0.43095105762119096
38.0	0.4095975478561027
39.0	0.3959853063772767
40.0	0.38373779584963397
41.0	0.3718994123737379
42.0	0.35971034856777334
43.0	0.3479567128383104
44.0	0.33652161174199313
45.0	0.32454295613406964
46.0	0.3120353576949595
47.0	0.299323195729976
48.0	0.28638893622261585
49.0	0.27710467448405207
50.0	0.26898934717905
51.0	0.2614760211073322
52.0	0.25026886222555944
53.0	0.2405491724104939
54.0	0.2314665518617195
55.0	0.22356163275475852
56.0	0.21466896405143793
57.0	0.20859342733300099
58.0	0.20303806643749903
59.0	0.19677550020969223
60.0	0.19184551923614576
61.0	0.18505108784106838
62.0	0.17997499006332673
63.0	0.17680717774837454
64.0	0.17159665251077327
65.0	0.1666637492011429
66.0	0.16147368031612896
67.0	0.15820066390215623
68.0	0.15446007371475878
69.0	0.15105555217701036
70.0	0.13865900250908852
71.0	0.13661336725035558
72.0	0.134830742239174
73.0	0.1324899510359667
74.0	0.13145544406226456
75.0	0.12957638196031415
76.0	0.1302280629070248
77.0	0.13151681312002658
78.0	0.13345432194365509
79.0	0.13641757073273397
80.0	0.13859178877915873
81.0	0.14155795990432155
82.0	0.14424650910151343
83.0	0.14830271158597255
84.0	0.15256055526022103
85.0	0.15711939955111165
86.0	0.16154381638214269
87.0	0.1657549026790487
88.0	0.17036634901944958
89.0	0.175693767700407
90.0	0.18092182695451173
91.0	0.18668759604805477
92.0	0.192906327234603
93.0	0.19898770862520773
94.0	0.20506909001581247
95.0	0.21195411382949084
96.0	0.21907876920204944
97.0	0.2267294450697107
98.0	0.23538832688631897
99.0	0.24350949886348888
100.0	0.2518469237108677
101.0	0.26043274712537834
102.0	0.2692056000492589
103.0	0.27829990994236886
104.0	0.287908550986246
105.0	0.2975902504322208
106.0	0.3080580582847658
107.0	0.3182862345784307
108.0	0.32835660472356465
109.0	0.33901436442156346
110.0	0.3509550296603962
111.0	0.36296875330132655
112.0	0.3748392824741456
113.0	0.38693775386150914
114.0	0.40031328611753886
115.0	0.4150623163330036
116.0	0.42895510207588433
117.0	0.44324532552617607
118.0	0.45754723832080346
119.0	0.4722027537815833
120.0	0.4877291253953665
121.0	0.5035185072567011
122.0	0.5193575688314621
123.0	0.5365935070543294
124.0	0.5554893321728542
125.0	0.5745517304481615
126.0	0.5932955940903234
127.0	0.6145702007811462
128.0	0.6359996912844161
129.0	0.6597495166383058
130.0	0.6830259235466032
131.0	0.7070329144758765
132.0	0.7339856201777253
133.0	0.7597752361181803
134.0	0.7861317852589127
135.0	0.8139115120725064
136.0	0.8441226225079085
137.0	0.8774898559139271
138.0	0.9117250231368654
139.0	0.9483798846372763
140.0	0.9894240949357114
141.0	1.032101891105049
142.0	1.1275483099414456
143.0	1.24002902581092
144.0	1.342135448582534
145.0	1.4339143356336306
146.0	1.5558049736932766
147.0	1.7350756807603827
148.0	3.716542283762984
149.0	6.817213927187484
