#Mapping quality	mapping quality
0.0	1453079.0
1.0	1016724.0
2.0	180195.0
3.0	940753.0
4.0	10326.0
5.0	8982.0
6.0	8378.0
7.0	8168.0
8.0	8033.0
9.0	7395.0
10.0	6832.0
11.0	6659.0
12.0	6783.0
13.0	6747.0
14.0	5994.0
15.0	6298.0
16.0	5268.0
17.0	6195.0
18.0	5803.0
19.0	5887.0
20.0	5179.0
21.0	5787.0
22.0	5483.0
23.0	5990.0
24.0	5550.0
25.0	6744.0
26.0	4741.0
27.0	4491.0
28.0	6400.0
29.0	5616.0
30.0	4833.0
31.0	5778.0
32.0	6268.0
33.0	4931.0
34.0	6979.0
35.0	2881.0
36.0	6282.0
37.0	7239.0
38.0	4785.0
39.0	6267.0
40.0	3701.0
41.0	3671.0
42.0	6011.0
43.0	7744.0
44.0	5435.0
45.0	7066.0
46.0	3632.0
47.0	3797.0
48.0	4116.0
49.0	2531.0
50.0	2175.0
51.0	15691.0
52.0	7806.0
53.0	15713.0
54.0	2431.0
55.0	3137.0
56.0	3695.0
57.0	4816.0
58.0	3865.0
59.0	4752.0
60.0	3283.0
61.0	3158.0
62.0	2409.0
63.0	9106.0
64.0	14720.0
65.0	11160.0
66.0	20897.0
67.0	2273.0
68.0	3126.0
69.0	3671.0
70.0	3993.0
71.0	4051.0
72.0	3406.0
73.0	6910.0
74.0	4814.0
75.0	6674.0
76.0	3239.0
77.0	4055.0
78.0	4230.0
79.0	2993.0
80.0	3531.0
81.0	2888.0
82.0	2625.0
83.0	2059.0
84.0	1608.0
85.0	40014.0
86.0	14689.0
87.0	53530.0
88.0	1745.0
89.0	2242.0
90.0	2829.0
91.0	3326.0
92.0	3147.0
93.0	4041.0
94.0	4137.0
95.0	3356.0
96.0	4442.0
97.0	6289.0
98.0	3029.0
99.0	3844.0
100.0	2707.0
101.0	2328.0
102.0	12705.0
103.0	23188.0
104.0	2042.0
105.0	2905.0
106.0	3589.0
107.0	3380.0
108.0	3264.0
109.0	7328.0
110.0	5195.0
111.0	8501.0
112.0	2823.0
113.0	4344.0
114.0	4230.0
115.0	5339.0
116.0	3695.0
117.0	4955.0
118.0	3259.0
119.0	4008.0
120.0	3645.0
121.0	2905.0
122.0	3023.0
123.0	2970.0
124.0	2306.0
125.0	2022.0
126.0	1552.0
127.0	33693.0
128.0	56455.0
129.0	143664.0
130.0	1704.0
131.0	2197.0
132.0	2712.0
133.0	2981.0
134.0	3481.0
135.0	3779.0
136.0	3847.0
137.0	4404.0
138.0	4546.0
139.0	4186.0
140.0	5590.0
141.0	4153.0
142.0	6028.0
143.0	7416.0
144.0	4021.0
145.0	4473.0
146.0	8609.0
147.0	11695.0
148.0	4145.0
149.0	4152.0
150.0	4759.0
151.0	4472.0
152.0	2727.0
153.0	18378.0
154.0	30825.0
155.0	3148.0
156.0	3982.0
157.0	4915.0
158.0	4554.0
159.0	6180.0
160.0	12153.0
161.0	3492.0
162.0	5813.0
163.0	7413.0
164.0	4059.0
165.0	5335.0
166.0	4398.0
167.0	3735.0
168.0	2911.0
169.0	2340.0
170.0	46232.0
171.0	104824.0
172.0	2692.0
173.0	3493.0
174.0	4465.0
175.0	5077.0
176.0	6006.0
177.0	7176.0
178.0	5620.0
179.0	9979.0
180.0	5641.0
181.0	3763.0
182.0	11520.0
183.0	24210.0
184.0	4498.0
185.0	6485.0
186.0	8652.0
187.0	7582.0
188.0	5139.0
189.0	5402.0
190.0	3750.0
191.0	26342.0
192.0	74366.0
193.0	4572.0
194.0	5162.0
195.0	7482.0
196.0	9339.0
197.0	5763.0
198.0	9430.0
199.0	19771.0
200.0	6949.0
201.0	10809.0
202.0	6292.0
203.0	4964.0
204.0	79523.0
205.0	5293.0
206.0	7064.0
207.0	11654.0
208.0	8747.0
209.0	18347.0
210.0	11281.0
211.0	8702.0
212.0	17121.0
213.0	55361.0
214.0	9038.0
215.0	11477.0
216.0	18197.0
217.0	11962.0
218.0	15529.0
219.0	50178.0
220.0	12669.0
221.0	18676.0
222.0	12601.0
223.0	51089.0
224.0	13738.0
225.0	21356.0
226.0	15441.0
227.0	44528.0
228.0	22621.0
229.0	45666.0
230.0	16194.0
231.0	26274.0
232.0	44336.0
233.0	25482.0
234.0	47305.0
235.0	45053.0
236.0	29741.0
237.0	50892.0
238.0	50291.0
239.0	52086.0
240.0	54026.0
241.0	72303.0
242.0	62445.0
243.0	78164.0
244.0	90274.0
245.0	86057.0
246.0	110642.0
247.0	115996.0
248.0	142935.0
249.0	174672.0
250.0	207806.0
251.0	282849.0
252.0	408945.0
253.0	694732.0
254.0	1649309.0
255.0	4.5417049E7
