#GC Content (%)	Sample
1.0	0.0
2.0	6.788271306296237E-8
3.0	1.3576542612592474E-7
4.0	2.036481391888871E-7
5.0	4.751789914407366E-7
6.0	4.451748322669072E-4
7.0	6.50995218273809E-4
8.0	2.768935865838235E-4
9.0	5.373595566064101E-4
10.0	0.001370959273019588
11.0	6.288654538152835E-4
12.0	0.0024094290174567863
13.0	0.003409409263587285
14.0	0.0022092428966341104
15.0	0.0013172640469867848
16.0	0.0011028904391339495
17.0	7.896796010614412E-4
18.0	4.630958685155292E-4
19.0	9.631878156503731E-4
20.0	0.0011485755050253234
21.0	0.0015222698404369311
22.0	0.0018899226143859354
23.0	0.0021540542509139223
24.0	0.0029391857102001448
25.0	0.005777226177936476
26.0	0.008036566516811052
27.0	0.01151134683307797
28.0	0.011644396950681375
29.0	0.013278876915811382
30.0	0.013915277350776654
31.0	0.013639673535741031
32.0	0.013711561328874706
33.0	0.016960156445215833
34.0	0.012871580637433608
35.0	0.012236198443164283
36.0	0.011865694595266634
37.0	0.011952312937134973
38.0	0.012382078393536588
39.0	0.012732081662089223
40.0	0.013439080118639975
41.0	0.014147571994878115
42.0	0.015402316063133909
43.0	0.016740895282022467
44.0	0.018233568259563942
45.0	0.019877551804522765
46.0	0.021822527299202765
47.0	0.0237765990774332
48.0	0.025966088104565986
49.0	0.028829584589700925
50.0	0.031690637297165605
51.0	0.03821905357785682
52.0	0.03462065884110225
53.0	0.04079540618673543
54.0	0.04343950574325088
55.0	0.04566789156496875
56.0	0.04788663804143167
57.0	0.046904239417984474
58.0	0.046746819406391464
59.0	0.04358117696541328
60.0	0.04047812238587915
61.0	0.03383206536344981
62.0	0.028265275596008527
63.0	0.020971345960106278
64.0	0.01578001547861623
65.0	0.011199900945545098
66.0	0.008220460786498619
67.0	0.005523480596507123
68.0	0.0038129041100335333
69.0	0.0022855430661168803
70.0	0.0013218800714750664
71.0	7.35984375028638E-4
72.0	4.8536139840018097E-4
73.0	3.113780048198084E-4
74.0	1.2252829707864709E-4
75.0	6.258786144405131E-5
76.0	2.559178282473681E-5
77.0	1.5748789430607268E-5
78.0	1.1404295794577679E-5
79.0	2.8510739486444193E-6
80.0	8.824752698185108E-7
81.0	6.788271306296237E-8
82.0	6.788271306296237E-8
83.0	6.788271306296237E-8
84.0	1.3576542612592474E-7
85.0	0.0
86.0	1.3576542612592474E-7
87.0	0.0
88.0	0.0
89.0	6.788271306296237E-8
90.0	6.788271306296237E-8
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.9007159657629464E-6
