#GC Content (%)	Sample
1.0	6.780361117964926E-8
2.0	2.7121444471859706E-7
3.0	3.390180558982463E-7
4.0	4.068216670778956E-7
5.0	6.780361117964926E-8
6.0	3.5685040563849407E-4
7.0	5.398523522123674E-4
8.0	2.2815915161951975E-4
9.0	4.35163576550989E-4
10.0	0.0010496677046721503
11.0	5.924001508765956E-4
12.0	0.002073366626262495
13.0	0.00300993790748699
14.0	0.001889483232743286
15.0	0.0011046564333388458
16.0	9.188745387066067E-4
17.0	5.957225278243985E-4
18.0	3.481037397963193E-4
19.0	7.452972940867047E-4
20.0	9.69862854313703E-4
21.0	0.0012398568340310666
22.0	0.0014772372767710184
23.0	0.001707227125892389
24.0	0.0023760419465684492
25.0	0.004822396237930194
26.0	0.006663264281457671
27.0	0.009514270524339565
28.0	0.009214307348480794
29.0	0.010519459060077865
30.0	0.0113169651347729
31.0	0.011783453979688885
32.0	0.012307779304941112
33.0	0.015083320128580055
34.0	0.012176036888419057
35.0	0.011831730150848796
36.0	0.011665136678180397
37.0	0.01191804414788049
38.0	0.012297947781320064
39.0	0.012777454919582543
40.0	0.013316154610404855
41.0	0.014028770563902969
42.0	0.015233844145398877
43.0	0.01659968008900173
44.0	0.0180907493024534
45.0	0.019815740974474853
46.0	0.021664270826065635
47.0	0.023808288815177325
48.0	0.02632848123911371
49.0	0.029285057704602314
50.0	0.03241866939888098
51.0	0.03920492943101855
52.0	0.03563398444463113
53.0	0.04193911005183788
54.0	0.044857919905899435
55.0	0.04698132559721251
56.0	0.04948809290613533
57.0	0.04863186890415871
58.0	0.04851741640848747
59.0	0.04548422186236587
60.0	0.0422269363812955
61.0	0.035437964204710765
62.0	0.029455448179496774
63.0	0.02205115823145671
64.0	0.016865741459270677
65.0	0.012009443415750658
66.0	0.008902546344276768
67.0	0.006004620002458558
68.0	0.004196501103130852
69.0	0.0024860872075130203
70.0	0.0014712705589872094
71.0	8.578512886449225E-4
72.0	5.386996908223134E-4
73.0	3.38882448675887E-4
74.0	1.3825156319530483E-4
75.0	7.309229285166189E-5
76.0	2.8952141973710234E-5
77.0	1.6815295572553016E-5
78.0	1.1865631956438621E-5
79.0	3.3223769478028137E-6
80.0	1.288268612413336E-6
81.0	2.034108335389478E-7
82.0	3.390180558982463E-7
83.0	0.0
84.0	2.7121444471859706E-7
85.0	6.780361117964926E-8
86.0	2.7121444471859706E-7
87.0	0.0
88.0	2.034108335389478E-7
89.0	0.0
90.0	0.0
91.0	6.780361117964926E-8
92.0	6.780361117964926E-8
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.7121444471859706E-6
