#Position (bp)	Coverage	Std
179658.5	293.8765181622861	423.7562646877253
538974.5	344.3915634149328	2773.803326674921
898290.5	249.05576985160695	522.6182886862334
1257606.5	151.8452476371773	262.6108558873272
1616922.5	118.72867893441985	285.5521344435486
1976238.5	108.9163688786472	253.91754965092167
2335554.5	188.45817609012678	310.30292694768025
2694870.5	228.19854946620802	1528.1589558830447
3054186.5	246.8242048781574	325.285525938347
3413502.5	87.41671676184751	207.2294559072315
3772818.5	74.35442618753409	88.70179308186412
4132134.5	122.66515824511015	1615.2197439432862
4491450.5	217.76455821616628	2519.4554631701967
4850766.5	217.06759509735164	418.2230150069875
5210082.5	336.78166572042437	1878.4496605934628
5569398.5	161.6734796112614	406.1689970486006
5928714.5	776.9660438165848	1606.8858327179717
6288030.5	224.6088985739572	304.86893071450424
6647346.5	233.3627113738325	445.40236920619884
7006662.5	258.9357863273553	1194.3277440934116
7365978.5	162.89055594518473	212.56026222457385
7725294.5	294.38389885226377	1984.9753425585998
8084610.5	517.9317898451502	2064.3575630139308
8443926.5	744.865739349208	2041.5146174425186
8803242.5	45.13333388994646	77.15504881343483
9162558.5	62.75146945863808	293.4974624211056
9521874.5	200.35461821906065	529.4967121985553
9881190.5	541.3408197798038	3390.4276439921655
1.02405065E7	767.7657048391944	3918.452045943252
1.05998225E7	204.61321789177214	332.64790981365604
1.09591385E7	480.01880239121	2586.0334260344594
1.13184545E7	27.77262075721649	87.07321727038142
1.16777705E7	94.06574435872602	248.76371429931905
1.20370865E7	204.19293880595353	403.9207464207074
1.23964025E7	576.3619849937103	348.3144573013049
1.27557185E7	134.28237540215298	328.45958725336243
1.31150345E7	177.97075554664974	300.2301977297964
1.34743505E7	253.6731651248483	1614.1696612169023
1.38336665E7	98.77569882777277	223.6608931785523
1.41929825E7	73.50142492958844	163.08157673947122
1.45522985E7	25.324959088935643	88.11666016212571
1.49116145E7	199.85011243585035	426.4099490289947
1.52709305E7	65.3863841298467	172.34154840805104
1.56302465E7	82.44363457235414	193.0836380463453
1.59895625E7	14.571594362622315	49.26400750112682
1.63488785E7	338.64082868561377	351.6411051069121
1.67081945E7	290.7290017700297	484.89985690035877
1.70675105E7	36.143753687561926	103.09554138714775
1.74268265E7	144.79255307306104	306.3484686859344
1.77861425E7	26.617826648409757	13.867689662438812
1.81454585E7	45.29095837647085	96.66282440509708
1.85047745E7	241.01427712654043	1975.606221128803
1.88640905E7	311.57992129490475	1627.4725020013761
1.92234065E7	174.1285804138975	304.4831057427534
1.95827225E7	279.64532611962727	402.8462124181302
1.99420385E7	110.57228177982611	340.98884225444954
2.03013545E7	114.51247091696446	298.5975956147575
2.06606705E7	267.56473688897796	312.3885455099779
2.10199865E7	355.74607309443496	317.96268352587225
2.13793025E7	244.0706425541863	376.19973493902233
2.17386185E7	537.6528487459507	2607.153429907288
2.20979345E7	197.83600507631166	2522.8096679179225
2.24572505E7	286.122004029879	2710.4155825162493
2.28165665E7	94.92647975598081	118.70157342935535
2.31758825E7	64.4994322546171	174.77340060478892
2.34346265E7	56.912816427686316	370.3657609521549
2.36142845E7	0.9311538002624985	2.6398783234727166
2.38945145E7	22.80534404256977	51.45866291090645
2.42538305E7	38.747740150730834	85.31413288006809
2.46131465E7	217.12656269133575	116.86261537087974
2.49724625E7	118.40411225773414	218.6125370813782
2.53317785E7	82.71108161061572	542.4191982381807
2.56910945E7	50.390297120083716	18.086133733368175
2.60504105E7	97.77880194591947	15.882827529535348
2.64097265E7	161.8930273074397	137.68961878772635
2.67690425E7	15.939081477028576	30.141823157839198
2.71283585E7	65.29086096917476	102.65613117462611
2.74876745E7	228.22692003695911	118.90527671386154
2.78469905E7	656.3713694909217	299.0072979745811
2.82063065E7	359.5386345166928	2017.9452587919702
2.85656225E7	116.96431274978013	211.81813249379474
2.89249385E7	149.39443275556891	296.3112405303333
2.92842545E7	169.66070534014628	327.8787205978076
