#Position (bp)	Coverage	Std
179658.5	365.8838431909517	470.3072184094924
538974.5	381.2988539335849	2880.304253682889
898290.5	279.93383261530244	574.2102081322375
1257606.5	185.97982834051365	315.21686135660605
1616922.5	128.37866390586558	298.75826724748055
1976238.5	124.60873993921784	278.46799700395997
2335554.5	220.07115463825713	371.8244024708535
2694870.5	258.9528493025638	1471.089521310766
3054186.5	317.66275089336403	385.9811555073578
3413502.5	105.24276959556491	236.13240509364275
3772818.5	92.18844415500563	143.29227238334855
4132134.5	134.61333478052745	1695.5587183738928
4491450.5	221.06981598370237	2520.6551637592033
4850766.5	252.63554921016598	464.33501774027667
5210082.5	348.8907869396297	1788.7120472127776
5569398.5	188.17076612229903	466.7951865838098
5928714.5	919.1384881274421	1768.5662045977551
6288030.5	292.8964838749179	341.72381463200196
6647346.5	273.0520405436997	471.05574139924585
7006662.5	373.78050518206817	1370.6159825628415
7365978.5	233.34726535973905	266.4486607102101
7725294.5	344.3996844003607	2062.2063351215293
8084610.5	629.4380934887397	2079.3790666694936
8443926.5	974.4477813401018	2301.1662076585358
8803242.5	55.784434870698774	91.79512644627698
9162558.5	80.44548531097975	341.6826244519052
9521874.5	249.08565441004575	578.6339751292285
9881190.5	560.8754745126852	3467.3392246362146
1.02405065E7	786.2184261207406	3912.0274713708745
1.05998225E7	251.2073634349709	382.81758316736097
1.09591385E7	524.3936674125282	2526.104049159799
1.13184545E7	34.697007647864275	101.0451346009812
1.16777705E7	118.35138986296185	293.5817406527722
1.20370865E7	268.7353081966848	529.7754490244221
1.23964025E7	809.2425358180543	504.2945832553939
1.27557185E7	139.41875953199968	361.2697098946397
1.31150345E7	211.0655885070523	345.74151018030733
1.34743505E7	290.17584800008905	1474.7313073737655
1.38336665E7	129.43622326865489	240.3791687338096
1.41929825E7	98.14532055349609	193.29874660685212
1.45522985E7	35.21002404568681	90.53670246912581
1.49116145E7	280.53870687639846	564.9531337091621
1.52709305E7	56.07165559006557	211.6681070822916
1.56302465E7	114.38434135969453	219.1974897592317
1.59895625E7	9.350680181233232	60.94571491713992
1.63488785E7	445.80776809270947	449.6419096263481
1.67081945E7	322.1396124859455	529.8488535353828
1.70675105E7	42.86410290663372	129.02328847855506
1.74268265E7	183.84016019325608	365.0844474386597
1.77861425E7	32.12479266161262	18.282508191068665
1.81454585E7	52.46333589375369	104.39932978606831
1.85047745E7	305.7202601609725	2112.0728128815176
1.88640905E7	346.4895301072037	1643.4313735272965
1.92234065E7	213.73427289628071	378.9577930951624
1.95827225E7	390.5318939318038	527.2616944802195
1.99420385E7	131.1736159814759	368.50611333994755
2.03013545E7	162.89071457992407	372.2962631619774
