#Position (bp)	mapping quality
179658.5	145.86916243802415
538974.5	141.13702350450848
898290.5	84.09775170091716
1257606.5	110.5329713818348
1616922.5	123.10185408554727
1976238.5	149.75695743284805
2335554.5	116.03436528625002
2694870.5	138.2554966364881
3054186.5	125.08500896901401
3413502.5	155.38178466445862
3772818.5	97.68905148752219
4132134.5	139.50798806460165
4491450.5	174.6190573971659
4850766.5	135.22867024481528
5210082.5	121.75287129576272
5569398.5	111.2590577161263
5928714.5	76.69428863669151
6288030.5	48.83397181970197
6647346.5	124.07755394405659
7006662.5	146.91614459251934
7365978.5	60.87680449659937
7725294.5	141.5987847495332
8084610.5	111.09852631224854
8443926.5	79.98319072244769
8803242.5	74.66834956077157
9162558.5	131.4668467947975
9521874.5	102.22779303896546
9881190.5	182.61805359074035
1.02405065E7	162.33515656908088
1.05998225E7	133.86752503037658
1.09591385E7	145.70077519449785
1.13184545E7	159.41845363710667
1.16777705E7	128.78165546508654
1.20370865E7	107.34697619210161
1.23964025E7	26.05997528504899
1.27557185E7	113.3790776081576
1.31150345E7	147.90825356735166
1.34743505E7	126.70340378934122
1.38336665E7	152.63923857283226
1.41929825E7	83.66726919672388
1.45522985E7	60.2247934537536
1.49116145E7	64.50631481230053
1.52709305E7	164.57538849967213
1.56302465E7	92.53075883664
1.59895625E7	46.88571778076931
1.63488785E7	78.2891838133732
1.67081945E7	98.59282116807047
1.70675105E7	120.99588832651442
1.74268265E7	119.53299659439598
1.77861425E7	12.530358438638574
1.81454585E7	108.13934861308596
1.85047745E7	111.0032660119149
1.88640905E7	130.85142087462836
1.92234065E7	117.59369381374633
1.95827225E7	102.21838967544038
1.99420385E7	138.58505603923757
2.03013545E7	70.20129166208207
2.06606705E7	98.95227374175579
2.10199865E7	66.7062044358219
2.13793025E7	55.902380847411706
2.17386185E7	144.33021525263362
2.20979345E7	159.85548658630756
2.24572505E7	123.29573283369005
2.28165665E7	36.03417361644708
2.31758825E7	71.35278062056783
2.34346265E7	42.505284594842635
2.36142845E7	54.59115906088611
2.38945145E7	20.76627419931653
2.42538305E7	14.599551756026742
2.46131465E7	14.684628636489347
2.49724625E7	50.78160412395325
2.53317785E7	2.880469305059192
2.56910945E7	10.470428515970571
2.60504105E7	6.575340262223562
2.64097265E7	8.439548597992172
2.67690425E7	20.488721082151375
2.71283585E7	66.72866407236708
2.74876745E7	22.221065345623465
2.78469905E7	10.334958678684492
2.82063065E7	69.13888418472258
2.85656225E7	72.61998847132725
2.89249385E7	67.19799753549982
2.92842545E7	125.2298657202182
2.96435705E7	108.32007162490245
3.00028865E7	92.94935930897593
3.03622025E7	73.30507257574834
3.07215185E7	106.04986018988271
3.10808345E7	132.95361348560718
3.14401505E7	146.2798177090594
3.17994665E7	137.13986278432313
3.21587825E7	117.36705546347538
3.25180985E7	177.41998606331285
3.28774145E7	134.51086783604532
3.32367305E7	174.5589307078768
3.35960465E7	89.57730681563577
3.39553625E7	46.15088621500507
3.43146785E7	139.30086492653746
3.46739945E7	98.11719944010895
3.50333105E7	74.40351730992552
3.53926265E7	162.3082990846675
3.57519425E7	61.580401812991255
3.61112585E7	130.95375886582846
3.64705745E7	151.51462624151137
3.68298905E7	135.4981303689698
3.71892065E7	131.10361614592955
3.75485225E7	72.44485151855675
3.79078385E7	120.61943386903744
3.82671545E7	170.1655256849903
3.86264705E7	104.81116519227746
3.89857865E7	166.382470179015
3.93451025E7	102.23605555044924
3.97044185E7	104.88333151242807
4.00637345E7	133.03672489343913
4.04230505E7	157.7977798173696
4.07823665E7	75.34121893546133
4.11416825E7	171.76276216774684
4.15009985E7	146.25186576201665
4.18603145E7	119.50102001456291
4.22196305E7	98.01317816374257
4.25789465E7	89.14816265849461
4.29382625E7	89.45189480921702
4.32975785E7	116.155690912518
4.36568945E7	183.89313594329641
4.40162105E7	77.8314672231309
4.43755265E7	154.52349613964063
4.47348425E7	137.6793504923119
4.50941585E7	51.035161436444554
4.54534745E7	94.6968499160872
4.58127905E7	115.51361680676763
4.61721065E7	108.66849135197056
4.65314225E7	133.20194172159046
4.68907385E7	126.53990181694365
4.72500545E7	145.43035267223027
4.76093705E7	117.70187129445206
4.79686865E7	120.79417774574193
